0.988085504029903,0,0,0.000696787443156814,0,0,0,0,0,0,0,2.93934178339664e-05,0,0,0,0,0,4.46501460134192e-07,0,0,0,0,0.00010771219302025,0,7.51772303204805e-06,0,0,0,0,0,0,0,0,0.000238625517021954,0.00010972130787799,0,0,0,0,0,0,0,0,0,0,0,7.61376873938831e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.962739354813e-06,0,0,0,0,4.58820830465703e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03240374844756e-05,0,0,0,0,0,0,0,0
0.000116808784020558,0.991861428211315,0,7.33460466480857e-05,0,0,0,0,0,1.95730721502586e-06,0,1.95956118893109e-05,1.09885279767922e-05,0,0,0,0,1.04183674031311e-06,1.08743404712504e-06,0,0,0,0,0.0049729814394236,0,0,1.90897984117288e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43567385352832e-06,0,0,0,0,0,0,0,0,5.42264060907099e-06,0,0,6.65251897631038e-06,0,3.41565051063975e-05,0,0.000514960971379011,0,0.000428510212826739,2.2488081316902e-05,0,3.9850957419252e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08045015526113e-06,0,2.11682324102573e-06,0,0,3.92038994812017e-05,0,0.000112905046855594,0,0,0,1.21488968801633e-05,0,9.5831336847149e-08,0,0
0,0,0.990826511158461,0,0,0,0,5.30947608744707e-05,2.91468710833892e-05,3.91461443005171e-06,0.00268882175226586,0,3.66284265893074e-06,0,0,0.000527272388916114,0.000635817732250088,1.04183674031311e-05,8.69947237700033e-06,0,1.94801146989153e-05,0,0,0,7.51772303204805e-06,3.39345402718157e-05,0,0,0,0,5.24573652763716e-06,0,0,0,0,0,0,9.05305087814593e-05,0,0.000112223182815721,0,0,0,9.18526683200147e-05,3.65351078029248e-06,0,0,0.000185409998896369,0,0,0,0,0,0,0.000548163651766582,0,0,0,0,0.000230650103792547,0,0,0,0,0,0,0,2.21230984505535e-05,0,0,0,0,0,9.73550577899623e-05,0.000287147287415292,0,0,0.000118098612341305,0,4.08045015526113e-06,0,4.23364648205146e-06,0,2.3693875133278e-05,0,0,0,0,5.91077100096937e-06,0,0,0,0,0,0
0.00724214460927462,0.000252079657171666,0,0.993276612390592,0,0,0,0,0,3.91461443005171e-06,0,0.000244945148616386,2.93027412714459e-05,0,0.00010584810796507,6.2032045754837e-06,0,3.86967932116299e-06,1.30492085655005e-05,0,0,0,0.000430848772081,0.000117472002506069,0,0,0,0,0,0,5.24573652763716e-06,0,0,0.00214762965319758,0.00054860653938995,0,0,0,0,0,4.9573666468372e-05,0,0,0,2.43567385352832e-06,0,1.52275374787766e-05,0,0,0,0,0,4.90713251711362e-06,1.6267921827213e-05,1.66110197505025e-05,0,6.65251897631038e-06,0,3.41565051063975e-05,0,0.000406548135299219,5.6784949716927e-06,0,0,0,5.9776436128878e-05,0,0,3.28597872876436e-05,0,0.000229410415232852,5.37230041903943e-05,6.15441425362341e-06,1.94710115579925e-06,0,0,0,0,0,8.16090031052226e-06,0,2.11682324102573e-06,0,0,1.30679664937339e-05,6.28831944662789e-05,0.00424522976177035,0,0,0,1.21488968801633e-05,0,1.14997604216579e-06,0,0
0,0,0,1.22243411080143e-05,0.995762612114221,0.000688645949901007,0.000386971944534021,0,0,0,0,0,0,0,5.29240539825351e-05,0,0,1.48833820044731e-07,1.08743404712504e-06,0.000357206644043579,0,0,0.00010771219302025,0,0,0,0,6.57591898467811e-05,0.000164690382081686,0,1.57372095829115e-05,0,0.00128799587841319,0,0,2.69570843217598e-05,2.58605084175955e-05,0,0,0,4.9573666468372e-05,0,3.64351818115572e-05,0,0,0,7.61376873938831e-06,0,0,0.000106871860639094,0,0.00306148482013777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09532624292145e-05,0,4.58820830465703e-05,0,0,1.94710115579925e-06,0,0,0,0,0.000278901129549575,0,0,0,0,0,0,0,0,0,7.88102800129249e-06,0.000407885791978246,0,1.65242824330353e-05,1.34163871586009e-06,0,0
0,0,0,0,0.000564985051437181,0.992338813807351,0.00090293453724605,0,0,0,0,0,0,0,5.29240539825351e-05,0,0,0,0,0.000357206644043579,3.89602293978307e-06,0,0,0,0,1.69672701359078e-05,0,0,3.87506781368674e-05,0,2.09829461105487e-05,0,0.000183999411201884,0,0,0,0.000206884067340764,0,0,0,0.000198294665873488,0,0,0,0,0,0,4.41452378324688e-06,0,0.0017099497702255,0,0.0105451143804745,0,0,0,4.30514895815395e-05,0,2.76992964378705e-05,0,0,2.7103209019948e-05,0,0,0,0,0,0,0,1.09532624292145e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56079540271823e-05,7.88102800129249e-06,0,0,0,4.79156684235745e-08,0,0
0,0,0,0,0.000117705219049413,0.000602565206163381,0.995033860045147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000460314328927468,0.000174378051615903,0,0,0,0,0,0,5.39141686435195e-05,0.000336186609428741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000765371205034442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000557802259099149,0,0,0,0,0,0,0,0,0,9.85128500161561e-06,0,0,0,0,0,0
0,0,2.24290680722216e-05,0,0,0,0,0.97848998500073,0.000116587484333557,5.87192164507757e-06,0.00013595166163142,1.30637412595406e-05,0,0,0,1.24064091509674e-05,0.00024726245143059,7.88819246237072e-06,7.61203832987529e-06,0,0.00772581348958983,0,0,0,7.51772303204805e-06,1.69672701359078e-05,0,0,6.78136867395179e-05,0,2.62286826381858e-05,0,0,0,0,0,0,0.0125837407206228,0,8.7284697745561e-05,0,0,0,0.000780747680720125,7.30702156058495e-06,0,0,0.00180995475113122,0.000490767437580517,0,0.000121457489878543,0,4.90713251711362e-06,5.42264060907099e-06,0.00026577631600804,0.000215257447907698,6.65251897631038e-06,5.5398592875741e-05,3.41565051063975e-05,0.00019770008896504,0,0,0,0,0,0,0,1.4748732300369e-05,1.09532624292145e-05,8.70170553428472e-05,0,0,0,3.31007196485872e-05,0.000536008269841878,0,0,0.000738116327133156,0,2.04022507763056e-05,9.61168781237985e-05,6.35046972307718e-06,0.00012801638609742,4.73877502665561e-05,0,0,0,4.56079540271823e-05,8.47210510138943e-05,0,0,1.65242824330353e-05,4.79156684235745e-08,0,0
0.000116808784020558,0,3.36436021083324e-05,0,0,0,0,6.63684510930884e-05,0.983940074033053,0,6.04229607250755e-05,0,0,0,0,6.20320457548369e-05,3.53232073472271e-05,6.99518954210233e-06,8.69947237700033e-06,0,2.33761376386984e-05,0,0,0,0,1.69672701359078e-05,0,0,9.68766953421685e-06,0,0,0,0,0,0,0,0,0.000384754662321202,0,0.00087700339163397,0,0,0,0.000367410673280059,4.87134770705663e-06,0,0,3.97307140492219e-05,0,0,0,0,4.90713251711362e-06,5.42264060907099e-06,0.00189365625155728,4.30514895815395e-05,6.65251897631038e-06,2.76992964378705e-05,3.41565051063975e-05,0,0,0,0,0,0,0,7.95038956908888e-05,3.96372180572417e-05,1.09532624292145e-05,0,0,0,6.15441425362341e-06,7.39898439203714e-05,3.82863049887055e-05,0,0,8.85739592559787e-05,0,2.04022507763056e-05,9.61168781237985e-05,0,0,0,0,0.000188649583398837,0,0,4.72861680077549e-05,0,0,0,0,0,0
0.000116808784020558,0,1.12145340361108e-05,2.44486822160286e-05,0,0,0,6.63684510930884e-06,2.91468710833892e-05,0.981660031395208,0,3.59252884637367e-05,1.4651370635723e-05,0,0,2.48128183019348e-05,3.53232073472271e-05,0.000493979448728461,0.00228796123515109,0,7.79204587956614e-06,0,0,3.91573341686898e-05,0.000105248122448673,0,0.00015271838729383,0,0,0,1.04914730552743e-05,0,0,0,0,0,0,2.26326271953648e-05,0,5.40333843186806e-05,0,0,0,9.18526683200147e-05,0.00272551904209819,0,3.80688436969415e-05,3.09016664827282e-05,0,0,4.04858299595142e-05,0,0,0,1.66110197505025e-05,0,0.000472328847318037,0,0.000170782525531988,6.59000296550133e-05,0,0.00124926889377239,7.14183688044565e-05,0.000134928487901412,5.08052634252909e-05,0,0,1.75141196066882e-05,1.09532624292145e-05,0,0,0,0.000910853309536265,7.78840462319698e-05,9.57157624717639e-06,9.56809614023002e-05,0,2.95246530853262e-05,0,0.000146896205589401,0,0.00312019745727192,0,0,1.30679664937339e-05,3.14415972331394e-05,0,0,1.97025700032312e-06,0,0.000182233453202449,1.65242824330353e-05,4.79156684235745e-08,0,0
