0.992290620254643,0,0,0.000305608527700357,0,0,0,0,0,0,0,3.26593531488515e-06,0,0,0,0,0,4.46501460134192e-07,0,0,0,0,0.00010771219302025,0,0,0,0,0,0,0,0,2.31669176416078e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03240374844756e-05,0,0,0,0,0,4.79156684235745e-08,0,0
0,0.990853109582628,0,4.88973644320571e-05,0,0,0,0,0,1.95730721502586e-06,0,7.83824475572437e-05,7.32568531786149e-06,0,0,0,0,4.46501460134192e-07,0,0,0,0,0.00032313657906075,0.00693084814785809,0,0,1.90897984117288e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87134770705663e-06,0,0,0,0,0,0,0,0,0,0,0,6.65251897631038e-06,0,0,0,0.000216825672159584,0,0.00021425510641337,0,0,9.962739354813e-06,0,0,0,0,0,5.37230041903943e-05,0,0,0,0,0,0,0,0,0,6.35046972307718e-06,0,0,2.61359329874678e-05,0,0.000135486056226713,0,0,0,1.21488968801633e-05,0,0,0,0
0,0,0.977010205225973,0,0,0,0,4.64579157651619e-05,0.000174881226500335,5.87192164507757e-06,0.00528700906344411,3.26593531488515e-06,0,0,0,0.00122203130137029,0.00151889791593077,1.56275511046967e-05,1.08743404712504e-05,0,2.33761376386984e-05,0,0,0,7.51772303204805e-06,1.69672701359078e-05,0,0,0,0,1.04914730552743e-05,0,0,0,0,0,0,2.26326271953648e-05,0,0.000137161667885881,0,0,0,4.59263341600074e-05,2.07032277549907e-05,0,0,0.000322260236177022,0,0,0,0,0,0,0.000813939967774622,0,0,0,0,0.00270190121585555,0,2.27139798867708e-05,0,0,0,0,0,5.06987672825184e-05,5.47663121460727e-06,0,0,0,4.30808997753639e-05,8.76195520109661e-05,0.000373291473639879,0,0,0.000147623265426631,0,4.08045015526113e-06,0,2.3285055651283e-05,0,0,0,0,0,0,0,0,0,1.65242824330353e-05,4.79156684235745e-08,0,0
0.00478916014484289,0.000180056897979762,0,0.99612488386876,4.70820876197651e-05,0,0,6.63684510930884e-06,2.91468710833892e-05,0,0,0.000130637412595406,0,5.39694532894382e-05,0,0,0,2.08367348062623e-06,6.52460428275025e-06,0,0,0,0.00010771219302025,0,0,0,0,0,0,9.09090909090909e-05,0,0,0,0.00214762965319758,0.00043888523151196,0,0,0,0,1.24692425350801e-05,0,0,0,0,0,0,7.61376873938831e-06,4.41452378324688e-06,0,0,0,0,1.47213975513409e-05,5.42264060907099e-06,6.64440790020099e-05,0,0,0,0,3.29500148275067e-05,0.000189722463139636,0,0,2.2488081316902e-05,0,2.9888218064439e-05,0,9.21795768773062e-07,1.64298936438218e-05,0,0.000229410415232852,0,0,3.89420231159849e-06,9.57157624717639e-06,0,0,0,0,0,0,2.11682324102573e-06,0,0,5.22718659749356e-05,3.14415972331394e-05,0.00293553121824546,0,0,0,0,0,8.14566363200767e-07,0,0
0,0,0,0,0.997504649356152,0.000602565206163381,0.000451467268623025,0,0,0,0,0,3.66284265893074e-06,0,0,0,0,0,0,0,3.89602293978307e-06,0.000130573872168179,0,0,0,0,0,0,5.81260172053011e-05,9.09090909090909e-05,0,0,0.00106719658497093,0,0.000164581961816985,8.08712529652793e-05,0,0,0,0,4.9573666468372e-05,0,0,0,0,9.41087897609637e-05,0,0,0,0,0,0.00161578365507271,0,0,0,0,0,2.76992964378705e-05,0,0,5.42064180398959e-05,0,0,0,0,0,0,0,1.64298936438218e-05,8.70170553428472e-05,0,0,0,0,0,0,0,2.95246530853262e-05,0.000278901129549575,0,0,0,0,0,0,0,0,0,0,0,0,1.65242824330353e-05,1.00622903689506e-06,0,0
0,0,0,0,0.000164787306669178,0.993070500129121,0.000838439213157046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39345402718157e-05,0,0,2.90630086026505e-05,0,1.04914730552743e-05,0,3.67998822403768e-05,0,0,0,0.000103442033670382,0,0,0,0.000148720999405116,0,3.64351818115572e-05,0,0,0,0,0,0,0.00138933418830822,0,0.00731354707032911,0,0,0,0,0,0,0,3.29500148275067e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61168781237985e-05,0,0,0,0,0,2.25810093711189e-05,4.56079540271823e-05,5.91077100096937e-06,0,0,0,0,0,0
0,0,0,0,0,0.00120513041232676,0.994130925507901,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89602293978307e-06,0,0,0,0,0,0,0.000263036759387124,0.000135627373479036,0,0,0,0,0,0,0,0.00051721016835191,0,7.79848709350386e-05,4.15641417836005e-06,0,0,0,0,0,0,0,0,0,0,0,0.000425206225019134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000139450564774787,0,0,0,0,0,0,0,0,0,3.94051400064624e-06,0,0,0,0,0,0
0,0,6.72872042166648e-05,0,2.35410438098825e-05,0,6.44953240890035e-05,0.980494312223741,0.000233174968667114,1.56584577202068e-05,0.000113293051359517,6.53187062977031e-06,3.66284265893074e-06,0,5.29240539825351e-05,2.48128183019348e-05,7.06464146944543e-05,8.33469392250491e-06,5.43717023562521e-06,0,0.00279344844782446,6.52869360840896e-05,0,0,7.51772303204805e-06,1.69672701359078e-05,0,0,9.68766953421685e-06,0,7.34403113869203e-05,0,0,0,0,0,7.75815252527865e-05,0.016069165308709,7.79848709350386e-05,9.1441111923921e-05,0,0,3.64351818115572e-05,0.000551116009920088,1.46140431211699e-05,9.41087897609637e-05,0,0.00310341021962256,0.000736151156370775,0,0.000161943319838057,0,4.90713251711362e-06,0,0.000116277138253517,0.000258308937489237,1.99575569289311e-05,8.30978893136114e-05,0,0.00059310026689512,0,0,0,0,0,0,0,1.4748732300369e-05,1.64298936438218e-05,0,0,0,1.23088285072468e-05,1.16826069347955e-05,0.000382863049887055,0,0,0.00100383820490109,0,4.08045015526113e-06,0.000192233756247597,2.11682324102573e-05,0,7.10816253998341e-05,0,0,0,0,6.10779670100168e-05,0,0,0,4.79156684235745e-08,0,0
0,0,0.000112145340361108,0,0,0,0,9.29158315303238e-05,0.988078929726894,0,7.55287009063444e-05,0,0,0,0,4.96256366038696e-05,0.000211939244083363,3.72084550111826e-06,5.43717023562521e-06,0,4.28562523376138e-05,0,0,0,7.51772303204805e-06,8.48363506795392e-05,0,0,0,0,5.24573652763716e-06,2.31669176416078e-05,0,0,0,0,0,0.000294224153539743,0,0.000423954246192725,0,0,0,0.000321484339120051,1.21783692676416e-06,0,3.04550749575532e-05,0.000150093808630394,6.13459296975646e-05,0,0,0,4.90713251711362e-06,1.6267921827213e-05,0.00137871463929171,4.30514895815395e-05,6.65251897631038e-06,2.76992964378705e-05,0.00013662602042559,0.000329500148275067,0,0,0,0,0,0,3.97519478454444e-05,1.65923238379151e-05,5.47663121460727e-06,0,0,0,0,1.5576809246394e-05,0.000229717829932233,0,0,0.000265721877767936,0,8.16090031052226e-06,0,0,0,2.3693875133278e-05,0,6.28831944662789e-05,0,0,1.5762056002585e-05,0,0,3.30485648660707e-05,0,0,0
0,3.60113795959523e-05,0.000112145340361108,1.22243411080143e-05,2.35410438098825e-05,0,6.44953240890035e-05,0.000132736902186177,5.82937421667784e-05,0.991501372072358,7.55287009063444e-05,4.2457159093507e-05,7.32568531786149e-06,0,0,0.000173689728113543,0.000105969622041681,0.000214767202324546,0.00105916076189979,0,7.79204587956614e-06,0,0,3.91573341686898e-05,7.51772303204805e-05,3.39345402718157e-05,7.63591936469151e-05,0,0,0,5.24573652763716e-06,0,0,0,0,2.69570843217598e-05,0,0.000181061017562919,0,9.97539402806411e-05,0,0,0,9.18526683200147e-05,0.00125315419764032,0,0,0.000176580951329875,0,0,0,0,3.43499276197954e-05,1.0845281218142e-05,0.00013288815800402,0,0.000212880607241932,0,0.000170782525531988,0.000263600118620053,0,0.000386137658075104,0,0.0010569398218944,0,2.9888218064439e-05,0,1.84359153754612e-05,1.64298936438218e-05,0,0,5.37230041903943e-05,0.000393882512231898,7.59369450761706e-05,9.57157624717639e-05,5.74085768413801e-05,6.992029086841e-05,0.000147623265426631,0,0.000134654855123617,0,0.00151776226381545,0,0,1.30679664937339e-05,0.000125766388932558,2.25810093711189e-05,0,5.91077100096937e-06,0,9.71911750413062e-05,0.000231339954062495,1.43747005270724e-07,0,0
