,mun_id,uf,mun_name,last_available_confirmed,denv_total_2020,pop,area,last_available_confirmed_inc,denv_total_2020_inc,dens
279,1507805,PA,Senador José Porfírio,405.0,22.0,11658.0,14419.916000000001,3474.009264024704,188.7116143420827,0.8084651810731768
280,1507904,PA,Soure,259.0,6.0,25374.0,2857.349,1020.7298809805312,23.646252069047055,8.880259289292278
281,1507953,PA,Tailândia,1003.0,2.0,106339.0,4430.477,943.2099229821608,1.8807775134240494,24.00170455686826
282,1507961,PA,Terra Alta,189.0,0.0,11720.0,204.97,1612.627986348123,0.0,57.17909938039713
283,1507979,PA,Terra Santa,154.0,0.0,18769.0,1895.8829999999998,820.5018914166977,0.0,9.899872513229983
284,1508001,PA,Tomé-Açu,644.0,0.0,63447.0,5145.361,1015.0204107365203,0.0,12.330913224553147
285,1508035,PA,Tracuateua,364.0,6.0,30959.0,868.025,1175.7485706902678,19.380470945443975,35.66602344402523
286,1508050,PA,Trairão,167.0,8.0,18989.0,11991.085,879.4565274632682,42.12965401021644,1.5835931444068656
287,1508084,PA,Tucumã,731.0,17.0,39602.0,2512.594,1845.866370385334,42.92712489268219,15.761400369498613
288,1508100,PA,Tucuruí,1071.0,2.0,113659.0,2084.2889999999998,942.2922953747614,1.7596494778240175,54.531305399587104
289,1508126,PA,Ulianópolis,424.0,0.0,59210.0,5088.468,716.0952541800372,0.0,11.636115231539238
290,1508159,PA,Uruará,495.0,87.0,45476.0,10791.406,1088.4862344973174,191.3097018207406,4.214094067075226
291,1508209,PA,Vigia,254.0,4.0,53686.0,401.589,473.12148418582126,7.450732034422382,133.6839405461803
292,1508308,PA,Viseu,921.0,0.0,61403.0,4972.897,1499.9267136784847,0.0,12.347531026683239
293,1508357,PA,Vitória do Xingu,517.0,156.0,15134.0,3089.5370000000003,3416.1490683229813,1030.791595083917,4.898468605490078
294,1508407,PA,Xinguara,723.0,2.0,44751.0,3779.348,1615.6063551652478,4.469173873209537,11.840931292910842
295,1600055,AP,Serra do Navio,397.0,0.0,5397.0,7713.045999999999,7355.9384843431535,0.0,0.699723559278656
296,1600105,AP,Amapá,341.0,0.0,9109.0,8454.847,3743.550334833681,0.0,1.0773701759475955
297,1600154,AP,Pedra Branca do Amapari,2007.0,0.0,16502.0,9622.29,12162.162162162162,0.0,1.7149763725682763
298,1600204,AP,Calçoene,518.0,0.0,11117.0,14117.296999999999,4659.530448862103,0.0,0.7874736927331062
299,1600212,AP,Cutias,490.0,0.0,5983.0,2179.114,8189.871302022397,0.0,2.745611289726008
300,1600238,AP,Ferreira Gomes,295.0,0.0,7780.0,4973.855,3791.7737789203084,0.0,1.5641790924745496
301,1600253,AP,Itaubal,163.0,0.0,5503.0,1622.8670000000002,2962.020715973106,0.0,3.3909125023800466
302,1600279,AP,Laranjal do Jari,2920.0,22.0,50410.0,30782.998,5792.501487800039,43.642134497123585,1.6375922838964547
303,1600303,AP,Macapá,13045.0,17.0,503327.0,6563.849,2591.754465784669,3.3775259423794073,76.68168478586269
304,1600402,AP,Mazagão,918.0,6.0,21632.0,13294.778,4243.713017751479,27.736686390532544,1.627105018225953
305,1600501,AP,Oiapoque,1542.0,2.0,27270.0,23034.392000000003,5654.565456545654,7.3340667400073345,1.18388191014549
306,1600535,AP,Porto Grande,760.0,2.0,21971.0,4428.013,3459.1051841063218,9.102908379227163,4.9618192177845915
307,1600550,AP,Pracuúba,165.0,0.0,5120.0,4948.508,3222.65625,0.0,1.0346552940805593
308,1600600,AP,Santana,4054.0,2.0,121364.0,1541.224,3340.364523252365,1.647935137272997,78.74520510970501
309,1600709,AP,Tartarugalzinho,372.0,0.0,17315.0,6684.705,2148.4262200404273,0.0,2.590241454185338
310,1600808,AP,Vitória do Jari,940.0,0.0,15931.0,2508.979,5900.445671960329,0.0,6.349594795333082
311,1700251,TO,Abreulândia,4.0,0.0,2579.0,1895.691,155.09887553315238,0.0,1.3604537870359674
312,1700301,TO,Aguiarnópolis,151.0,2.0,6733.0,236.792,2242.685281449577,29.704440813901677,28.43423764316362
313,1700350,TO,Aliança do Tocantins,9.0,8.0,5390.0,1572.0970000000002,166.97588126159556,148.4230055658627,3.428541623067787
314,1700400,TO,Almas,3.0,0.0,7055.0,4019.2509999999997,42.523033309709426,0.0,1.755302169483817
315,1700707,TO,Alvorada,20.0,11.0,8412.0,1212.167,237.75558725630052,130.7655729909653,6.939637855180021
316,1701002,TO,Ananás,37.0,0.0,9549.0,1576.973,387.4751282856844,0.0,6.055271713593068
317,1701051,TO,Angico,11.0,0.0,3433.0,448.61699999999996,320.4194581998252,0.0,7.652407287285146
318,1701101,TO,Aparecida do Rio Negro,1.0,6.0,4795.0,1155.46,20.855057351407716,125.1303441084463,4.149862392467069
319,1701309,TO,Aragominas,39.0,8.0,5758.0,1164.605,677.3185133726988,138.9371309482459,4.944165618385632
320,1701903,TO,Araguacema,2.0,3.0,7086.0,2778.4509999999996,28.22466836014677,42.337002540220155,2.5503418991373255
