DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-08-27,398581,398581,398581,Grande São Paulo
I,2020-08-28,401482.571428571,401663.919642857,401869.447619048,Grande São Paulo
I,2020-08-29,404232.264067227,404571.58419308,404959.437619048,Grande São Paulo
I,2020-08-30,406860.389265343,407339.463406217,407887.210503837,Grande São Paulo
I,2020-08-31,409386.551884999,409988.586500283,410677.219426223,Grande São Paulo
I,2020-09-01,411823.493948656,412533.530724728,413346.053284419,Grande São Paulo
I,2020-09-02,368581.021441324,414983.027359729,427637.048298981,Grande São Paulo
I,2020-09-03,370611.020224416,417344.681923267,430164.610614908,Grande São Paulo
I,2020-09-04,372578.131362175,419624.617322464,432595.746900623,Grande São Paulo
I,2020-09-05,374484.896182444,421827.101686821,434936.509919941,Grande São Paulo
I,2020-09-06,376333.793876549,423956.104856952,437191.577858192,Grande São Paulo
I,2020-09-07,378126.805411701,426014.903176499,439365.092897133,Grande São Paulo
I,2020-09-08,379865.362046486,428006.247171601,441460.614490757,Grande São Paulo
I,2020-09-09,381539.748410523,429932.437237682,443481.150710973,Grande São Paulo
I,2020-09-10,383159.39976407,431795.982203192,445430.794419351,Grande São Paulo
I,2020-09-11,384725.92357002,433599.222508024,447329.376423511,Grande São Paulo
I,2020-09-12,386240.668563225,435344.405174207,449164.15322871,Grande São Paulo
I,2020-09-13,387704.964780241,437033.625487929,450937.517982257,Grande São Paulo
I,2020-09-14,389120.13435451,438668.89258688,452651.749429168,Grande São Paulo
I,2020-09-15,390487.471308266,440252.016756577,454308.991328078,Grande São Paulo
I,2020-09-16,391808.235183573,441784.580215898,455966.514569775,Grande São Paulo
I,2020-09-17,393083.726161515,443268.401740928,457598.207118316,Grande São Paulo
I,2020-09-18,394315.227499018,444705.217396079,459179.118881413,Grande São Paulo
I,2020-09-19,395492.577793441,446096.721523827,460710.717175218,Grande São Paulo
I,2020-09-20,396595.410209156,447444.509602737,462194.401744171,Grande São Paulo
I,2020-09-21,397659.876951518,448750.122592072,463631.546585773,Grande São Paulo
I,2020-09-22,398687.409125736,450014.953938296,465023.404794457,Grande São Paulo
I,2020-09-23,399679.348938954,451236.489202187,466371.079891816,Grande São Paulo
I,2020-09-24,400637.053794166,452410.47956189,467675.889626956,Grande São Paulo
I,2020-09-25,401561.824805236,453547.997149364,468939.109189674,Grande São Paulo
I,2020-09-26,402454.91750241,454650.982478866,470162.000719022,Grande São Paulo
I,2020-09-27,403317.530352501,455704.219057052,471345.766537465,Grande São Paulo
I,2020-09-28,404150.816141959,456721.781442122,472491.581659162,Grande São Paulo
I,2020-09-29,404955.862771727,457705.468888125,473600.520052862,Grande São Paulo
I,2020-09-30,405733.689429201,458656.299623149,474673.531865813,Grande São Paulo
I,2020-10-01,406485.326750282,459575.424657613,475711.729193337,Grande São Paulo
I,2020-10-02,407211.761950803,460463.945501736,476716.185495636,Grande São Paulo
I,2020-10-03,407913.947258414,461322.937321231,477687.958916414,Grande São Paulo
I,2020-10-04,408592.790939454,462153.417148888,478628.056059199,Grande São Paulo
I,2020-10-05,409249.166185788,462956.368556958,479537.457399831,Grande São Paulo
I,2020-10-06,409883.896153648,463732.690954037,480417.060331414,Grande São Paulo
I,2020-10-07,410497.750890953,464483.186169579,481267.66104668,Grande São Paulo
I,2020-10-08,411091.509893149,465208.758920177,482090.179549974,Grande São Paulo
I,2020-10-09,411665.919427486,465910.274091387,482885.502587987,Grande São Paulo
I,2020-10-10,412221.699212095,466588.57504153,483654.502052773,Grande São Paulo
I,2020-10-11,412759.535308436,467244.458768132,484398.006896324,Grande São Paulo
I,2020-10-12,413280.087083186,467878.695170387,485116.822921541,Grande São Paulo
I,2020-10-13,413783.975420367,468491.987545607,485811.688823139,Grande São Paulo
I,2020-10-14,414271.780129952,469084.961638531,486483.261740043,Grande São Paulo
I,2020-10-15,414744.089481395,469658.32440259,487132.294244687,Grande São Paulo
I,2020-10-16,415201.466502313,470212.751407825,487759.511314194,Grande São Paulo
I,2020-10-17,415644.454289968,470748.90129106,488365.624784146,Grande São Paulo
I,2020-10-18,416073.570309201,471267.396240352,488951.311526458,Grande São Paulo
I,2020-10-19,416489.311863703,471768.837014058,489517.228773326,Grande São Paulo
I,2020-10-20,416892.146707968,472253.772055058,490063.98020378,Grande São Paulo
I,2020-10-21,417282.510774072,472722.688447338,490592.104433068,Grande São Paulo
I,2020-10-22,417660.847958421,473176.138148302,491102.213806252,Grande São Paulo
I,2020-10-23,418027.583107506,473614.648727407,491594.898178206,Grande São Paulo
I,2020-10-24,418357.109199143,474038.734757262,492070.736208895,Grande São Paulo
I,2020-10-25,418657.804920476,474448.882402386,492530.278388719,Grande São Paulo
I,2020-10-26,418946.588494531,474845.561112434,492974.058841014,Grande São Paulo
I,2020-10-27,419223.902535469,475245.26400628,493402.569179566,Grande São Paulo
I,2020-10-28,419490.169981685,475605.65498732,493816.249386146,Grande São Paulo
I,2020-10-29,419745.808944113,475958.927340127,494215.596232784,Grande São Paulo
I,2020-10-30,419991.222745618,476305.862544381,494601.088229074,Grande São Paulo
I,2020-10-31,420226.801481113,476659.577566774,494973.194418709,Grande São Paulo
I,2020-11-01,420452.920658215,477002.620445426,495332.3611872,Grande São Paulo
I,2020-11-02,420669.942761,477316.816383677,495679.021321607,Grande São Paulo
I,2020-11-03,420878.21503734,477609.178792866,496013.573887966,Grande São Paulo
I,2020-11-04,421078.069003987,477927.950725553,496336.377065276,Grande São Paulo
I,2020-11-05,421269.83157299,478237.371337938,496647.832511601,Grande São Paulo
I,2020-11-06,421453.817663609,478537.743625056,496948.327012457,Grande São Paulo
I,2020-11-07,421630.331411025,478829.363811689,497238.239321459,Grande São Paulo
I,2020-11-08,421799.665195004,479112.511892575,497517.929934731,Grande São Paulo
I,2020-11-09,421962.100835484,479387.45842607,497787.748036237,Grande São Paulo
I,2020-11-10,422117.908002749,479652.366409334,498101.2084746,Grande São Paulo
I,2020-11-11,422267.34388837,479903.502154554,498409.962920522,Grande São Paulo
I,2020-11-12,422410.661517049,480146.936087943,498709.875807805,Grande São Paulo
I,2020-11-13,422548.104290661,480382.914830972,499001.202310012,Grande São Paulo
I,2020-11-14,422679.906927149,480601.658379843,499284.192758585,Grande São Paulo
I,2020-11-15,422806.29477417,480808.247084121,499559.085743086,Grande São Paulo
I,2020-11-16,422927.484725568,481008.404218885,499826.112800463,Grande São Paulo
I,2020-11-17,423043.684085628,481202.326872981,500085.487800916,Grande São Paulo
I,2020-11-18,423155.090360233,481390.18171212,500337.402712905,Grande São Paulo
I,2020-11-19,423261.897450457,481572.174435269,500582.072911288,Grande São Paulo
I,2020-11-20,423364.291637111,481748.501180064,500819.706256784,Grande São Paulo
I,2020-11-21,423462.452309925,481919.354686727,501050.506931082,Grande São Paulo
I,2020-11-22,423556.551486278,482084.915505932,501274.669771738,Grande São Paulo
I,2020-11-23,423646.754513341,482245.358066888,501492.384015975,Grande São Paulo
I,2020-11-24,423733.219259045,482400.837335429,501703.824674037,Grande São Paulo
I,2020-11-25,423816.095985594,482551.483676823,501909.148989427,Grande São Paulo
I,2020-11-26,423895.531954102,482697.459559337,502108.533554615,Grande São Paulo
I,2020-11-27,423971.668475211,482838.919971926,502302.148965159,Grande São Paulo
I,2020-11-28,424044.641473223,482976.017384578,502490.162927614,Grande São Paulo
I,2020-11-29,424114.581149209,483108.894602769,502672.735619193,Grande São Paulo
I,2020-11-30,424181.612516843,483237.689598897,502850.022678673,Grande São Paulo
I,2020-12-01,424245.854825727,483362.524769765,503022.168203842,Grande São Paulo
I,2020-12-02,424307.421488246,483483.502555374,503189.301824475,Grande São Paulo
I,2020-12-03,424366.423495767,483600.751791285,503351.569029102,Grande São Paulo
I,2020-12-04,424422.96725392,483714.395424108,503509.110439537,Grande São Paulo
I,2020-12-05,424477.155016312,483824.554513291,503662.064332641,Grande São Paulo
I,2020-12-06,424529.084647764,483931.342416638,503810.562850751,Grande São Paulo
I,2020-12-07,424578.850030827,484034.868648131,503954.734393863,Grande São Paulo
I,2020-12-08,424626.540653287,484135.230213434,504094.697944383,Grande São Paulo
I,2020-12-09,424672.241567902,484232.50788988,504230.560671165,Grande São Paulo
I,2020-12-10,424716.03592238,484326.804149599,504362.442647433,Grande São Paulo
I,2020-12-11,424758.003370296,484418.216803073,504490.459945534,Grande São Paulo
I,2020-12-12,424798.220402251,484506.842234655,504614.726686063,Grande São Paulo
I,2020-12-13,424836.760178133,484592.770666732,504735.351952444,Grande São Paulo
I,2020-12-14,424873.692833554,484676.089248074,504852.441706694,Grande São Paulo
I,2020-12-15,424909.085183254,484758.92470365,504966.094197089,Grande São Paulo
I,2020-12-16,424943.000700281,484855.594281663,505076.398014311,Grande São Paulo
I,2020-12-17,424975.501386983,484949.685074238,505183.452191897,Grande São Paulo
I,2020-12-18,425006.64660766,485041.26991628,505287.352448801,Grande São Paulo
I,2020-12-19,425036.493339821,485130.420749081,505388.19285654,Grande São Paulo
I,2020-12-20,425065.096054106,485217.205434827,505486.063333759,Grande São Paulo
I,2020-12-21,425092.506943943,485301.689782889,505581.051182166,Grande São Paulo
I,2020-12-22,425118.775711025,485383.932870724,505673.237375392,Grande São Paulo
I,2020-12-23,425143.94955556,485463.984691044,505762.694993593,Grande São Paulo
I,2020-12-24,425168.074558488,485541.907263084,505849.505536342,Grande São Paulo
I,2020-12-25,425191.19482311,485617.760189715,505933.747749217,Grande São Paulo
I,2020-12-26,425213.352664715,485691.602400887,506015.498981327,Grande São Paulo
I,2020-12-27,425234.588523693,485763.489519543,506094.833155079,Grande São Paulo
I,2020-12-28,425254.941136802,485833.475506349,506171.821998567,Grande São Paulo
I,2020-12-29,425274.44738111,485901.608820736,506246.53204946,Grande São Paulo
I,2020-12-30,425293.142270313,485967.93041032,506319.023401816,Grande São Paulo
I,2020-12-31,425311.059975164,486032.491246016,506389.362922814,Grande São Paulo
II,2020-08-27,11652.8571428571,11652.8571428571,11652.8571428571,Araçatuba
II,2020-08-28,11782.0084033613,11790.0803571429,11799.2285714286,Araçatuba
II,2020-08-29,11906.4363117482,11921.5904665179,11938.8284126984,Araçatuba
II,2020-08-30,12026.5228148371,12047.9540653993,12072.355849611,Araçatuba
II,2020-08-31,12142.5519473042,12169.5919479072,12200.3507914746,Araçatuba
II,2020-09-01,12254.7350355927,12286.8262359853,12323.2359508339,Araçatuba
II,2020-09-02,11002.0971070156,12399.9073993247,12792.3023818708,Araçatuba
II,2020-09-03,11095.4534251951,12509.0221873851,12909.1619713012,Araçatuba
II,2020-09-04,11185.7401945303,12614.364390744,13021.7088897883,Araçatuba
II,2020-09-05,11273.0530469237,12716.10808812,13130.1855678868,Araçatuba
