DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-07-04,202868.571428571,202868.571428571,202868.571428571,Grande São Paulo
I,2020-07-05,207244.551394634,207607.205687337,207612.031378063,Grande São Paulo
I,2020-07-06,211540.843577212,212206.893525247,212262.731401293,Grande São Paulo
I,2020-07-07,215776.986957246,216701.020400065,216847.572618681,Grande São Paulo
I,2020-07-08,219963.867106047,221111.993512978,221381.175962892,Grande São Paulo
I,2020-07-09,224108.501017627,225452.770398446,225871.738173738,Grande São Paulo
I,2020-07-10,197587.616082536,229731.463853866,240705.61148234,Grande São Paulo
I,2020-07-11,201120.921284538,233953.175256801,245320.647498427,Grande São Paulo
I,2020-07-12,204632.259306668,238121.161517905,249898.342851231,Grande São Paulo
I,2020-07-13,208124.318679754,242237.632536603,254438.303573725,Grande São Paulo
I,2020-07-14,211598.909068304,246304.002239305,258939.120888517,Grande São Paulo
I,2020-07-15,215057.184939612,250321.18907145,263398.7404559,Grande São Paulo
I,2020-07-16,218500.540406725,254290.068910594,267815.475168524,Grande São Paulo
I,2020-07-17,221930.77648696,258286.325230061,272188.130113266,Grande São Paulo
I,2020-07-18,225349.55292759,262303.665708894,276515.374845041,Grande São Paulo
I,2020-07-19,228758.25205304,266287.26289349,280797.21526252,Grande São Paulo
I,2020-07-20,231960.524943807,270236.436828292,285031.712101851,Grande São Paulo
I,2020-07-21,235025.739819129,274150.207140685,289215.983052462,Grande São Paulo
I,2020-07-22,238013.911385955,278027.363266618,293346.505540327,Grande São Paulo
I,2020-07-23,240922.416832987,281948.097983347,297421.224160446,Grande São Paulo
I,2020-07-24,243749.107272878,285945.117062382,301439.701367148,Grande São Paulo
I,2020-07-25,246492.240626787,289922.64203675,305401.326544157,Grande São Paulo
I,2020-07-26,249150.459467605,293858.774437365,309529.924572874,Grande São Paulo
I,2020-07-27,251722.797872545,297604.970490131,313640.935954387,Grande São Paulo
I,2020-07-28,254208.630181191,301310.876151095,317734.153613717,Grande São Paulo
I,2020-07-29,256607.664612681,305147.98279353,321810.191137111,Grande São Paulo
I,2020-07-30,258919.983130615,308994.790527545,325869.702218532,Grande São Paulo
I,2020-07-31,261146.024017066,312816.020516897,330015.609704266,Grande São Paulo
I,2020-08-01,263286.511515842,316588.244146621,334198.672513806,Grande São Paulo
I,2020-08-02,265342.420406082,320025.666985438,338388.11868794,Grande São Paulo
I,2020-08-03,267314.963984425,323405.118867334,342585.339631217,Grande São Paulo
I,2020-08-04,269205.544548277,326725.120294489,346791.58352515,Grande São Paulo
I,2020-08-05,271015.737114301,330170.804751278,351007.962787306,Grande São Paulo
I,2020-08-06,272747.305951229,333783.584642205,355235.55735543,Grande São Paulo
I,2020-08-07,274402.185935045,337367.023331905,359475.436093509,Grande São Paulo
I,2020-08-08,275982.428321001,340920.617165635,363728.573850824,Grande São Paulo
I,2020-08-09,277490.172146193,344443.717209665,367995.824980833,Grande São Paulo
I,2020-08-10,278927.633241539,347935.693291893,372277.946654236,Grande São Paulo
I,2020-08-11,280297.069492739,351395.574738343,376575.534597155,Grande São Paulo
I,2020-08-12,281600.769500793,354866.455223554,380889.032064014,Grande São Paulo
I,2020-08-13,282841.063432229,358212.718525953,385218.835523857,Grande São Paulo
I,2020-08-14,284020.312754036,361523.446756929,389565.3193693,Grande São Paulo
I,2020-08-15,285140.875953465,364797.946170277,393928.75117577,Grande São Paulo
I,2020-08-16,286205.092024152,368035.400685012,398309.26557562,Grande São Paulo
I,2020-08-17,287215.276262076,371235.007564447,402706.890067524,Grande São Paulo
I,2020-08-18,288173.700813374,374395.698644561,407121.480774264,Grande São Paulo
I,2020-08-19,289082.590880334,377516.222658472,411552.734198794,Grande São Paulo
I,2020-08-20,289944.135212367,380595.634829002,416000.296261931,Grande São Paulo
I,2020-08-21,290760.483853796,383633.393333323,420463.791012738,Grande São Paulo
I,2020-08-22,291533.729386235,386628.975806336,424942.73547901,Grande São Paulo
I,2020-08-23,292265.899906215,389581.778689237,429436.515061013,Grande São Paulo
I,2020-08-24,292958.960100236,392491.23952772,433944.412509089,Grande São Paulo
I,2020-08-25,293614.802278111,395356.584126841,438465.545107388,Grande São Paulo
I,2020-08-26,294235.24748133,398176.90210852,442998.87992102,Grande São Paulo
