"Municipio","DRS","Minimo","Mediana","Máximo"
"SANTA MARIA DA SERRA","Piracicaba",1.83207120235383,2.13898351910106,2.58170276451333
"TUPI PAULISTA","Presidente Prudente",1.89177471386686,2.12137055124249,2.54562134149893
"CAJURU","Ribeirão Preto",1.59403805986421,1.85777380941015,2.08432932232399
"IRACEMÁPOLIS","Piracicaba",-0.666016116337139,1.81833671049486,2.02952639552142
"TAMBAÚ","São João da Boa Vista",1.5919906097442,1.79840783997127,1.97610159783934
"DRACENA","Presidente Prudente",1.47284358293911,1.63117995152998,1.85085238358102
"ELIAS FAUSTO","Piracicaba",1.382117984413,1.57904705899169,1.83789133443869
"PRESIDENTE EPITÁCIO","Presidente Prudente",1.36400407974832,1.49439737152037,1.62183131718602
"SERTÃOZINHO","Ribeirão Preto",0.97435559596051,1.39205325611261,1.55872350121732
"BAURU","Bauru",1.25428240426592,1.36901689219982,1.54106860706
"MIGUELÓPOLIS","Franca",1.14681396533816,1.34343469603106,1.56540231230799
"VARGEM GRANDE DO SUL","São João da Boa Vista",1.15085958124903,1.31384340905249,1.45642445117058
"JUNQUEIRÓPOLIS","Presidente Prudente",1.15822323807745,1.27444184402529,1.44600349127949
"CRAVINHOS","Ribeirão Preto",1.1706547723126,1.2663697208116,1.34707580438202
"ITÁPOLIS","Araraquara",0.797790013420128,1.25278652552881,1.64342416797815
"PONTAL","Ribeirão Preto",0.642834800999056,1.24853821943146,1.38200635243881
"NOVA ALIANÇA","São José do Rio Preto",1.04879369924797,1.23529661828621,1.36672162740975
"RIOLÂNDIA","São José do Rio Preto",0.961465027982448,1.23127519949977,1.33136898625995
"SALTINHO","Piracicaba",1.11234341246031,1.22313733739058,1.32411047523235
"MONTE ALTO","Ribeirão Preto",1.1099394286024,1.22160237309468,1.39058888145117
"NEVES PAULISTA","São José do Rio Preto",1.04547573922216,1.22062594587053,1.44064012253774
"ALTINÓPOLIS","Ribeirão Preto",1.08564699347507,1.21776720536869,1.32874857961745
"ARARAS","Piracicaba",1.01211032095228,1.20569056729284,1.36076520591625
"ENGENHEIRO COELHO","Piracicaba",1.0060300988495,1.18328688927736,1.32499483175275
"TUPÃ","Marília",1.01926639498666,1.18041987399097,1.3070803162411
"RIO DAS PEDRAS","Piracicaba",1.09965841935893,1.17536337880417,1.23813282029858
"SÃO JOSÉ DO RIO PRETO","São José do Rio Preto",0.585358489817333,1.15293415978906,1.2179787961577
"ANDRADINA","Araçatuba",0.861081479524623,1.14645045465666,1.3205913217939
"ITAPECERICA DA SERRA","Grande São Paulo",1.02871468737851,1.14175493637417,1.25532543903453
"CAMPO LIMPO PAULISTA","Campinas",0.784566868349562,1.12924198262911,1.42026931136352
"PIRASSUNUNGA","Piracicaba",0.979975881012319,1.12500732639509,1.3235798445796
"BRODOWSKI","Ribeirão Preto",0.996957995427423,1.12435540232297,1.22802714399848
"SÃO JOÃO DA BOA VISTA","São João da Boa Vista",0.965653130310078,1.11984067847126,1.25302193168316
"UBIRAJARA","Marília",1.02821112697952,1.11948698816592,1.18781328246278
"PITANGUEIRAS","Ribeirão Preto",0.99196741304873,1.09962866523742,1.24406397509316
"SÃO CARLOS","Araraquara",0.998642532372108,1.09496852395525,1.24124082655786
"MARÍLIA","Marília",0.993130099060167,1.0917741773736,1.22225332857087
"CORDEIRÓPOLIS","Piracicaba",-0.0407134467931015,1.08963835922841,1.15883208583029
"UBARANA","São José do Rio Preto",0.686066298008025,1.06836986021624,1.26668199523083
"OLÍMPIA","Barretos",0.831235372663583,1.06287214190484,1.2043151781615
"IPIGUÁ","São José do Rio Preto",0.915064988156121,1.05973846404389,1.22290988746712
"PRESIDENTE VENCESLAU","Presidente Prudente",0.927001301030868,1.05828437154544,1.13641197036639
"ASSIS","Marília",0.936307281667191,1.05659331043826,1.13775030823978
"DUMONT","Ribeirão Preto",0.798682928019199,1.05413318140147,1.19216202984613
"PIRACICABA","Piracicaba",0.942498442186595,1.04677586179266,1.13609157653082
"ORINDIÚVA","São José do Rio Preto",0.935440786537707,1.04458376440856,1.21207567112658
"LUÍS ANTÔNIO","Ribeirão Preto",0.928494634467012,1.04328824266155,1.12100104150057
"TABATINGA","Araraquara",0.745149061415332,1.04081680350434,1.22867155653769
"VINHEDO","Campinas",0.927997608145325,1.0347973096684,1.1716989313812
"JAÚ","Bauru",0.866425431926058,1.02383812515072,1.18416069486664
"SERRANA","Ribeirão Preto",0.881959762154302,1.02368456407912,1.09964132455056
"ORLÂNDIA","Franca",0.894238437203348,1.01929970298594,1.10704680601947
"PRADÓPOLIS","Ribeirão Preto",0.876762550261844,1.01837289043699,1.12427885294587
"ITIRAPINA","Piracicaba",0.842568582983352,1.01584619642938,1.19806407484041
"SÃO JOAQUIM DA BARRA","Franca",0.874513435701039,1.01509998604224,1.126255531594
"NOVA GRANADA","São José do Rio Preto",0.860436443496455,1.01427870358134,1.08812586037933
"SALES OLIVEIRA","Franca",0.782907964097569,1.01360971157056,1.24248907420825
"CAIEIRAS","Grande São Paulo",0.830750546197534,1.01260961378773,1.13851905720135
"BARRINHA","Ribeirão Preto",0.937084524260209,1.01217529603338,1.10866507992894
"SEVERÍNIA","Barretos",0.889632817999651,0.999643162499161,1.04942223008125
"SÃO PEDRO","Piracicaba",0.892627699341822,0.996787496754855,1.11165441899448
"GENERAL SALGADO","São José do Rio Preto",0.884090537513705,0.995764401993688,1.14273536679581
"SANTA ADÉLIA","São José do Rio Preto",0.750292031719636,0.990348872632826,1.34827329278051
"JARDINÓPOLIS","Ribeirão Preto",0.851507458863402,0.987669261513086,1.11840887900598
"CEDRAL","São José do Rio Preto",0.833802457017266,0.981610712119982,1.08513222005281
"MIRASSOL","São José do Rio Preto",0.834383450934145,0.96968051990802,1.09740579389377
"PARAGUAÇU PAULISTA","Marília",0.879673720075999,0.96805433045652,1.07229354293867
