"Municipio","DRS","Minimo","Mediana","Máximo"
"GUAREÍ","Sorocaba",2.52929568442072,3.26283951695989,4.53221982411082
"GUAIÇARA","Bauru",2.17313601405162,2.80442348523308,3.69962122446904
"PROMISSÃO","Bauru",1.98282848156328,2.49659748353784,3.38939269341932
"ADAMANTINA","Marília",1.9208181580044,2.33288801699446,2.99164058179551
"MATÃO","Araraquara",1.88150917661857,2.25096949515595,2.84611761735658
"BEBEDOURO","Barretos",1.80038061781255,2.2169484582559,2.8907935720354
"SANTA FÉ DO SUL","São José do Rio Preto",1.74295844632186,2.06622284569522,2.64952044110097
"JACUPIRANGA","Registro",1.73986159819998,2.05121001239335,2.59737547486145
"SALTO DE PIRAPORA","Sorocaba",1.67414448007296,1.99095218389795,2.5274354630048
"GUAPIAÇU","São José do Rio Preto",1.69166044672176,1.96967368820397,2.47430421246298
"SANTO ANTÔNIO DE POSSE","Campinas",1.66064617969991,1.94481146638808,2.40782190137184
"TIETÊ","Sorocaba",1.6344944665876,1.94340638149,2.46643106783936
"SALESÓPOLIS","Grande São Paulo",1.72101324179208,1.94011774575725,2.23531513415881
"PRESIDENTE VENCESLAU","Presidente Prudente",1.6524513765898,1.923311314136,2.38271119134536
"ANGATUBA","Sorocaba",1.61756568915865,1.91930328776128,2.4214272904596
"LINS","Bauru",1.61561549570069,1.90288587979004,2.42663779656034
"SOROCABA","Sorocaba",1.6025749111968,1.89874109471171,2.41203598827956
"SÃO ROQUE","Sorocaba",1.62627414661547,1.89613766444442,2.37642206193009
"SANTA GERTRUDES","Piracicaba",1.6549640365111,1.89280369411225,2.2318829040444
"MONTE APRAZÍVEL","São José do Rio Preto",1.61747842868322,1.87214612539758,2.33439084743
"PIRANGI","São José do Rio Preto",1.62069301533616,1.86632312212017,2.31330800235261
"PILAR DO SUL","Sorocaba",1.58976819020604,1.84844541247083,2.34197961340899
"REGISTRO","Registro",1.59331381468039,1.8469294477229,2.31586067865852
"ITAPEVA","Sorocaba",1.57404619499224,1.83791094600499,2.32835500606683
"ARTUR NOGUEIRA","Campinas",1.59757255433932,1.8373565484559,2.28809864087767
"IBIÚNA","Sorocaba",1.5666210681188,1.82527429333886,2.28740533166694
"CAÇAPAVA","Taubaté",1.60124389346032,1.82439713751294,2.27966536013757
"PRESIDENTE PRUDENTE","Presidente Prudente",1.55356218975277,1.82016810757986,2.28618138670897
"JOSÉ BONIFÁCIO","São José do Rio Preto",1.57331295852583,1.81733753280076,2.24158251200809
"INDAIATUBA","Campinas",1.54948213693023,1.7863807815357,2.20292173725424
"URÂNIA","São José do Rio Preto",1.55984802019926,1.77293808273662,2.18102070936343
"SÃO MIGUEL ARCANJO","Sorocaba",1.49049030062811,1.72287318236119,2.14376988562974
"JACI","São José do Rio Preto",1.50590321531928,1.71166501242365,2.20455261234567
"PINDORAMA","São José do Rio Preto",1.51247184234891,1.71069885008145,2.13025863177331
"PIEDADE","Sorocaba",1.49083910546354,1.70715178329995,2.12711381435542
"BARRA BONITA","Bauru",1.46977352318233,1.69815226478819,2.14499383342749
"SERTÃOZINHO","Ribeirão Preto",1.52410432765336,1.67956017778801,1.96048526356031
"TUPÃ","Marília",1.45154389211569,1.67946522898322,2.11617540054263
"LARANJAL PAULISTA","Bauru",1.44600514410146,1.67261960774706,2.08486415851581
"OLÍMPIA","Barretos",1.4270815326973,1.66808442156098,2.11543810296624
"ATIBAIA","Campinas",1.47441545719598,1.66383913140654,2.04393918650421
"BAURU","Bauru",1.43522604320873,1.66291032097341,2.09900218022479
"DRACENA","Presidente Prudente",1.46000338796023,1.65856871434683,2.01444406805436
