Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
1,4,5,15,19,15,6.11111111111111,2,0.178970977623172,1.06957666158454,0.888888888888889,0.905279813958236,1.02885360546912,0.861540962622274,1.03246278660748
2,4,5,15,20,15,5.66666666666667,2,0.203823536988311,1.08106100247922,0.933333333333333,0.903466908582238,1.02795182126042,0.865037977569208,1.03334062184535
3,4,5,14,13,15,5.9,1,0.187019949437776,1.05554327452129,0.9,0.90602816629875,1.02914903515902,0.876101427787646,1.03951924343815
4,4,5,14,11,15,5.3,1.5,0.24337696480791,1.06159388502737,0.966666666666667,0.903350413175121,1.02780523352235,0.881904387133856,1.04112747354896
5,4,5,14,10,15,5.9,1,0.187019949437776,1.05554327452129,0.9,0.90602816629875,1.02914903515902,0.876101427787646,1.03951924343815
6,4,5,14,24,14,5.45,1.5,0.219574496757689,1.06819769533905,0.95,0.911241052998149,1.03278160658563,0.880270024113109,1.04145413100962
7,4,5,14,25,11,5.3,1,0.245514127000754,1.06216442767953,0.966666666666667,0.939884212434851,1.05388587423985,0.881922216582406,1.04116992819886
8,4,5,15,15,15,6,2.5,0.182903665890159,1.07313976950808,0.9,0.904820350621406,1.02862677825381,0.862394697727237,1.0326688396876
9,4,5,15,7,12,5.66666666666667,1.5,0.205044693025856,1.08138364653292,0.933333333333333,0.928627173135335,1.04530434413818,0.865055940556665,1.03337664260066
10,4,5,15,28,13,6,1,0.186551595498947,1.07075930272491,0.9,0.920520711160411,1.03719627121243,0.862445901529517,1.03269113206962
11,4,5,14,11,15,5.45,1,0.221259925710038,1.06829872296205,0.95,0.90400796477153,1.02813857497632,0.880289627064858,1.04146282409886
12,4,5,14,6,12,6,2,0.179506432044568,1.05286970479634,0.888888888888889,0.932393246011106,1.04770309908989,0.875127718476921,1.0393778283169
13,4,5,15,25,13,5.5,3,0.214737522127324,1.07649568932689,0.95,0.918189140188256,1.03661567062095,0.866269683422528,1.03378829614503
14,4,5,15,5,15,6,1.5,0.185832702594051,1.07186403790671,0.9,0.904822118073601,1.0286268506986,0.862428729776159,1.03268354485109
15,4,5,15,17,11,5.66666666666667,3,0.200178027609459,1.08043457026696,0.933333333333333,0.940036076045765,1.05416017474711,0.865002466720781,1.03331776228977
16,4,5,15,10,14,6.11111111111111,1,0.181511929534383,1.06857419544748,0.888888888888889,0.912605662475437,1.0331824475554,0.861574547908004,1.03247748329308
17,4,5,15,12,14,6,0.25,0.189266969406538,1.07048927167488,0.9,0.912116109909944,1.03306194855845,0.862471777064775,1.03270281611189
18,4,5,15,26,15,6.11111111111111,2.5,0.178209668483254,1.07142602491823,0.888888888888889,0.905278957365632,1.02885357021114,0.861524304433229,1.03245566470003
19,4,5,14,8,15,5.45,2,0.218122467185448,1.06809777817848,0.95,0.904005843019181,1.02813848964235,0.880250496567731,1.04144543586617
20,4,5,14,27,12,5.9,2.5,0.183362067778891,1.05782982705714,0.9,0.931819518867823,1.04741949265364,0.876046551513511,1.03951154248113
21,4,5,15,26,12,5.33333333333333,1.5,0.243182183149384,1.06742003151978,0.966666666666667,0.926978674906181,1.04367172409078,0.867846129463722,1.03411150013032
22,4,5,14,25,15,5.45,3,0.215015003699041,1.06792563845759,0.95,0.904003795880929,1.02813840718913,0.880211765424611,1.04142812097474
23,4,5,14,27,14,6,2,0.179506432044568,1.05286970479634,0.888888888888889,0.913894880139832,1.03344199660236,0.875127689173786,1.0393778283169
24,4,5,15,17,13,6.11111111111111,1.5,0.180412333154404,1.0689480173605,0.888888888888889,0.921048173041427,1.03732602223485,0.861557730083008,1.03247005894194
25,4,5,15,28,14,6.11111111111111,2.5,0.178209668483254,1.07142602491823,0.888888888888889,0.912602858703957,1.0331824475554,0.861524315326764,1.03245566527156
26,4,5,15,19,12,5.33333333333333,0.5,0.247005091645753,1.06810192009818,0.966666666666667,0.926981259038562,1.04367206695706,0.867879360994983,1.03415387008887
27,4,5,14,19,13,6,0.25,0.184210770521028,1.05172505495491,0.888888888888889,0.922441066339762,1.03791129832216,0.87519100580729,1.03938677537223
28,4,5,15,6,12,5.66666666666667,0.5,0.208817131377597,1.08161036068416,0.933333333333333,0.92862961796567,1.04530466577311,0.865092063557827,1.03345318732938
29,4,5,14,16,15,5.9,2,0.184436299998298,1.05756786743151,0.9,0.906026233681382,1.02914895602623,0.876064721727885,1.03951406698229
30,4,5,14,19,15,5.3,1.5,0.24337696480791,1.06159388502737,0.966666666666667,0.903350413175121,1.02780523352235,0.881904387133856,1.04112747354896
31,4,5,14,15,14,6,1.5,0.180923955608049,1.05238007009783,0.888888888888889,0.913895884767027,1.03344199660236,0.875145659383551,1.03938033125233
32,4,5,14,22,11,5.45,1,0.221259925710038,1.06829872296205,0.95,0.940776906337233,1.05437307442873,0.8802896911908,1.04146287606857
33,4,5,14,21,14,6,1,0.182023451135213,1.05207999172569,0.888888888888889,0.913896906694429,1.03344199660236,0.875163722350682,1.03938287634137
34,4,5,14,22,14,5.3,0.25,0.248200885366032,1.06225843535475,0.966666666666667,0.910541041176608,1.03260280055097,0.881948981648024,1.04123693109297
35,4,5,15,24,13,5.5,2.5,0.216338802516004,1.07654138190244,0.95,0.918190230553539,1.03661567062095,0.866287699174434,1.03382256757412
36,4,5,15,11,12,5.5,1.5,0.219252546290759,1.07674171361552,0.95,0.927797514421493,1.04448468034862,0.866324024407256,1.03389524887661
37,4,5,14,25,11,5.3,0.25,0.248200885366032,1.06225843535475,0.966666666666667,0.939886505895646,1.05388596580219,0.88194903250324,1.04123694729389
38,4,5,14,20,13,5.45,0.25,0.224830775465805,1.06845238734953,0.95,0.919584125187724,1.03689442398348,0.88031926780165,1.04147593552264
39,4,5,15,11,12,5.33333333333333,2,0.241002459562092,1.06680263651839,0.966666666666667,0.926977359287919,1.04367155407758,0.867829637275178,1.03409065040108
40,4,5,15,10,15,6,2.5,0.182903665890159,1.07313976950808,0.9,0.904820350621406,1.02862677825381,0.862394697727237,1.0326688396876
41,4,5,15,10,15,6,0.25,0.189266969406538,1.07048927167488,0.9,0.904824413760359,1.02862694485472,0.862471765944343,1.03270281551457
42,4,5,14,10,15,5.6,1,0.207934948215338,1.07057621717896,0.933333333333333,0.904673203996225,1.02847344358291,0.878927120652597,1.04016960834765
43,4,5,15,23,13,6,1.5,0.185832702594051,1.07186403790671,0.9,0.920519664238375,1.03719627121243,0.86242875369351,1.03268354612241
44,4,5,15,20,15,5.66666666666667,0.5,0.208817131377597,1.08161036068416,0.933333333333333,0.903469820509624,1.0279519388254,0.865092022865982,1.03345317517047
45,4,5,15,10,15,6,1,0.186551595498947,1.07075930272491,0.9,0.904823025566491,1.02862688786847,0.862445877598957,1.03269113079231
46,4,5,15,26,13,6,2,0.184006750873426,1.07287401854789,0.9,0.920518635528587,1.03719627121243,0.862411693944317,1.03267611736009
47,4,5,14,24,15,6,0.5,0.183492702041457,1.05185629127609,0.888888888888889,0.906487994822141,1.02937607599577,0.875181867033371,1.03938546465797
