DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-09-17,20389.2857142857,20389.2857142857,20389.2857142857,Grande São Paulo
I,2020-09-18,20472.2602307689,20486.0893168494,20494.8896443552,Grande São Paulo
I,2020-09-19,20548.7083342256,20572.6949621545,20592.1037634494,Grande São Paulo
I,2020-09-20,20619.3932455349,20650.7030309512,20681.9202616503,Grande São Paulo
I,2020-09-21,20684.9853572552,20721.5018045471,20765.2085335093,Grande São Paulo
I,2020-09-22,20746.0671845353,20786.1914020818,20842.7225596059,Grande São Paulo
I,2020-09-23,18844.3622760552,20845.6862261022,21613.6520003662,Grande São Paulo
I,2020-09-24,18886.5380943808,20900.7362483879,21683.739975395,Grande São Paulo
I,2020-09-25,18925.1299503334,20950.4694972639,21749.6037407621,Grande São Paulo
I,2020-09-26,18957.948656213,20998.5938107196,21811.6685454886,Grande São Paulo
I,2020-09-27,18987.0921764313,21044.8841763157,21870.300188963,Grande São Paulo
I,2020-09-28,19013.8910265511,21086.2792218772,21925.8140043923,Grande São Paulo
I,2020-09-29,19038.6951836816,21123.6867661026,21978.4826347671,Grande São Paulo
I,2020-09-30,19061.7898371047,21161.3377140611,22028.542500483,Grande São Paulo
I,2020-10-01,19083.4069311322,21197.5838683436,22076.1991982406,Grande São Paulo
I,2020-10-02,19103.7372225164,21230.482406819,22121.6329327258,Grande São Paulo
I,2020-10-03,19122.9378377329,21259.8202704512,22165.0023558938,Grande São Paulo
I,2020-10-04,19141.1385203293,21290.0079614528,22206.4478209368,Grande São Paulo
I,2020-10-05,19158.4466042325,21320.7756611419,22246.0940794567,Grande São Paulo
I,2020-10-06,19174.9511770972,21348.5800885727,22284.052582874,Grande São Paulo
I,2020-10-07,19190.7260995255,21373.7342851192,22320.4232944509,Grande São Paulo
I,2020-10-08,19205.8322765571,21396.9132892381,22355.2961512606,Grande São Paulo
I,2020-10-09,19220.3216375372,21419.1301766884,22388.7529709699,Grande São Paulo
I,2020-10-10,19234.2386104063,21440.4495914696,22420.8684957424,Grande São Paulo
I,2020-10-11,19247.6214189054,21462.6886535642,22451.7112986415,Grande São Paulo
I,2020-10-12,19260.5030620976,21484.1108498682,22481.3445242434,Grande São Paulo
I,2020-10-13,19272.9122141685,21504.7436590541,22509.8265475788,Grande São Paulo
I,2020-10-14,19284.873681597,21524.7121938242,22537.2114434551,Grande São Paulo
I,2020-10-15,19296.4086361121,21544.8494055702,22563.549341998,Grande São Paulo
I,2020-10-16,19307.536481499,21564.2553241411,22588.8872590869,Grande São Paulo
I,2020-10-17,19318.274994589,21582.9616849621,22613.2693679451,Grande São Paulo
I,2020-10-18,19328.640523,21600.9982857688,22636.7372572241,Grande São Paulo
I,2020-10-19,19338.6480883725,21618.393119447,22659.3301345008,Grande São Paulo
I,2020-10-20,19348.3115529595,21635.1725371545,22681.0850300824,Grande São Paulo
I,2020-10-21,19357.6435474219,21651.5446857711,22702.0369066872,Grande São Paulo
I,2020-10-22,19366.6553043022,21667.0083458062,22722.218724112,Grande São Paulo
I,2020-10-23,19375.357829316,21682.0579640102,22741.6619080883,Grande São Paulo
I,2020-10-24,19383.7617831331,21696.4098062906,22760.3964144178,Grande São Paulo
I,2020-10-25,19391.8774523155,21710.1442035958,22778.4508094572,Grande São Paulo
I,2020-10-26,19399.7146813045,21723.6744658288,22795.8523266928,Grande São Paulo
I,2020-10-27,19407.2828809817,21736.7376279104,22812.6269415303,Grande São Paulo
I,2020-10-28,19414.5908786346,21749.3511527748,22828.7993876193,Grande São Paulo
I,2020-10-29,19421.6467117779,21761.5311628618,22844.3931499319,Grande São Paulo
I,2020-10-30,19428.4584721434,21773.2935021366,22859.4307813714,Grande São Paulo
I,2020-10-31,19435.0341635115,21784.6535790043,22873.9339118056,Grande São Paulo
I,2020-11-01,19441.3816391692,21795.6263121436,22887.9232784179,Grande São Paulo
I,2020-11-02,19447.508517244,21806.2260341521,22901.4187411885,Grande São Paulo
I,2020-11-03,19453.4221603563,21816.4664834953,22914.4393179667,Grande São Paulo
I,2020-11-04,19459.1295406456,21826.3606422971,22927.0031783487,Grande São Paulo
I,2020-11-05,19464.6370642799,21835.9205254679,22939.1276228516,Grande São Paulo
I,2020-11-06,19469.9512091461,21845.1579997333,22950.8293155495,Grande São Paulo
I,2020-11-07,19475.0784045074,21854.0846472547,22962.1242788726,Grande São Paulo
I,2020-11-08,19480.0249746876,21862.7117169392,22973.0279084539,Grande São Paulo
I,2020-11-09,19484.7970677667,21871.0500409883,22983.5549766713,Grande São Paulo
I,2020-11-10,19489.4006341868,21879.1100224857,22993.719653144,Grande São Paulo
I,2020-11-11,19493.8413201342,21886.9015049711,23003.8728765544,Grande São Paulo
I,2020-11-12,19498.1243294511,21894.4336059803,23013.9400458269,Grande São Paulo
I,2020-11-13,19502.2549124528,21901.7153533277,23023.6771110291,Grande São Paulo
I,2020-11-14,19506.2382716021,21908.7555725857,23033.0956934394,Grande São Paulo
I,2020-11-15,19510.0795170944,21915.5628479576,23042.2069904848,Grande São Paulo
I,2020-11-16,19513.7836115564,21922.1910641566,23051.0217818592,Grande São Paulo
I,2020-11-17,19517.3553526583,21928.687000123,23059.5504427443,Grande São Paulo
I,2020-11-18,19520.7992917573,21934.9713349861,23067.802943579,Grande São Paulo
I,2020-11-19,19524.1196274439,21941.05106018,23075.7888453345,Grande São Paulo
I,2020-11-20,19527.3205819825,21946.9330867893,23083.5173832784,Grande São Paulo
I,2020-11-21,19530.4063289952,21952.6241683876,23090.9974663068,Grande São Paulo
I,2020-11-22,19533.3809595952,21958.1308751901,23098.2376845598,Grande São Paulo
I,2020-11-23,19536.248440415,21963.4595503998,23105.2463133696,Grande São Paulo
I,2020-11-24,19539.0126002806,21968.6163020397,23112.0313227139,Grande São Paulo
I,2020-11-25,19541.677068699,21973.6069357269,23118.7953641418,Grande São Paulo
I,2020-11-26,19544.2451941076,21978.4368704257,23125.4248310583,Grande São Paulo
I,2020-11-27,19546.7203343282,21983.1114687044,23131.8395382404,Grande São Paulo
I,2020-11-28,19549.1058014624,21987.6359739853,23138.0466025618,Grande São Paulo
I,2020-11-29,19551.4048362378,21992.0154902831,23144.0530021692,Grande São Paulo
I,2020-11-30,19553.6205762668,21996.2549479156,23149.8654958969,Grande São Paulo
I,2020-12-01,19555.7560459398,22000.3590964491,23155.4906000452,Grande São Paulo
I,2020-12-02,19557.8141099538,22004.3324520402,23160.93446668,Grande São Paulo
I,2020-12-03,19559.7974104462,22008.0073594005,23166.2027297486,Grande São Paulo
I,2020-12-04,19561.708591347,22011.5156045723,23171.3010731069,Grande São Paulo
I,2020-12-05,19563.5502564148,22014.9042919379,23176.2351154024,Grande São Paulo
I,2020-12-06,19565.3249497571,22018.177648409,23181.0103658199,Grande São Paulo
I,2020-12-07,19567.035131769,22021.3397577782,23185.6321605952,Grande São Paulo
I,2020-12-08,19568.6831714256,22024.3945528531,23190.1056439943,Grande São Paulo
I,2020-12-09,19570.2713111025,22027.345770378,23194.4356725446,Grande São Paulo
I,2020-12-10,19571.8016180967,22030.1968917869,23198.6266933526,Grande São Paulo
I,2020-12-11,19573.2761580499,22032.9513692362,23202.6831945574,Grande São Paulo
I,2020-12-12,19574.6969629479,22035.6125822594,23206.6096130252,Grande São Paulo
I,2020-12-13,19576.0660162528,22038.1838215547,23210.410299353,Grande São Paulo
I,2020-12-14,19577.3852345882,22040.6682657205,23214.0894676295,Grande São Paulo
I,2020-12-15,19578.6564618046,22043.0689750052,23217.6511798158,Grande São Paulo
I,2020-12-16,19579.8814422696,22045.4835432781,23221.0992701223,Grande São Paulo
I,2020-12-17,19581.0617833839,22047.8781859371,23224.4372481816,Grande São Paulo
I,2020-12-18,19582.1990897082,22050.1979421849,23227.6686577787,Grande São Paulo
I,2020-12-19,19583.2949385124,22052.4452785661,23230.7970027929,Grande São Paulo
I,2020-12-20,19584.3508683682,22054.6226015513,23233.825719368,Grande São Paulo
I,2020-12-21,19585.3683651489,22056.7322375644,23236.7581359593,Grande São Paulo
I,2020-12-22,19586.3488574173,22058.776427956,23239.59746045,Grande São Paulo
I,2020-12-23,19587.2936960879,22060.7572992264,23242.3467202014,Grande São Paulo
I,2020-12-24,19588.204125379,22062.6768276808,23245.0086845168,Grande São Paulo
I,2020-12-25,19589.0813865942,22064.5369845477,23247.5861515038,Grande São Paulo
I,2020-12-26,19589.9266994005,22066.3397033871,23250.0818886093,Grande São Paulo
I,2020-12-27,19590.7412530364,22068.0868714973,23252.4986103513,Grande São Paulo
I,2020-12-28,19591.5261955698,22069.7803140787,23254.8389463923,Grande São Paulo
I,2020-12-29,19592.282630287,22071.4217900206,23257.1054308622,Grande São Paulo
I,2020-12-30,19593.0116001658,22073.0129684245,23259.30045464,Grande São Paulo
I,2020-12-31,19593.7140653289,22074.5554007868,23261.4262029134,Grande São Paulo
II,2020-09-17,340.857142857143,340.857142857143,340.857142857143,Araçatuba
II,2020-09-18,344.076298825554,344.612824820289,344.954250453302,Araçatuba
II,2020-09-19,347.043307579784,347.974296835373,348.727572223107,Araçatuba
II,2020-09-20,349.795161439233,351.011839803975,352.224921645036,Araçatuba
II,2020-09-21,352.364099434863,353.786051212952,355.487899866497,Araçatuba
II,2020-09-22,354.777796268365,356.344973207584,358.552161353301,Araçatuba
II,2020-09-23,323.314031850235,358.728213013194,373.519888144777,Araçatuba
II,2020-09-24,325.01247574716,360.967936886405,376.364636293669,Araçatuba
II,2020-09-25,326.590614152706,363.022269507327,379.083716875066,Araçatuba
II,2020-09-26,327.94015518896,365.048311120602,381.695605858487,Araçatuba
II,2020-09-27,329.179746616067,367.007306568747,384.215717651186,Araçatuba
II,2020-09-28,330.345616807958,368.736154992844,386.656888571623,Araçatuba
II,2020-09-29,331.450976696269,370.578493520689,389.029795129274,Araçatuba
II,2020-09-30,332.506331134449,372.313288902527,391.343302809958,Araçatuba
II,2020-10-01,333.519968574021,373.890204668688,393.604756570423,Araçatuba
II,2020-10-02,334.498430151185,375.543974977452,395.820248597699,Araçatuba
II,2020-10-03,335.446839089543,377.171333395845,397.994824358786,Araçatuba
II,2020-10-04,336.369176048048,378.654651365119,400.132656795493,Araçatuba
II,2020-10-05,337.26849860574,380.061424790577,402.23718947322,Araçatuba
II,2020-10-06,338.147129162944,381.452366021826,404.311258705403,Araçatuba
II,2020-10-07,339.006793941708,382.925651290966,406.35718957034,Araçatuba
II,2020-10-08,339.848725666132,384.380273193171,408.376871776675,Araçatuba
II,2020-10-09,340.673807493508,385.864634637475,410.371844528158,Araçatuba
II,2020-10-10,341.482646476824,387.364452816791,412.343350945931,Araçatuba
II,2020-10-11,342.275639369684,388.848405047325,414.292385465355,Araçatuba
II,2020-10-12,343.053021552419,390.309793255417,416.219731319372,Araçatuba
II,2020-10-13,343.814913736944,391.762089175884,418.125994677631,Araçatuba
II,2020-10-14,344.561349110975,393.123616724921,420.011628647818,Araçatuba
II,2020-10-15,345.292284766851,394.469925233425,421.876949502629,Araçatuba
II,2020-10-16,346.007658760134,395.878766013109,423.722170368282,Araçatuba
II,2020-10-17,346.707400938466,397.272367631623,425.547415322518,Araçatuba
II,2020-10-18,347.391445820687,398.650538309468,427.352733685844,Araçatuba
II,2020-10-19,348.059738246052,400.013049743053,429.138110486004,Araçatuba
II,2020-10-20,348.712242426577,401.359651828428,430.903478460059,Araçatuba
II,2020-10-21,349.348941180716,402.690070607601,432.648724960416,Araçatuba
II,2020-10-22,349.969825690369,404.00399174796,434.373694381156,Araçatuba
II,2020-10-23,350.574923833979,405.301117122977,436.078208640023,Araçatuba
II,2020-10-24,351.164295691419,406.581161894802,437.762072245811,Araçatuba
II,2020-10-25,351.738033077515,407.843859882574,439.425079090945,Araçatuba
II,2020-10-26,352.296255140722,409.088960901766,441.067016713622,Araçatuba
II,2020-10-27,352.839108012522,410.316237580177,442.687672797382,Araçatuba
II,2020-10-28,353.366759094295,411.525479229758,444.28683801418,Araçatuba
II,2020-10-29,353.879384744324,412.685166443129,445.864304896074,Araçatuba
II,2020-10-30,354.377188176769,413.74459998259,447.419882807633,Araçatuba
II,2020-10-31,354.860393460529,414.780394325991,448.953399585025,Araçatuba
II,2020-11-01,355.329243420069,415.847468711366,450.464704757801,Araçatuba
II,2020-11-02,355.783994855071,416.967293099708,451.953670322555,Araçatuba
