DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-08-09,16540.5714285714,16540.5714285714,16540.5714285714,Grande São Paulo
I,2020-08-10,16656.2786766457,16663.084985356,16689.3378903812,Grande São Paulo
I,2020-08-11,16768.0258543333,16782.5598913272,16821.5796282631,Grande São Paulo
I,2020-08-12,16876.2168308243,16899.0493056607,16940.1697716942,Grande São Paulo
I,2020-08-13,16981.2057021116,17007.6420869966,17047.4773302564,Grande São Paulo
I,2020-08-14,17083.3038301218,17110.7008959366,17145.4520255493,Grande São Paulo
I,2020-08-15,14934.540948444,17213.7431824578,17732.1037260033,Grande São Paulo
I,2020-08-16,15004.6373973767,17309.8467727568,17841.1174924091,Grande São Paulo
I,2020-08-17,15066.5278469415,17400.0006021188,17950.7950186947,Grande São Paulo
I,2020-08-18,15124.8314645134,17487.0519707707,18058.8285141307,Grande São Paulo
I,2020-08-19,15180.1312563604,17573.0258109166,18165.3359487479,Grande São Paulo
I,2020-08-20,15232.8900812488,17656.2907468097,18270.422040028,Grande São Paulo
I,2020-08-21,15283.4787439862,17740.5764022973,18374.1798961068,Grande São Paulo
I,2020-08-22,15332.1932404904,17823.387773691,18476.6921814198,Grande São Paulo
I,2020-08-23,15379.2694030184,17904.6376306178,18578.0321584227,Grande São Paulo
I,2020-08-24,15424.8938704894,17984.4545371408,18678.2645502903,Grande São Paulo
I,2020-08-25,15469.2137628041,18062.8054013394,18777.4463400578,Grande São Paulo
I,2020-08-26,15512.342900252,18138.8146473368,18875.6273869496,Grande São Paulo
I,2020-08-27,15554.366343797,18214.6463361497,18972.8509322738,Grande São Paulo
I,2020-08-28,15595.3505732011,18289.3660567738,19069.154429645,Grande São Paulo
I,2020-08-29,15635.3470616118,18361.2594921629,19164.5700486054,Grande São Paulo
I,2020-08-30,15674.3956964855,18431.8985605962,19259.1251579125,Grande São Paulo
I,2020-08-31,15712.5267753311,18501.5405609909,19352.8427164515,Grande São Paulo
I,2020-09-01,15749.7632488656,18570.2323856867,19445.7416663412,Grande São Paulo
I,2020-09-02,15786.1212238301,18638.0135779258,19537.8372061544,Grande São Paulo
I,2020-09-03,15821.6099474501,18704.9160909485,19629.1410030948,Grande São Paulo
I,2020-09-04,15856.2369704678,18770.9672453863,19719.6617389184,Grande São Paulo
I,2020-09-05,15890.0085897083,18836.19027521,19809.4053836749,Grande São Paulo
I,2020-09-06,15922.9306010072,18900.6050288407,19898.3754754298,Grande São Paulo
I,2020-09-07,15955.0082674601,18964.2281645568,19986.5733352444,Grande São Paulo
I,2020-09-08,15986.2467667872,19027.0736112768,20073.9983020216,Grande São Paulo
I,2020-09-09,16016.6505360764,19089.1522474948,20160.6478740325,Grande São Paulo
I,2020-09-10,16046.2223912268,19150.4712775821,20246.5178079499,Grande São Paulo
I,2020-09-11,16074.9667630677,19211.0365324169,20331.6025280771,Grande São Paulo
I,2020-09-12,16102.8894554287,19270.8526505811,20415.8953000425,Grande São Paulo
I,2020-09-13,16129.99774043,19329.923438535,20499.3884173557,Grande São Paulo
I,2020-09-14,16156.299929711,19388.2518027911,20582.0733350033,Grande São Paulo
I,2020-09-15,16181.8053762254,19445.8399477588,20663.9408253755,Grande São Paulo
I,2020-09-16,16206.5237188571,19502.6889082184,20744.9810559866,Grande São Paulo
I,2020-09-17,16230.4639918727,19558.797833318,20825.1836321778,Grande São Paulo
I,2020-09-18,16253.636840379,19614.1658681316,20904.5379134712,Grande São Paulo
I,2020-09-19,16276.054190032,19668.792186936,20983.0331253408,Grande São Paulo
I,2020-09-20,16297.7291957488,19722.6762012764,21060.6584835583,Grande São Paulo
I,2020-09-21,16318.6758176447,19775.8173968513,21137.4032721072,Grande São Paulo
I,2020-09-22,16338.9087342427,19828.2154139833,21213.2569407015,Grande São Paulo
I,2020-09-23,16358.4427248765,19879.8695617003,21288.2091355337,Grande São Paulo
I,2020-09-24,16377.2919549343,19930.7781198595,21362.2496989773,Grande São Paulo
I,2020-09-25,16395.4715508667,19980.9399036647,21435.3689044307,Grande São Paulo
I,2020-09-26,16412.9973276943,20030.3542348912,21507.5575155327,Grande São Paulo
I,2020-09-27,16429.8857299551,20079.0210734412,21578.8068563391,Grande São Paulo
I,2020-09-28,16446.1535029686,20126.940826723,21649.1088410834,Grande São Paulo
I,2020-09-29,16461.8176155065,20174.1143733189,21718.4560205265,Grande São Paulo
I,2020-09-30,16476.8948077566,20220.5426084208,21786.8415723616,Grande São Paulo
I,2020-10-01,16491.4010641688,20266.225805402,21854.2592644969,Grande São Paulo
I,2020-10-02,16505.352754895,20311.1649208675,21920.7036182913,Grande São Paulo
I,2020-10-03,16518.7664429458,20355.3615408913,21986.1699236785,Grande São Paulo
I,2020-10-04,16531.6588489616,20398.8179697857,22050.6542643972,Grande São Paulo
I,2020-10-05,16544.0466199124,20441.5370413152,22114.1535094652,Grande São Paulo
I,2020-10-06,16555.9462807312,20482.5407050604,22176.6653193668,Grande São Paulo
I,2020-10-07,16567.3739201742,20517.6315604333,22238.1881068612,Grande São Paulo
I,2020-10-08,16578.3448174151,20551.8176124271,22298.7209751928,Grande São Paulo
I,2020-10-09,16588.874276973,20585.1125733581,22358.2638257109,Grande São Paulo
I,2020-10-10,16598.9775021922,20617.5306743228,22416.8173426614,Grande São Paulo
I,2020-10-11,16608.6695829033,20648.7027582199,22474.3829879761,Grande São Paulo
I,2020-10-12,16617.9653403035,20676.3677364866,22530.9629690149,Grande São Paulo
I,2020-10-13,16626.8793032369,20703.1779724934,22586.5602199612,Grande São Paulo
I,2020-10-14,16635.4254952211,20729.15323123,22641.1783473875,Grande São Paulo
I,2020-10-15,16643.6171748131,20754.313151263,22694.8215577454,Grande São Paulo
I,2020-10-16,16651.467447969,20780.2044880677,22747.494727939,Grande São Paulo
I,2020-10-17,16658.9891883305,20803.8219857864,22799.2033751549,Grande São Paulo
I,2020-10-18,16666.1950393879,20826.6832945167,22849.9536366236,Grande São Paulo
