DRS,TMinimo,TMediana,TMaximo,MMinimo,MMediana,MMaximo,Regiao
I,2020-07-15,2020-07-15,2020-07-16,162.700774908635,195.240929890369,209.186710596825,Grande São Paulo
II,2020-07-15,2020-07-15,2020-10-11,3.40635191235887,4.13628446500724,7.6847286800878,Araçatuba
III,2020-07-15,2020-07-15,2020-11-14,1.29591114155095,1.49241793097245,3.00510928774787,Araraquara
IV,2020-07-15,2020-07-15,2020-07-15,15.2667227968352,18.3200673562023,19.6286435959312,Baixada Santista
IX,2020-07-15,2020-07-15,2020-10-26,2.16875319121186,2.39010670447402,5.70409704865534,Marília
V,2020-07-15,2020-07-15,2020-10-15,2.26875093831757,2.57125106342656,3.07621094252323,Barretos
VI,2020-07-15,2020-07-15,2020-09-17,4.36060551161827,4.94201957983404,5.53728686563755,Bauru
VII,2020-07-15,2020-07-15,2020-10-09,26.5139949533066,31.8167939439679,34.0894220828225,Campinas
VIII,2020-07-15,2020-07-15,2020-10-14,1.5628213322172,1.73316328430259,4.19009971212387,Franca
X,2020-07-15,2020-07-15,2020-09-26,10.213677352653,12.4023224996501,23.6471207683276,Piracicaba
XI,2020-07-15,2020-09-07,2020-10-23,2.12561119616569,2.27744056732043,7.80983006822453,Presidente Prudente
XII,2020-07-15,2020-07-15,2020-10-16,0.951461470281735,1.15534607105641,3.03213301168367,Registro
XIII,2020-07-15,2020-07-15,2020-09-23,10.600343825402,12.0137230021223,14.1765244114756,Ribeirão Preto
XIV,2020-07-15,2020-07-15,2020-10-04,2.68478240695464,3.26009292273062,5.63661100731804,São João da Boa Vista
XV,2020-07-15,2020-07-15,2020-09-30,10.5291667142546,12.7818526910077,17.8643040159138,São José do Rio Preto
XVI,2020-07-15,2020-07-15,2020-11-01,10.3491036758115,11.7289841659197,16.8462396973723,Sorocaba
XVII,2020-07-15,2020-07-15,2020-10-23,6.40265416165596,7.68318499398714,8.23198392212908,Taubaté
