Municipio,TMinimo,TMediana,TMaximo,MMinimo,MMediana,MMaximo
GUAIÇARA,2020-09-19,2020-11-06,2020-12-08,0.0150376264993488,0.0283524448964521,0.0542646971216554
AURIFLAMA,2020-09-19,2020-09-20,2020-10-03,0.0205793358622532,0.0263475398341928,0.0339941211634667
IPAUSSU,2020-09-19,2020-09-20,2020-10-29,0.0540813237816566,0.0717132995764274,0.126453710787189
HORTOLÂNDIA,2020-09-19,2020-09-20,2020-10-03,0.771678777138334,0.998974012603512,1.33290005654845
BARRA DO TURVO,2020-09-19,2020-09-26,2020-10-12,0.00612284086648796,0.00803155187572346,0.0124443423892644
APARECIDA,2020-09-19,2020-09-20,2020-10-01,0.178655641516009,0.229237958234014,0.293444977764551
OSASCO,2020-09-19,2020-09-20,2020-10-23,2.0212761986636,2.66857717188839,4.36023951732045
BARUERI,2020-09-19,2020-09-20,2020-10-08,1.19431865055554,1.59982918791468,2.23445397667098
ÁLVARO DE CARVALHO,2020-09-19,2020-09-20,2020-10-02,0.0026229529312074,0.0033669771101863,0.0043909594252991
SABINO,2020-09-19,2020-09-20,2020-09-28,0.00124806803269895,0.00159001060827979,0.00202364986508385
TARABAI,2020-09-19,2020-09-20,2020-10-18,0.0751213941618718,0.0982356692886017,0.156363614822084
BARÃO DE ANTONINA,2020-09-19,2020-11-14,2020-12-09,0.0090108840035989,0.0160373379659974,0.0325342689604342
ESTRELA DO NORTE,2020-09-19,2020-09-20,2020-10-03,0.012425879284225,0.0160150811174175,0.0211363599942775
PARANAPUÃ,2020-09-19,2020-09-20,2020-10-02,0.0153209661644196,0.0197920738507231,0.0259933199136104
RUBIÁCEA,2020-09-19,2020-09-20,2020-10-05,0.00117933867815411,0.0015053986710963,0.00191596194503166
MORRO AGUDO,2020-09-19,2020-09-20,2020-09-26,0.096095167181403,0.122061287442078,0.155339805825243
RIO GRANDE DA SERRA,2020-09-19,2020-09-20,2020-10-03,0.14782610375752,0.192284425774664,0.256692292393232
LAGOINHA,2020-09-19,2020-09-20,2020-10-02,0.0249006241466276,0.0320331485718323,0.0419486747727992
PRESIDENTE BERNARDES,2020-09-19,2020-09-20,2020-10-07,0.0294314488161263,0.0391371436963182,0.0539952679013345
SALTO,2020-09-19,2020-09-20,2020-10-11,0.405690125948937,0.544307579082496,0.780088822761471
MAUÁ,2020-09-19,2020-09-20,2020-10-02,1.67410360749216,2.17591765959787,2.89190635633304
LINDÓIA,2020-09-19,2020-09-20,2020-09-26,0.0187837657921932,0.0239772419575139,0.0305164897641088
VÁRZEA PAULISTA,2020-09-19,2020-09-20,2020-10-02,0.158267358102862,0.203197151762311,0.263891608916978
CABRÁLIA PAULISTA,2020-09-19,2020-09-20,2020-10-10,0.0127420631788726,0.0170515810114963,0.0240058209729387
MIGUELÓPOLIS,2020-09-19,2020-09-20,2020-10-09,0.0905527549372964,0.121203775133354,0.170054748868401
TUPI PAULISTA,2020-09-19,2020-11-12,2020-12-06,0.0390453597696081,0.0643038353917158,0.135130864476259
IACRI,2020-10-30,2020-11-21,2020-12-15,0.0151431673366256,0.0491107196175441,0.101649062434742
ARTUR NOGUEIRA,2020-09-19,2020-09-20,2020-10-13,0.252748579245118,0.339336963614421,0.496164958629588
ARUJÁ,2020-09-19,2020-09-20,2020-10-08,0.209556508494785,0.279298642137398,0.385839752344296
GUARAREMA,2020-09-19,2020-09-29,2020-10-21,0.158230221222347,0.208180903157775,0.348125035679004
TUIUTI,2020-09-19,2020-09-20,2020-10-02,0.0123168644886845,0.015956928268132,0.0211660819854894
BROTAS,2020-09-19,2020-09-20,2020-10-22,0.0128793815608788,0.0171231911660912,0.0273084001742059
ARARAS,2020-09-19,2020-10-02,2020-10-19,0.385042093584808,0.526077771905172,0.872135254980378
SÃO JOÃO DAS DUAS PONTES,2020-09-19,2020-09-20,2020-09-29,0.00650735601244623,0.00831071677083473,0.0105416542320862
ALVINLÂNDIA,2020-09-19,2020-09-20,2020-11-22,0.00171686742163991,0.00227899011620438,0.00435180569095031
INÚBIA PAULISTA,2020-09-19,2020-09-20,2020-09-25,0.00359419895739643,0.00458648868352363,0.00583734923357571
PIRANGI,2020-09-19,2020-09-20,2020-09-28,0.121759893142725,0.155232305688234,0.197568389057752
GABRIEL MONTEIRO,2020-11-11,2020-12-11,2020-12-31,0.01090944254645,0.0314978784044007,0.0569809951398899
TEJUPÁ,2020-09-19,2020-09-20,2020-09-29,0.00261630533772621,0.00333902227738775,0.00424966471667532
ÁGUAS DE SÃO PEDRO,2020-09-19,2020-09-20,2020-10-03,0.0118660116025817,0.0152352373285374,0.0199441604487989
SERRANA,2020-09-19,2020-09-20,2020-09-29,0.260959681622076,0.337222183579929,0.432712091056303
VALINHOS,2020-09-19,2020-09-20,2020-10-13,0.501823023115037,0.674634491052565,0.975837262285992
ROSANA,2020-09-19,2020-09-20,2020-10-07,0.0320310730364168,0.0426701705781007,0.0585930275564217
GUATAPARÁ,2020-09-19,2020-09-20,2020-10-01,0.0551427737084271,0.0710618759952275,0.0924024142535078
PORANGABA,2020-09-19,2020-09-20,2020-10-01,0.00237853824896894,0.00305987899053437,0.00399009489078713
SÃO FRANCISCO,2020-09-19,2020-10-11,2020-10-26,0.0176406992727616,0.0249909906364119,0.0432380830960355
SANDOVALINA,2020-09-19,2020-09-20,2020-10-14,0.0240562751072304,0.0323905190759612,0.0477428638679682
RANCHARIA,2020-09-19,2020-09-20,2020-10-09,0.0293722377349948,0.0389870886202628,0.0541762305240905
CESÁRIO LANGE,2020-09-19,2020-09-20,2020-09-30,0.0179887021523655,0.0230573278228228,0.0295083154372193
LARANJAL PAULISTA,2020-09-19,2020-09-20,2020-10-05,0.0232703235113814,0.0304065613001496,0.0415603778601206
RIBEIRÃO DO SUL,2020-09-19,2020-09-20,2020-09-23,0.00146999227504496,0.00185007508294543,0.00238800650464466
MIRA ESTRELA,2020-09-19,2020-09-20,2020-10-09,0.0056880454901671,0.00760138758428319,0.0106417643663426
MORUNGABA,2020-09-19,2020-09-20,2020-10-02,0.0237240856552989,0.0308054581255062,0.0410290497248975
CORUMBATAÍ,2020-09-19,2020-09-20,2020-10-03,0.00745264310109928,0.00954995183640173,0.0123582684285801
SANTA ERNESTINA,2020-09-19,2020-09-20,2020-10-07,0.0279377820660232,0.0365463265593415,0.0501606117065285
BARBOSA,2020-09-19,2020-09-20,2020-09-30,0.00750188689391274,0.00963044027296556,0.0123810198222185
COLINA,2020-09-19,2020-09-20,2020-10-06,0.0528205162689268,0.0701809293246534,0.0960385395810679
GUZOLÂNDIA,2020-09-19,2020-09-20,2020-09-28,0.00433316886599133,0.00551979512735334,0.00702519379844979
PARAÍSO,2020-09-19,2020-09-20,2020-10-10,0.0410851194445945,0.0550570747559096,0.07912009758636
TARUMÃ,2020-09-19,2020-10-26,2020-11-10,0.0558705324039712,0.0793068506690755,0.154598127088123
ITAPECERICA DA SERRA,2020-09-19,2020-09-20,2020-10-05,0.302983999467813,0.392747946546635,0.530691238576054
QUATÁ,2020-09-19,2020-09-20,2020-10-13,0.0546424836719393,0.0733014866183157,0.105258238395937
FRANCO DA ROCHA,2020-09-19,2020-09-20,2020-10-11,0.330840829482554,0.437044101851896,0.609089966927428
URU,2020-09-19,2020-09-20,2020-09-23,0.00797310366160753,0.010032663100858,0.0129513591365344
ÁGUAS DE LINDÓIA,2020-09-19,2020-09-20,2020-09-30,0.0205759930479541,0.0265523793834084,0.0343493594548931
PIRAJUÍ,2020-09-19,2020-09-20,2020-09-30,0.104816409418923,0.13444205388688,0.171589369762575
SEVERÍNIA,2020-09-19,2020-09-20,2020-10-02,0.195847958799734,0.252115567216226,0.330061195192815
ITAJOBI,2020-09-19,2020-09-23,2020-10-14,0.0746758091415192,0.0979743148417853,0.149825355907966
PEDRANÓPOLIS,2020-09-19,2020-11-12,2020-12-10,0.00799711700365169,0.0137562778267396,0.0283246245800664
BILAC,2020-09-19,2020-09-20,2020-10-07,0.00518756718033009,0.00687574959123105,0.00944732469168619
SANTO ANTÔNIO DO JARDIM,2020-09-19,2020-09-20,2020-09-23,0.00562878318679383,0.00708876336714082,0.00914363804220519
SEBASTIANÓPOLIS DO SUL,2020-09-19,2020-09-20,2020-10-02,0.00874839935114748,0.011229573925128,0.0145279717503233
MARINÓPOLIS,2020-09-19,2020-10-03,2020-10-17,0.0171702806254875,0.0243245642194406,0.0393200437571365
PIRACICABA,2020-09-19,2020-09-20,2020-10-06,1.91340904081852,2.49515404686659,3.40496943421852
CAJAMAR,2020-09-19,2020-09-20,2020-09-28,0.203059620908604,0.258513992270913,0.329009019149865
LINS,2020-09-19,2020-09-20,2020-10-13,0.0969543503940073,0.130138791924729,0.191354047250421
NEVES PAULISTA,2020-09-19,2020-09-20,2020-10-09,0.0839436623471115,0.112605730128381,0.157754377728124
TAMBAÚ,2020-09-19,2020-09-20,2020-10-04,0.0246362580197257,0.032029775930182,0.0433321455996492
GUAREÍ,2020-09-19,2020-09-20,2020-09-23,0.552207692180958,0.694700150366782,0.897060583512419
IPIGUÁ,2020-09-19,2020-10-01,2020-10-15,0.0396954361855242,0.0542974616839791,0.0846074212661252
ARAPEÍ,2020-09-19,2020-09-20,2020-09-23,0.000192170209017295,0.000241796152243623,0.000312198432145472
POTIRENDABA,2020-09-19,2020-09-20,2020-10-08,0.0640288324542162,0.0856460384473383,0.119081378302688
CÂNDIDO MOTA,2020-09-19,2020-11-14,2020-12-01,0.0567317378638133,0.090351721461809,0.199636167159561
ITAJU,2020-09-19,2020-09-20,2020-10-10,0.0233203201583659,0.0313354398339465,0.0440189766907579
ARARAQUARA,2020-09-19,2020-09-20,2020-10-16,0.500137238556064,0.673502128158525,1.00943861958127
PORTO FERREIRA,2020-09-19,2020-09-20,2020-10-09,0.137104302056066,0.18130140031278,0.251766715576878
BERTIOGA,2020-09-19,2020-09-23,2020-10-08,0.0747293505908218,0.0994054254923853,0.141422683710537
SÃO PEDRO DO TURVO,2020-09-19,2020-09-20,2020-09-23,0.002449987125075,0.00308275082156684,0.00398001084107425
ITATINGA,2020-09-19,2020-09-20,2020-10-09,0.0358709455893615,0.0476217296283306,0.0657134650103579
PACAEMBU,2020-09-19,2020-11-24,2020-12-11,0.0175120477007269,0.0290783084994977,0.0653888153637272
RIBEIRA,2020-10-15,2020-10-29,2020-11-14,5.71087591310743e-08,4.02877132594952e-07,1.68871220250133e-06
CAIEIRAS,2020-09-19,2020-09-20,2020-09-30,0.321736943713191,0.417787976758042,0.54603419397958
CASTILHO,2020-09-19,2020-10-04,2020-10-20,0.160546340629275,0.21955530752838,0.36194511065826
PRAIA GRANDE,2020-09-19,2020-09-20,2020-09-28,0.415643047822584,0.529332129963905,0.673695438135866
LEME,2020-09-19,2020-09-20,2020-10-26,0.528235003559338,0.690768850808368,1.18130442809186
CABREÚVA,2020-09-19,2020-09-20,2020-10-08,0.0751400417148247,0.0981123234322752,0.134963257560514
PIQUETE,2020-09-19,2020-09-20,2020-10-07,0.0281055257699747,0.0368242276449811,0.0504557606174441
CERQUILHO,2020-09-19,2020-10-05,2020-10-27,0.0206847444860294,0.0277831854099579,0.0491119425325746
TAUBATÉ,2020-09-19,2020-10-19,2020-11-05,1.2103250497875,1.70954585972657,3.13742118680835
CATANDUVA,2020-09-19,2020-09-20,2020-10-01,1.02907269077255,1.32880242566789,1.73586052625265
NOVA CAMPINA,2020-09-19,2020-11-20,2020-12-18,0.022711419425975,0.047057179261488,0.0930247144262824
VOTORANTIM,2020-09-19,2020-09-20,2020-10-07,0.457252338541593,0.608041021887033,0.829613555648734
SANTÓPOLIS DO AGUAPEÍ,2020-09-19,2020-10-26,2020-11-10,0.0383458494832041,0.0791610584621478,0.176380412729393
TABATINGA,2020-09-19,2020-10-09,2020-10-25,0.15380310068842,0.217058503181507,0.362713150402461
NOVA ALIANÇA,2020-09-19,2020-09-21,2020-10-10,0.0498081352069812,0.0664375874149528,0.0949852876260824
SANTANA DE PARNAÍBA,2020-09-19,2020-09-20,2020-10-05,0.282591910937654,0.366262511056007,0.495060065446694
GUARIBA,2020-09-19,2020-09-20,2020-10-20,0.123712949363167,0.1636912705615,0.262252122597239
PIRACAIA,2020-09-19,2020-09-20,2020-09-29,0.0842829364172433,0.107528411203726,0.136561291694385
PAULO DE FARIA,2020-09-19,2020-09-26,2020-10-16,0.0237561416873184,0.0310657237449545,0.0495224560773306
MONTE ALTO,2020-09-19,2020-09-27,2020-10-19,0.256287352486122,0.336477132615055,0.553079149324834
APARECIDA DOESTE,2020-09-19,2020-09-23,2020-10-12,0.049679840351065,0.0655148431453005,0.0967836043168044
CRUZEIRO,2020-09-19,2020-09-20,2020-09-25,0.257555726120366,0.327383781696904,0.418462742930828
PANORAMA,2020-09-19,2020-11-06,2020-12-31,0.0249665083424677,0.0385846038019952,0.0768246539041719
GUAÍRA,2020-09-19,2020-09-20,2020-10-12,0.347056629931551,0.465887576555879,0.668597286491703
SÃO JOSÉ DOS CAMPOS,2020-09-19,2020-09-20,2020-10-18,2.75329621601696,3.64263398185943,5.70376422913171
APIAÍ,2020-09-19,2020-09-20,2020-10-27,0.0261667196922657,0.0345124510884913,0.0574539091179513
TAIAÇU,2020-09-19,2020-09-20,2020-10-03,0.0241371188101265,0.0310705594206668,0.0409536320112851
JAGUARIÚNA,2020-09-19,2020-09-24,2020-10-13,0.217094371826246,0.285115215181293,0.435754402026973
LIMEIRA,2020-09-19,2020-09-20,2020-10-01,1.30028471796072,1.66971449713063,2.15242645019981
AVAÍ,2020-09-19,2020-09-20,2020-10-08,0.013535056377777,0.0176403249618198,0.0243117255943515
ARAMINA,2020-09-19,2020-09-20,2020-10-10,0.112889639466331,0.152334918867135,0.212389580179671
RAFARD,2020-09-19,2020-11-08,2020-12-07,0.0222751014866232,0.0405021181488472,0.0788137461555589
LUCIANÓPOLIS,2020-09-19,2020-09-20,2020-10-19,0.00178776509582892,0.00239714685878184,0.00370372087921564
SANTA SALETE,2020-09-19,2020-11-02,2020-12-02,0.00424846840819004,0.00725114742076904,0.0142063193531874
BOM JESUS DOS PERDÕES,2020-09-19,2020-09-20,2020-10-10,0.115033305808866,0.153930062405825,0.214626530073136
SUZANO,2020-09-19,2020-09-20,2020-10-07,1.02489236927298,1.36177970563031,1.86614910988664
OSCAR BRESSANE,2020-09-19,2020-11-05,2020-11-22,0.00802635519616651,0.0118832283172002,0.025482772321416
ARCO-ÍRIS,2020-09-19,2020-09-20,2020-09-23,0.00130665980004002,0.00164416034687853,0.00212267244857296
IACANGA,2020-09-19,2020-09-23,2020-10-15,0.0267171585415067,0.0351025418904865,0.0548496604465267
UBATUBA,2020-09-19,2020-09-20,2020-10-08,0.168598042489698,0.225217413557397,0.311358303540381
SÃO SEBASTIÃO,2020-09-19,2020-09-20,2020-10-11,0.198868175262504,0.265892024636951,0.372042162030532
CRISTAIS PAULISTA,2020-09-19,2020-09-20,2020-10-07,0.0247445377951609,0.0328233587101777,0.0451593789879259
DESCALVADO,2020-09-19,2020-09-20,2020-10-06,0.0289550979057776,0.0377919004596445,0.0518350129717433
JÚLIO MESQUITA,2020-09-19,2020-10-05,2020-10-27,0.018542168153711,0.024966697419353,0.043874137367387
JABOTICABAL,2020-09-19,2020-10-02,2020-11-03,0.448264501821797,0.606397935432991,1.09330096145194
JOSÉ BONIFÁCIO,2020-09-19,2020-09-20,2020-10-02,0.0499906622410897,0.0643875786451744,0.0846628829405027
BORÁ,2020-10-15,2020-10-30,2020-11-17,2.32767766821401e-07,1.60824058248484e-06,6.85911749493296e-06
ICÉM,2020-09-19,2020-09-20,2020-10-05,0.021190869319125,0.0275686850653811,0.0374837739995986
CORDEIRÓPOLIS,2020-09-19,2020-09-25,2020-10-16,0.177578007947364,0.23315608532017,0.345652393924201
SÃO JOSÉ DO BARREIRO,2020-09-19,2020-09-20,2020-10-11,0.00547804456367329,0.00732712431280969,0.0104342592173636
PALMARES PAULISTA,2020-09-19,2020-09-20,2020-10-02,0.0352878309651441,0.0456794397043572,0.0605834099548073
