"Municipio","DRS","Minimo","Mediana","Máximo"
"MOGI MIRIM","São João da Boa Vista",0.617738461768016,3.32721269026701,4.20178003026972
"GUAREÍ","Sorocaba",2.30151348121879,2.78606655981976,3.81909060931119
"GUAIÇARA","Bauru",2.07441352638429,2.46484416636762,3.38006660493362
"ADAMANTINA","Marília",1.95259907914125,2.35799144738361,3.30430352646621
"IBIRÁ","São José do Rio Preto",1.92708366614934,2.15281720573901,2.71355484241991
"PROMISSÃO","Bauru",1.81710407067285,2.1190804185261,2.92748428373647
"JACI","São José do Rio Preto",1.80848769857643,2.04706444059123,2.72894911870406
"MATÃO","Araraquara",1.73958293920383,2.01128484558852,2.68082175740644
"BEBEDOURO","Barretos",1.73174903175714,1.98715880327322,2.66837202457292
"PRESIDENTE VENCESLAU","Presidente Prudente",1.73228124163976,1.96919649488591,2.54619190548062
"TIETÊ","Sorocaba",1.68544555664927,1.92916885469949,2.54386293638539
"PIRAPOZINHO","Presidente Prudente",1.6160684310202,1.85972211265662,2.41031049311636
"SALESÓPOLIS","Grande São Paulo",1.70567525177768,1.84985227997235,2.24494322170393
"UCHOA","São José do Rio Preto",1.66560936794771,1.8272193250175,2.30215808708782
"JACUPIRANGA","Registro",1.6173806382122,1.78831938836628,2.27397913122073
"SANTA FÉ DO SUL","São José do Rio Preto",1.60032732518352,1.78075365451483,2.26239315099413
"GUAPIAÇU","São José do Rio Preto",1.58989244986222,1.76621220629131,2.20907444727479
"LINS","Bauru",1.51821180365241,1.72469407400216,2.2466428110909
"ANGATUBA","Sorocaba",1.52889718506386,1.70249551249196,2.18444883601279
"ARTUR NOGUEIRA","Campinas",1.52851557630857,1.69881142080286,2.1708700930656
"SALTO DE PIRAPORA","Sorocaba",1.53012891367837,1.69681807126517,2.17983043324106
"PIRANGI","São José do Rio Preto",1.53271779305031,1.69368074053342,2.1107627205884
"JOSÉ BONIFÁCIO","São José do Rio Preto",1.54278609427961,1.68525668405343,2.09354107125167
"SANTO ANTÔNIO DE POSSE","Campinas",1.54289199193225,1.68325208010888,2.08717594732316
"JARINU","Campinas",1.53703923547965,1.66850950227865,2.08200734278238
"SANTA GERTRUDES","Piracicaba",1.49413168115606,1.65299922312701,1.92941708819006
"ITAPEVA","Sorocaba",1.48375735020355,1.64062944929453,2.12834831741607
"PRESIDENTE PRUDENTE","Presidente Prudente",1.44858740119243,1.63839200076471,2.06201444150131
"CAÇAPAVA","Taubaté",1.48757612181108,1.63070598056979,2.03118914213855
"SÃO ROQUE","Sorocaba",1.47246541231646,1.62337220229377,2.069195707726
"MONTE APRAZÍVEL","São José do Rio Preto",1.46627912061332,1.61189092318721,1.97462895222113
"REGISTRO","Registro",1.46512429382764,1.59653286254484,1.98452132438635
"SERTÃOZINHO","Ribeirão Preto",1.47622774735973,1.59415439623117,1.95886860889736
"PINDORAMA","São José do Rio Preto",1.43442441463379,1.58241192461906,1.97807876945831
"CRUZEIRO","Taubaté",1.43951257554009,1.560465337506,1.86588839204631
"INDAIATUBA","Campinas",1.3867526161663,1.56002334393225,1.96563326436197
"TUPÃ","Marília",1.39632170011219,1.55819966050851,2.02523001666155
"SOROCABA","Sorocaba",1.37520349246749,1.55077841572039,1.96110544172713
"BRAGANÇA PAULISTA","Campinas",1.37006086860675,1.53677626966601,1.94905271872501
"CAPÃO BONITO","Sorocaba",1.40285565741831,1.53096286405171,1.92653694223214
"PORTO FERREIRA","Araraquara",1.36535025320117,1.52652025200149,1.96931611429106
"PILAR DO SUL","Sorocaba",1.36847343350769,1.51261259016954,1.90470059910332
"GUARARAPES","Araçatuba",1.31936764554195,1.50299337293454,1.69940681200277
"URÂNIA","São José do Rio Preto",1.41930963354702,1.50116650868242,1.76595279982269
"IBIÚNA","Sorocaba",1.35249573582208,1.49107889373422,1.86694397991855
"LARANJAL PAULISTA","Bauru",1.36916150599669,1.49048256173293,1.8598833724799
"ATIBAIA","Campinas",1.38025463719902,1.48500921603807,1.7935494127787
"BADY BASSITT","São José do Rio Preto",1.38862412389455,1.48353484876583,1.81127612079645
"JAGUARIÚNA","Campinas",1.36261959587833,1.47681868870746,1.80830285982032
"SÃO MIGUEL ARCANJO","Sorocaba",1.33525980935917,1.47422996611704,1.83656845070082
"JANDIRA","Grande São Paulo",1.36990203484864,1.47415462693062,1.79676409646095
"TAUBATÉ","Taubaté",1.33013068998877,1.46978153707348,1.81331445845181
"PIEDADE","Sorocaba",1.28179897974248,1.45551212866498,1.81200897293686
"PENÁPOLIS","Araçatuba",1.34927678211661,1.4549402795243,1.70389997699819
"SANTA BÁRBARA DOESTE","Campinas",1.33934088829068,1.44059570156646,1.75445600202502
"BOTUCATU","Bauru",1.30996226666908,1.43753855729141,1.77951745865017
"PINDAMONHANGABA","Taubaté",1.32584208015567,1.43601392119088,1.73592281330366
"BARRA BONITA","Bauru",1.29026354363069,1.4332146967755,1.80599535016529
"SERRANA","Ribeirão Preto",1.32426014961807,1.43059340931567,1.71821850662586
"SÃO MANUEL","Bauru",1.25770232827872,1.4280306068535,1.78635990396703
"LEME","Piracicaba",1.33617631604496,1.42787327241193,1.71839446385217
"AMPARO","Campinas",1.33331902576913,1.42546706209538,1.70011028069263
"ITATINGA","Bauru",1.27530328097921,1.42198772616708,1.78621068279811
"ITANHAÉM","Baixada Santista",1.31054742757614,1.42172121090745,1.76814538888146
"MONGAGUÁ","Baixada Santista",1.260771920761,1.41835795815868,1.78125739399987
"SUZANO","Grande São Paulo",1.31353542145055,1.41687370237893,1.70284321153413
"BOITUVA","Sorocaba",1.22621616009862,1.41356507562125,1.69770511468561
