DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-08-23,386702.857142857,386702.857142857,386702.857142857,Grande São Paulo
I,2020-08-24,389380.816326531,389827.142857143,390719.795918367,Grande São Paulo
I,2020-08-25,391921.558172984,392851.831957672,394604.232808552,Grande São Paulo
I,2020-08-26,394345.656468929,395790.611894266,398375.514405845,Grande São Paulo
I,2020-08-27,396667.656598628,398652.025534493,402045.433234428,Grande São Paulo
I,2020-08-28,398898.060319375,401441.173658487,405620.717104119,Grande São Paulo
I,2020-08-29,365101.141458972,404161.252480076,426991.166628363,Grande São Paulo
I,2020-08-30,366984.553937466,406814.256816633,430536.043011717,Grande São Paulo
I,2020-08-31,368801.495587725,409401.568291847,433990.369558648,Grande São Paulo
I,2020-09-01,370555.532626679,411924.016276932,437361.251763765,Grande São Paulo
I,2020-09-02,372249.6787782,414381.980468988,440646.437744856,Grande São Paulo
I,2020-09-03,373886.61013204,416776.33381094,443846.887182907,Grande São Paulo
I,2020-09-04,375468.726027652,419107.888017795,446963.675850346,Grande São Paulo
I,2020-09-05,376998.222219276,421377.49548133,449997.893326833,Grande São Paulo
I,2020-09-06,378477.129443046,423585.959226136,452950.566681676,Grande São Paulo
I,2020-09-07,379907.350284597,425714.405730864,455822.759303084,Grande São Paulo
I,2020-09-08,381290.668677201,427748.775426046,458615.401615586,Grande São Paulo
I,2020-09-09,382628.761436752,429722.253738639,461329.241386761,Grande São Paulo
I,2020-09-10,383923.255111388,431636.353579267,463965.522133269,Grande São Paulo
I,2020-09-11,385175.703051529,433492.550844535,466525.510127107,Grande São Paulo
I,2020-09-12,386387.595241476,435292.333577529,469010.5454663,Grande São Paulo
I,2020-09-13,387560.357313311,437037.127484396,471421.952539621,Grande São Paulo
I,2020-09-14,388695.358683442,438728.350193103,473761.097507303,Grande São Paulo
I,2020-09-15,389793.906370081,440367.289403352,476029.244229023,Grande São Paulo
I,2020-09-16,390857.245102263,441945.258698395,478227.50761965,Grande São Paulo
I,2020-09-17,391886.594387562,443493.103086511,480357.375318241,Grande São Paulo
I,2020-09-18,392883.127226145,444982.760596522,482420.337496454,Grande São Paulo
I,2020-09-19,393847.975003232,446425.417628138,484417.92364461,Grande São Paulo
I,2020-09-20,394782.224798502,447822.391120642,486351.632055608,Grande São Paulo
I,2020-09-21,395686.924408857,449174.982543563,488222.973122346,Grande São Paulo
I,2020-09-22,396563.076544932,450484.382240089,490033.357332682,Grande São Paulo
I,2020-09-23,397411.63843296,451738.597982484,491784.058883798,Grande São Paulo
I,2020-09-24,398233.549386306,452936.137633396,493476.621483747,Grande São Paulo
I,2020-09-25,399029.714284959,454114.831888638,495112.570943253,Grande São Paulo
I,2020-09-26,399801.007141815,455254.550470619,496693.443329045,Grande São Paulo
I,2020-09-27,400548.268742241,456356.459239866,498220.731291888,Grande São Paulo
I,2020-09-28,401272.31041291,457421.702234689,499695.91755236,Grande São Paulo
I,2020-09-29,401973.909270844,458451.369370744,501120.38931782,Grande São Paulo
I,2020-09-30,402653.807960356,459446.488321956,502495.410858511,Grande São Paulo
I,2020-10-01,403312.735550195,460408.144614433,503822.438484542,Grande São Paulo
I,2020-10-02,403951.394827571,461337.393640265,505102.898708158,Grande São Paulo
I,2020-10-03,404570.465065143,462235.270442961,506338.210112945,Grande São Paulo
I,2020-10-04,405170.600075177,463102.77495364,507529.743074928,Grande São Paulo
I,2020-10-05,405752.431137216,463940.883080343,508678.845785023,Grande São Paulo
I,2020-10-06,406316.563143598,464750.522472471,509786.779520922,Grande São Paulo
I,2020-10-07,406863.574471973,465532.566798243,510854.698358522,Grande São Paulo
I,2020-10-08,407394.033102012,466287.928095585,511883.89217161,Grande São Paulo
I,2020-10-09,407908.486724084,467017.489704127,512875.616591841,Grande São Paulo
I,2020-10-10,408407.464929738,467722.113991626,513831.110063422,Grande São Paulo
I,2020-10-11,408891.477622008,468414.735959666,514751.563835593,Grande São Paulo
I,2020-10-12,409361.017317312,469095.599527641,515638.142135147,Grande São Paulo
I,2020-10-13,409816.555997018,469755.762877369,516491.933528834,Grande São Paulo
I,2020-10-14,410258.545055449,470395.830895337,517462.425351898,Grande São Paulo
I,2020-10-15,410687.428031858,471016.461807349,518423.409245499,Grande São Paulo
I,2020-10-16,411103.632728035,471618.287981469,519358.178200138,Grande São Paulo
I,2020-10-17,411507.572955528,472228.575028233,520267.497423369,Grande São Paulo
I,2020-10-18,411899.647231785,472838.065492999,521152.091951201,Grande São Paulo
I,2020-10-19,412280.240598986,473430.191661678,522012.668359696,Grande São Paulo
I,2020-10-20,412649.722024237,474005.44854947,522849.864280533,Grande São Paulo
I,2020-10-21,413008.444375096,474564.272318777,523664.237857259,Grande São Paulo
I,2020-10-22,413356.754739469,475107.171821932,524456.452934582,Grande São Paulo
I,2020-10-23,413694.98797341,475634.635070092,525227.147409827,Grande São Paulo
I,2020-10-24,414023.46809827,476147.141512013,525976.949490913,Grande São Paulo
I,2020-10-25,414342.507222622,476645.144761676,526706.454079786,Grande São Paulo
I,2020-10-26,414652.406983309,477129.085731806,527416.240407894,Grande São Paulo
I,2020-10-27,414953.456376567,477599.362119927,528106.830194508,Grande São Paulo
I,2020-10-28,415245.931736649,478056.323062077,528778.679192112,Grande São Paulo
I,2020-10-29,415530.105279625,478500.379216495,529432.332019221,Grande São Paulo
I,2020-10-30,415806.239702301,478931.924259779,530068.311807939,Grande São Paulo
I,2020-10-31,416074.58930151,479351.344954796,530687.133571104,Grande São Paulo
I,2020-11-01,416335.399075244,479759.006941115,531289.284770504,Grande São Paulo
I,2020-11-02,416588.905867536,480155.265399042,531875.239673434,Grande São Paulo
I,2020-11-03,416835.33654493,480540.439684886,532445.424637602,Grande São Paulo
I,2020-11-04,417074.907970551,480914.809051547,533000.211339037,Grande São Paulo
I,2020-11-05,417307.834177148,481278.704967354,533540.046217253,Grande São Paulo
I,2020-11-06,417534.3217795,481632.445074891,534065.35796657,Grande São Paulo
I,2020-11-07,417754.570874017,481976.341479616,534576.568567726,Grande São Paulo
I,2020-11-08,417968.774283739,482310.689018076,535074.077254092,Grande São Paulo
I,2020-11-09,418177.118471096,482635.773940947,535558.272222749,Grande São Paulo
I,2020-11-10,418379.781996453,482951.852795384,536029.501807542,Grande São Paulo
I,2020-11-11,418576.935487888,483259.149005346,536488.06906043,Grande São Paulo
