date,median_cases,min_cases,max_cases,median_deaths,min_deaths,max_deaths
2020-08-23,752447,752447,752447,28495,28495,28495
2020-08-24,760059.984126984,758972.414965986,762235.12244898,28697.6556541997,28649.0686464226,28817.1435334291
2020-08-25,767464.225794239,765188.419433755,771743.952532556,28880.3080391093,28788.2660068306,29097.3901605708
2020-08-26,774680.379989089,771138.174935927,781003.206768795,29045.8616262275,28914.472436596,29342.8218264525
2020-08-27,781720.698250698,776852.564671403,790031.051530776,29197.6208593406,29029.3271308347,29559.2956971886
2020-08-28,788591.732477462,782354.241096331,798837.806222942,29339.8585453816,29134.2543137967,29751.6474650468
2020-08-29,795297.103076808,717066.493388851,842729.615941311,29468.22356532,27625.7365304771,31272.0336254877
2020-08-30,801838.685964337,721731.295296856,851475.672679587,29586.7951080607,27709.4809231157,31435.6415790302
2020-08-31,808217.683624458,726240.271483332,860002.611914118,29696.7524991154,27786.8917554689,31601.964028812
2020-09-01,814434.505200074,730601.723436636,868311.274703375,29794.5214837903,27858.4130467557,31756.7714376148
2020-09-02,820488.953636084,734822.766356401,876401.649252561,29883.0401026503,27923.6279914748,31901.3995341428
2020-09-03,826382.152639957,738909.770512117,884274.971155214,29961.1355526209,27984.8543399524,32046.5397986572
2020-09-04,832115.313073891,742868.478980322,891932.569877832,30030.5088565024,28042.0068386279,32188.340501503
2020-09-05,837689.924882162,746704.161324491,899376.105737489,30098.8556008042,28092.6689291994,32323.4465792602
2020-09-06,843107.546581892,750421.696653664,906607.382389059,30163.1153361788,28140.481568307,32452.423922828
2020-09-07,848375.752656465,754025.657222885,913628.542138829,30223.7707134487,28185.7826547706,32575.7721606279
2020-09-08,853559.808055047,757520.326070374,920441.607909877,30281.7596204811,28226.7440104875,32693.9335000225
2020-09-09,858590.76349822,760909.729761995,927048.413128519,30342.5664269455,28264.7522658831,32807.2990384391
2020-09-10,863418.195746597,764197.766133284,933451.973517015,30400.6211837946,28300.9641742513,32916.2140487754
2020-09-11,868115.792517763,767388.155893868,939655.494467479,30456.1594510767,28335.5607851281,33020.9867991268
2020-09-12,872687.140409064,770484.466362935,945662.468284731,30509.3871259982,28368.6943953813,33121.893177571
2020-09-13,877135.631364261,773490.109996177,951476.481537556,30560.4848798217,28400.4937031606,33219.1810507779
2020-09-14,881464.587468925,776408.362982781,957101.330734276,30608.4295659758,28431.0678080678,33313.0735089036
2020-09-15,885676.955979651,779242.345637558,962540.656163581,30651.0450842291,28460.5096986096,33403.7720997369
