Municipio,TMinimo,TMediana,TMaximo,MMinimo,MMediana,MMaximo
GUAIÇARA,2020-07-04,2020-08-02,2020-08-15,0.101804785982826,0.297596255502402,0.743012187954932
AURIFLAMA,2020-07-04,2020-07-04,2020-07-04,0.0856200822139639,0.0913280876948948,0.105378562724879
IPAUSSU,2020-07-31,2020-08-17,2020-09-01,0.0698738915858164,0.34990943208439,0.959207618058439
HORTOLÂNDIA,2020-07-04,2020-09-01,2020-10-06,1.1701836984918,1.87231255492316,5.02355032787534
BARRA DO TURVO,2020-08-21,2020-09-20,2020-10-24,0.0196630012694594,0.0738368753336871,0.254565860587016
APARECIDA,2020-08-15,2020-09-09,2020-10-02,0.114441634459926,0.508711401845037,1.61259208439893
OSASCO,2020-07-04,2020-08-20,2020-10-07,9.28213348200808,11.3626431073548,27.0839595669581
BARUERI,2020-07-04,2020-07-04,2020-10-02,3.17220493889346,3.44012693376642,5.03301699686961
ÁLVARO DE CARVALHO,2020-09-11,2020-11-15,2020-12-30,0.00447018426157042,0.0137545494468567,0.0404845698649021
SABINO,2020-07-04,2020-07-08,2020-07-15,0.000997562207355696,0.0010721665776916,0.00122751730464699
TARABAI,2020-08-10,2020-09-18,2020-10-30,0.0212581478092466,0.0658118283311646,0.180355795513455
BARÃO DE ANTONINA,2020-07-04,2020-07-04,2020-07-04,0.0109887711904035,0.0117213559364303,0.0135246414651119
ESTRELA DO NORTE,2020-07-04,2020-07-04,2020-07-04,0.0128401916685575,0.0136962044464614,0.0158033128228401
PARANAPUÃ,2020-08-01,2020-08-19,2020-09-04,0.0205867971334444,0.0968780542886412,0.268893922461976
RUBIÁCEA,2020-07-04,2020-07-04,2020-08-24,0.0405749787198705,0.0432799773011952,0.0565167669416256
MORRO AGUDO,2020-07-04,2020-07-04,2020-09-21,0.209287891193055,0.233035053399598,0.430834281860268
RIO GRANDE DA SERRA,2020-07-04,2020-07-04,2020-09-27,0.248271527341295,0.264822962497382,0.419771010317412
LAGOINHA,2020-08-21,2020-09-24,2020-10-22,1.15928638856357e-06,1.63315566612182e-05,6.68800617123488e-05
PRESIDENTE BERNARDES,2020-07-27,2020-08-15,2020-08-31,0.0796823160749827,0.373353125589719,0.995806303948587
SALTO,2020-08-03,2020-09-05,2020-10-06,0.291418458485811,0.952397869941233,2.81633005395055
MAUÁ,2020-07-04,2020-07-04,2020-07-04,2.62858828984531,2.80382750916831,3.23518558750192
LINDÓIA,2020-07-04,2020-07-04,2020-07-04,0.00780656744384189,0.00832700527343135,0.00960808300780541
VÁRZEA PAULISTA,2020-07-04,2020-09-01,2020-10-07,1.05776517941857,1.85436013877747,5.33996279464287
CABRÁLIA PAULISTA,2020-07-04,2020-08-07,2020-08-22,0.0269876204311428,0.0895101571198916,0.234151262723508
MIGUELÓPOLIS,2020-08-06,2020-09-07,2020-10-06,0.0597606751293331,0.205181443893948,0.637513949598176
TUPI PAULISTA,2020-08-20,2020-09-08,2020-10-02,0.0788658522942611,0.398584793818481,1.19107532973243
IACRI,2020-07-04,2020-07-04,2020-10-10,0.00508515933201153,0.00542416995414563,0.00625865763939881
ARTUR NOGUEIRA,2020-08-12,2020-09-10,2020-10-07,0.194122157440238,0.742424557496562,2.51534945329777
ARUJÁ,2020-07-04,2020-07-04,2020-07-04,0.837216469428007,0.893030900723211,1.03042027006524
GUARAREMA,2020-07-04,2020-07-04,2020-07-04,0.269143002028397,0.287085868830291,0.331252925573413
TUIUTI,2020-07-04,2020-07-04,2020-07-04,0.00603234757024146,0.00643450407492422,0.00742442777875871
BROTAS,2020-07-04,2020-07-04,2020-07-04,0.0100535566210074,0.0107237937290746,0.0123736081489322
ARARAS,2020-07-04,2020-07-04,2020-07-04,0.452829598096907,0.483018237970034,0.557328736119271
SÃO JOÃO DAS DUAS PONTES,2020-07-04,2020-07-04,2020-07-04,0.0288832310658484,0.0308087798035719,0.0355485920810443
ALVINLÂNDIA,2020-08-14,2020-09-30,2020-10-18,6.40831248723236e-07,7.0134075201271e-06,2.4162565611235e-05
INÚBIA PAULISTA,2020-08-26,2020-09-22,2020-10-13,2.99525782718109e-06,4.20202475345451e-05,0.000183081796201932
PIRANGI,2020-07-04,2020-08-11,2020-09-03,0.0957488548797278,0.173416372638462,0.450118481379512
GABRIEL MONTEIRO,2020-07-04,2020-07-04,2020-07-05,0.0103156725558993,0.011003384059626,0.0126962123764913
TEJUPÁ,2020-07-04,2020-07-04,2020-07-04,0.0109887711904035,0.0117213559364304,0.0135246414651119
ÁGUAS DE SÃO PEDRO,2020-07-04,2020-07-04,2020-07-04,0.00757305379154119,0.0080779240443106,0.00932068158958915
SERRANA,2020-07-04,2020-09-04,2020-10-15,0.427015342158136,0.592236374212664,1.44268551598924
VALINHOS,2020-07-04,2020-08-26,2020-10-14,0.460414840782939,0.586938582875373,1.46498906873578
ROSANA,2020-08-14,2020-09-04,2020-09-26,0.0723532864950451,0.377449046255042,1.06205779556885
GUATAPARÁ,2020-07-04,2020-07-04,2020-11-11,0.0169143744454303,0.0191452325215859,0.0454278714971315
PORANGABA,2020-08-21,2020-09-20,2020-10-20,0.0227366862772729,0.0778808683028163,0.286552405884398
SÃO FRANCISCO,2020-08-01,2020-08-22,2020-09-10,0.0188867114136078,0.0680026973471117,0.204053572563964
SANDOVALINA,2020-08-19,2020-10-18,2020-12-30,0.0171211993313738,0.0378548105710772,0.127606049459391
RANCHARIA,2020-08-06,2020-08-22,2020-09-07,0.166095855291501,0.907741692164153,2.42173350075519
CESÁRIO LANGE,2020-08-15,2020-09-20,2020-10-28,0.050710566111825,0.185244386596849,0.500957379455667
LARANJAL PAULISTA,2020-07-04,2020-09-05,2020-10-10,0.0782908196665826,0.196304408830776,0.548834686335958
RIBEIRÃO DO SUL,2020-07-04,2020-07-04,2020-07-04,0.00428223943748339,0.00456772206664895,0.0052704485384411
MIRA ESTRELA,2020-07-04,2020-08-26,2020-11-05,0.00936345268539929,0.0111447419451103,0.0225518154751558
MORUNGABA,2020-07-04,2020-07-04,2020-07-04,0.012064695140483,0.0128690081498484,0.0148488555575175
CORUMBATAÍ,2020-07-04,2020-08-25,2020-10-12,0.018019984406539,0.0219325163089621,0.0671945742677762
SANTA ERNESTINA,2020-07-04,2020-08-17,2020-09-13,0.0194986801947571,0.0321886559019836,0.0864536514429974
BARBOSA,2020-07-04,2020-07-04,2020-07-04,0.00618940353353956,0.00660203043577553,0.00761772742589484
COLINA,2020-07-04,2020-08-27,2020-09-28,0.338188838188838,0.615057561250971,1.63540434539431
GUZOLÂNDIA,2020-07-29,2020-08-12,2020-09-01,0.0437918778713961,0.182095835785975,0.478832952122039
PARAÍSO,2020-07-30,2020-08-25,2020-09-17,0.0249619828734073,0.0935112614814948,0.276663296816725
TARUMÃ,2020-07-04,2020-09-13,2020-11-27,0.0259789192540659,0.0289051162030129,0.0546611544170474
ITAPECERICA DA SERRA,2020-07-04,2020-07-04,2020-09-23,1.36724674972915,1.45839653304442,1.69999061929292
QUATÁ,2020-08-19,2020-09-14,2020-10-14,0.0469408205644037,0.206601591870411,0.638290130515859
FRANCO DA ROCHA,2020-07-04,2020-09-05,2020-11-05,1.30051974060652,1.64382735760779,3.61882358433275
URU,2020-08-07,2020-09-22,2020-11-19,0.00221484829704277,0.0051542574810185,0.0119482866898029
ÁGUAS DE LINDÓIA,2020-07-04,2020-07-04,2020-10-10,0.0390328372192093,0.0428154052356282,0.0588133799034942
PIRAJUÍ,2020-07-04,2020-07-04,2020-07-04,0.0367071718487946,0.0391543166387143,0.0451780576600549
SEVERÍNIA,2020-08-11,2020-08-31,2020-09-19,0.0708288665009138,0.341853424982621,1.08467760651583
ITAJOBI,2020-07-04,2020-07-04,2020-07-04,0.102223984458542,0.109038916755778,0.125814134718206
PEDRANÓPOLIS,2020-07-04,2020-07-04,2020-09-28,0.0163105304842439,0.0174755683759756,0.0222869432409452
BILAC,2020-08-10,2020-09-13,2020-10-16,0.0276082682787403,0.0920773603273986,0.270487184117156
SANTO ANTÔNIO DO JARDIM,2020-07-04,2020-07-04,2020-07-04,0.00534612911675758,0.00570253772454121,0.00657985122062454
SEBASTIANÓPOLIS DO SUL,2020-07-04,2020-08-25,2020-09-22,0.0177991900125677,0.0374199419668616,0.106360644064774
MARINÓPOLIS,2020-08-06,2020-08-31,2020-09-29,0.00775967559538493,0.0262890230260922,0.0842303161531932
PIRACICABA,2020-07-04,2020-07-04,2020-08-17,2.65652200012005,2.83362346679472,3.2695655386093
CAJAMAR,2020-07-04,2020-07-04,2020-07-04,0.708596048759979,0.755835785343983,0.872118213858443
LINS,2020-07-04,2020-08-18,2020-09-08,0.612211641853918,1.77402284364941,4.91788435924877
NEVES PAULISTA,2020-07-04,2020-09-03,2020-10-05,0.0313912987494376,0.0765063464859221,0.226818111314557
TAMBAÚ,2020-07-04,2020-07-04,2020-07-04,0.0200479841878409,0.0213845164670303,0.0246744420773426
GUAREÍ,2020-07-23,2020-08-07,2020-08-19,0.124617979147893,0.614447173994434,1.58437920039433
IPIGUÁ,2020-07-04,2020-08-21,2020-09-17,0.0336566502055824,0.0558350630654214,0.157755227993063
ARAPEÍ,2020-08-27,2020-10-04,2020-11-04,1.23274101593296e-07,1.32732404278801e-06,4.75377075148664e-06
POTIRENDABA,2020-07-04,2020-08-22,2020-09-23,0.12202693177101,0.150017055069769,0.356878149897476
CÂNDIDO MOTA,2020-07-04,2020-07-04,2020-10-30,0.0471046338123173,0.0520394049736077,0.0787098362574046
ITAJU,2020-07-04,2020-07-04,2020-07-04,0.0119239857597995,0.0127189181437861,0.0146756747812917
ARARAQUARA,2020-07-04,2020-08-29,2020-11-08,0.323216172754423,0.375909384043263,0.721437505896361
PORTO FERREIRA,2020-07-04,2020-09-16,2020-10-29,0.0827034962753521,0.16015979251515,0.477385272614527
BERTIOGA,2020-07-04,2020-07-04,2020-08-16,0.617731022258582,0.658913090409154,0.760284335087484
SÃO PEDRO DO TURVO,2020-07-04,2020-07-04,2020-07-04,0.00829683891012407,0.00884996150413234,0.0102114940432296
ITATINGA,2020-08-12,2020-09-24,2020-11-09,0.0340044159318662,0.0963587339162251,0.299992362601785
PACAEMBU,2020-07-04,2020-07-04,2020-07-04,0.00535279929685428,0.00570965258331135,0.00658806067305129
RIBEIRA,2020-07-28,2020-08-17,2020-09-04,0.0175108818672158,0.0785064541240295,0.213964795811536
CAIEIRAS,2020-07-04,2020-07-04,2020-07-04,0.877453278093626,0.935950163299864,1.07994249611523
CASTILHO,2020-07-04,2020-07-04,2020-12-24,0.0254453256378848,0.0271416806804106,0.0522829915672585
PRAIA GRANDE,2020-07-04,2020-07-04,2020-07-04,1.7116753798163,1.82578707180406,2.10667739054314
LEME,2020-07-04,2020-08-10,2020-10-01,0.50860019943439,0.56158391238643,1.27061960272019
CABREÚVA,2020-07-04,2020-08-12,2020-09-22,0.563109110713771,0.658888972589116,1.48938201109181
PIQUETE,2020-08-02,2020-08-31,2020-09-25,0.0538848075121345,0.193782207335814,0.528544258184713
CERQUILHO,2020-08-14,2020-09-28,2020-11-15,0.304410691169238,0.907858379439961,2.3986590955987
TAUBATÉ,2020-08-06,2020-09-10,2020-10-12,0.433298155165225,1.38458462561938,4.2708947770538
CATANDUVA,2020-07-04,2020-08-28,2020-10-21,0.855461215068832,1.02880719452789,2.26728568640542
NOVA CAMPINA,2020-09-03,2020-10-02,2020-10-30,4.4441867484858e-06,6.27327733675575e-05,0.000293400725493338
VOTORANTIM,2020-07-04,2020-08-27,2020-09-25,0.747948914735385,1.59593183195293,4.29539904956857
SANTÓPOLIS DO AGUAPEÍ,2020-08-06,2020-08-26,2020-10-14,0.0349098255924754,0.105019306328803,0.346996993364987
TABATINGA,2020-07-04,2020-07-04,2020-07-04,0.009420368658583,0.0100483932358219,0.0115942998874868
