DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-08-06,323360,323360,323360,Grande São Paulo
I,2020-08-07,327972.267785952,327978.099831909,328334.123363628,Grande São Paulo
I,2020-08-08,332483.060431344,332540.928759171,333274.655449662,Grande São Paulo
I,2020-08-09,336946.508886691,337102.9448609,338231.21231683,Grande São Paulo
I,2020-08-10,341395.856169559,341695.72121187,343241.609505394,Grande São Paulo
I,2020-08-11,345855.037422467,346335.090142483,348326.532498719,Grande São Paulo
I,2020-08-12,289159.231160418,351038.057291001,369170.210385499,Grande São Paulo
I,2020-08-13,292892.556102667,355819.008933072,374673.175755298,Grande São Paulo
I,2020-08-14,296663.164974332,360655.35096837,380295.866554172,Grande São Paulo
I,2020-08-15,300475.432067584,365558.584428333,386045.825365587,Grande São Paulo
I,2020-08-16,304332.406841694,370562.108729226,391923.365213578,Grande São Paulo
I,2020-08-17,308236.263690905,375616.321257085,397931.022314892,Grande São Paulo
I,2020-08-18,312188.478535503,380810.587320472,404069.86534494,Grande São Paulo
I,2020-08-19,316189.959880743,386131.658384951,410347.138399119,Grande São Paulo
I,2020-08-20,320241.566219699,391563.246590494,416775.707477064,Grande São Paulo
I,2020-08-21,324302.496468636,397061.69692143,423340.151939408,Grande São Paulo
I,2020-08-22,328348.93991913,402583.363315518,430038.69378722,Grande São Paulo
I,2020-08-23,332323.535731734,408156.120099878,436868.721402205,Grande São Paulo
I,2020-08-24,335978.833554355,413793.953908279,443827.013253233,Grande São Paulo
I,2020-08-25,339562.872653522,419413.041599035,450909.308804826,Grande São Paulo
I,2020-08-26,343068.174986655,425122.078963363,458110.095820123,Grande São Paulo
I,2020-08-27,346489.986578666,431086.648353335,465424.548748587,Grande São Paulo
I,2020-08-28,349824.109982717,437139.48157815,472847.429697635,Grande São Paulo
I,2020-08-29,353067.135139551,443280.051665405,480373.269865553,Grande São Paulo
I,2020-08-30,356216.066513309,449507.373513359,487996.1521863,Grande São Paulo
I,2020-08-31,359268.566512937,455820.2664942,495709.911528859,Grande São Paulo
I,2020-09-01,362222.402871782,462091.300966159,503507.701030445,Grande São Paulo
I,2020-09-02,365075.253352039,468407.350207006,511381.776736519,Grande São Paulo
I,2020-09-03,367826.733439719,474774.546154076,519325.337884088,Grande São Paulo
I,2020-09-04,370476.85530166,481085.765962425,527331.461644008,Grande São Paulo
I,2020-09-05,373026.152612594,487252.136536239,535393.260902248,Grande São Paulo
I,2020-09-06,375475.388724658,493786.947921396,543503.661783579,Grande São Paulo
I,2020-09-07,377825.700584901,500364.883139377,551655.576322745,Grande São Paulo
I,2020-09-08,380078.216694587,506579.773814486,559841.500092898,Grande São Paulo
I,2020-09-09,382233.90137355,512869.329945177,568053.305279492,Grande São Paulo
I,2020-09-10,384294.895932888,519814.74351211,576283.879225265,Grande São Paulo
I,2020-09-11,386263.493798692,526825.013248708,584526.16444855,Grande São Paulo
I,2020-09-12,388142.218450536,533897.875908823,592773.294961447,Grande São Paulo
I,2020-09-13,389933.622003023,540810.358024498,601018.389390193,Grande São Paulo
I,2020-09-14,391640.378244779,548024.265274179,609254.698585388,Grande São Paulo
I,2020-09-15,393265.035856769,555465.000714695,617475.257888111,Grande São Paulo
I,2020-09-16,394809.910170856,562758.433178054,625996.937177854,Grande São Paulo
