Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
17,4,5,16,12,16,6.22222222222222,3,0.162471007418463,0.915979516041428,0.888888888888889,0.957646907933538,1.0190022543173,0.893391164802599,1.0236283833702
18,4,6,15,17,16,7.5,2,0.117188987270746,0.825566993205391,0.833333333333333,0.965025124785065,1.02262495125389,0.897991413630604,1.02820836679171
19,4,5,16,27,13,5.73333333333333,3,0.195241722557741,0.912514246443017,0.933333333333333,0.973008068419071,1.02890559329611,0.895532373204576,1.02449350322192
20,5,5,15,5,17,6.42857142857143,0.5,0.151426306873737,0.876058423529929,0.857142857142857,0.954949229947964,1.01710961353925,0.897985467275193,1.02797375426621
21,4,6,16,15,17,7.11111111111111,1,0.137943372651377,0.868440912898825,0.888888888888889,0.958070364271522,1.01805871606763,0.894315698402438,1.02433102194627
22,4,6,16,6,16,7.25,0.25,0.134087967808147,0.86225204439428,0.875,0.96307250831066,1.02149503584274,0.893692797309354,1.0239028602994
23,5,5,17,12,15,5.8,2.5,0.195281970633956,0.906813254486751,0.933333333333333,0.960440616399868,1.02050809436372,0.889970237333131,1.02009572043324
24,4,5,16,25,17,6.57142857142857,0.5,0.153007476228998,0.906171770917072,0.857142857142857,0.954219220636061,1.01658146338887,0.891875025867645,1.02286796041409
25,4,5,17,12,14,5.8,0.25,0.2019960245828,0.92171501137572,0.933333333333333,0.965886337850426,1.024350625614,0.889906369214581,1.02007455057208
26,5,5,16,15,17,6.57142857142857,0.25,0.151485325882868,0.892425084662184,0.857142857142857,0.954224935290877,1.01658146338887,0.891929597398712,1.02294658153768
27,4,6,16,18,17,7.25,2,0.131255120631805,0.862962300363546,0.875,0.958425538171103,1.01827168002641,0.893727738311374,1.02390260168456
28,4,5,16,8,16,5.73333333333333,0.25,0.202294355915019,0.91231222696726,0.933333333333333,0.95633904825495,1.01820346917359,0.895467753137019,1.02449363883286
29,4,5,16,15,14,6.22222222222222,1.5,0.16558690480977,0.914872216196934,0.888888888888889,0.968153683103182,1.02569598248265,0.893358241318173,1.02362873001958
30,4,6,17,17,14,6.73333333333333,3,0.161029535610703,0.885479692393055,0.933333333333333,0.971758468422578,1.02766183964415,0.890751873256967,1.0203668601155
31,4,6,16,12,14,7,1,0.143027230618809,0.871972120719745,0.9,0.973578696429959,1.02814720450866,0.894807865430138,1.02440085797109
32,4,5,15,7,14,6.42857142857143,2.5,0.149710552298481,0.889142580052616,0.857142857142857,0.970127406345575,1.02685242735732,0.897967371046463,1.02795172711295
33,4,6,16,25,17,7.11111111111111,3,0.135523263427995,0.869068086933724,0.888888888888889,0.958070804302182,1.01805908298002,0.894356337316012,1.02433094560183
34,4,6,16,7,16,6.66666666666667,2.5,0.162403435781944,0.878498714793876,0.933333333333333,0.961509949551331,1.02055545049894,0.896354899337358,1.02478656249058
35,5,5,15,22,17,6.42857142857143,2,0.14854954873199,0.87813637945596,0.857142857142857,0.954949552898102,1.01711004061077,0.898014034818202,1.02797355275716
36,4,6,16,21,16,7.25,1,0.1328550219392,0.862591899197139,0.875,0.963072684354096,1.02149518992021,0.893707796396422,1.02390274931727
37,4,5,16,7,17,6.57142857142857,0.25,0.153459874817066,0.906024544206297,0.857142857142857,0.954219158479165,1.01658146338887,0.891869767749149,1.02286870364049
38,5,5,17,7,14,5.8,1,0.199486838707293,0.904866934690906,0.933333333333333,0.965892674513639,1.02434911812584,0.889942076869252,1.02009594558348
39,4,6,15,19,18,7.5,2,0.117188987270746,0.825566993205391,0.833333333333333,0.956028918052961,1.0169694963333,0.897991410995393,1.02820836651203
40,5,5,17,12,14,5.8,1,0.199486838707293,0.904866934690906,0.933333333333333,0.965892674513639,1.02434911812584,0.889942076869252,1.02009594558348
41,5,5,16,20,14,6.375,2,0.156915770047509,0.899413008248292,0.875,0.968636741534844,1.02598490452984,0.892769538978873,1.02340853270009
42,4,5,16,28,15,6.1,3,0.16922480106924,0.915837822905543,0.9,0.962199067623281,1.02155016079771,0.893915213366505,1.02401399389773
43,5,5,16,18,15,5.73333333333333,1,0.199752953017365,0.895843399682474,0.933333333333333,0.961163195094719,1.02090932383154,0.89550562148295,1.02454009289622
44,4,6,17,13,15,6.73333333333333,2,0.163392615901411,0.886179312710575,0.933333333333333,0.965916495999212,1.02372943119717,0.890731542215604,1.02036702488191
45,4,6,15,8,16,7.5,3,0.115522782454117,0.825913470605935,0.833333333333333,0.965025351785101,1.02262513342798,0.898011377523169,1.02820823208802
46,4,6,16,21,18,7.66666666666667,3,0.114896924497338,0.839926964377734,0.833333333333333,0.955315439541456,1.01692539048834,0.891965545994744,1.02308013238565
47,4,5,16,14,16,6.1,1,0.173128054413842,0.917781820474279,0.9,0.957315814570098,1.01897579081032,0.893870532070725,1.02400969856037
48,4,5,16,27,14,6.1,1.5,0.172414538085279,0.916610681731741,0.9,0.967776149452487,1.02546523094212,0.893881732490405,1.02401078491464
49,4,5,17,23,16,5.8,0.25,0.2019960245828,0.92171501137572,0.933333333333333,0.955661553001262,1.01768231137196,0.889906365405666,1.0200745503286
50,4,6,16,5,18,7.42857142857143,1.5,0.125121229234642,0.852866062173906,0.857142857142857,0.954727970634006,1.01688338492172,0.892946986864575,1.02334373068177
