DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-07-08,215717.571428571,215717.571428571,215717.571428571,Grande São Paulo
I,2020-07-09,219682.386970042,219686.92386171,219688.908751815,Grande São Paulo
I,2020-07-10,223526.884025406,223561.072801746,223587.070989382,Grande São Paulo
I,2020-07-11,227294.90342613,227383.790369979,227449.962657121,Grande São Paulo
I,2020-07-12,231019.460805394,231181.690386335,231303.063898318,Grande São Paulo
I,2020-07-13,234719.54454653,234973.145214647,235163.275928072,Grande São Paulo
I,2020-07-14,199456.412261127,238770.027271244,244743.099932731,Grande São Paulo
I,2020-07-15,202519.217469269,242580.740509301,248738.155166539,Grande São Paulo
I,2020-07-16,205574.235165979,246410.398565762,252761.309608479,Grande São Paulo
I,2020-07-17,208623.622833937,250262.841319946,256814.153113232,Grande São Paulo
I,2020-07-18,211668.693270277,254140.55904649,260896.678571952,Grande São Paulo
I,2020-07-19,214710.203665675,258049.011391908,265007.638209068,Grande São Paulo
I,2020-07-20,217748.575890906,261976.872157926,269144.934152969,Grande São Paulo
I,2020-07-21,220783.960460337,265915.427954947,273305.634270423,Grande São Paulo
I,2020-07-22,223816.330098611,269828.255184632,277507.724336168,Grande São Paulo
I,2020-07-23,226845.631606805,273799.152743629,281781.959486875,Grande São Paulo
I,2020-07-24,229871.827140892,277810.427927474,286090.970999117,Grande São Paulo
I,2020-07-25,232894.833394532,281820.115493109,290433.005800484,Grande São Paulo
I,2020-07-26,235914.515086797,285798.030486503,294806.098135633,Grande São Paulo
I,2020-07-27,238930.718367999,289783.733142775,299208.119759661,Grande São Paulo
I,2020-07-28,241943.219453497,293844.962519434,303636.748700091,Grande São Paulo
I,2020-07-29,244951.744148157,297947.823474411,308089.497033862,Grande São Paulo
I,2020-07-30,247956.069874934,301933.18516743,312563.818635753,Grande São Paulo
I,2020-07-31,250956.038385967,305945.729921412,317057.1388712,Grande São Paulo
I,2020-08-01,253951.478403405,310011.803722207,321566.796435643,Grande São Paulo
I,2020-08-02,256942.187847962,314005.901457318,326090.033997543,Grande São Paulo
I,2020-08-03,259927.959280733,318192.131515323,330624.028044436,Grande São Paulo
I,2020-08-04,262908.525362627,322486.995897333,335165.847366027,Grande São Paulo
I,2020-08-05,265883.575071127,326740.918392522,339761.601151215,Grande São Paulo
I,2020-08-06,268852.850574719,331085.951521338,344444.930825464,Grande São Paulo
I,2020-08-07,271816.159370789,335385.665073691,349146.645985765,Grande São Paulo
I,2020-08-08,274773.297734378,339237.247377216,353864.994619487,Grande São Paulo
I,2020-08-09,277476.42783347,343022.518320107,358598.004990363,Grande São Paulo
I,2020-08-10,280026.193111233,346909.378360034,363377.648267766,Grande São Paulo
