"Municipio","DRS","Minimo","Mediana","Máximo"
"SÃO JOÃO DAS DUAS PONTES","São José do Rio Preto",2.26008560786466,2.95213925071288,3.63351382404105
"MONGAGUÁ","Baixada Santista",1.8619034352429,2.28951988708082,2.70910579790797
"FRANCA","Franca",1.93978675747135,2.21559000040952,2.49969239093465
"SANTO ANTÔNIO DE POSSE","Campinas",1.6878514352908,2.08013762541666,2.44628563361449
"DESCALVADO","Araraquara",1.79243120579362,2.07414792835549,2.36219363013348
"ÁGUAS DE LINDÓIA","Campinas",1.68696582364266,2.02381459226434,2.38210475202984
"URUPÊS","São José do Rio Preto",1.71645737205726,1.97179233473287,2.24813107833985
"BOFETE","Bauru",1.65261361182572,1.96746822109029,2.31979344809015
"CARAGUATATUBA","Taubaté",1.7225547452862,1.95201170669939,2.18018460652042
"PIQUETE","Taubaté",1.657008006955,1.94291289055415,2.21672829896774
"INDAIATUBA","Campinas",1.71161276176708,1.94005632643744,2.16984692253096
"TAIAÇU","Barretos",1.57242548977393,1.81960107563468,2.06075430749733
"BOA ESPERANÇA DO SUL","Araraquara",1.56935503479891,1.80125382293686,2.01312561731941
"ITATIBA","Campinas",1.59912769238874,1.76110497769681,1.93279047525184
"GUARUJÁ","Baixada Santista",1.58818542085351,1.74391666002834,1.89799440915564
"DOIS CÓRREGOS","Bauru",1.50943071085304,1.73940005517849,2.04232082655421
"TERRA ROXA","Barretos",1.56117220430623,1.73687370622443,1.99309825611664
"IGARAPAVA","Franca",1.5274836278323,1.73072098004744,1.97733791423644
"GUARÁ","Franca",1.55491158134285,1.72347418062364,1.89509142387591
"CATANDUVA","São José do Rio Preto",1.50232579967707,1.72273434627962,1.84507739296313
"OSVALDO CRUZ","Marília",1.48776330736242,1.71705014046227,1.97439017072581
"SÃO JOSÉ DO RIO PARDO","São João da Boa Vista",1.43696341498488,1.68839522837919,1.95847068311649
"VALENTIM GENTIL","São José do Rio Preto",1.45194160186459,1.68640417641294,1.87339961676183
"SÃO SEBASTIÃO","Taubaté",1.52790843675465,1.68295797427067,1.84552047737105
"JUQUIÁ","Registro",1.40956653992918,1.65564941998581,1.88106720025406
"CAJOBI","Barretos",1.48321161898695,1.64298340198674,1.83631125027103
"JALES","São José do Rio Preto",1.44318226337324,1.62708066606714,1.8445734481483
"BRAGANÇA PAULISTA","Campinas",1.47088453844061,1.60851862662497,1.78224157445354
"BERNARDINO DE CAMPOS","Marília",1.40610625267697,1.60142373701562,1.83254727921317
"PACAEMBU","Marília",1.3847273487294,1.59720853665629,1.81479600969951
"CARAPICUÍBA","Grande São Paulo",1.41833514405633,1.59460615167903,1.79153334873865
"BARUERI","Grande São Paulo",1.45014508843244,1.59177918358267,1.75367440029689
"GARÇA","Marília",1.38752741633197,1.5727788079526,1.78061952318223
"PINDORAMA","São José do Rio Preto",1.42175924809316,1.56173449624868,1.68698270828341
"SANTO ANASTÁCIO","Presidente Prudente",1.37391428229506,1.56141427194686,1.74780530495666
"TABAPUÃ","São José do Rio Preto",1.40443585353208,1.55267905560146,1.69878109808243
"PALMARES PAULISTA","São José do Rio Preto",1.40829973003962,1.55118708156876,1.70646449406258
"VISTA ALEGRE DO ALTO","Barretos",1.39315258735132,1.5508724793616,1.70484551460683
"SEVERÍNIA","Barretos",1.41862465224442,1.54357547986213,1.68707510049874
"BOM JESUS DOS PERDÕES","Campinas",1.33784720245774,1.51161769329285,1.72392438868959
"SANTA ISABEL","Grande São Paulo",1.39691108783354,1.50769951865272,1.6353273858365
"PARAÍSO","São José do Rio Preto",1.35869903905082,1.48814121759688,1.61508079113308
"LINS","Bauru",1.38066363187877,1.48167516382313,1.63104981026417
"FERNANDÓPOLIS","São José do Rio Preto",1.34327236128187,1.47729192275804,1.63640921849416
"PARANAPANEMA","Bauru",1.31646223910376,1.47425082540998,1.66413869332683
"LORENA","Taubaté",1.33852679807225,1.47396965397899,1.61202399404379
"ITAJU","Bauru",1.31686712748969,1.46611977094685,1.65787145158861
"ILHA SOLTEIRA","Araçatuba",1.25257737076823,1.46564180172453,1.7172719716051
"GUAPIAÇU","São José do Rio Preto",1.3192091996306,1.46315555871461,1.5942881949238
"TREMEMBÉ","Taubaté",1.27850312642486,1.46247491964844,1.65058036731872
"CRUZEIRO","Taubaté",1.32905908232729,1.45954586218792,1.59930350998269
"SETE BARRAS","Registro",1.28644896877949,1.45574364688157,1.66591452112261
"NOVA ALIANÇA","São José do Rio Preto",1.31580526440853,1.44608584197548,1.56827756205271
"LIMEIRA","Piracicaba",1.32566455438914,1.42475899159521,1.53661491223703
"GUARATINGUETÁ","Taubaté",1.29561508863866,1.41406047604786,1.53555015564186
"CACHOEIRA PAULISTA","Taubaté",1.27552447360996,1.41020463889749,1.52331151599949
"AMÉRICO BRASILIENSE","Araraquara",1.29986167973175,1.40190207078821,1.52022648217646
"PERUÍBE","Baixada Santista",1.27289965040004,1.40125166139001,1.57913932586305
"TAMBAÚ","São João da Boa Vista",1.23287194142205,1.3901789773994,1.55121656237663
"PIRAPOZINHO","Presidente Prudente",1.2681063969639,1.38905791126512,1.5228279693361
"BORBOREMA","Araraquara",1.27897254321479,1.38549267891953,1.49165015144905
"PAULO DE FARIA","São José do Rio Preto",1.28602092903748,1.37989001098316,1.47080468073652
"GUAÍRA","Barretos",1.27525265631645,1.36518122319145,1.4467833195225
"ARARAQUARA","Araraquara",1.28193183794687,1.36017481643545,1.43648324100942
"TAUBATÉ","Taubaté",1.24525485966008,1.35178924556692,1.52786438671894
