Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
28,6,10,12,23,15,10.25,3,0.044052459023777,0.44981680504707,0.875,0.921071523560804,1.04313950098433,0.863296308277199,1.05373792851484
29,4,10,12,6,15,10.2222222222222,3,0.0664713131851122,0.675311347942023,0.888888888888889,0.920722952083881,1.04289636562849,0.86522222608778,1.05395445597007
30,4,7,13,9,13,7.12,0.25,0.165051300136718,0.810723652537276,0.98,0.922532186022635,1.04434635358114,0.861754226018596,1.0444974326991
31,5,8,12,28,14,8.44444444444445,2,0.0784673588155812,0.641891225312361,0.888888888888889,0.922827361965236,1.04455927373815,0.864594225843239,1.05342068549576
32,4,10,12,6,14,10.25,0.25,0.0674466889037514,0.66422024737218,0.875,0.92928981504109,1.04945913878765,0.864248443622643,1.05381996132918
33,5,10,12,20,13,10.25,2.5,0.0543191956307886,0.549762010528374,0.875,0.938767956235544,1.05674397690022,0.863727039929035,1.05377109530584
34,5,10,13,15,14,10.06,0.5,0.0874221346410047,0.587580489200817,0.98,0.924878983080469,1.04614255266939,0.859821527463222,1.04463068241836
35,6,10,13,9,13,10.06,1.5,0.0686027874480082,0.468939995330645,0.98,0.934052511914832,1.05354025782309,0.859235276271001,1.04453917266217
36,5,10,12,12,14,10.2857142857143,0.25,0.0546259106218294,0.538093862975814,0.857142857142857,0.92974506843583,1.04979420157783,0.862604273639257,1.05360095933019
37,4,10,12,24,13,10.3333333333333,1.5,0.0617189801853,0.62935949453046,0.833333333333333,0.939950783370684,1.0575841177427,0.861818493857013,1.05315434295997
38,6,8,12,20,14,8.44444444444445,1.5,0.06920976471484,0.566591442681461,0.888888888888889,0.922829063160698,1.04456026019031,0.864127546226064,1.0533896251179
39,6,9,12,28,13,9.5,1,0.0507809513820894,0.463205215080744,0.833333333333333,0.937118814239622,1.05542746200365,0.86078395580448,1.05286065218327
40,5,9,12,12,15,9.5,2,0.0589665674356267,0.554583043487926,0.833333333333333,0.919604505817711,1.04199518912598,0.86120298782978,1.0528901149489
41,5,10,12,18,13,10.4,1.5,0.048139534744168,0.495481183052102,0.8,0.940893243908729,1.05826663058704,0.859331899001865,1.05304639044506
42,6,8,12,22,13,8.8,1,0.0573417240218708,0.500896835058466,0.8,0.934789855466636,1.05381715666723,0.858592011611815,1.05226002725702
43,4,9,12,19,15,9.6,2,0.065289052973452,0.628631790391093,0.8,0.920516016182635,1.04263831908822,0.859726897143218,1.05276055594375
44,5,7,13,12,14,7.12,0.25,0.154710477974033,0.70939816942821,0.98,0.914148892437775,1.03961471945899,0.860949644035999,1.04459048869898
45,4,10,12,16,14,10.4,2,0.0579184335409909,0.600268467448801,0.8,0.931259829679518,1.05020025511848,0.859872121454037,1.05307099794501
46,4,9,12,11,13,9.42857142857143,3,0.0714131275896421,0.68318286460984,0.857142857142857,0.936400019222514,1.05490047786133,0.863290200459405,1.05337791017126
47,5,7,13,13,14,7.12,0.25,0.154710477974033,0.70939816942821,0.98,0.914148892437775,1.03961471945899,0.860949644035999,1.04459048869898
48,5,8,12,23,14,8.57142857142857,0.5,0.0752098117994756,0.617146584183603,0.857142857142857,0.923796486535221,1.04526224412234,0.862497156957739,1.05285645527702
49,5,10,12,24,13,10.3333333333333,2,0.0506610083411974,0.519435837949135,0.833333333333333,0.939942702566298,1.05758541964829,0.861274797760677,1.05314901286486
50,5,8,12,26,13,8.66666666666667,3,0.0687306760798746,0.595594101788492,0.833333333333333,0.933658662903607,1.05332522353837,0.861095538713683,1.05264041004511
