date,median_cases,min_cases,max_cases,median_deaths,min_deaths,max_deaths
2020-08-14,679105.285714286,679105.285714286,679105.285714286,26407.8571428571,26407.8571428571,26407.8571428571
2020-08-15,690037.989795918,688671.401785715,690878.967032967,26707.9238234408,26670.4154883678,26757.9349368714
2020-08-16,700637.992832847,697948.781032986,702372.646238377,26983.0130481142,26912.443906632,27065.0692056053
2020-08-17,710968.943181889,706992.182845247,713641.737843544,27236.5317201692,27136.5393825573,27337.0992953416
2020-08-18,721069.439638653,715836.926186409,724719.975124686,27471.4323072237,27344.9855478904,27580.4350090869
2020-08-19,730962.14968664,724504.416935621,735627.652670797,27690.2566146433,27533.7951897754,27800.2915798279
2020-08-20,740663.96385329,625629.956798991,775987.584846606,27894.5371711259,25724.155594842,29096.3209477717
2020-08-21,750186.174282307,632759.776447984,787007.628433807,28078.0257759093,25865.8041909812,29317.4936735888
2020-08-22,759536.954590759,639767.277827385,797875.829444926,28255.1738433725,25996.1689185997,29527.4479730751
2020-08-23,768722.07865519,646657.21946414,808594.624425371,28425.5753980094,26117.9436501449,29727.6143772152
2020-08-24,777746.14621344,653433.337137046,819165.207443553,28576.6070557834,26232.4570441273,29919.2093896753
2020-08-25,786611.908099135,660097.768160258,829587.874789387,28718.05417326,26340.8039024053,30103.2667704553
2020-08-26,795320.313512123,666651.058044351,839862.293895408,28854.2054308822,26443.8854589883,30280.6619512135
2020-08-27,803874.454163743,673095.476108339,849988.163013535,28989.4776712278,26542.4428439267,30452.1323425003
2020-08-28,812277.001046632,679432.951267303,859965.01363879,29117.2417380223,26637.0855728996,30618.3038039974
2020-08-29,820530.623676902,685665.415097325,869792.331798409,29239.0367305788,26728.3146526958,30779.706917079
2020-08-30,828637.577897412,691794.454904895,879469.553560246,29357.0173163658,26816.5417509823,30936.7916758249
2020-08-31,836600.125898966,697821.659803767,888996.147844096,29471.5703871007,26902.1049502007,31089.9389638735
2020-09-01,844419.588491667,703747.816268505,898371.52000919,29583.0134080564,26985.281825462,31239.4712832448
2020-09-02,852096.145486053,709572.70730158,907594.996472409,29688.1683150545,27066.300050654,31385.65956347
