Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
18,4,5,21,15,13,7.28571428571429,2,0.143633052082965,0.960559044642471,0.857142857142857,0.971929129815941,1.03292021225532,0.912502599068848,1.01094283506927
19,4,6,16,16,17,6.66666666666667,1,0.160107190909115,0.849474651853798,0.933333333333333,0.964137888119058,1.02122406125833,0.92784037992774,1.03100637324699
20,5,5,16,13,19,7.2,3,0.121740854445073,0.833529058259618,0.8,0.956297840102271,1.0165791282438,0.924077252207685,1.02819144352754
21,5,5,20,15,19,8,0.5,0.123443886222182,0.92141058156573,0.8,0.95432444659816,1.01642469721488,0.914751938691622,1.01298858191746
22,4,6,14,22,18,7.14285714285714,0.5,0.124733575729882,0.798639919093024,0.857142857142857,0.963790734134808,1.02058924824297,0.932698529327414,1.04237620351601
23,4,5,15,25,22,6,1,0.169653549733588,0.876458367573796,0.9,0.94560440665583,1.01128984432083,0.929999765933299,1.03579139881281
24,4,5,14,18,15,6,0.5,0.165751143017397,0.860647354026154,0.888888888888889,0.967854581182766,1.02720139761847,0.933397386951233,1.04259869047927
25,5,5,18,12,17,7.6,2.5,0.12139514410698,0.874272832166115,0.8,0.962801234937917,1.01999834506395,0.918897865634345,1.01951882998026
26,4,5,19,17,18,5.93333333333333,0.5,0.195425266188752,0.915886252075435,0.933333333333333,0.954619750078036,1.01660980974294,0.919860110870636,1.01792950758391
27,5,5,21,27,16,8.2,0.25,0.123414015846362,0.942028830891123,0.8,0.964470152009069,1.02241105656448,0.910375228181117,1.01034515188564
28,5,5,19,19,15,6.4,1,0.166104163242741,0.910452581915552,0.9,0.965796720543068,1.02430183116002,0.918795728446549,1.01756626216522
29,5,5,21,15,15,6.06666666666667,0.5,0.192208190555103,0.918436745048919,0.933333333333333,0.964770322663827,1.02312240652205,0.915703996988663,1.01165919213097
30,4,5,18,26,21,6.44444444444445,3,0.157674006045516,0.910885699224063,0.888888888888889,0.946905462972751,1.0120612077609,0.920942051624676,1.02043285860657
31,5,5,16,15,20,6.22222222222222,0.25,0.162532591967726,0.873216779364716,0.888888888888889,0.950760810242113,1.01433801933551,0.92625421262653,1.03001662916589
32,4,5,17,12,18,6.5,1,0.155455173963884,0.898895014134917,0.875,0.957216383678555,1.0176389977178,0.923155015087254,1.02419098018344
33,4,6,17,13,18,7.83333333333333,1,0.11479456053584,0.824125733066364,0.833333333333333,0.962792568991606,1.01984886657952,0.92244224020131,1.02415645834623
34,4,6,17,25,21,7.83333333333333,2.5,0.111787321735224,0.817975139218918,0.833333333333333,0.952478044737244,1.01453926655045,0.922441507556829,1.02415607558079
35,4,5,17,17,21,6.71428571428572,0.25,0.149172695199292,0.896611376994398,0.857142857142857,0.948119218504385,1.01278233770323,0.922723253392934,1.02402585641529
36,4,5,21,27,20,6.77777777777778,2,0.159214515313017,0.955781522583938,0.888888888888889,0.948537642618456,1.01302685346266,0.913800677322096,1.0113032664933
37,4,6,18,28,19,7.71428571428571,3,0.117918259516593,0.842171248366603,0.857142857142857,0.957886049914094,1.01670512435311,0.920408662077003,1.02054548969234
38,4,5,19,14,21,7.33333333333333,1,0.13764063818586,0.924056350491126,0.833333333333333,0.947809929267418,1.01260280866008,0.917461749691666,1.0162632202965
39,4,5,14,8,15,5.6,2,0.191162080556142,0.866005823443518,0.933333333333333,0.967149354844957,1.02634864132129,0.935048075248149,1.04371924595777
40,4,6,21,13,14,7,0.25,0.160222187523576,0.886570866764916,0.933333333333333,0.970360896456571,1.03023458185341,0.915813954894534,1.01205731991423
41,5,5,15,9,20,6.66666666666667,1.5,0.136460599114622,0.837748198556189,0.833333333333333,0.952774759591961,1.0153765928962,0.928006220264612,1.03421203692863
42,4,6,21,25,23,8.5,3,0.109548635804072,0.87495095622946,0.833333333333333,0.945571075830098,1.01128806016662,0.912396697995427,1.01111458962888
43,4,5,18,5,12,7.16666666666667,2,0.135615368050039,0.904827986708094,0.833333333333333,0.977116965763827,1.0405441135238,0.91968666020245,1.01983878630931
44,4,6,17,9,17,7.57142857142857,0.5,0.123136737004111,0.835535690090418,0.857142857142857,0.964777495644754,1.02230572886214,0.922940917112499,1.02440406526586
45,5,5,14,25,22,6,0.5,0.163201952754238,0.846773640194119,0.888888888888889,0.946498892823471,1.01181944998901,0.933238843361045,1.04264848647378
46,5,5,18,26,18,7.16666666666667,0.5,0.136803712116045,0.893870882597596,0.833333333333333,0.957837238951503,1.01770505427265,0.919575247407765,1.01983878630931
47,4,5,15,20,16,5.66666666666667,3,0.188168227485408,0.87273577668753,0.933333333333333,0.964214403623316,1.02185859496619,0.931198145407384,1.0366129919562
48,5,5,21,12,11,6.06666666666667,1,0.18990017653562,0.915926645261255,0.933333333333333,0.978346126810276,1.04326238481686,0.915703502709528,1.01165919213097
49,4,5,15,12,12,7,0.25,0.129544850563442,0.838389513616743,0.8,0.979209425610568,1.0427556973489,0.927308560658458,1.03350567984849
50,5,5,21,12,15,6.06666666666667,2.5,0.185153950171303,0.909730719994654,0.933333333333333,0.964770262640082,1.02312219107421,0.915702026361232,1.01165919213097
