Municipio,TMinimo,TMediana,TMaximo,MMinimo,MMediana,MMaximo
GUAIÇARA,2020-07-16,2020-07-16,2020-07-16,0.0925201977204457,0.104856224083172,0.120987950865198
AURIFLAMA,2020-07-16,2020-07-16,2020-10-18,0.100513940055488,0.107693507202308,0.260567101435921
IPAUSSU,2020-07-16,2020-07-16,2020-10-05,0.108249858249858,0.123714123714124,0.250538228751614
HORTOLÂNDIA,2020-07-16,2020-07-16,2020-07-16,1.07981861102082,1.2237944258236,1.41207049133492
BARRA DO TURVO,2020-08-15,2020-08-30,2020-09-30,0.0155918635964238,0.0536703193683137,0.31000365588625
APARECIDA,2020-07-16,2020-07-16,2020-07-16,0.0484404421882303,0.0548991678133276,0.0633451936307627
OSASCO,2020-07-16,2020-07-16,2020-07-16,7.25701541902049,8.2246174748899,9.4899432402575
BARUERI,2020-07-16,2020-07-16,2020-10-02,3.02105220128357,3.42385916145471,3.95060672475543
ÁLVARO DE CARVALHO,2020-07-16,2020-07-16,2020-07-22,0.00153701624289848,0.00174195174195191,0.00200994431763668
SABINO,2020-08-11,2020-08-25,2020-09-28,0.0154006224076517,0.0432912500243827,0.22155656556953
TARABAI,2020-07-16,2020-07-16,2020-07-16,0.0194476463722659,0.0220406658885681,0.0254315375637324
BARÃO DE ANTONINA,2020-07-16,2020-07-16,2020-07-16,0.000818762811685361,0.000927931186576742,0.00107068983066547
ESTRELA DO NORTE,2020-08-13,2020-08-21,2020-09-15,0.0131829564546716,0.037443941915188,0.227703646748222
PARANAPUÃ,2020-07-16,2020-07-16,2020-10-26,0.0114373097570648,0.012254260453998,0.0194405288851141
RUBIÁCEA,2020-07-16,2020-07-16,2020-07-16,0.0147359803520262,0.0167007777322964,0.0192701281526496
MORRO AGUDO,2020-07-16,2020-07-16,2020-07-16,0.19777831977118,0.224148762407337,0.258633187393082
RIO GRANDE DA SERRA,2020-07-16,2020-07-16,2020-07-16,0.193398871447785,0.219185387640824,0.252906216508643
LAGOINHA,2020-08-09,2020-08-21,2020-12-05,1.6562394808864e-07,1.31886561061556e-06,8.1504743062173e-06
PRESIDENTE BERNARDES,2020-07-16,2020-07-16,2020-07-16,0.0631343882230083,0.0715523066527428,0.0825603538300879
SALTO,2020-07-16,2020-07-16,2020-10-24,0.419228778467909,0.479118603963324,0.583576071031494
MAUÁ,2020-07-16,2020-07-16,2020-07-16,2.10406901146766,2.38461154633004,2.75147486115003
LINDÓIA,2020-08-17,2020-08-29,2020-09-25,0.0317683717015119,0.104232224232196,0.60077394948191
VÁRZEA PAULISTA,2020-07-16,2020-07-16,2020-07-16,0.838511507386684,0.950313041704902,1.09651504812104
CABRÁLIA PAULISTA,2020-07-16,2020-07-16,2020-07-16,0.0200596888862914,0.0227343140711302,0.0262319008513041
MIGUELÓPOLIS,2020-07-16,2020-07-16,2020-11-28,0.0507529422873008,0.0593898531817458,0.073561536581007
TUPI PAULISTA,2020-09-02,2020-09-25,2020-12-04,0.0231369236633506,0.0654126262907564,0.376246413699771
IACRI,2020-07-16,2020-07-16,2020-07-16,0.000878294995942054,0.000995400995400995,0.00114853961007807
ARTUR NOGUEIRA,2020-07-16,2020-07-16,2020-12-05,0.182330878214442,0.195354512372616,0.682058954977336
ARUJÁ,2020-07-16,2020-07-16,2020-07-16,0.70040061390219,0.793787362422485,0.915908495102862
GUARAREMA,2020-07-16,2020-07-16,2020-07-16,0.209645943685532,0.237598736176935,0.274152387896464
TUIUTI,2020-07-16,2020-09-04,2020-10-16,0.0180086324030868,0.0505130350422114,0.315317233862459
BROTAS,2020-09-04,2020-10-08,2020-12-29,0.0146096735813237,0.0481863235089843,0.211431513387028
ARARAS,2020-07-16,2020-07-16,2020-10-25,0.639461794985333,0.730813479983237,0.904172409734997
SÃO JOÃO DAS DUAS PONTES,2020-07-16,2020-07-16,2020-07-16,0.0254816533558135,0.0288792071365886,0.0333221620806792
ALVINLÂNDIA,2020-08-18,2020-08-29,2020-09-29,0.00893236124674235,0.0299978376852782,0.159377156187025
INÚBIA PAULISTA,2020-08-12,2020-08-20,2020-09-21,0.0174891218585024,0.0481724556065452,0.239835551432113
PIRANGI,2020-07-16,2020-07-16,2020-07-16,0.12766056037665,0.14468196842687,0.166940732800234
GABRIEL MONTEIRO,2020-07-16,2020-07-16,2020-07-19,0.00136444262518776,0.00154636830854615,0.00178427112524515
TEJUPÁ,2020-07-16,2020-07-16,2020-07-16,0.00204690702921341,0.00231982796644186,0.00267672457666369
ÁGUAS DE SÃO PEDRO,2020-07-16,2020-09-07,2020-11-18,0.00582598405513903,0.00746261124652023,0.0551915087950392
SERRANA,2020-07-16,2020-07-16,2020-10-29,0.457107016360263,0.522408018697444,0.90035046392768
VALINHOS,2020-07-16,2020-07-16,2020-10-25,0.58714182531568,0.712957930740469,0.868449981381048
ROSANA,2020-07-16,2020-07-16,2020-07-16,0.00732809863302774,0.00830517845076477,0.00958289821242089
GUATAPARÁ,2020-07-16,2020-07-16,2020-07-16,0.00727138376398268,0.00824090159918037,0.00950873261443889
PORANGABA,2020-07-16,2020-07-16,2020-11-20,0.00593603038471887,0.00686114203229771,0.00967451636958838
SÃO FRANCISCO,2020-07-16,2020-07-16,2020-07-16,0.00681192713472241,0.00772018408601873,0.008907904714637
SANDOVALINA,2020-07-16,2020-07-16,2020-07-16,0.000845549842272433,0.000958289821242091,0.00110571902451011
RANCHARIA,2020-07-16,2020-07-16,2020-12-19,0.0747466060568831,0.0800856493466604,0.119403474584086
CESÁRIO LANGE,2020-07-16,2020-07-16,2020-12-16,0.0221702349740616,0.0269209996113604,0.0361336064660263
LARANJAL PAULISTA,2020-07-16,2020-07-16,2020-07-16,0.104801639895726,0.118775191881823,0.137048298325181
RIBEIRÃO DO SUL,2020-08-16,2020-08-25,2020-09-23,0.0185141087884696,0.051442729783072,0.286413496330801
MIRA ESTRELA,2020-07-16,2020-07-16,2020-10-10,0.0197293593309367,0.0211385992831465,0.0683862602151906
MORUNGABA,2020-07-16,2020-07-16,2020-07-16,0.012251396980105,0.0138849165774524,0.0160210575893682
CORUMBATAÍ,2020-07-16,2020-07-16,2020-10-03,0.0267995266536396,0.028713778557471,0.112421695778691
SANTA ERNESTINA,2020-07-16,2020-07-16,2020-09-14,0.0323454231933563,0.0366581462858038,0.0422978610990044
BARBOSA,2020-07-16,2020-09-05,2020-10-24,0.015905502602187,0.0469468136773088,0.25297521220935
COLINA,2020-07-16,2020-07-16,2020-07-16,0.167429730512895,0.189753694581281,0.218946570670709
GUZOLÂNDIA,2020-07-16,2020-08-25,2020-10-22,0.024123345613317,0.0291865364791462,0.131232041968657
PARAÍSO,2020-07-16,2020-07-16,2020-07-16,0.0199311942090026,0.022588686770203,0.0260638693502342
TARUMÃ,2020-07-16,2020-07-16,2020-12-29,0.0209034209034209,0.0223965223965224,0.0680880571823588
ITAPECERICA DA SERRA,2020-07-16,2020-07-16,2020-07-16,1.15604141622778,1.31018027172482,1.51174646737479
QUATÁ,2020-07-16,2020-07-16,2020-12-29,0.030984704220161,0.0331978973787441,0.109238398968321
FRANCO DA ROCHA,2020-07-16,2020-07-16,2020-07-16,0.783030489682787,0.887434554973822,1.02396294804672
URU,2020-07-16,2020-07-16,2020-07-17,0.000204690702921395,0.000231982796644159,0.000267672457666457
ÁGUAS DE LINDÓIA,2020-07-16,2020-07-16,2020-07-16,0.0364317857566281,0.0412893571908457,0.0476415659894371
PIRAJUÍ,2020-07-16,2020-07-16,2020-12-29,0.0255181076308606,0.0273408296044932,0.0808081358402113
SEVERÍNIA,2020-07-16,2020-08-31,2020-10-29,0.0509692638487731,0.115043297852564,0.533213999580909
ITAJOBI,2020-07-16,2020-07-16,2020-07-16,0.0769495472626049,0.0872094868976188,0.100626331035715
PEDRANÓPOLIS,2020-07-16,2020-07-16,2020-07-16,0.00630733993955768,0.00714831859816556,0.00824805992096023
BILAC,2020-07-16,2020-07-16,2020-07-16,0.0166462000272889,0.0188656933642607,0.0217681077279931
SANTO ANTÔNIO DO JARDIM,2020-08-18,2020-09-03,2020-10-14,0.0157330140943079,0.050456208748296,0.2647823299466
