"Municipio","DRS","Minimo","Mediana","Máximo"
"TAIÚVA","Barretos",-0.21285646532165,1.91991929979265,2.16952581113972
"ROSEIRA","Taubaté",1.69198637154126,1.82249962718705,1.88997866031903
"AVAÍ","Bauru",1.6347993766774,1.74005509353277,1.83230763221576
"JABORANDI","Barretos",1.62044889660113,1.72321215212874,1.80025896159703
"UBIRAJARA","Marília",1.60162195779222,1.66186236398376,1.73954894096374
"MOCOCA","São João da Boa Vista",1.6111738263473,1.66025252843363,1.70130470049914
"BERTIOGA","Baixada Santista",1.54937469878535,1.6019402982512,1.698554716012
"BEBEDOURO","Barretos",1.51525022230946,1.58299228783159,1.6269165544205
"CABRÁLIA PAULISTA","Bauru",1.457198670929,1.55560496164062,1.61902778840026
"ONDA VERDE","São José do Rio Preto",1.4066842402901,1.53139562097049,1.59721303313966
"LUIZIÂNIA","Araçatuba",1.48908806467743,1.52710230926524,1.61732828271646
"TAQUARITINGA","Araraquara",1.46805070688117,1.49899458512207,1.54202679183532
"NOVA EUROPA","Araraquara",1.41727744508552,1.47764016116426,1.50662692893914
"PEDREGULHO","Franca",1.44448649369235,1.47203819342617,1.51096270640446
"PALMEIRA DOESTE","São José do Rio Preto",1.37996092344799,1.46964235038046,1.5004489064188
"RIBEIRÃO PIRES","Grande São Paulo",1.38861389254601,1.44950641858041,1.50758188581486
"SANTA ERNESTINA","Araraquara",1.37850362974111,1.41597173100974,1.44202144740286
"SÃO JOAQUIM DA BARRA","Franca",1.36877530266754,1.41132675874126,1.49171199631528
"ILHA COMPRIDA","Registro",1.30616048094762,1.40373370836973,1.44963136918204
"LUCÉLIA","Marília",1.34338261158276,1.40213961017725,1.43937361154168
"GAVIÃO PEIXOTO","Araraquara",1.28331817245255,1.40001400089918,1.43560287650944
"MOGI MIRIM","São João da Boa Vista",1.35286827716466,1.3993561513794,1.47176011825402
"PIRAJU","Bauru",1.35246113589545,1.38577307832371,1.42598429788059
"PIRASSUNUNGA","Piracicaba",1.31975082492807,1.3817247920751,1.43981722526264
"MACAUBAL","São José do Rio Preto",1.30504390607685,1.36885670924211,1.40708416329941
"PIRATININGA","Bauru",1.32685240235792,1.35125481981538,1.38396487840885
"GUARATINGUETÁ","Taubaté",1.27326179657224,1.32991156847132,1.37849275428319
"SÃO JOSÉ DO RIO PARDO","São João da Boa Vista",1.27705033877125,1.32360038017551,1.37413612416103
"SARUTAIÁ","Bauru",1.2535867465102,1.32270860813078,1.39687210023712
"MONTE AZUL PAULISTA","Barretos",1.25699772417632,1.30617300368603,1.37537204523225
"CUNHA","Taubaté",1.24694454776587,1.30419439259708,1.32740037627924
"ESPÍRITO SANTO DO PINHAL","São João da Boa Vista",1.26057365603478,1.3039877971565,1.33443620251154
"PATROCÍNIO PAULISTA","Franca",1.25957879011773,1.30381315092467,1.33268525453152
"MAUÁ","Grande São Paulo",1.22751828495708,1.30035935072661,1.33616424881111
"SANTA CRUZ DO RIO PARDO","Marília",1.22672474073894,1.28409736828172,1.34662218444111
"NOVO HORIZONTE","São José do Rio Preto",1.22620712179316,1.2800833658785,1.30450456397921
"JOSÉ BONIFÁCIO","São José do Rio Preto",1.20178271254745,1.26564035343962,1.31210947534061
"TERRA ROXA","Barretos",1.19786709708639,1.25350426789917,1.26631397619682
"SEVERÍNIA","Barretos",1.19232072808624,1.25179453793599,1.30644460268524
"SALES","São José do Rio Preto",1.19334151704848,1.24683615880392,1.26879689331812
"IBATÉ","Araraquara",1.19619707390676,1.2420541429988,1.26140902885306
"COLINA","Barretos",1.18226663770915,1.23904517923926,1.25811315286638
"MENDONÇA","São José do Rio Preto",1.17350646290601,1.23796399102808,1.26336091504007
"GUARACI","Barretos",1.19433577578485,1.23684595165214,1.28587879644447
"AREIÓPOLIS","Bauru",1.19489163590492,1.23471033497511,1.25683834055171
"POMPÉIA","Marília",1.18153276170983,1.23319432916417,1.24538935749032
"TARABAI","Presidente Prudente",1.19558491764829,1.23296955168814,1.24801049037344
"ITOBI","São João da Boa Vista",1.20182403580917,1.23064101151326,1.26680267985647
"SUD MENNUCCI","Araçatuba",1.19962630240758,1.22566416474055,1.25586836095287
"SALES OLIVEIRA","Franca",1.17731244703936,1.22250314618052,1.24688687006289
"BOITUVA","Sorocaba",1.15126792579838,1.22081466559658,1.25505974668578
"PACAEMBU","Marília",1.16839035485889,1.21664296692654,1.23068271234045
"IBITINGA","Araraquara",1.14126154616416,1.20477514163228,1.24941892405922
"BAURU","Bauru",1.14203987144101,1.20317402113666,1.24142902118083
"GUATAPARÁ","Ribeirão Preto",1.14205698351841,1.20171580349298,1.22591100224093
"GARÇA","Marília",1.16313316714755,1.19457600678253,1.22342661433267
"TATUÍ","Sorocaba",1.12852926467876,1.19381823537579,1.2313885071184
"SÃO JOÃO DA BOA VISTA","São João da Boa Vista",1.13757094208299,1.19320087204927,1.2187441544489
"APARECIDA","Taubaté",1.13854643053611,1.19104499067952,1.21030078201782
"MAIRINQUE","Sorocaba",1.13825142858605,1.18502554544269,1.21009263307405
"SANTA MARIA DA SERRA","Piracicaba",1.12866624127011,1.1827567936779,1.2023032585828
"TABATINGA","Araraquara",1.13192584597442,1.18037854520849,1.19208668042996
"SANTA ALBERTINA","São José do Rio Preto",1.14037243120079,1.178658446953,1.1960607075747
"JAGUARIÚNA","Campinas",1.12280029169093,1.17557603040012,1.26687164407156
"PITANGUEIRAS","Ribeirão Preto",1.10748625647522,1.17482556751699,1.21926905029713
"SERRA AZUL","Ribeirão Preto",1.13100697497813,1.17337388697656,1.18870596356661
"BARRA BONITA","Bauru",1.12515744566016,1.1713257459992,1.18797475206305
"BOTUCATU","Bauru",1.10181928080933,1.16352889566597,1.20318826214109
