Municipio,TMinimo,TMediana,TMaximo,MMinimo,MMediana,MMaximo
GUAIÇARA,2020-07-05,2020-08-03,2020-08-14,0.101995627099884,0.183215750600301,0.479102996559377
AURIFLAMA,2020-07-05,2020-07-05,2020-07-05,0.0857599065998214,0.0857599065998214,0.0980113218283674
IPAUSSU,2020-08-01,2020-08-17,2020-08-28,0.0740730292030769,0.202728003911902,0.596964285436867
HORTOLÂNDIA,2020-07-05,2020-08-18,2020-10-01,1.12481155352333,1.29812584284584,2.96358555176411
BARRA DO TURVO,2020-08-26,2020-09-27,2020-10-19,0.0190486414383069,0.0500547564110425,0.172025033111819
APARECIDA,2020-08-19,2020-09-12,2020-09-28,0.124453021200933,0.319805482406342,1.07027241645411
OSASCO,2020-07-05,2020-08-22,2020-09-23,8.59959119692184,9.85341248110947,25.1488723774366
BARUERI,2020-07-05,2020-07-22,2020-09-30,3.15402165115339,3.60459617274671,5.68200394111227
ÁLVARO DE CARVALHO,2020-09-14,2020-11-10,2020-12-30,0.00246709157479907,0.0094780102846419,0.0288757943819125
SABINO,2020-07-05,2020-07-14,2020-07-17,0.000755874011739488,0.000833711192450015,0.00101041480704778
TARABAI,2020-08-12,2020-09-15,2020-10-21,0.0219880930784164,0.0503940843092188,0.144817929204997
BARÃO DE ANTONINA,2020-07-05,2020-07-05,2020-07-05,0.0101626077726334,0.0101626077726334,0.0116144088830096
ESTRELA DO NORTE,2020-07-05,2020-07-05,2020-07-05,0.0115896169380772,0.0115896169380772,0.0132452765006597
PARANAPUÃ,2020-08-06,2020-08-22,2020-09-04,0.0212820783567168,0.0580509033835264,0.171784894414454
RUBIÁCEA,2020-07-05,2020-07-05,2020-07-05,0.0404977336721379,0.0404977336721379,0.046283124196729
MORRO AGUDO,2020-07-05,2020-07-05,2020-07-05,0.210749866571784,0.210749866571784,0.240856990367753
RIO GRANDE DA SERRA,2020-07-05,2020-08-13,2020-10-06,0.262895960595934,0.299962098648911,0.523000582372795
LAGOINHA,2020-08-27,2020-09-24,2020-10-16,8.24424236911894e-07,1.07198116455965e-05,4.34567159098651e-05
PRESIDENTE BERNARDES,2020-07-30,2020-08-18,2020-08-31,0.0796864380819935,0.20306357670793,0.603362669196327
SALTO,2020-08-09,2020-09-09,2020-10-05,0.283141575963713,0.627138152379871,1.88435594991557
MAUÁ,2020-07-05,2020-07-05,2020-07-05,2.65690113328753,2.65690113328753,3.0364584380429
