Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
15,4,5,14,23,14,6.8,0.5,0.140085108136187,0.870803788519068,0.8,0.918175521775179,1.02535333507115,0.909784489442404,1.01613760442091
16,4,5,15,14,14,7,0.5,0.139258211498475,0.891173693058852,0.8,0.913776913932249,1.02179605755486,0.906278147897286,1.01251027346637
17,4,5,14,17,12,6.8,0.5,0.140085108136187,0.870803788519068,0.8,0.92608846949323,1.03197357959583,0.909784494945072,1.01613760450451
18,4,5,17,20,15,7,0.25,0.151670965373315,0.945620453384107,0.833333333333333,0.911674590404446,1.02012379714231,0.901311532307246,1.00777628349949
19,4,5,19,12,13,7.8,3,0.132395022441823,0.978609591432839,0.8,0.914699814503794,1.02323205915805,0.89595176242103,1.00417813739118
20,4,5,11,12,15,5.75,3,0.169019309474008,0.867625812017459,0.875,0.911468432403516,1.01976681615214,0.927343919575768,1.03494604156722
21,4,5,21,24,16,7.28571428571429,1,0.159509625506791,1.02548001903917,0.857142857142857,0.907904444109432,1.01701847854639,0.893390223061354,1.00234279296081
22,4,5,15,13,17,6.42857142857143,3,0.156479863557788,0.921616119766299,0.857142857142857,0.90302936868025,1.01397114847096,0.907979171615743,1.01343011360937
23,4,5,15,9,14,6.11111111111111,2,0.176306117219214,0.930375941458662,0.888888888888889,0.909004305082704,1.01895845201962,0.909142286562619,1.01384476588488
24,4,5,20,26,17,6,2,0.217292093484492,0.983823191271963,0.933333333333333,0.905545369828315,1.01535893137043,0.89518258138644,1.00352141485132
25,4,5,14,13,13,5.6,1.5,0.219861865950559,0.924596010818931,0.933333333333333,0.918367518421432,1.02654609996522,0.911569997521633,1.018357616875
26,4,5,21,15,12,7,2,0.166295143307867,1.02406526177671,0.875,0.921408998660177,1.03050916569759,0.893831923308584,1.00246798182148
27,4,5,20,19,17,6.5,2.5,0.181110112164929,1.00020481825251,0.9,0.903917152230122,1.01450546715188,0.89650240618446,1.00342301339286
28,4,5,14,25,16,6.8,0.5,0.140085108136187,0.870803788519068,0.8,0.910810442699361,1.01898450601791,0.909784485156603,1.01613760435592
29,4,5,16,16,16,6.57142857142857,1.5,0.160590941081695,0.937495574654236,0.857142857142857,0.907162207520656,1.01657750046958,0.904777197006907,1.01023727742206
30,4,5,14,16,13,5.6,1,0.220690163902056,0.92471012308799,0.933333333333333,0.920412879760945,1.02818153554961,0.911573559160086,1.01835704584823
31,4,5,12,18,15,6.16666666666667,3,0.149013725891229,0.856977169541507,0.833333333333333,0.913958283883566,1.02188366078767,0.91977136974439,1.02646338959142
32,4,5,14,6,12,6.28571428571429,3,0.157147411336299,0.904530961594454,0.857142857142857,0.911352388892564,1.02277336552462,0.911617697193802,1.01709663272143
33,4,5,20,6,12,6,0.5,0.220079794083503,0.981476054939771,0.933333333333333,0.908617017261398,1.02096353101314,0.895190075456662,1.00352876975166
34,4,5,19,7,11,6.75,2,0.166925489475528,0.991302365489688,0.875,0.916817246626497,1.0272888320288,0.897716296951446,1.00452163766341
35,4,5,19,12,12,5.93333333333333,1,0.219126086380763,0.972552207004054,0.933333333333333,0.919796776519977,1.0289784587611,0.897201302877116,1.00495478701198
36,4,5,12,15,18,5.7,1,0.188447777386136,0.892647120896388,0.9,0.903189102452592,1.01407743342638,0.922856091183982,1.0279060293513
37,4,5,19,8,12,7,1.5,0.159388808070279,0.989771261677681,0.857142857142857,0.913974645914467,1.02392531220862,0.897230634727628,1.00442283208313
38,4,5,12,15,16,5.875,2.5,0.169350837137076,0.881698920658326,0.875,0.909070932499779,1.01781005669286,0.921481505300342,1.02715815788631
39,4,5,21,27,14,7,0.25,0.169858797570151,1.0204465389711,0.875,0.916006766934884,1.02411603085487,0.893816383717579,1.00246809843647
40,4,5,15,8,12,7,1,0.138018615339655,0.89181985259744,0.8,0.915837777669098,1.02549697747429,0.906284968551022,1.01251027346637
41,4,5,16,16,13,7.2,1.5,0.136278604723136,0.912916516755521,0.8,0.918921958024752,1.02706279333227,0.903220237963615,1.00964777079942
42,4,5,17,23,13,6.33333333333333,1.5,0.176682728203319,0.958568411101104,0.888888888888889,0.921315190618679,1.02838137482539,0.90299636031698,1.00809524392952
43,4,5,18,9,11,6.44444444444445,3,0.173832480240119,0.974308548712372,0.888888888888889,0.921760037681133,1.03185429982144,0.900453342001298,1.00628571893876
44,4,5,12,15,15,5.875,3,0.168027386370441,0.881736108536714,0.875,0.91262304497018,1.02102922246857,0.921489292422245,1.02715876736049
45,4,5,13,7,11,5.53333333333333,3,0.216763768007432,0.916465395411361,0.933333333333333,0.92059061225458,1.03076286275008,0.915755626768281,1.02239778496109
46,4,5,21,25,18,7,3,0.163501931344949,1.02424652153225,0.875,0.902304375795591,1.0135151378615,0.893840722436462,1.00246791534665
47,4,5,13,13,13,5.8,1,0.1876710440545,0.904888957635777,0.9,0.919061857227051,1.02723444550049,0.917788649354909,1.02192390009171
48,4,5,12,10,16,5.77777777777778,3,0.176530822811055,0.888988726149644,0.888888888888889,0.905328258540171,1.01546389528929,0.922196219540665,1.02752845528694
49,4,5,20,19,13,6.66666666666667,0.5,0.177791198015629,1.00286688411932,0.888888888888889,0.918706127949261,1.02678871297274,0.896076082495453,1.00341046626984
50,4,5,21,17,16,7.66666666666667,2,0.145607749564482,1.02661924324835,0.833333333333333,0.905865446707955,1.01573978675457,0.892884758445678,1.00222388982238
