date,median_cases,min_cases,max_cases,median_deaths,min_deaths,max_deaths
2020-09-17,915866.142857143,915866.142857143,915866.142857143,33407.4285714286,33407.4285714286,33407.4285714286
2020-09-18,922766.406593407,920137.734693878,924021,33631.5852964146,33599.5629071309,33651.9631805043
2020-09-19,929428.416413766,924304.186553504,931927.669260921,33832.2268556322,33776.6575632036,33877.1883624335
2020-09-20,935888.742354791,928377.852843904,939624.563907474,34013.1233233323,33940.545064573,34085.4782594487
2020-09-21,942170.473390643,932365.356595673,947133.996963386,34177.5543703264,34092.8437003884,34278.9250355265
2020-09-22,948288.066016709,936269.711173635,954469.533281537,34328.1245653311,34234.962251862,34459.3469027721
2020-09-23,954250.383772862,840095.252112866,993907.507285732,34466.9974546962,31128.9239638684,35784.8547363802
2020-09-24,960066.088087165,843437.898937417,1001154.14669417,34595.9447637405,31227.5257137345,35949.0070637865
2020-09-25,965741.871976445,846708.667513368,1008241.44064513,34712.9915655992,31318.0771267343,36103.8922549293
2020-09-26,971283.25839031,849907.941720887,1015173.41228277,34826.625161895,31395.0819605239,36250.5253011231
2020-09-27,976694.868407721,853035.867070868,1021953.55114144,34936.541332494,31464.0103611084,36389.7744063767
2020-09-28,981980.862991684,856092.572429822,1028585.04870766,35034.0593991757,31527.7006460514,36522.3831312964
2020-09-29,987144.439158819,859077.797436063,1035070.83450678,35124.7962048063,31586.9560974128,36648.9896518173
2020-09-30,992187.754409852,861990.817011509,1041413.61785387,35216.8798853634,31642.428142163,36770.1428227556
2020-10-01,997114.827159915,864832.322093424,1047616.27344555,35305.0113616835,31694.643777177,36886.3156856021
2020-10-02,1001929.26784388,867602.907774567,1053681.5711076,35381.9278174682,31744.0331466699,36997.9186786398
2020-10-03,1006634.43617319,870303.170030119,1059612.20007953,35456.8409762764,31790.9475519058,37105.3092681167
2020-10-04,1011233.36793119,872933.649271204,1065410.760498,35536.3145930643,31835.6743129481,37208.8001123284
2020-10-05,1015728.96608389,875494.946621697,1071079.78549881,35611.3529218789,31878.4486515154,37308.6658469732
2020-10-06,1020123.49023465,877987.398197967,1076621.67616853,35678.8490351627,31919.4636304082,37405.1488731116
2020-10-07,1024418.43707924,880410.992568509,1082038.6835766,35740.8413357413,31958.8773353913,37498.4638955086
2020-10-08,1028616.86545104,882766.836586912,1087333.19466896,35800.7345184572,31996.8184263366,37588.801630764
2020-10-09,1032721.52612016,885055.9590268,1092507.49782698,35859.728550188,32033.394821639,37676.3333545169
2020-10-10,1036734.97946884,887279.382447827,1097563.79663326,35920.7047241399,32068.6973202557,37761.2135366534
2020-10-11,1040659.52360367,889438.07392635,1102504.20077385,35979.9300312594,32102.8027434501,37843.582117518
2020-10-12,1044497.34611292,891533.033885797,1107330.74517259,36037.8812533883,32135.7763471068,37923.5663693897
2020-10-13,1048250.1064225,893565.046838636,1112045.34062023,36096.9671295383,32167.6740182687,38001.2825455805
2020-10-14,1051918.8378326,895534.615182673,1116649.76333094,36154.4732959397,32198.5433914282,38076.8370203453
2020-10-15,1055505.84592439,897443.09785898,1121145.89212468,36210.4681727862,32228.4245407686,38150.3271770827
2020-10-16,1059013.18005317,899291.782076714,1125535.52318261,36265.014838496,32257.3537886813,38221.8433179972
2020-10-17,1062442.73443813,901081.940331136,1129820.38729063,36318.1714814211,32285.3641492125,38291.4693264464
2020-10-18,1065775.02960702,902814.790669029,1134002.14763128,36369.9918873131,32312.4858519457,38359.2832869065
2020-10-19,1068894.09339655,904491.564327752,1138082.42048157,36419.5163927571,32338.7466599793,38425.3579714028
2020-10-20,1071928.98423272,906113.3173524,1142062.74061913,36467.6010359785,32364.1723138281,38489.7613272321
2020-10-21,1074880.95347532,907680.876939303,1145944.55683511,36512.8994146832,32388.7863918927,38552.5566977842
2020-10-22,1077752.19208839,909195.715296345,1149729.42695621,36557.4509860551,32412.6100272014,38613.8029609524
2020-10-23,1080544.73817823,910659.235110076,1153418.86991759,36601.3450816746,32435.6641678986,38673.555596673
2020-10-24,1083260.54868929,912072.813034995,1157014.38140545,36644.1841259665,32457.9693810143,38731.8668282107
2020-10-25,1085901.4521626,913437.766913898,1160517.43220417,36686.5381205424,32479.5458195665,38788.7858048963
2020-10-26,1088469.23368673,914755.405905002,1163929.48443868,36729.0411977941,32500.413108977,38844.3587343282
2020-10-27,1090965.40775187,916026.888903497,1167251.96342989,36770.5270275936,32520.5903943557,38898.6290685334
2020-10-28,1093391.15892887,917253.181503578,1170486.2527517,36811.021324937,32540.0960047545,38951.6375178206
2020-10-29,1095748.4102007,918435.721572689,1173633.84948288,36850.5470588277,32558.9470443319,39003.4220338599
2020-10-30,1098038.95742515,919575.874569324,1176696.24339132,36889.1270159264,32577.1609561161,39054.0185791985
2020-10-31,1100264.52919832,920674.967676492,1179674.92817653,36926.7834483997,32594.7552454511,39103.4611645739
2020-11-01,1102168.36013726,921734.264581348,1182571.39821587,36963.5379684485,32611.747353243,39151.7819424504
2020-11-02,1104000.09008654,922755.003848454,1185387.1596084,36999.4113517789,32628.1544856335,39199.0112714011
2020-11-03,1105764.0675124,923738.294368942,1188123.70603345,37034.4235781918,32643.9935818618,39245.1778364137
2020-11-04,1107462.18651726,924685.082334459,1190782.51227436,37068.5933689088,32659.2810115308,39290.308637877
2020-11-05,1109096.69646331,925596.656644058,1193365.15537665,37101.9376616424,32674.032222158,39334.4289602605
2020-11-06,1110669.75835024,926474.236880074,1195873.21484241,37134.4736527683,32688.2628916045,39377.5629851357
2020-11-07,1112183.47325539,927319.000530404,1198308.27834679,37166.2184722421,32701.9886942317,39419.7338053804
2020-11-08,1113639.86142713,928132.064219342,1200671.93529789,37197.1890671228,32715.22518733,39460.9634876944
2020-11-09,1115040.89312881,928914.513388652,1202965.78183628,37227.4020070562,32727.9876681756,39501.2731082947
2020-11-10,1116445.15077899,929667.325317567,1205191.39821549,37256.8734844885,32740.2911394167,39540.682833295
2020-11-11,1118042.4107982,930391.343777122,1207350.33997622,37285.6189134457,32752.150077043,39579.2118919016
2020-11-12,1119593.94205509,931087.661752823,1209444.23110062,37313.6524763627,32763.5781588717,39616.8785312642
2020-11-13,1121101.05361961,931757.310603202,1211474.68212016,37340.9887470608,32774.589133669,39653.7004956455
2020-11-14,1122565.01273809,932401.281379498,1213443.29280344,37365.0384420814,32785.1966442824,39689.6950145784
2020-11-15,1123987.025197,933020.51081417,1215351.64557601,37387.6974856173,32795.4141428939,39724.878832124
2020-11-16,1125368.26604163,933615.904248949,1217201.3087813,37409.6598463442,32805.2547841817,39759.2682129147
2020-11-17,1126709.79949352,934188.278819385,1218993.81864606,37430.9452236695,32814.7314010831,39792.8789848797
2020-11-18,1128012.55782672,934738.34394492,1220730.67222955,37451.5726586738,32823.8563345051,39825.7264958642
2020-11-19,1129277.72177763,935266.99087313,1222413.40174958,37472.3027337726,32832.6412303952,39857.8255545143
2020-11-20,1130506.41038272,935775.058441913,1224043.51048326,37495.3270245419,32841.0976998158,39889.1907980306
2020-11-21,1131703.37725361,936263.349626286,1225622.47590447,37517.7782870015,32849.2371893622,39919.8366588427
2020-11-22,1133104.53930135,936732.621118773,1227151.74543929,37539.6692416794,32857.0709210387,39949.7773662696
2020-11-23,1134470.75211716,937183.601089922,1228692.86068095,37561.0124273245,32864.6098150852,39979.0269286821
2020-11-24,1135802.68004328,937616.947163755,1230214.24998606,37581.8201832217,32871.8644753488,40007.5991460306
2020-11-25,1137100.8613914,938033.231428417,1231689.94017947,37602.1044069147,32878.8450659188,40035.5075533097
2020-11-26,1138366.13401935,938433.159540369,1233121.26938282,37621.8762797586,32885.5611608222,40062.7653504827
2020-11-27,1139599.28561553,938817.394177634,1234509.50710748,37641.1471811876,32892.0222467395,40089.3856802658
2020-11-28,1140801.08103783,939186.567803165,1235908.40624954,37659.9285067854,32898.2376290327,40115.3815799155
2020-11-29,1141972.24299423,939541.274907206,1237313.15920096,37678.2315948638,32904.216389825,40140.7659636756
2020-11-30,1143113.48066894,939882.085741888,1238678.14728489,37696.0676129272,32909.9673328492,40165.5515904564
2020-12-01,1144225.4156683,940209.515125233,1240004.3383624,37713.4475406735,32915.4989755012,40189.7510584761
2020-12-02,1145308.5625915,940524.010927539,1241292.59798442,37730.3819736234,32920.8194595989,40213.3767459183
2020-12-03,1146363.67565127,940826.120003533,1242543.99024278,37746.2120981487,32925.9364401272,40236.4407412754
2020-12-04,1147391.46368982,941116.354952767,1243759.53034492,37761.3226858375,32930.8574685833,40258.9550587757
2020-12-05,1148392.61322342,941395.203913449,1244940.20415074,37776.0220383032,32935.5899248143,40280.9315901815
2020-12-06,1149367.77257147,941663.124753455,1246086.95513296,37789.649512874,32940.1409878014,40302.3820840774
2020-12-07,1150317.57599738,941920.555647897,1247200.70502741,37802.8384831397,32944.5175961842,40323.3181146535
2020-12-08,1151242.58362143,942167.891827619,1248282.3034998,37813.3587825044,32948.7264443482,40343.7510747146
2020-12-09,1152143.26527601,942405.476729719,1249332.51296455,37823.0160127438,32952.7739175668,40363.6921263108
2020-12-10,1152960.58227259,942633.727809584,1250352.25139169,37832.3429203957,32956.6660093509,40383.1521431127
2020-12-11,1153555.68662552,942853.035794738,1251342.39324664,37841.3506680639,32960.4086139372,40402.1418863373
2020-12-12,1154131.48249889,943063.772172199,1252303.78570099,37850.0501222566,32964.007476564,40420.6719664297
2020-12-13,1154688.61291468,943266.284806577,1253237.23810174,37859.3866245688,32967.4681729109,40438.7528282456
2020-12-14,1155227.69848253,943460.906052001,1254143.53923468,37870.6688051319,32970.7960806063,40456.3947278936
2020-12-15,1155749.30565369,943647.935352257,1255023.41700084,37881.6436756278,32973.9963775138,40473.6077302075
2020-12-16,1156253.93611253,943827.63242998,1255877.52595284,37892.3194249939,32977.0739942283,40490.4016718643
2020-12-17,1156742.1890073,944000.312811146,1256706.64345689,37902.7039757864,32980.033552333,40506.7861169197
2020-12-18,1157214.62964239,944166.271485468,1257511.50919032,37912.8051172611,32982.8795876382,40522.7705033581
2020-12-19,1157671.80007957,944325.788615194,1258357.29582156,37922.6304814727,32985.6165135942,40538.3641142777
2020-12-20,1158114.21267066,944479.126203255,1259204.64803561,37932.1875345605,32988.24860659,40553.5760684419
2020-12-21,1158542.36146387,944626.53429345,1260029.00610573,37941.483563192,32990.7799851328,40568.4153035872
2020-12-22,1158956.6972708,944768.237899364,1260830.97821833,37950.5256745235,32993.2146092048,40582.8905768009
2020-12-23,1159357.61917419,944904.431753201,1261611.15020818,37959.3207728479,32995.556245151,40597.0104366171
2020-12-24,1159745.6027535,945035.352941987,1262370.11419711,37967.8755298873,32997.8084192616,40610.7831879969
2020-12-25,1160121.09640208,945161.222935967,1263108.44541279,37976.1964926257,32999.9745882006,40624.2170138652
2020-12-26,1160484.52979964,945282.251934175,1263826.70437738,37984.2900653123,33002.0581118224,40637.3199525635
2020-12-27,1160836.30871886,945398.63631172,1264525.43572788,37992.1625035255,33004.0622424538,40650.0998912343
2020-12-28,1161176.82417844,945510.563349323,1265205.17055107,37999.8199041985,33005.9901094671,40662.5645529104
2020-12-29,1161506.43278959,945618.20137937,1265866.42179908,38007.2682064148,33007.8447190782,40674.7214977547
2020-12-30,1161825.44996059,945721.695730022,1266509.68284064,38014.51317361,33009.6289281549,40686.5781010443
