Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
1,4,5,13,15,14,6.33333333333333,0.25,0.166042542040667,1.02210129455421,0.833333333333333,0.89137213327908,1.04034115168866,0.838639053185861,1.02853675613256
2,5,5,13,15,14,6.6,2.5,0.148868698733713,0.98966318892012,0.8,0.89314486492346,1.04082056374411,0.835388305905648,1.02703947312287
3,5,8,13,13,16,8.5,1,0.123473177699105,0.994757265445548,0.9,0.890053338511538,1.03572456084669,0.848423554624313,1.03186622532055
4,4,9,13,13,16,9.13333333333333,2,0.135233779318912,1.06930381309319,0.966666666666667,0.891878221602506,1.03801894643986,0.854843475173519,1.03330949787312
5,4,10,13,19,16,10.1,1,0.12419810884953,1.07464740408005,0.966666666666667,0.895144652144143,1.04157623778503,0.855023554724952,1.03335370206837
6,5,8,13,24,16,8.25,3,0.135738733257464,1.05279785106668,0.95,0.888415598317068,1.03440733850984,0.852405885509574,1.03276436506223
7,5,5,13,8,14,5.88888888888889,0.25,0.187259034342188,1.05265705512424,0.888888888888889,0.888469630041915,1.03873564886532,0.843996115435242,1.03030692528477
8,4,10,13,9,16,10.3,0.25,0.102643280367144,1.00906736914059,0.9,0.896978647552457,1.0424275114057,0.849707909536552,1.03198387419578
9,4,6,13,11,15,6.7,2,0.15812718926389,1.03657808466402,0.9,0.887541008103178,1.03666141000315,0.84659919315035,1.03075269881139
10,5,9,13,18,16,9.13333333333333,0.5,0.138514382595048,1.05036186929003,0.966666666666667,0.891853370697314,1.03804667997245,0.854545532862526,1.03343909142477
11,5,5,13,10,14,6.14285714285714,1,0.172479210352033,1.03168320965878,0.857142857142857,0.890103650042716,1.03991145219005,0.840837846634493,1.02974458124426
12,5,9,13,17,16,9.13333333333333,2,0.134805913579554,1.04723618050878,0.966666666666667,0.891852779212548,1.03804612587716,0.854521948429769,1.03343183824107
