"Municipio","DRS","Minimo","Mediana","Máximo"
"PRESIDENTE VENCESLAU","Presidente Prudente",2.39863240943019,3.28162693229896,4.98806812698435
"ADAMANTINA","Marília",2.3061073836663,3.12441438129683,5.11156683100968
"ESPÍRITO SANTO DO PINHAL","São João da Boa Vista",1.96619985543178,2.58059162983894,3.72841022801341
"SOROCABA","Sorocaba",1.88633381339022,2.34819096368584,3.46812171499212
"GUAREÍ","Sorocaba",1.77179315774887,2.26485338363992,3.3907748404591
"PILAR DO SUL","Sorocaba",1.79214330473312,2.26359510218416,3.16774888395708
"MOCOCA","São João da Boa Vista",1.78002027807537,2.25283599197546,3.26804861686204
"AGUAÍ","São João da Boa Vista",1.74460555104672,2.24591559317754,2.97714840288167
"SANTA CRUZ DAS PALMEIRAS","São João da Boa Vista",1.75259083509755,2.20386924292094,3.17472846832614
"SALTO","Sorocaba",1.6948617048258,2.16055669142797,2.78736574419551
"SANTA FÉ DO SUL","São José do Rio Preto",1.6834568207238,2.1466656946327,3.16997130251975
"MAIRINQUE","Sorocaba",1.67213776254171,2.10254192560533,2.61969707411979
"ITAPEVA","Sorocaba",1.61772452498927,2.0951506370235,3.04641013955253
"FRANCA","Franca",1.63180968517556,2.04847019740205,2.86959552853487
"SALTO DE PIRAPORA","Sorocaba",1.59536197541273,1.96354865047717,2.82135420867624
"MIRANDÓPOLIS","Araçatuba",1.60856706231777,1.96011427217105,2.63088434276557
"TAUBATÉ","Taubaté",1.5575332761011,1.95462889445707,2.7825792862108
"PRESIDENTE PRUDENTE","Presidente Prudente",1.57594206428995,1.93798976138964,2.7766334416514
"CAPÃO BONITO","Sorocaba",1.56334631992081,1.91195862920065,2.40978516331463
"SÃO JOAQUIM DA BARRA","Franca",1.48845608938316,1.90046322637327,2.38848984153923
"SÃO JOSÉ DO RIO PARDO","São João da Boa Vista",1.54185321043558,1.89390209032196,2.50448776312882
"ORLÂNDIA","Franca",1.54733505321798,1.89251305871542,2.61553913676194
"BEBEDOURO","Barretos",1.51879201672557,1.8858147421462,2.62492292908283
"PINDAMONHANGABA","Taubaté",1.52886460230468,1.88051374431921,2.74384033195426
"MOGI GUAÇU","São João da Boa Vista",1.54122747497574,1.86323818236387,2.50260313330027
"INDAIATUBA","Campinas",1.50052049270164,1.82954994102634,2.58409233129013
"MONTE ALTO","Ribeirão Preto",1.41039171870927,1.82048226269129,2.66503017702415
"VOTORANTIM","Sorocaba",1.48933163019459,1.79271754730967,2.44750064235642
"ARAÇATUBA","Araçatuba",1.42919553126805,1.79231214720835,2.50116033010962
"IPUÃ","Franca",1.44655592890034,1.75315417090261,2.36515371051869
"SANTA GERTRUDES","Piracicaba",1.42872233762771,1.73765932655388,2.37107152465699
"ANDRADINA","Araçatuba",1.39317721457455,1.7252819210534,2.41798028261392
"ENGENHEIRO COELHO","Piracicaba",1.39994181707572,1.72239099075138,2.44054932160468
"MORRO AGUDO","Franca",1.44389263430959,1.72165682700995,2.28341025010458
"SÃO VICENTE","Baixada Santista",1.40282531189804,1.71301150685755,2.16182229160195
"ITU","Sorocaba",1.43315688414894,1.71015072187191,2.31084752853386
"JAGUARIÚNA","Campinas",1.37318268115648,1.70031674562454,2.337004814577
"IGARAPAVA","Franca",1.40696028321511,1.69848956853959,2.22663918507893
"PIEDADE","Sorocaba",1.41169177377844,1.69016980072811,2.28824158475098
"SÃO MIGUEL ARCANJO","Sorocaba",1.39616220907407,1.6838340743895,2.2608871331209
"OLÍMPIA","Barretos",1.34431667935424,1.67225284899199,2.29224885458799
"LINS","Bauru",1.36189780934662,1.66673529660604,2.32428380055671
"MIRASSOL","São José do Rio Preto",1.3670108520302,1.66606766423196,2.34795511460657
"SERTÃOZINHO","Ribeirão Preto",1.35705410247428,1.6628802415714,2.31847323485421
"CERQUILHO","Sorocaba",1.37508132791774,1.64973645921543,2.17658893524821
"MONGAGUÁ","Baixada Santista",1.32818029519945,1.64563094871743,2.25712447287339
"LIMEIRA","Piracicaba",1.39140584539843,1.64079159329118,2.1865433305681
"BAURU","Bauru",1.36707898170086,1.63865719175502,2.25765447770322
"SÃO JOÃO DA BOA VISTA","São João da Boa Vista",1.36214142526667,1.62892232214911,2.01052300917166
"PARAGUAÇU PAULISTA","Marília",1.32888396331422,1.62675563312114,2.24260291117387
"ANGATUBA","Sorocaba",1.35718153836725,1.62595839255173,2.1481608051263
"COTIA","Grande São Paulo",1.34994731579047,1.61725121170942,2.22474585940729
"BADY BASSITT","São José do Rio Preto",1.34476068979579,1.61526618229925,2.21377940473855
"POTIRENDABA","São José do Rio Preto",1.34682610218847,1.61446935545964,2.22266549402084
"VALENTIM GENTIL","São José do Rio Preto",1.35970045887114,1.60758733309277,2.17920588457121
"SERRANA","Ribeirão Preto",1.35032736090479,1.60536278635831,2.17376822813241
"MAIRIPORÃ","Grande São Paulo",1.33049715465858,1.60142440274545,2.18910891366272
"ITAPIRA","São João da Boa Vista",1.35468259846564,1.59440643726071,1.95459804241051
"ATIBAIA","Campinas",1.30794179172407,1.58713292207041,2.1595932950729
"SÃO ROQUE","Sorocaba",1.31487172022407,1.56926184251612,2.05624383985571
"JABOTICABAL","Ribeirão Preto",1.30669914614921,1.56789621388376,2.08140391148788
"GUARIBA","Ribeirão Preto",1.31674852329938,1.56173130099193,2.00545513730168
"LEME","Piracicaba",1.32845439727479,1.55672970177145,2.08150004790171
"SANTA CRUZ DO RIO PARDO","Marília",1.25609702770833,1.5562022589006,2.04057360006375
"CAPIVARI","Piracicaba",1.31550371617298,1.55181801265783,2.08790587552709
"CRUZEIRO","Taubaté",1.27324915233683,1.55071163275994,2.05941237483436
"JUQUIÁ","Registro",1.23192480411737,1.54674260164575,2.14012404105607
"BOITUVA","Sorocaba",1.3109707285092,1.54556498588635,2.01250475817759
"ITATIBA","Campinas",1.26744703373824,1.53970378745437,2.06417595168197
"SANTA BÁRBARA DOESTE","Campinas",1.28254933512898,1.52865566034358,2.05168095506708
"MOGI DAS CRUZES","Grande São Paulo",1.27833893998939,1.51599707483132,1.93712927136364
"CORDEIRÓPOLIS","Piracicaba",1.11183976889365,1.51425726964082,2.01358992714849
"ITAPETININGA","Sorocaba",1.26977297598997,1.50467447517966,1.92857450958838
"HORTOLÂNDIA","Campinas",1.25367515584417,1.48721110147524,1.98402024863423
"AVARÉ","Bauru",1.22716068376965,1.4868360767707,2.0025880169094
"BIRIGUI","Araçatuba",1.23355805393856,1.48323235508062,1.93503473324929
"DRACENA","Presidente Prudente",1.2344047953564,1.47728616784817,1.86463424811841
"ASSIS","Marília",1.23074879842065,1.47495219911091,1.9373211918758
"ITAQUAQUECETUBA","Grande São Paulo",1.23771609538397,1.45918977479301,1.9443893783365
"JARINU","Campinas",1.25711126486936,1.45038496644669,1.93332640887943
