Municipio,TMinimo,TMediana,TMaximo,MMinimo,MMediana,MMaximo
GUAIÇARA,2020-08-01,2020-08-01,2020-09-08,0.151395730171386,0.175284664045136,0.244858242850835
AURIFLAMA,2020-08-01,2020-08-01,2020-09-09,0.27832190662749,0.333986287952987,0.417482859941234
IPAUSSU,2020-08-01,2020-08-01,2020-09-25,0.090661783545086,0.108794140254103,0.136562492598376
HORTOLÂNDIA,2020-08-01,2020-08-26,2020-09-05,2.65234765234766,5.19712523400177,10.1773352058328
BARRA DO TURVO,2020-08-01,2020-09-15,2020-10-05,0.0316334843384296,0.0421528926850974,0.100070808733602
APARECIDA,2020-08-01,2020-09-27,2020-10-19,0.215547895950604,0.432555295147042,1.22337442586382
OSASCO,2020-08-01,2020-08-01,2020-08-02,5.13930901806782,6.16717082168145,7.70896352710179
BARUERI,2020-08-01,2020-08-01,2020-09-20,3.60156737836491,4.03293919556478,6.05985376405698
ÁLVARO DE CARVALHO,2020-08-01,2020-08-01,2020-10-24,0.00342119937905983,0.00410543925487161,0.00513179906858996
SABINO,2020-08-01,2020-09-14,2020-09-30,0.0281620789878612,0.0559389750276917,0.146810505403625
TARABAI,2020-08-01,2020-08-01,2020-10-01,0.0224217311233885,0.0269060773480665,0.033632596685083
BARÃO DE ANTONINA,2020-09-13,2020-09-28,2020-10-24,0.0161622696407095,0.0550664793353651,0.147739628166023
ESTRELA DO NORTE,2020-08-01,2020-08-01,2020-08-02,0.00256248355695869,0.00307498026835043,0.00384372533543804
PARANAPUÃ,2020-08-01,2020-08-01,2020-09-07,0.0358880819857055,0.0430656983828466,0.0538321229785583
RUBIÁCEA,2020-08-01,2020-08-01,2020-10-16,0.0130214602223589,0.0156257522668307,0.0195321903335384
MORRO AGUDO,2020-08-01,2020-08-01,2020-08-24,0.279593858345717,0.335512630014859,0.419390787518573
RIO GRANDE DA SERRA,2020-08-01,2020-08-01,2020-10-23,0.271242505685342,0.300324861443454,0.661039968603802
LAGOINHA,2020-08-31,2020-09-15,2020-09-25,0.0436780073528574,0.158985087459136,0.363345396676839
PRESIDENTE BERNARDES,2020-08-01,2020-08-01,2020-09-07,0.0781557484872404,0.0937868981846881,0.11723362273086
SALTO,2020-08-01,2020-08-01,2020-09-28,1.26530612244898,1.40912782583248,2.78219313527362
MAUÁ,2020-08-01,2020-10-05,2020-11-01,3.01655690281282,5.36575762311901,14.4045036161361
LINDÓIA,2020-08-01,2020-08-01,2020-10-19,0.0574798145579412,0.0632277960137353,0.0957222041987018
VÁRZEA PAULISTA,2020-08-01,2020-08-01,2020-10-20,0.963908367661396,1.06029920442754,1.921804720571
CABRÁLIA PAULISTA,2020-08-01,2020-08-01,2020-08-02,0.028930871374024,0.0347170456488288,0.043396307061036
MIGUELÓPOLIS,2020-08-01,2020-08-01,2020-10-05,0.178053417271792,0.195858758998972,0.304066208373904
TUPI PAULISTA,2020-08-01,2020-09-28,2020-10-22,0.0764631797524791,0.126722443964885,0.384180082453309
IACRI,2020-10-08,2020-11-20,2020-12-30,0.00622093992754724,0.0243082986303991,0.103564098346149
ARTUR NOGUEIRA,2020-08-01,2020-08-01,2020-10-13,0.205036342967377,0.229072902302367,0.509953634202788
ARUJÁ,2020-08-01,2020-08-01,2020-09-29,1.13104413834341,1.24414855217775,2.06748107632416
GUARAREMA,2020-08-01,2020-08-01,2020-10-25,0.219019566589523,0.240921523248474,0.522212180555407
TUIUTI,2020-08-01,2020-08-01,2020-11-12,0.025044776343103,0.0305092801843347,0.0650105682202833
BROTAS,2020-08-01,2020-08-01,2020-08-03,0.0269077335157006,0.0322892802188408,0.040361600273551
ARARAS,2020-08-01,2020-08-01,2020-09-12,1.43305090311987,1.71966108374384,2.1495763546798
SÃO JOÃO DAS DUAS PONTES,2020-08-08,2020-08-10,2020-08-15,0.000374586513295805,0.000492943920785138,0.000671453221394058
ALVINLÂNDIA,2020-08-01,2020-08-01,2020-09-30,0.0129516833635837,0.0155420200363005,0.0194275250453756
INÚBIA PAULISTA,2020-08-01,2020-08-01,2020-08-02,0.00268808522640417,0.003225702271685,0.00403212783960625
PIRANGI,2020-08-01,2020-08-01,2020-09-16,0.129639044229791,0.15556685307575,0.194458566344688
GABRIEL MONTEIRO,2020-08-01,2020-09-02,2020-10-07,0.0182197506668578,0.022546016713092,0.0566105068342235
TEJUPÁ,2020-09-15,2020-10-01,2020-11-01,0.0196850265161783,0.070247472959178,0.186002732065564
ÁGUAS DE SÃO PEDRO,2020-08-01,2020-08-01,2020-08-02,0.0174980968713057,0.0209977162455669,0.0262471453069586
SERRANA,2020-08-01,2020-08-01,2020-09-11,0.537667487011213,0.645200984413453,0.806501230516815
VALINHOS,2020-08-01,2020-08-01,2020-09-25,1.7593323301926,1.93526556321186,2.90019741781774
ROSANA,2020-09-05,2020-10-01,2020-10-20,0.0745268416637221,0.197321739471549,0.607407776606088
