Municipio,TMinimo,TMediana,TMaximo,MMinimo,MMediana,MMaximo
GUAIÇARA,2020-07-10,2020-07-10,2020-07-10,0.106904854333038,0.114031844621907,0.131575205332969
AURIFLAMA,2020-07-10,2020-07-10,2020-07-10,0.081318183499131,0.0867393957324065,0.100083918152777
IPAUSSU,2020-07-10,2020-08-05,2020-09-23,0.0735664634096299,0.0848843808572653,0.166848975774769
HORTOLÂNDIA,2020-07-10,2020-07-10,2020-07-10,1.07975348522487,1.15173705090653,1.32892736643061
BARRA DO TURVO,2020-08-25,2020-10-05,2020-11-28,0.0107642232353404,0.0207493379746655,0.0710608094524137
APARECIDA,2020-08-27,2020-10-06,2020-11-17,0.0690696820193866,0.148416156489083,0.402805715713569
OSASCO,2020-07-10,2020-07-10,2020-07-10,7.79804075259062,8.31791013609666,9.59758861857301
BARUERI,2020-07-10,2020-07-10,2020-08-23,3.3158856281174,3.53694466999187,4.08109000383678
ÁLVARO DE CARVALHO,2020-07-10,2020-07-10,2020-07-10,0.00255439109061228,0.00272468382998614,0.00314386595767635
SABINO,2020-08-12,2020-08-30,2020-09-23,0.0264443982426934,0.0678499601283782,0.214708434747145
TARABAI,2020-08-13,2020-09-07,2020-10-06,0.028734139696992,0.06191819514118,0.182829865853034
BARÃO DE ANTONINA,2020-07-10,2020-07-10,2020-07-10,0.00526841171251109,0.00561963916001183,0.00648419903078288
ESTRELA DO NORTE,2020-07-10,2020-07-10,2020-07-10,0.00250178318588781,0.00266856873161367,0.00307911776724654
PARANAPUÃ,2020-07-10,2020-07-10,2020-07-10,0.00943965526126471,0.0100689656120157,0.0116180372446335
RUBIÁCEA,2020-07-10,2020-07-10,2020-07-10,0.0317795199881661,0.0338981546540439,0.0391132553700506
MORRO AGUDO,2020-07-10,2020-07-10,2020-07-10,0.205705485479613,0.219419184511587,0.253175982128754
RIO GRANDE DA SERRA,2020-07-10,2020-07-10,2020-07-10,0.238461538461539,0.254358974358974,0.293491124260354
LAGOINHA,2020-08-29,2020-09-24,2020-10-10,6.10285344240419e-07,5.89229895986979e-06,2.06614873801172e-05
PRESIDENTE BERNARDES,2020-07-10,2020-08-24,2020-09-17,0.0818440499383299,0.129719234700103,0.381543091854443
SALTO,2020-07-10,2020-07-10,2020-09-30,0.302696002479083,0.341332130459094,0.396059471130219
MAUÁ,2020-07-10,2020-07-10,2020-07-10,2.55622586872588,2.72664092664093,3.14612414612415
LINDÓIA,2020-07-10,2020-07-10,2020-07-10,0.00549684369764531,0.005863299944155,0.00676534608940962
VÁRZEA PAULISTA,2020-07-10,2020-07-10,2020-07-10,0.980093605640654,1.04543317935003,1.20626905309619
CABRÁLIA PAULISTA,2020-07-10,2020-07-10,2020-07-10,0.0237078527062999,0.0252883762200532,0.029178895638523
MIGUELÓPOLIS,2020-07-10,2020-07-10,2020-07-10,0.0451141574787783,0.0481217679773636,0.0555251168969579
TUPI PAULISTA,2020-09-04,2020-10-06,2020-11-15,0.0594077654385397,0.127917749668872,0.472418959330266
IACRI,2020-07-10,2020-07-10,2020-07-10,0.00306526930873458,0.00326962059598356,0.00377263914921179
ARTUR NOGUEIRA,2020-07-10,2020-09-21,2020-11-11,0.138848163682873,0.229713432828687,0.605288971878721
ARUJÁ,2020-07-10,2020-07-10,2020-07-10,0.796200188580087,0.849280201152091,0.979938693637024
GUARAREMA,2020-07-10,2020-07-10,2020-07-10,0.276095279939744,0.294501631935727,0.339809575310454
TUIUTI,2020-08-21,2020-09-19,2020-10-21,0.0271253529619916,0.056428820924225,0.19516094072088
BROTAS,2020-07-10,2020-07-10,2020-07-10,0.00592696317657497,0.0063220940550133,0.00729472390963073
ARARAS,2020-07-10,2020-07-10,2020-07-10,0.584657398212514,0.623634558093347,0.719578336261556
SÃO JOÃO DAS DUAS PONTES,2020-07-10,2020-07-10,2020-07-10,0.0260978704282024,0.0278377284567493,0.0321204559116337
ALVINLÂNDIA,2020-08-18,2020-09-19,2020-12-25,0.00171963604656775,0.0235352257892218,0.0700026190878964
INÚBIA PAULISTA,2020-08-27,2020-09-30,2020-11-11,1.48867840988852e-06,1.29903053339451e-05,6.8951788944358e-05
