DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-07-14,13406.5714285714,13406.5714285714,13406.5714285714,Grande São Paulo
I,2020-07-15,13569.2722034801,13601.8123584618,13615.7581391683,Grande São Paulo
I,2020-07-16,13731.0029728194,13778.3826783087,13805.9333731708,Grande São Paulo
I,2020-07-17,13891.5249363075,13939.0055850436,13979.7600102466,Grande São Paulo
I,2020-07-18,14050.6613491192,14086.039098014,14139.5682091323,Grande São Paulo
I,2020-07-19,14208.2793174636,14232.793788769,14287.3660343934,Grande São Paulo
I,2020-07-20,13147.2423346578,14378.1019304291,15062.7117238114,Grande São Paulo
I,2020-07-21,13253.8748282357,14528.1303959385,15197.0474948483,Grande São Paulo
I,2020-07-22,13353.7444853641,14661.7759906827,15350.2321470309,Grande São Paulo
I,2020-07-23,13447.28778273,14782.3216523322,15508.3511963388,Grande São Paulo
I,2020-07-24,13532.9830384963,14894.5551307422,15669.6838551735,Grande São Paulo
I,2020-07-25,13612.3643932898,15001.6427987798,15829.2189416875,Grande São Paulo
I,2020-07-26,13688.1319610422,15108.4534790772,15986.8815595087,Grande São Paulo
I,2020-07-27,13760.7762508173,15214.7481263301,16142.6107695571,Grande São Paulo
I,2020-07-28,13830.6869128471,15316.9485858141,16296.3575562089,Grande São Paulo
I,2020-07-29,13898.1725173094,15416.0312539207,16448.0826126444,Grande São Paulo
I,2020-07-30,13963.4767006077,15512.2119666564,16597.7546519549,Grande São Paulo
I,2020-07-31,14026.7918260242,15604.8446518226,16745.3502583599,Grande São Paulo
I,2020-08-01,14088.2695286289,15694.1115849685,16890.8529323716,Grande São Paulo
I,2020-08-02,14148.0292539571,15780.2901212063,17034.2523390181,Grande São Paulo
I,2020-08-03,14206.1650301987,15863.9821497017,17175.5434298385,Grande São Paulo
I,2020-08-04,14262.7509913171,15945.3155085442,17314.7258128167,Grande São Paulo
I,2020-08-05,14317.845606078,16024.4036339988,17451.802711392,Grande São Paulo
I,2020-08-06,14371.4951671272,16101.3467931134,17586.7802102967,Grande São Paulo
I,2020-08-07,14423.737065016,16176.2363702411,17719.667715972,Grande São Paulo
I,2020-08-08,14474.602007887,16249.1559904503,17850.4775938202,Grande São Paulo
I,2020-08-09,14524.1158100183,16319.9920042261,17979.2249017756,Grande São Paulo
I,2020-08-10,14572.3007206934,16388.2506707039,18105.9269433669,Grande São Paulo
I,2020-08-11,14619.1765281483,16454.5750794984,18230.6029888457,Grande São Paulo
I,2020-08-12,14664.7612576473,16519.0318117241,18353.2735833753,Grande São Paulo
I,2020-08-13,14709.0717871719,16581.6821889066,18473.9600864568,Grande São Paulo
I,2020-08-14,14752.1246962478,16642.5847261213,18592.6852583921,Grande São Paulo
I,2020-08-15,14793.9366126705,16701.7953268483,18709.4730927577,Grande São Paulo
I,2020-08-16,14834.524484621,16760.2676437266,18824.348717386,Grande São Paulo
I,2020-08-17,14873.9057062895,16818.594595408,18937.3381170337,Grande São Paulo
I,2020-08-18,14912.0982410284,16875.5270350656,19048.4679934341,Grande São Paulo
I,2020-08-19,14949.1205693808,16931.1017327076,19157.7652396819,Grande São Paulo
I,2020-08-20,14984.9916876925,16985.3526481718,19265.256621592,Grande São Paulo
I,2020-08-21,15019.7313770271,17038.3127911671,19370.9693786814,Grande São Paulo
I,2020-08-22,15053.3601607348,17090.0142655184,19474.9311451838,Grande São Paulo
I,2020-08-23,15085.8992652011,17140.4884296275,19577.1699272069,Grande São Paulo
I,2020-08-24,15117.3705172969,17189.7656673023,19677.7139126132,Grande São Paulo
I,2020-08-25,15147.7962805328,17237.8754488291,19776.5913996483,Grande São Paulo
I,2020-08-26,15177.1992909044,17284.8456399214,19873.830369324,Grande São Paulo
I,2020-08-27,15205.6025589045,17330.7022964126,19969.4582500253,Grande São Paulo
I,2020-08-28,15233.0294976422,17375.4711637976,20063.502494643,Grande São Paulo
I,2020-08-29,15259.5038336002,17419.1776364822,20155.9905456899,Grande São Paulo
I,2020-08-30,15285.049534372,17461.8468315232,20246.949849997,Grande São Paulo
I,2020-08-31,15309.6907000895,17503.5033344563,20336.4077179263,Grande São Paulo
I,2020-09-01,15333.4514939785,17544.1712041919,20424.3912880996,Grande São Paulo
I,2020-09-02,15356.3560055674,17583.8733348662,20510.9271632017,Grande São Paulo
I,2020-09-03,15378.4281705291,17622.6312541231,20596.0412278977,Grande São Paulo
I,2020-09-04,15399.6918645118,17660.4663730445,20679.7591873757,Grande São Paulo
I,2020-09-05,15420.1708387985,17697.3999258698,20762.1065546357,Grande São Paulo
I,2020-09-06,15439.8886719562,17733.4530138476,20843.1086832081,Grande São Paulo
I,2020-09-07,15458.8686965088,17768.6463686746,20922.7906556548,Grande São Paulo
I,2020-09-08,15477.1339569526,17803.0003418684,21001.1772674077,Grande São Paulo
I,2020-09-09,15494.7071192044,17836.534342103,21078.2927062614,Grande São Paulo
I,2020-09-10,15511.6104236634,17869.2666597231,21154.1604067112,Grande São Paulo
I,2020-09-11,15527.8657678293,17901.2155214176,21228.8035455826,Grande São Paulo
I,2020-09-12,15543.4946723093,17932.3990310206,21302.2450402746,Grande São Paulo
I,2020-09-13,15558.5182590124,17962.8352020725,21375.5035649807,Grande São Paulo
I,2020-09-14,15572.9572105366,17992.5417494799,21450.0509134818,Grande São Paulo
I,2020-09-15,15586.8317528367,18021.5360762314,21523.5323849226,Grande São Paulo
I,2020-09-16,15600.1616018196,18049.6970110036,21595.9663803033,Grande São Paulo
I,2020-09-17,15612.9659421821,18077.0369343609,21667.3709006023,Grande São Paulo
I,2020-09-18,15625.2635011996,18103.7201607868,21737.7636398897,Grande São Paulo
I,2020-09-19,15637.0725362772,18129.8793760764,21807.1619882113,Grande São Paulo
I,2020-09-20,15648.4108311122,18157.7648905569,21875.5830423811,Grande São Paulo
I,2020-09-21,15659.2956771814,18185.0250117408,21943.0435923154,Grande São Paulo
I,2020-09-22,15669.7438719903,18211.6731709177,22009.5601234707,Grande São Paulo
I,2020-09-23,15679.771690252,18237.7220355738,22075.1487669543,Grande São Paulo
I,2020-09-24,15689.3948784953,18263.1833216046,22139.8252820728,Grande São Paulo
I,2020-09-25,15698.6287187029,18288.0689314925,22203.6051435815,Grande São Paulo
I,2020-09-26,15707.4880282136,18312.3908752545,22266.5035459141,Grande São Paulo
I,2020-09-27,15715.9871655208,18336.1612927651,22328.5354147818,Grande São Paulo
I,2020-09-28,15724.140024531,18359.392213318,22389.7153959111,Grande São Paulo
I,2020-09-29,15731.9600407449,18382.0955309628,22450.0578585938,Grande São Paulo
I,2020-09-30,15739.4601770987,18404.2824659894,22509.5768502019,Grande São Paulo
I,2020-10-01,15746.6529267274,18425.9634119205,22568.2860819231,Grande São Paulo
I,2020-10-02,15753.5503657345,18447.1488993473,22626.199009866,Grande São Paulo
I,2020-10-03,15760.164158938,18467.8495296019,22683.3288396315,Grande São Paulo
I,2020-10-04,15766.5055696225,18488.0759955735,22739.6885378216,Grande São Paulo
I,2020-10-05,15772.5854602503,18507.8388775273,22795.2908222361,Grande São Paulo
I,2020-10-06,15778.414301639,18527.1486229074,22850.1481657501,Grande São Paulo
I,2020-10-07,15784.002166892,18546.0150880134,22904.2727542823,Grande São Paulo
I,2020-10-08,15789.3587375546,18564.4474135133,22957.6764747512,Grande São Paulo
I,2020-10-09,15794.493345956,18582.4548397276,23010.3709901861,Grande São Paulo
I,2020-10-10,15799.4149829277,18600.0466510562,23062.36774417,Grande São Paulo
I,2020-10-11,15804.1323082571,18617.2321952436,23113.677971839,Grande São Paulo
I,2020-10-12,15808.6536541128,18634.0207102858,23164.3126910308,Grande São Paulo
I,2020-10-13,15812.9870345042,18650.4213079216,23214.2827060943,Grande São Paulo
I,2020-10-14,15817.1401433528,18666.4425842217,23263.5985687689,Grande São Paulo
I,2020-10-15,15821.1203614264,18682.0925182576,23312.2705677477,Grande São Paulo
I,2020-10-16,15824.9347894668,18697.379161081,23360.3087981278,Grande São Paulo
I,2020-10-17,15828.5902558687,18712.310589161,23407.7231655218,Grande São Paulo
I,2020-10-18,15832.0933262506,18726.894922048,23454.5233963686,Grande São Paulo
I,2020-10-19,15835.4503076042,18741.1401757988,23500.719029757,Grande São Paulo
I,2020-10-20,15838.6672567728,18755.0542494485,23546.3194209697,Grande São Paulo
I,2020-10-21,15841.7499804509,18768.644594608,23591.3337049495,Grande São Paulo
I,2020-10-22,15844.7040416418,18781.9181328584,23635.7707870533,Grande São Paulo
I,2020-10-23,15847.5347850979,18794.8818375396,23679.6394072257,Grande São Paulo
I,2020-10-24,15850.2473440758,18807.5426947224,23722.9481437003,Grande São Paulo
I,2020-10-25,15852.8466484252,18819.9077192717,23765.7054225573,Grande São Paulo
I,2020-10-26,15855.3374285215,18831.9838308131,23807.9195100641,Grande São Paulo
I,2020-10-27,15857.7242223272,18843.7778425969,23849.5985158564,Grande São Paulo
I,2020-10-28,15860.0113761576,18855.2961814796,23890.7503587828,Grande São Paulo
I,2020-10-29,15862.2030501774,18866.5448204613,23931.3827585543,Grande São Paulo
I,2020-10-30,15864.3032376748,18877.5297696315,23971.5032950083,Grande São Paulo
I,2020-10-31,15866.3157706261,18888.2570434481,24011.1194113797,Grande São Paulo
I,2020-11-01,15868.2443262175,18898.7326752444,24050.2384230896,Grande São Paulo
I,2020-11-02,15870.0924301954,18908.9626123149,24088.8675105072,Grande São Paulo
I,2020-11-03,15871.8634624964,18918.9527067017,24127.0137217238,Grande São Paulo
I,2020-11-04,15873.5606582082,18928.7084780932,24164.6839406268,Grande São Paulo
I,2020-11-05,15875.1871120171,18938.2350586337,24201.8848792302,Grande São Paulo
I,2020-11-06,15876.7457926701,18947.5376069696,24238.6231323606,Grande São Paulo
I,2020-11-07,15878.2395473809,18956.6212808098,24274.9051805005,Grande São Paulo
I,2020-11-08,15879.6711069335,18965.4912499536,24310.7373978179,Grande São Paulo
I,2020-11-09,15881.0430883755,18974.1526075699,24346.1260452869,Grande São Paulo
I,2020-11-10,15882.3579993812,18982.6103625385,24381.0772730417,Grande São Paulo
I,2020-11-11,15883.6182391576,18990.8692388322,24415.5970905596,Grande São Paulo
I,2020-11-12,15884.8261019314,18998.9336303029,24449.691359517,Grande São Paulo
I,2020-11-13,15885.9837877281,19006.8079496928,24483.3658441945,Grande São Paulo
I,2020-11-14,15887.0934057721,19014.4966056212,24516.6262139072,Grande São Paulo
I,2020-11-15,15888.1569784045,19022.0040142292,24549.4780502972,Grande São Paulo
I,2020-11-16,15889.1764431712,19029.334524161,24581.926840771,Grande São Paulo
I,2020-11-17,15890.1536561423,19036.4924101745,24613.9779804406,Grande São Paulo
I,2020-11-18,15891.0903926712,19043.4817034844,24645.6367443114,Grande São Paulo
I,2020-11-19,15891.9883500745,19050.3061546822,24676.908280553,Grande São Paulo
I,2020-11-20,15892.8491556289,19056.9695277976,24707.7976568937,Grande São Paulo
I,2020-11-21,15893.674369152,19063.4755809951,24738.3098626625,Grande São Paulo
I,2020-11-22,15894.4654859704,19069.8280769407,24768.449815374,Grande São Paulo
I,2020-11-23,15895.2239385006,19076.0307193705,24798.2223544574,Grande São Paulo
I,2020-11-24,15895.9510987438,19082.0871477468,24827.6322428054,Grande São Paulo
I,2020-11-25,15896.6482788819,19088.0007938369,24856.6841408738,Grande São Paulo
I,2020-11-26,15897.3167333108,19093.7748512836,24885.3826002899,Grande São Paulo
I,2020-11-27,15897.9576645553,19099.4125232765,24913.7321064921,Grande São Paulo
I,2020-11-28,15898.5722252055,19104.9170063581,24941.7370804149,Grande São Paulo
I,2020-11-29,15899.1615201466,19110.291499621,24969.4018844044,Grande São Paulo
I,2020-11-30,15899.726607737,19115.5391510717,24996.7308162259,Grande São Paulo
I,2020-12-01,15900.2685016663,19120.6630531528,25023.728110252,Grande São Paulo
I,2020-12-02,15900.7881714061,19125.6661215298,25050.3979133884,Grande São Paulo
I,2020-12-03,15901.2865437388,19130.5510701071,25076.7442789705,Grande São Paulo
I,2020-12-04,15901.7645071253,19135.3206195699,25102.7712058948,Grande São Paulo
I,2020-12-05,15902.2229131462,19139.977483794,25128.4826399837,Grande São Paulo
I,2020-12-06,15902.6625781676,19144.5243779829,25153.8824792786,Grande São Paulo
I,2020-12-07,15903.0842842096,19148.963973308,25178.9745683213,Grande São Paulo
I,2020-12-08,15903.4887803219,19153.298893153,25203.7626990243,Grande São Paulo
I,2020-12-09,15903.8767829151,19157.5316106813,25228.2505883381,Grande São Paulo
I,2020-12-10,15904.2489769048,19161.6644283185,25252.4418724116,Grande São Paulo
I,2020-12-11,15904.6060189329,19165.699653312,25276.3401424547,Grande São Paulo
I,2020-12-12,15904.9485384352,19169.6395863212,25299.9489458251,Grande São Paulo
I,2020-12-13,15905.2771388818,19173.4865285992,25323.2717907515,Grande São Paulo
I,2020-12-14,15905.5923984113,19177.242743625,25346.3121408922,Grande São Paulo
I,2020-12-15,15905.8948708463,19180.9104539525,25369.0734159332,Grande São Paulo
I,2020-12-16,15906.1850859316,19184.4917546492,25391.5589709194,Grande São Paulo
I,2020-12-17,15906.4635501874,19187.9885964456,25413.7720906674,Grande São Paulo
I,2020-12-18,15906.7307492845,19191.4029335117,25435.7160225945,Grande São Paulo
I,2020-12-19,15906.9871488331,19194.7367138723,25457.3939775711,Grande São Paulo
I,2020-12-20,15907.2331953036,19197.9918857331,25478.809134132,Grande São Paulo
I,2020-12-21,15907.4693164876,19201.1703650182,25499.964633317,Grande São Paulo
I,2020-12-22,15907.6959222458,19204.2740327278,25520.8635790483,Grande São Paulo
I,2020-12-23,15907.913404676,19207.3046617813,25541.5090190452,Grande São Paulo
I,2020-12-24,15908.1221387489,19210.2639031822,25561.9039394904,Grande São Paulo
I,2020-12-25,15908.3224840595,19213.1534103995,25582.0512950531,Grande São Paulo
I,2020-12-26,15908.5147854084,19215.9748313135,25601.9540095522,Grande São Paulo
I,2020-12-27,15908.699373485,19218.3105812315,25621.6149797114,Grande São Paulo
I,2020-12-28,15908.8765652016,19220.5057086316,25641.0370702918,Grande São Paulo
I,2020-12-29,15909.0466642426,19222.6446437662,25660.2231142941,Grande São Paulo
II,2020-07-14,113.428571428571,113.428571428571,113.428571428571,Araçatuba
II,2020-07-15,116.645681568022,117.289103595912,117.564855893579,Araçatuba
II,2020-07-16,119.835771716542,120.772999554764,121.317331631671,Araçatuba
II,2020-07-17,123.003705755533,123.945654447955,124.751312078977,Araçatuba
II,2020-07-18,126.155064131975,126.862534284498,127.922638108176,Araçatuba
II,2020-07-19,129.295715164521,129.790779383368,130.878582988253,Araçatuba
II,2020-07-20,121.011431767423,132.713032862867,139.569085685368,Araçatuba
II,2020-07-21,123.201104713657,135.766411855714,142.323608152608,Araçatuba
II,2020-07-22,125.267330565917,138.534259012789,145.450582236204,Araçatuba
II,2020-07-23,127.248188459221,141.101000905348,148.717931861724,Araçatuba
II,2020-07-24,129.11215465728,143.509312792056,152.123691203942,Araçatuba
II,2020-07-25,130.872463348296,145.895123531911,155.548743898621,Araçatuba
II,2020-07-26,132.59115258722,148.258273251408,158.996156433682,Araçatuba
II,2020-07-27,134.27750340255,150.686490864463,162.468932561922,Araçatuba
II,2020-07-28,135.938505373315,153.099876241349,165.970007218975,Araçatuba
II,2020-07-29,137.579295680567,155.493311924109,169.50223279341,Araçatuba
II,2020-07-30,139.203522199331,157.871571191904,173.068371827987,Araçatuba
II,2020-07-31,140.813656559574,160.238826016045,176.671119256074,Araçatuba
II,2020-08-01,142.411240225308,162.598726486666,180.31310704943,Araçatuba
II,2020-08-02,143.997087066623,164.954472073867,183.996910071963,Araçatuba
II,2020-08-03,145.571446753471,167.308861781919,187.725047194343,Araçatuba
II,2020-08-04,147.134142500112,169.664354149793,191.499989068408,Araçatuba
II,2020-08-05,148.683072944846,172.023087887237,195.324151976326,Araçatuba
II,2020-08-06,150.21693644269,174.386909211254,199.19989453016,Araçatuba
II,2020-08-07,151.736311902294,176.75745865135,203.129544250497,Araçatuba
II,2020-08-08,153.240194364672,179.136196621428,207.115402254648,Araçatuba
II,2020-08-09,154.727530633226,181.524427465331,211.159747681931,Araçatuba
II,2020-08-10,156.197251703846,183.923306648313,215.264835248289,Araçatuba
II,2020-08-11,157.648299371386,186.333864567402,219.432899709238,Araçatuba
II,2020-08-12,159.079642059813,188.756993684767,223.666143966156,Araçatuba
II,2020-08-13,160.490287684938,191.232936379631,227.966729428287,Araçatuba
II,2020-08-14,161.879298358966,193.740620709211,232.407511987324,Araçatuba
II,2020-08-15,163.24579689315,196.252917567837,237.082529804678,Araçatuba
II,2020-08-16,164.588972108727,198.782394878844,241.851791630567,Araçatuba
II,2020-08-17,165.908082017759,201.329012288318,246.716851728422,Araçatuba
II,2020-08-18,167.202459238537,203.892631797287,251.678970592778,Araçatuba
II,2020-08-19,168.471513179701,206.472993820101,256.739059785186,Araçatuba
