Municipio,TMinimo,TMediana,TMaximo,MMinimo,MMediana,MMaximo
GUAIÇARA,2020-07-23,2020-07-23,2020-07-23,0.094542789491487,0.109087834028639,0.118178486864359
AURIFLAMA,2020-07-23,2020-07-23,2020-08-02,0.198731642189586,0.229305740987984,0.248414552736983
IPAUSSU,2020-07-23,2020-07-23,2020-07-24,0.101331432592227,0.116920883760262,0.126664290740284
HORTOLÂNDIA,2020-07-23,2020-07-23,2020-07-29,1.31164772842357,1.51343968664258,1.63955966052946
BARRA DO TURVO,2020-07-23,2020-07-29,2020-08-01,0.0187349641268018,0.0216172663001557,0.0234577870658823
APARECIDA,2020-07-23,2020-07-23,2020-07-23,0.0773636032400011,0.0892656960461551,0.0967045040500014
OSASCO,2020-07-23,2020-07-23,2020-07-25,8.42704543976902,9.72351396896431,10.5338067997113
BARUERI,2020-07-23,2020-07-23,2020-07-24,2.89780668251507,3.34362309520975,3.62225835314388
ÁLVARO DE CARVALHO,2020-09-13,2020-12-07,2020-12-30,0.0108142919074363,0.0396072979349817,0.0841118551214919
SABINO,2020-07-23,2020-07-23,2020-07-25,0.0140714849475703,0.016236328785658,0.0175893561844627
TARABAI,2020-07-23,2020-07-23,2020-07-24,0.0231378052203199,0.0266974675619076,0.0289222565253999
BARÃO DE ANTONINA,2020-08-25,2020-08-30,2020-11-11,2.90691981130372e-07,2.12843593786192e-06,1.36797173139957e-05
ESTRELA DO NORTE,2020-07-23,2020-07-23,2020-07-24,0.00449901768172888,0.00519117424814871,0.0056237721021611
PARANAPUÃ,2020-07-23,2020-08-25,2020-10-07,0.0230755225934619,0.0284182392527004,0.047977960438335
RUBIÁCEA,2020-07-23,2020-07-23,2020-07-26,0.0107220924568131,0.0123716451424767,0.0134026155710164
MORRO AGUDO,2020-07-23,2020-07-23,2020-07-23,0.220171840448337,0.254044431286545,0.275214800560423
RIO GRANDE DA SERRA,2020-07-23,2020-07-23,2020-07-23,0.16961373390558,0.195708154506438,0.212017167381974
LAGOINHA,2020-08-04,2020-08-07,2020-08-10,0.00133154950689206,0.00174091959260799,0.00223630490676047
PRESIDENTE BERNARDES,2020-07-23,2020-07-23,2020-07-23,0.066199831602582,0.0763844210799025,0.0827497895032277
SALTO,2020-07-23,2020-07-23,2020-07-29,0.618242855973143,0.713357141507473,0.772803569966428
MAUÁ,2020-07-23,2020-07-23,2020-07-27,2.06689871843139,2.38488313665161,2.58362339803924
LINDÓIA,2020-07-23,2020-09-07,2020-11-13,0.0340796267950909,0.046271533050637,0.164047404260876
VÁRZEA PAULISTA,2020-07-23,2020-07-23,2020-07-25,0.829706195577273,0.957353302589162,1.03713274447159
CABRÁLIA PAULISTA,2020-07-23,2020-07-23,2020-07-26,0.0316608411320329,0.0365317397677303,0.0395760514150411
MIGUELÓPOLIS,2020-08-13,2020-10-09,2020-11-06,0.094673470226085,0.165516692523518,0.406360491317376
TUPI PAULISTA,2020-08-28,2020-10-14,2020-11-09,0.0716949137070928,0.446165966118896,0.835946125094164
IACRI,2020-09-04,2020-12-30,2020-12-30,0.00185667381670138,0.0115630434927633,0.0894702053559824
ARTUR NOGUEIRA,2020-07-23,2020-07-23,2020-07-23,0.22839480542975,0.263532467803558,0.285493506787188
ARUJÁ,2020-07-23,2020-07-23,2020-07-29,0.929347955941033,1.07232456454734,1.16168494492629
GUARAREMA,2020-07-23,2020-07-23,2020-07-24,0.193338195964017,0.223082533804634,0.24167274495502
TUIUTI,2020-07-23,2020-07-23,2020-07-24,0.0221495757253017,0.0255572027599635,0.0276869696566271
BROTAS,2020-07-23,2020-07-23,2020-07-28,0.0246250986582478,0.0284135753749013,0.0307813733228098
ARARAS,2020-07-23,2020-08-27,2020-10-07,0.909011440031449,1.06787284393925,1.80726829870842
SÃO JOÃO DAS DUAS PONTES,2020-07-23,2020-07-23,2020-07-23,0.0212283104374507,0.0244942043509044,0.0265353880468131
ALVINLÂNDIA,2020-08-18,2020-09-30,2020-10-17,0.0143994420283609,0.0732741797550798,0.12779240617453
INÚBIA PAULISTA,2020-07-23,2020-10-03,2020-12-28,0.00439509828110865,0.00608022626722216,0.0171113372967684
PIRANGI,2020-07-23,2020-07-23,2020-07-23,0.0966446764652353,0.111513088229118,0.120805845581544
GABRIEL MONTEIRO,2020-08-14,2020-09-16,2020-10-18,0.0180150809837571,0.104313219187302,0.235754929185594
TEJUPÁ,2020-07-23,2020-07-23,2020-07-24,0.000659600856917361,0.000761077911827724,0.000824501071146701
ÁGUAS DE SÃO PEDRO,2020-07-23,2020-10-19,2020-11-18,0.014115631638468,0.0317220421872729,0.0486350103210689
SERRANA,2020-07-23,2020-07-23,2020-08-26,0.517102028913051,0.596656187207369,0.646377536141316
VALINHOS,2020-07-23,2020-07-23,2020-07-23,0.813805590415008,0.93900645047885,1.01725698801876
ROSANA,2020-08-11,2020-09-14,2020-12-30,0.0204972643146173,0.046039553706227,0.323461015811429
GUATAPARÁ,2020-07-23,2020-07-23,2020-11-24,0.00958980801738652,0.0110651630969844,0.0166993889545544
