"Municipio","DRS","Minimo","Mediana","Máximo"
"CRUZEIRO","Taubaté",3.17441023600297,3.38432192854576,3.56306430347983
"URU","Bauru",1.70912289324981,1.92435457518425,2.11352002935603
"SANTO ANTÔNIO DO JARDIM","São João da Boa Vista",1.64755149993459,1.83072591061441,1.98088598407324
"FLÓRIDA PAULISTA","Marília",1.55069765027966,1.72269755977106,1.88521688937926
"PARIQUERA-AÇU","Registro",1.55644193668785,1.60697125533322,1.65675941162431
"GASTÃO VIDIGAL","São José do Rio Preto",1.42462258855903,1.58984592660629,1.80931983678218
"PEDRO DE TOLEDO","Registro",1.45104946896878,1.55504370416824,1.64400119141311
"CAMPINA DO MONTE ALEGRE","Sorocaba",1.38264129857261,1.46020311968357,1.54415093031596
"MOCOCA","São João da Boa Vista",1.41067491573195,1.45570711189916,1.50339379940726
"TAQUARITUBA","Bauru",1.38615238925449,1.43852138167994,1.49566069591897
"PITANGUEIRAS","Ribeirão Preto",1.34079771483049,1.38510261838153,1.43322979483105
"BARRA DO TURVO","Registro",1.32681329805481,1.3784882890298,1.43880463230534
"SUZANÁPOLIS","Araçatuba",1.29061389946802,1.36282625429964,1.42509912221843
"RIBEIRÃO PIRES","Grande São Paulo",1.28655354769447,1.3347581794261,1.3816540534866
"TAUBATÉ","Taubaté",1.28685713891396,1.3252789465331,1.3642743010754
"AURIFLAMA","Araçatuba",1.24801442544197,1.30061075407694,1.35279913542831
"HERCULÂNDIA","Marília",1.22348670962082,1.29541380648302,1.36900419621887
"BERNARDINO DE CAMPOS","Marília",1.22560474231754,1.29039344963254,1.35893875277055
"CORUMBATAÍ","Piracicaba",1.2361061459703,1.29014446903357,1.35597363719717
"PIACATU","Araçatuba",1.12268013717588,1.28252518998562,1.43287046475041
"SÃO JOÃO DAS DUAS PONTES","São José do Rio Preto",1.04781500747277,1.26758923006612,1.5465684474901
"ICÉM","São José do Rio Preto",1.21321557121027,1.26218756315328,1.31269469168085
"FARTURA","Bauru",1.20997396311443,1.25972724004452,1.31857199756353
"CACONDE","São João da Boa Vista",1.2093110066438,1.25700511615284,1.31258985934245
"BARIRI","Bauru",1.21640025907169,1.25278849805658,1.28954072283904
"DOLCINÓPOLIS","São José do Rio Preto",1.18371759980848,1.24146689397752,1.30452448515026
"UCHOA","São José do Rio Preto",1.19307269621542,1.23882508399538,1.29353603193718
"PENÁPOLIS","Araçatuba",1.19118642592666,1.22797739099776,1.26745627146354
"SANTA LÚCIA","Araraquara",1.18219575173728,1.22760680007935,1.27596954974052
"MANDURI","Bauru",1.1681050311652,1.22643527663445,1.29372313859933
"LAVRINHAS","Taubaté",1.16509056618688,1.22060392141855,1.27985984651229
"SANTO ANTÔNIO DE POSSE","Campinas",1.17788383822904,1.21158990646568,1.24497945844114
"PRATÂNIA","Bauru",1.15240312718288,1.20052842801959,1.25880683278616
"NUPORANGA","Franca",1.15353297043618,1.19678558297364,1.2481983404372
"ITAPURA","Araçatuba",1.13230186759965,1.19173209985012,1.25324879208921
"PARAGUAÇU PAULISTA","Marília",1.14681660660297,1.19066302495714,1.23881893677605
"MINEIROS DO TIETÊ","Bauru",1.12797514927192,1.18734769150934,1.22793358523739
"ZACARIAS","São José do Rio Preto",1.14360952791221,1.18635909113451,1.22455798091348
"PRESIDENTE ALVES","Bauru",1.13085522798691,1.17486575317728,1.2244889707834
"UBATUBA","Taubaté",1.1216591209664,1.15470506309303,1.18782011067215
"CAJATI","Registro",1.12054704038098,1.15250456732481,1.18431452488235
"APARECIDA DOESTE","São José do Rio Preto",1.1071806316384,1.14039047286827,1.16473722810634
"BIRIGUI","Araçatuba",1.10108381940855,1.12972337585341,1.16071755377542
"SANTA SALETE","São José do Rio Preto",1.08585531539783,1.12866394030331,1.16971843481816
"PALMEIRA DOESTE","São José do Rio Preto",1.07950398197486,1.11620249874291,1.15318761814632
"MONÇÕES","São José do Rio Preto",1.07396599585655,1.11227259383668,1.15545519840643
"BRAÚNA","Araçatuba",1.07306179226401,1.10931825951031,1.14970625407091
"AREIÓPOLIS","Bauru",1.0687694711861,1.10923484935141,1.15119857575025
"IARAS","Bauru",1.05881660672448,1.10783639351582,1.15616344243882
"ITAPEVA","Sorocaba",1.07269386256721,1.10493807951652,1.14072768072729
"PONGAÍ","Bauru",1.062394560501,1.09617172389037,1.13043248854291
"PONTES GESTAL","São José do Rio Preto",1.05453555876457,1.09345837754094,1.12190389988006
"VOTUPORANGA","São José do Rio Preto",1.06311384427528,1.09139180815863,1.11514615742792
"PRESIDENTE BERNARDES","Presidente Prudente",1.0563144163112,1.09124724562202,1.12903126787899
"BURITAMA","Araçatuba",1.05873587774578,1.09060233780556,1.12223149652935
"TORRINHA","Bauru",1.04603730064639,1.08944091795289,1.1304028390422
"ARUJÁ","Grande São Paulo",1.05708030736358,1.08922277411068,1.11896550520874
"BOCAINA","Bauru",1.0520694014976,1.08906935234842,1.1299292839217
"MIRASSOL","São José do Rio Preto",1.04384941224843,1.08609955355176,1.11678979249609
"FRANCA","Franca",1.0549553332701,1.08412104513235,1.11558609538343
"LENÇÓIS PAULISTA","Bauru",1.05096361834959,1.08196005263872,1.11124718798767
"JUNQUEIRÓPOLIS","Presidente Prudente",1.03707848619991,1.07370433492579,1.11115986386453
"SUD MENNUCCI","Araçatuba",1.02841658144004,1.06498258812591,1.09790056380629
"NIPOÃ","São José do Rio Preto",1.00426306511651,1.06186380162915,1.11651031597613
"SALES","São José do Rio Preto",1.00326780289803,1.0543272453468,1.09249478910474
"RIO CLARO","Piracicaba",1.02161649954606,1.05300501544776,1.08690933132508
"LAGOINHA","Taubaté",0.993622707664547,1.05119078515771,1.10513045595076
"EMILIANÓPOLIS","Presidente Prudente",1.0102981838074,1.05018801717103,1.09149411248505
"BASTOS","Marília",0.994678941199753,1.04981752851471,1.09147321810973
"SANTA GERTRUDES","Piracicaba",1.01876870980227,1.0496192412312,1.08323793054478
"RIBEIRÃO BONITO","Araraquara",1.01377450928562,1.04364355073984,1.07500675324136
"LUIZIÂNIA","Araçatuba",1.00009317476047,1.04062789082405,1.0877753987352
"ORLÂNDIA","Franca",1.00689988280386,1.03819916158263,1.07213489123553
"ITAPUÍ","Bauru",1.00225626731866,1.03530521869881,1.06783841310546
"TAQUARAL","Barretos",0.991069713502956,1.03214688542146,1.0607176080553
"TUPÃ","Marília",1.00422377100192,1.03133446666582,1.05823366098901
"PROMISSÃO","Bauru",1.00209488035402,1.02912831980773,1.05800053999547
"CANANÉIA","Registro",0.995807874443261,1.02809080210351,1.06489127027851
"MOGI GUAÇU","São João da Boa Vista",0.997717615929417,1.02505266483719,1.05466470762885
"ITOBI","São João da Boa Vista",0.991404597126289,1.02237840906188,1.05025050446024
"BARRETOS","Barretos",0.996998763614993,1.02158885918122,1.04478622763257
"NOVA ALIANÇA","São José do Rio Preto",0.988501524595801,1.01948837015792,1.05097002660129
"SÃO CARLOS","Araraquara",0.992714087867531,1.01883405042246,1.04506542609359
"MOGI MIRIM","São João da Boa Vista",0.990742477406383,1.01679992808759,1.0445155744974
"GÁLIA","Marília",0.977108561531086,1.01142935181618,1.05144327679818
"CAPIVARI","Piracicaba",0.984185521844352,1.01133508180704,1.04152447243409
"MONTE ALTO","Ribeirão Preto",0.983240779197067,1.00975187449004,1.03834778737124
"SÃO MANUEL","Bauru",0.976061686936324,1.00715707221491,1.04013787080318
"COTIA","Grande São Paulo",0.978331703701523,1.00491433166853,1.03094421623801
"ITARIRI","Registro",0.951668560416067,1.0029211056652,1.0369732450253
"PARANAPUÃ","São José do Rio Preto",0.968456690628077,1.00177077071906,1.03546588030727
"ARAÇATUBA","Araçatuba",0.97695384184003,1.00064800449939,1.02388759101998
"TAQUARITINGA","Araraquara",0.976247891360969,1.00006965468767,1.01885651255113
"ITATIBA","Campinas",0.969119506732525,0.999095845943272,1.03157877979512
"CAMPOS NOVOS PAULISTA","Marília",0.979011017377268,0.999074860791105,1.01112150321975
