DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-07-16,241735.571428572,241735.571428572,241735.571428572,Grande São Paulo
I,2020-07-17,245087.411001456,245095.689849943,245607.854886796,Grande São Paulo
I,2020-07-18,248271.138344162,248324.574111362,249287.108162696,Grande São Paulo
I,2020-07-19,251322.883351534,251460.509920974,252825.441753456,Grande São Paulo
I,2020-07-20,254273.028790287,254525.97365665,256253.541116886,Grande São Paulo
I,2020-07-21,257137.876878982,257533.70206431,259589.147601387,Grande São Paulo
I,2020-07-22,220353.152733546,260490.553040284,274892.182232553,Grande São Paulo
I,2020-07-23,222659.421166231,263399.316926464,278216.009721565,Grande São Paulo
I,2020-07-24,224910.778498963,266255.701552061,281465.817647516,Grande São Paulo
I,2020-07-25,227109.704421322,269029.628615432,284644.830197721,Grande São Paulo
I,2020-07-26,229257.990143369,271696.431510002,287755.225486099,Grande São Paulo
I,2020-07-27,231357.041810437,274381.326214513,290798.670723394,Grande São Paulo
I,2020-07-28,233407.942565827,277013.493137024,293776.120330498,Grande São Paulo
I,2020-07-29,235411.593765019,279537.056253315,296688.160203081,Grande São Paulo
I,2020-07-30,237368.996883375,281993.878165585,299536.086204534,Grande São Paulo
I,2020-07-31,239281.094494908,284500.6683418,302321.100118062,Grande São Paulo
I,2020-08-01,241148.805058984,286993.380442713,305044.40747538,Grande São Paulo
I,2020-08-02,242972.992312722,289448.453995668,307707.048668856,Grande São Paulo
I,2020-08-03,244754.503517661,291809.211053988,310310.049700229,Grande São Paulo
I,2020-08-04,246494.093709901,294046.651684791,312854.07509935,Grande São Paulo
I,2020-08-05,248192.469803202,296223.959515404,315339.618991109,Grande São Paulo
I,2020-08-06,249850.481145201,298438.055695765,317767.846171512,Grande São Paulo
I,2020-08-07,251468.961089955,300713.211425268,320139.88463837,Grande São Paulo
I,2020-08-08,253048.741135994,302959.919695842,322456.888747038,Grande São Paulo
I,2020-08-09,254590.616178654,305136.552574654,324719.88496128,Grande São Paulo
I,2020-08-10,256095.371333923,307112.06209673,326929.891800946,Grande São Paulo
I,2020-08-11,257563.715157262,309066.029902122,329087.623481011,Grande São Paulo
I,2020-08-12,258996.315602981,311023.445433872,331193.651408631,Grande São Paulo
I,2020-08-13,260307.756793009,312937.869357472,333249.099754703,Grande São Paulo
I,2020-08-14,261568.660964513,314767.131279847,335255.056828371,Grande São Paulo
I,2020-08-15,262794.035293178,316591.309872707,337212.628705929,Grande São Paulo
I,2020-08-16,263984.89593371,318520.36765334,339122.809440307,Grande São Paulo
I,2020-08-17,265142.230534959,320422.676606879,340986.581576305,Grande São Paulo
I,2020-08-18,266266.905364547,322297.823845823,343114.123386816,Grande São Paulo
I,2020-08-19,267334.883372252,324133.895253592,345228.466416471,Grande São Paulo
I,2020-08-20,268159.327307389,325954.76610722,347316.105278099,Grande São Paulo
I,2020-08-21,268940.581024397,327749.765500275,349377.519834214,Grande São Paulo
I,2020-08-22,269680.600040884,329518.094341001,351413.18117949,Grande São Paulo
I,2020-08-23,270381.237397852,331227.792257773,353423.5442745,Grande São Paulo
I,2020-08-24,271044.302908896,332878.056052363,355409.053279954,Grande São Paulo
I,2020-08-25,271671.420048396,334409.290354153,357370.12596987,Grande São Paulo
I,2020-08-26,272264.106538217,335902.152396954,359307.161674359,Grande São Paulo
I,2020-08-27,272824.09074858,337364.248128034,361220.573164466,Grande São Paulo
I,2020-08-28,273353.036159001,338834.814211688,363110.763842476,Grande São Paulo
I,2020-08-29,273852.560025742,340391.997918439,364978.13106924,Grande São Paulo
I,2020-08-30,274324.17567135,341889.78902162,366823.059016744,Grande São Paulo
I,2020-08-31,274769.335007388,343332.688900967,368645.923662112,Grande São Paulo
I,2020-09-01,275189.33774612,344624.423278225,370447.077843661,Grande São Paulo
I,2020-09-02,275585.388390703,345887.765700975,372226.859425988,Grande São Paulo
I,2020-09-03,275958.804042585,346939.211991268,373985.619190963,Grande São Paulo
I,2020-09-04,276310.837828038,347883.712769111,375723.700246616,Grande São Paulo
I,2020-09-05,276642.693623402,348794.449892434,377441.441371191,Grande São Paulo
I,2020-09-06,276955.489397564,349672.439941352,379139.170171728,Grande São Paulo
I,2020-09-07,277250.287113238,350692.694940622,380817.20778466,Grande São Paulo
I,2020-09-08,277528.035231832,351472.35895768,382475.854661728,Grande São Paulo
I,2020-09-09,277789.608407403,352221.512816971,384115.398765073,Grande São Paulo
I,2020-09-10,278035.942692051,352941.205983938,385736.140340186,Grande São Paulo
I,2020-09-11,278267.922752899,353647.801164593,387338.373202186,Grande São Paulo
I,2020-09-12,278486.392866638,354350.121425753,388922.388005099,Grande São Paulo
I,2020-09-13,278692.133349724,355026.265262802,390488.465769513,Grande São Paulo
I,2020-09-14,278885.881127836,355737.760647741,392036.882237272,Grande São Paulo
I,2020-09-15,279068.2931249,356460.016383727,393567.89449546,Grande São Paulo
I,2020-09-16,279239.97353728,357159.180598811,395081.748908853,Grande São Paulo
I,2020-09-17,279401.561217046,357835.975404726,396578.703598805,Grande São Paulo
I,2020-09-18,279553.657594316,358491.097236916,398059.011247044,Grande São Paulo
I,2020-09-19,279696.834561694,359125.237820202,399522.922193033,Grande São Paulo
I,2020-09-20,279831.619088318,359739.036322531,400970.678359466,Grande São Paulo
I,2020-09-21,279958.50713761,360393.83754732,402402.517231993,Grande São Paulo
I,2020-09-22,280077.940173971,361158.720423486,403818.659362887,Grande São Paulo
I,2020-09-23,280190.323737275,361906.899477757,405219.31586376,Grande São Paulo
I,2020-09-24,280296.083677141,362638.819091574,406604.709174917,Grande São Paulo
I,2020-09-25,280395.619994733,363404.565988985,407975.057100561,Grande São Paulo
I,2020-09-26,280489.312356244,364238.481189488,409330.575693365,Grande São Paulo
I,2020-09-27,280577.5099121,365058.868034532,410671.473565816,Grande São Paulo
I,2020-09-28,280660.540616239,365866.003240686,411997.955511385,Grande São Paulo
I,2020-09-29,280738.696034084,366660.120297165,413310.210856141,Grande São Paulo
I,2020-09-30,280812.243937101,367441.43917,414608.420458152,Grande São Paulo
I,2020-10-01,280881.464399919,368210.221023556,415892.77614173,Grande São Paulo
I,2020-10-02,280946.620167563,368966.719227379,417163.465759052,Grande São Paulo
I,2020-10-03,281007.960457533,369711.19008469,418420.675859468,Grande São Paulo
I,2020-10-04,281065.714150091,370443.873423526,419664.586356712,Grande São Paulo
I,2020-10-05,281120.095993947,371165.006198715,420895.37382764,Grande São Paulo
I,2020-10-06,281171.296713714,371874.7865723,422113.200650706,Grande São Paulo
I,2020-10-07,281219.491542145,372573.402416163,423318.221511969,Grande São Paulo
I,2020-10-08,281264.863358135,373261.077200337,424510.601755699,Grande São Paulo
I,2020-10-09,281307.583616172,373938.027516446,425690.503324057,Grande São Paulo
I,2020-10-10,281347.814951422,374604.473329638,426864.078461227,Grande São Paulo
I,2020-10-11,281385.706586787,375221.794565929,428072.643190997,Grande São Paulo
I,2020-10-12,281421.398456721,375695.550872955,429268.146529502,Grande São Paulo
I,2020-10-13,281455.014725493,376158.915199485,430450.671813956,Grande São Paulo
I,2020-10-14,281486.66957643,376612.137627452,431620.281492644,Grande São Paulo
I,2020-10-15,281516.482030847,377055.495557951,432777.094322099,Grande São Paulo
I,2020-10-16,281544.563646952,377489.257230783,433921.228575902,Grande São Paulo
I,2020-10-17,281571.020301938,377913.689800078,435052.809594391,Grande São Paulo
I,2020-10-18,281595.949073934,378329.044911016,436171.951314279,Grande São Paulo
I,2020-10-19,281619.440983111,378735.568647215,437278.766504342,Grande São Paulo
I,2020-10-20,281641.576720804,379133.475975898,438373.330157671,Grande São Paulo
I,2020-10-21,281662.430590273,379416.550846997,439455.69776042,Grande São Paulo
I,2020-10-22,281682.079991471,379672.280027826,440525.97779383,Grande São Paulo
I,2020-10-23,281700.597470255,379920.028025206,441584.278692869,Grande São Paulo
I,2020-10-24,281718.051939264,380160.055071474,442630.715693745,Grande São Paulo
I,2020-10-25,281734.506549877,380392.605356014,443665.393719134,Grande São Paulo
I,2020-10-26,281750.020517514,380617.915527073,444688.416671942,Grande São Paulo
I,2020-10-27,281764.646292701,380836.194705961,445699.853744434,Grande São Paulo
I,2020-10-28,281778.432255205,381047.637744484,446699.755955665,Grande São Paulo
I,2020-10-29,281791.428779967,381252.467231833,447688.224066569,Grande São Paulo
I,2020-10-30,281803.683089056,381450.897460482,448665.359158104,Grande São Paulo
I,2020-10-31,281815.240090869,381643.138892113,449631.268833165,Grande São Paulo
I,2020-11-01,281826.14092117,381829.388823387,450586.051392264,Grande São Paulo
I,2020-11-02,281836.42416195,382009.838307737,451529.804263758,Grande São Paulo
I,2020-11-03,281846.123958153,382184.655948,452462.59306339,Grande São Paulo
I,2020-11-04,281855.271868884,382353.998792791,453384.466530864,Grande São Paulo
I,2020-11-05,281863.900742295,382518.046210126,454295.519918235,Grande São Paulo
I,2020-11-06,281872.041377406,382676.970770757,455195.849082462,Grande São Paulo
I,2020-11-07,281879.723103563,382830.941934175,456085.556098709,Grande São Paulo
I,2020-11-08,281886.972776139,382980.118414521,456964.734661888,Grande São Paulo
I,2020-11-09,281893.815593238,383124.65381278,457833.477727149,Grande São Paulo
I,2020-11-10,281900.273835771,383264.683466138,458691.849158385,Grande São Paulo
