Municipio,TMinimo,TMediana,TMaximo,MMinimo,MMediana,MMaximo
GUAIÇARA,2020-09-18,2020-09-18,2020-09-18,0.0153853252859744,0.0179495461669701,0.0195813230912396
AURIFLAMA,2020-09-18,2020-09-18,2020-09-18,0.0229591836734695,0.0267857142857135,0.029220779220779
IPAUSSU,2020-09-18,2020-09-18,2020-09-18,0.0648011782032403,0.0756013745704469,0.0824742268041239
HORTOLÂNDIA,2020-09-18,2020-09-18,2020-09-18,1.00145149791507,1.16836008090093,1.2745746337101
BARRA DO TURVO,2020-09-18,2020-09-18,2020-09-18,0.00656949739203583,0.0076644136240418,0.00836117849895501
APARECIDA,2020-09-18,2020-09-18,2020-09-18,0.240157998683344,0.280184331797235,0.305655634687893
OSASCO,2020-09-18,2020-09-18,2020-09-18,2.5289368117127,2.9504262803315,3.21864685127071
BARUERI,2020-09-18,2020-09-18,2020-09-18,1.44214930056216,1.68250751732251,1.83546274617004
ÁLVARO DE CARVALHO,2020-09-18,2020-09-18,2020-09-18,0.00349720644271478,0.00408007418316725,0.00445099001800031
SABINO,2020-09-18,2020-09-18,2020-09-18,0.00176290185568462,0.00205671883163205,0.00224369327087093
TARABAI,2020-09-18,2020-09-18,2020-09-18,0.0900807126450855,0.1050941647526,0.114648179730109
BARÃO DE ANTONINA,2020-09-18,2020-09-18,2020-11-21,0.00948478871631508,0.0104705685973991,0.0123152318722153
ESTRELA DO NORTE,2020-09-18,2020-09-18,2020-09-18,0.0164235553441316,0.0191608145681536,0.0209027068016221
PARANAPUÃ,2020-09-18,2020-09-18,2020-09-18,0.0204199396213145,0.0238232628915336,0.0259890140634909
RUBIÁCEA,2020-09-18,2020-09-18,2020-09-18,0.00177501536623331,0.00207085126060553,0.00225911046611512
MORRO AGUDO,2020-09-18,2020-09-18,2020-09-18,0.125396825396823,0.146296296296295,0.159595959595958
RIO GRANDE DA SERRA,2020-09-18,2020-09-18,2020-09-18,0.192045168235644,0.224052696274917,0.244421123209001
LAGOINHA,2020-09-18,2020-09-18,2020-09-18,0.0341209916178523,0.0398078235541611,0.0434267166045393
PRESIDENTE BERNARDES,2020-09-18,2020-09-18,2020-09-18,0.0376522702104101,0.0439276485788112,0.0479210711768854
SALTO,2020-09-18,2020-09-18,2020-09-18,0.499391797424039,0.582623763661381,0.635589560357865
MAUÁ,2020-09-18,2020-09-18,2020-09-18,2.22131594516952,2.5915352693645,2.82712938476124
LINDÓIA,2020-09-18,2020-09-18,2020-09-18,0.0266042820082153,0.0310383290095846,0.0338599952831831
VÁRZEA PAULISTA,2020-09-18,2020-09-18,2020-09-18,0.200965882536224,0.234460196292261,0.25577475959156
CABRÁLIA PAULISTA,2020-09-18,2020-09-18,2020-09-18,0.0163469081163475,0.0190713928024054,0.0208051557844423
MIGUELÓPOLIS,2020-09-18,2020-09-18,2020-09-18,0.113526349611952,0.132447407880611,0.144488081324303
TUPI PAULISTA,2020-09-18,2020-09-18,2020-11-27,0.045557181490715,0.0515060572842963,0.0680124469067147
IACRI,2020-10-29,2020-11-14,2020-12-03,0.0120298842603426,0.0277015911950878,0.0457719035972419
ARTUR NOGUEIRA,2020-09-18,2020-09-18,2020-09-18,0.326180939665587,0.380544429609852,0.415139377756201
ARUJÁ,2020-09-18,2020-09-18,2020-09-18,0.267404333794374,0.311971722760106,0.340332788465574
GUARAREMA,2020-09-18,2020-09-18,2020-09-18,0.184749034749036,0.215540540540541,0.235135135135135
TUIUTI,2020-09-18,2020-09-18,2020-09-18,0.0164408484320431,0.0191809898373836,0.0209247161862367
BROTAS,2020-09-18,2020-09-18,2020-09-18,0.0160263805062231,0.0186974439239269,0.0203972115533748
