"Municipio","DRS","Minimo","Mediana","Máximo"
"MINEIROS DO TIETÊ","Bauru",1.91977571457425,2.06154336267516,2.84463078375251
"NOVA GRANADA","São José do Rio Preto",1.72180185880622,1.96069344889035,2.74769810804787
"PRESIDENTE EPITÁCIO","Presidente Prudente",1.72284389075898,1.94517886452336,2.69858395092568
"ITÁPOLIS","Araraquara",1.73020368544605,1.85458589930079,2.52304520275871
"JACI","São José do Rio Preto",1.71904766889843,1.84502388796538,2.43069172570227
"NOVO HORIZONTE","São José do Rio Preto",1.64608103610981,1.78576940647287,2.42325831701107
"BURI","Sorocaba",1.66143276295845,1.77981596730395,2.55018061665023
"LUÍS ANTÔNIO","Ribeirão Preto",1.64683604756811,1.7532755759328,2.23395404921769
"DESCALVADO","Araraquara",1.61476321106491,1.72072422687412,2.23430911956343
"VISTA ALEGRE DO ALTO","Barretos",1.56443889496216,1.67351264228461,2.10144816072676
"TUPÃ","Marília",1.5600420991121,1.66873041660728,2.13392303183268
"PIRACICABA","Piracicaba",1.4672089302425,1.64271967842885,2.15859839263194
"AMÉRICO DE CAMPOS","São José do Rio Preto",1.53246675904981,1.62946551590604,2.02140120019466
"ITATINGA","Bauru",1.49614737940937,1.6147435907131,2.09877709088431
"CONCHAL","Piracicaba",1.36785787189608,1.58088813094811,2.08236237201595
"DRACENA","Presidente Prudente",1.47308456268223,1.57590511795726,2.07216905947619
"IPAUSSU","Marília",1.47419677178544,1.57002054569793,1.92815688319952
"CONCHAS","Bauru",1.47731893505243,1.5603177503546,1.87907141412574
"UCHOA","São José do Rio Preto",1.38039789045404,1.5529732573028,1.96894224453828
"NOVA ODESSA","Campinas",1.4442827983098,1.54866739150847,1.99818983837401
"ITARIRI","Registro",1.32773755934166,1.54127774160224,2.05746526578762
"TANABI","São José do Rio Preto",1.4541243721718,1.53788802448545,1.86417269299581
"GUAPIAÇU","São José do Rio Preto",1.38893548157578,1.52844620118408,1.86521343742158
"TATUÍ","Sorocaba",1.34379320532041,1.5232892684733,2.04030578356937
"CHARQUEADA","Piracicaba",1.35693552190023,1.52126112608101,1.9796855698198
"RIO DAS PEDRAS","Piracicaba",1.41645431954878,1.51773946465892,1.89144724683381
"ARTUR NOGUEIRA","Campinas",1.33449477255185,1.51079521296755,1.9365596853841
"CATIGUÁ","São José do Rio Preto",1.39801935814601,1.50434774056317,1.88542472089829
"ALUMÍNIO","Sorocaba",1.37371998569662,1.47818364504188,1.88934418836493
"SANTA CRUZ DAS PALMEIRAS","São João da Boa Vista",1.373057074042,1.47217729428967,1.85922289591591
"ARAÇOIABA DA SERRA","Sorocaba",1.31434603821795,1.4692815824713,1.93223655159046
"IGARAPAVA","Franca",1.32108786879916,1.46221029357696,1.76501315660094
"ARIRANHA","São José do Rio Preto",1.30111139772285,1.45846202750454,1.81118197935612
"ELIAS FAUSTO","Piracicaba",1.34166089213001,1.45167752797716,1.85942700574054
"RAFARD","Piracicaba",1.32726854271149,1.44921800598181,1.8591062127994
"SALES OLIVEIRA","Franca",1.32504216478798,1.44874952672066,1.79890163735137
"GENERAL SALGADO","São José do Rio Preto",1.3381592902822,1.44728797241474,1.73743588903262
"SANTA BRANCA","Taubaté",1.34053032405493,1.44294924320969,1.79860076801352
"ILHABELA","Taubaté",1.37177112934868,1.44053596098301,1.75106765428142
"DUMONT","Ribeirão Preto",1.32096471008908,1.42560307289125,1.755937855411
"PERUÍBE","Baixada Santista",1.35626101235438,1.42470629535419,1.73147207090754
"PEREIRA BARRETO","Araçatuba",1.33411719967006,1.41868399862661,1.71981210520094
"VARGEM GRANDE DO SUL","São João da Boa Vista",1.27755336900239,1.41783507892203,1.7811480350959
"MATÃO","Araraquara",1.24207137506251,1.41725223350484,1.79861318632797
"BOM JESUS DOS PERDÕES","Campinas",1.31929112183444,1.41352283471825,1.69783289671663
"CAJATI","Registro",1.24721740211434,1.4134186316979,1.80997375879517
"IBIRÁ","São José do Rio Preto",1.2524453265331,1.41182713024958,1.76213585923507
"SOCORRO","Campinas",1.23994285315015,1.41052201824129,1.81391327325976
"SANTA BÁRBARA DOESTE","Campinas",1.26458717057626,1.40769796153826,1.73185636454757
