Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
14,4,5,16,15,17,7.2,2,0.124862220520111,0.852582606353057,0.8,0.798026238116208,1.01493868053711,0.916739013709363,1.0225630083791
15,4,5,17,6,16,6.33333333333333,2.5,0.159462961742332,0.903422824204812,0.888888888888889,0.798793428166382,1.01578846688013,0.914835016222163,1.0198153470393
16,4,5,17,12,13,6.2,2,0.166825785875487,0.90238167696027,0.9,0.810800345691071,1.02502562321223,0.915370109745184,1.02001196136941
17,4,5,17,25,13,7,2.5,0.135495624716981,0.88955910071139,0.833333333333333,0.812639860096441,1.02567915567923,0.912273110727351,1.01889838271799
18,4,5,17,17,14,6.33333333333333,1.5,0.161960342086443,0.901527243446453,0.888888888888889,0.806418645655091,1.02156833102541,0.914832219875342,1.01981784082971
19,4,6,17,14,17,6.73333333333333,2.5,0.159291303788784,0.858154953333817,0.933333333333333,0.798302417571219,1.01496337798199,0.917952359571243,1.02089766035372
20,4,6,17,11,17,7.375,2.5,0.126708930959139,0.847648568704425,0.875,0.799395302291341,1.01517201079554,0.91527581673065,1.02008918249706
21,4,5,16,27,16,7.2,0.25,0.128431645692786,0.855955183411527,0.8,0.801319442051984,1.01704676924125,0.916734439766796,1.02257353641768
22,4,6,17,12,17,7.1,1,0.140565736088057,0.855983898586273,0.9,0.798923704768972,1.01508237148371,0.916385870575949,1.02050221106804
23,5,5,17,7,16,6.71428571428572,2,0.143582415724855,0.884002412660458,0.857142857142857,0.79950944384037,1.01601380044163,0.913589240207944,1.01932606521803
24,4,6,17,21,17,7.375,3,0.125954733219128,0.847650844945659,0.875,0.799394914582183,1.01517201079554,0.915277060081731,1.02008887940211
25,4,5,17,16,16,6.71428571428572,0.5,0.148925473988437,0.893576637794276,0.857142857142857,0.799505937183442,1.01601377781652,0.913343617547005,1.01912958079286
26,4,5,17,13,14,6.2,3,0.164239984837343,0.90491460901241,0.9,0.806137212906405,1.02141935352712,0.915372948262459,1.02000941870934
27,4,5,16,25,16,6.83333333333333,3,0.135123477791462,0.871928804063305,0.833333333333333,0.800540695642127,1.01653329399309,0.918298771114261,1.02316157651386
28,5,5,17,21,13,6.2,1,0.167831551986269,0.886909650359341,0.9,0.810807620369076,1.02502704905387,0.915597034006274,1.02018620853618
29,4,6,17,17,15,7.57142857142857,2,0.120645499132811,0.841601356486198,0.857142857142857,0.806981410633609,1.02071926955,0.914499881719918,1.01989799279661
30,4,6,17,7,16,7.375,0.25,0.13089249468618,0.848024573411401,0.875,0.802773426237826,1.01824908574077,0.915270194175645,1.02009055331805
31,4,6,17,24,18,7.375,3,0.125954733219128,0.847650844945659,0.875,0.796391197827309,1.01397093122416,0.915277058620108,1.02008887934323
32,4,5,16,18,17,6.83333333333333,1,0.139012215387283,0.871252703293549,0.833333333333333,0.797296288361373,1.01479656937493,0.918293283776705,1.02316299966953
33,4,5,17,21,14,5.8,2,0.192736293662876,0.895843956994097,0.933333333333333,0.805312020494082,1.02098016598635,0.917054793077535,1.0206176917852
34,4,6,17,27,14,7.1,2,0.139193422675158,0.856722004563528,0.9,0.810384983154748,1.0235438357318,0.916388459108105,1.02050014535585
35,4,5,17,18,14,5.8,0.25,0.197708025844618,0.893570320922389,0.933333333333333,0.80531431872989,1.02098016598635,0.917049548947757,1.02062245836216
36,5,5,17,12,13,6.5,2.5,0.150738681497979,0.886034725299708,0.875,0.811486286379105,1.02527017252588,0.914413819260414,1.01974704375886
37,4,5,17,13,14,6.2,0.25,0.171196493876945,0.900256491023695,0.9,0.806140560733873,1.02141999141216,0.915365108274184,1.02001643919573
38,4,6,17,19,17,7.57142857142857,0.5,0.123786832605126,0.841768534704945,0.857142857142857,0.799738788775665,1.01541083268704,0.914496216325047,1.0198989087887
39,5,5,17,16,15,6.5,2,0.152309175840398,0.886938724832451,0.875,0.802688695860427,1.01858112093669,0.914412676156602,1.0197480094458
40,4,6,17,21,16,7.1,1.5,0.139925721705369,0.857411505066412,0.9,0.802270261930075,1.01802125072398,0.916387164838336,1.02050117677589
41,4,5,17,9,13,6.5,2.5,0.152809274738739,0.901798455612545,0.875,0.811479973299433,1.02526886153895,0.914176998365195,1.01957655766866
42,4,5,17,8,13,6.33333333333333,2,0.160670509607636,0.903024184351881,0.888888888888889,0.811101240997563,1.02513348684403,0.914833624325632,1.01981659329877
43,4,6,17,13,15,7.375,3,0.125954733219128,0.847650844945659,0.875,0.806593522215504,1.02052322959304,0.915277063589257,1.02008887954339
44,4,5,17,27,14,7,0.25,0.140088901975499,0.888994511304838,0.833333333333333,0.807850496626896,1.02232068897722,0.912267297008835,1.01890339517644
45,4,6,17,5,18,7.22222222222222,1.5,0.134938678229705,0.854877199535249,0.888888888888889,0.796143307891326,1.01392385174205,0.915887448584517,1.02024259944711
46,4,6,17,28,15,7.22222222222222,3,0.131726774513203,0.852482840947356,0.888888888888889,0.806295221434432,1.02037158640775,0.915891260501968,1.0202416649168
47,4,5,17,24,17,7.4,0.5,0.127371743713586,0.87486607750361,0.8,0.797561398733514,1.01485783925851,0.910811443060783,1.01842325556028
48,4,6,17,15,18,7.375,2,0.128262737497751,0.84844280827307,0.875,0.796391936321003,1.01397093122416,0.915274569575712,1.0200894860831
49,4,6,17,27,18,7.1,2,0.139193422675158,0.856722004563528,0.9,0.795945128182268,1.01388625906805,0.916388451684836,1.02050014421513
50,4,5,17,17,17,6.71428571428572,1,0.148093730814205,0.893968376534621,0.857142857142857,0.79631962369825,1.01461483797118,0.913344957947631,1.01913045793837
