date,median_cases,min_cases,max_cases,median_deaths,min_deaths,max_deaths
2020-07-05,320143.571428571,320143.571428571,320143.571428571,16070.4285714286,16070.4285714286,16070.4285714286
2020-07-06,328400.875047316,328398.237868275,329105.173031327,16404.5553680391,16374.7565835217,16439.9697289702
2020-07-07,336541.414147962,336496.444695145,337824.033607711,16721.0691012182,16676.4578273099,16778.0401033941
2020-07-08,344645.359685866,344523.877289048,346382.693866016,17022.0782784801,16975.0031243299,17089.1977178337
2020-07-09,352760.098161908,352538.865313031,354839.782023117,17323.7450903517,17270.1616541939,17377.5898747636
2020-07-10,360917.80744193,360572.285191521,363237.553630631,17604.8290800687,17549.4096632805,17646.8780564031
2020-07-11,369139.012295023,316324.467910401,386504.719645097,17867.3663177936,16545.406016642,18621.2510653023
2020-07-12,377436.266500766,323285.421108772,395201.975275825,18117.4881610442,16756.4286785846,18921.6732247191
2020-07-13,385813.142651942,330286.98626931,403909.118315102,18359.9187934502,16957.9430031326,19218.3661487386
2020-07-14,394258.48543627,337329.789632392,412638.638287778,18595.0308477155,17151.578579674,19518.8268282283
2020-07-15,402797.630182546,344412.94971559,421399.859952493,18823.7077003136,17338.7083547657,19825.3944785549
2020-07-16,411422.014217347,351534.971221844,430200.664977311,19047.2338151078,17520.4840175684,20130.9917724899
2020-07-17,420055.401457706,358694.046929749,439048.292007155,19267.7648631987,17697.8691084884,20435.7792074156
2020-07-18,428540.198227397,365887.867750154,447949.169820847,19484.1270384719,17871.6680095028,20739.9226086264
2020-07-19,436933.127952316,373113.542231159,456909.015856691,19705.1451183633,18042.5497163804,21043.5900779651
2020-07-20,445529.997982469,380367.710771846,465933.357987496,19926.9486424731,18211.0676741475,21346.9494773174
2020-07-21,454240.979308298,387646.336741653,475632.094451482,20146.9718061891,18377.6769169084,21650.1676262704
2020-07-22,463009.344759058,394944.793622381,485474.619708843,20365.4553079473,18542.7476343797,21953.4083759051
2020-07-23,471864.187072489,402258.167846764,495433.86162254,20579.6019411585,18706.5767433184,22256.8313910094
2020-07-24,480673.331883493,409581.2291351,505506.109372275,20792.5935741707,18869.398727084,22560.5937662581
2020-07-25,489328.401139071,416908.102625685,515722.838117945,21004.8367094147,19031.3946276079,22864.852061424
2020-07-26,497990.188496385,424232.208077288,526076.866948005,21216.447035428,19192.6984095892,23169.7621720355
2020-07-27,506715.546750826,431313.648287222,536539.216955452,21427.5019796661,19351.7634261309,23475.4784323605
2020-07-28,515482.84891374,438329.90990585,547103.669469652,21638.0457448429,19503.8073950219,23782.1535467102
2020-07-29,524259.858841581,445278.158445423,557763.466383506,21848.0903516539,19655.3916675639,24089.9367103051
2020-07-30,533042.331202683,452150.364379262,568511.747867486,22057.6176793671,19806.5957955584,24398.9720863903
2020-07-31,541826.313898212,458941.300618919,579341.689006896,22266.5870804605,19957.4791404318,24709.399960968
2020-08-01,550607.604925945,465645.85565663,590246.218828535,22474.943063597,20108.0897455263,25021.3583289743
2020-08-02,559381.612723764,472258.380018937,601217.942152075,22682.6176261864,20258.4643456089,25334.9822240045
2020-08-03,568062.389570824,478773.985711464,612249.330053406,22889.5310776083,20408.6264123698,25650.4023213615
2020-08-04,576740.778810003,485186.677981807,623332.497644362,23092.2791965667,20558.5879400119,25967.7445407967
2020-08-05,585537.887403295,491490.044873035,634459.299811616,23291.4258960523,20708.3455511846,26287.1279161648
2020-08-06,594313.484456435,497679.889917114,645621.747473494,23488.507088299,20857.8790052032,26608.6630485303
2020-08-07,603063.641396306,503754.547684155,656812.143812116,23683.3976122647,21007.1586284502,26932.4534971779
2020-08-08,611784.49783638,509712.541106941,668022.805719659,23875.9760670088,21156.1528483065,27258.5979197836
2020-08-09,620472.065013102,515551.960779959,679245.970828118,24066.1257715274,21304.8275346599,27587.1900323788
2020-08-10,629122.52162501,521271.485632032,690473.953193822,24253.7353255178,21453.1436612031,27918.3179297746
2020-08-11,637731.728221068,526868.816679097,701698.904403107,24438.6993387676,21601.0586659898,28252.0644624472
2020-08-12,646295.362934477,532341.228691559,712912.878014207,24620.9185115809,21748.5224612288,28588.5056486586
2020-08-13,654809.590193725,537687.645355869,724108.189736301,24805.3148381785,21895.4757494337,28927.7094552966
2020-08-14,663271.213915828,542908.91326193,735277.530059235,24989.9410947742,22041.8566072461,29269.7372740899
2020-08-15,671677.122192382,548005.903424691,746413.695836474,25172.1223916082,22187.6072801847,29614.6459632746
2020-08-16,679712.716172228,552979.011762068,757509.502011566,25351.7679501548,22332.6732452262,29962.4874261573
2020-08-17,687553.852763657,557828.985056623,768557.926945687,25528.7937686994,22477.0007100007,30313.3074920455
2020-08-18,695525.235328314,562555.688766103,779551.900213445,25703.1228111325,22620.5376387325,30667.1460519465
2020-08-19,703411.130232099,567158.566401394,790484.368585326,25874.6838904899,22763.2298217036,31024.0353773207
2020-08-20,711208.934378059,571638.257211881,801348.621804578,26043.4109966405,22905.0191097259,31383.9991057337
2020-08-21,718916.531768366,575996.844777954,812138.398187518,26209.2444859133,23045.8491752162,31747.0542051933
2020-08-22,726532.002968463,580236.36252033,822847.642686717,26372.1324244028,23185.6714897673,32113.2137166081
2020-08-23,734053.529795696,584358.402906574,835326.625749637,26550.1570576355,23311.2223066643,32482.4869701963
2020-08-24,741479.521395513,588364.770087459,848184.80586603,26733.1099966047,23434.670403906,32854.8790030401
2020-08-25,748808.393124202,592256.524618171,861140.384049256,26914.632930002,23556.0163284649,33230.3911586417
2020-08-26,756038.623014962,596034.352149481,874190.419486969,27094.672277317,23675.2408164747,33609.019616304
2020-08-27,763169.030145901,599699.798764755,887332.482411555,27273.1766022282,23792.3271122902,33990.7544241405
2020-08-28,770198.831635376,603255.486134592,900564.96075434,27450.0978757891,23907.2613159194,34375.5813665345
2020-08-29,777127.376900661,606703.952041957,913886.186424853,27625.3928974542,24020.0327588427,34763.4845112311
2020-08-30,783954.058526042,610047.347850778,927294.099506317,27799.023060524,24130.6337788683,35154.4460463943
2020-08-31,790678.423499612,613287.945821516,940786.662572369,27970.9536873088,24239.0593909427,35548.4452323435
2020-09-01,797299.977817581,616427.407914406,954361.118327632,28141.154008614,24345.3072277187,35945.4585742795
2020-09-02,803818.239671216,619467.076235482,968014.17125474,28309.5961313518,24436.1913827233,36345.4579045105
2020-09-03,810232.985799281,622408.903718884,981742.917230825,28476.2543743745,24518.8080367165,36748.4090498842
2020-09-04,816544.307289989,625255.635729716,995545.185173722,28641.1060491331,24598.9890963431,37154.2734264342
2020-09-05,822752.378097328,628009.92191729,1009418.6715622,28804.1324220486,24676.7745654748,37563.0104313569
2020-09-06,828857.37929689,630674.084655646,1023360.619736,28965.3183322105,24752.2078632878,37974.5771440706
2020-09-07,834859.600164979,633250.508310703,1037368.26766068,29124.6514842939,24825.3340289647,38388.9271900522
2020-09-08,840759.269218363,635741.084955288,1051438.11483008,29282.12230898,24896.1996735585,38806.0109147817
2020-09-09,846556.603818228,638147.439286921,1065566.12731899,29437.723019569,24964.8507999579,39225.7734918751
2020-09-10,852429.720694791,640471.621717773,1079748.68250367,29591.4470035537,25031.3317572174,39648.1536710031
2020-09-11,858687.348048876,642716.258060604,1093982.92671925,29743.2894171052,25095.6872917546,40073.0854869363
2020-09-12,864864.06009166,644883.875668971,1108265.90635982,29893.2479651432,25157.9647969926,40500.5008145161
2020-09-13,870959.818569093,646976.727722675,1122594.24406795,30041.3225855692,25218.2134929188,40930.3292122223
2020-09-14,876974.686476389,648997.088777605,1136964.59186856,30181.2032671161,25276.4830840485,41362.4969207163
2020-09-15,882908.231963712,650946.83797549,1151372.89659529,30295.5175038185,25332.823734309,41796.9271827109
2020-09-16,888759.738996288,652827.631278841,1165814.60812381,30407.001150138,25387.2844476163,42233.5384932075
2020-09-17,894528.997519714,654641.413552217,1180285.61979878,30515.6853585754,25439.9123084401,42672.2434892484
2020-09-18,900216.496853389,656390.540303364,1194782.62858144,30621.6033188117,25490.7540034247,43112.9507781529
2020-09-19,905822.691836783,658077.270618364,1209302.26684639,30724.7907149283,25539.8575319235,43555.5676200998
2020-09-20,911347.781057614,659703.635322739,1223840.77755397,30825.2854420927,25587.2716124205,43999.9998880809
2020-09-21,916792.054699839,661271.660167609,1238394.46691387,30923.1271562379,25633.0446962965,44446.1511709851
2020-09-22,921626.789696073,662783.054776731,1252958.97890456,31018.3571317218,25677.2249674383,44893.9231830985
2020-09-23,926265.660043803,664239.343968045,1267529.50550799,31111.0177042799,25719.8591561454,45343.2141201552
2020-09-24,930810.083190777,665642.244418059,1282101.71633333,31201.1519024829,25760.9920006164,45793.9176418787
2020-09-25,935261.65963289,666993.762980457,1296672.11893339,31288.8036885218,25800.6673789271,46245.9247412043
2020-09-26,939621.949430435,668295.817536779,1311237.20309378,31374.0183048729,25838.9296113903,46699.1264625399
2020-09-27,943892.206392659,669550.139032594,1325793.12087024,31456.8420504455,25875.8230422199,47153.4139160005
2020-09-28,948073.775322464,670758.439545293,1340336.13355812,31537.3219306908,25911.3913268374,47608.6774327454
2020-09-29,952167.483782065,671922.181320738,1354861.90420733,31615.5055483903,25945.6774534294,48064.8069941325
2020-09-30,956173.857168004,673042.676651118,1369365.70599844,31691.4406783933,25978.7228849837,48521.6906479963
2020-10-01,960093.899248401,674121.364166698,1383843.32973997,31765.1749919161,26010.5671864024,48979.2135298884
2020-10-02,963929.30448481,675159.88768879,1398291.43822673,31836.7562463631,26041.2488700048,49437.2596905803
2020-10-03,967681.720596028,676159.813720011,1412706.73027185,31906.2325643677,26070.8063887905,49895.714757124
2020-10-04,971352.524043663,677122.558975068,1427085.62733513,31973.652274313,26099.2778479193,50354.4659389283
2020-10-05,974943.156032912,678049.516663349,1441424.70608866,32039.0636550314,26126.7004956345,50813.4011848417
2020-10-06,978454.61092159,678941.885335035,1455720.01375065,32102.5148665898,26153.1107591485,51272.4095672712
2020-10-07,981887.619711875,679800.744643804,1469967.26844988,32164.0536398093,26178.5436285086,51731.3797170412
2020-10-08,985243.300799515,680627.257633829,1484162.73204041,32223.7270827725,26203.0324025766,52190.1988364131
2020-10-09,988523.343711011,681422.733526017,1498303.55154198,32281.5818408269,26226.6093214154,52648.7544144074
2020-10-10,991729.387826961,682188.417449895,1512386.94866902,32337.6643298136,26249.3063234192,53106.9367537099
2020-10-11,994862.833857618,682925.436837586,1526409.91451452,32392.0206322236,26271.1548485408,53564.6389213116
2020-10-12,997925.126648815,683634.896165789,1540369.62052178,32444.6963197776,26292.1854761603,54021.7558739905
2020-10-13,1000917.32681251,684317.750089295,1554262.76137708,32495.7364186841,26312.4279667926,54478.1847556819
2020-10-14,1003840.26640059,684974.860788001,1568085.74356136,32545.1851901855,26331.9108202376,54933.8233305279
2020-10-15,1006695.08930256,685607.14592478,1581835.51481329,32596.5489154505,26350.6611037175,55388.5689665592
2020-10-16,1009483.4093989,686215.628338315,1595509.88864185,32664.0411275193,26368.7049241879,55842.3202018317
2020-10-17,1012206.78935082,686801.27947308,1609106.76643751,32730.0138118374,26386.0680041498,56294.9790970573
2020-10-18,1014866.58305092,687335.687445346,1622623.84377742,32794.4953590936,26402.775547585,56746.4511180714
2020-10-19,1017464.17273496,687842.935882092,1636058.99654204,32857.5140690119,26418.8519818442,57196.6442309052
2020-10-20,1020000.61158046,688330.928252636,1649409.65717674,32919.098137679,26434.3209988429,57645.4691096678
2020-10-21,1022476.75523138,688800.405232808,1662672.99087626,32979.2754143073,26449.2052373001,58092.8375822154
2020-10-22,1024893.7092233,689252.084939317,1675846.67730536,33038.0732661409,26463.5261663802,58538.6616000104
2020-10-23,1027252.9645546,689686.668534512,1688929.21673407,33095.5187819966,26477.3044374795,58982.854659081
2020-10-24,1029555.96189969,690104.829443876,1701919.19191162,33151.6390315772,26490.5603209353,59425.3339786718
2020-10-25,1031803.96046814,690507.210947015,1714814.99002611,33206.4609872436,26503.3136141134,59866.0203363666
2020-10-26,1033998.23624538,690894.432237413,1727615.1629652,33260.0113722206,26515.5834563791,60304.8371626338
2020-10-27,1036139.78463076,691267.082134486,1740317.84186465,33312.3166569427,26527.3883662173,60741.7106850289
2020-10-28,1038229.43123726,691625.722993916,1752920.90152099,33363.4028598366,26538.746011518,61176.5684218668
2020-10-29,1040268.20154142,691970.899302985,1765422.69211276,33413.295440343,26549.6731303583,61609.3381727768
2020-10-30,1042257.43672399,692303.142098256,1777822.32616902,33462.0194773147,26560.1857922697,62039.9493185379
2020-10-31,1044198.43024376,692622.961006146,1790118.98553524,33509.5998967284,26570.2997286711,62468.3348434784
2020-11-01,1046092.31900183,692930.842511419,1802311.66175628,33556.0614121151,26580.0302691864,62894.431153221
2020-11-02,1047940.24874475,693227.254555348,1814399.49013193,33601.4284023598,26589.3922079932,63318.1772020074
2020-11-03,1049743.12714087,693512.64191181,1826381.20543176,33645.7249149008,26598.399835429,63739.5146017247
2020-11-04,1051501.71692106,693787.429185975,1838255.29505747,33688.9745033319,26607.0667708814,64158.3861952124
2020-11-05,1053216.94080034,694052.027143238,1850020.67955637,33731.2001433687,26615.4059084041,64574.735096928
2020-11-06,1054889.98019113,694306.836168777,1861676.97968138,33772.4243886235,26623.4296102987,64988.5058926225
2020-11-07,1056521.9726708,694552.240346775,1873223.87149847,33812.6695696067,26631.1499567395,65399.6465196632
2020-11-08,1058113.92182171,694788.606189904,1884660.8464712,33851.9577487876,26638.5787010875,65808.1080879104
2020-11-09,1059666.83502631,695016.286123447,1895987.51924298,33890.3106223942,26645.7271725487,66213.844060541
2020-11-10,1061181.51867058,695235.615051583,1907203.12549656,33927.7495280372,26652.6063021208,66616.8103450278
2020-11-11,1062658.65630772,695446.912647575,1918306.66416695,33964.2953123076,26659.2265002216,67016.9639628742
2020-11-12,1064099.05991356,695650.488016392,1929297.52641103,33999.9682647625,26665.5976189945,67414.2621554993
2020-11-13,1065503.7538046,695846.642394653,1940175.74220372,34034.7882529998,26671.7290954994,67808.6634941317
2020-11-14,1066873.72308594,696035.664714938,1950941.384703,34068.7748953764,26677.6301401545,68200.1296234071
2020-11-15,1068209.83902335,696217.830656573,1961594.35021213,34101.9475270051,26683.3097049571,68588.6250934195
2020-11-16,1069512.97371233,696393.405286442,1972134.63996466,34134.3251205254,26688.776412002,68974.1166012425
2020-11-17,1070783.83031738,696562.640486206,1982561.89971345,34165.9262959997,26694.0385742736,69356.5730698255
2020-11-18,1072023.00858052,696725.776698596,1992875.55122574,34196.7692125563,26699.1041054533,69735.96441812
2020-11-19,1073231.21171276,696883.046367131,2003075.37025621,34226.8715161977,26703.9804935312,70112.2607357895
2020-11-20,1074409.31759064,697034.676040871,2013161.71252572,34256.2504559802,26708.6749066249,70485.4333063031
2020-11-21,1075558.16972555,697180.883029382,2023134.96701267,34284.9230328392,26713.1943352409,70855.4562142658
2020-11-22,1076678.51549791,697321.874682831,2032995.35529424,34312.9059735344,26717.545569378,71222.30618915
2020-11-23,1077771.10151425,697457.850396962,2042743.1880293,34340.2156662673,26721.7351456226,71585.9619068697
2020-11-24,1078836.5329031,697588.999669631,2052378.44494193,34366.8681712709,26725.769363547,71946.404056991
2020-11-25,1079875.32816681,697715.503432827,2061900.89589198,34392.8791316557,26729.6542188233,72303.6142105593
2020-11-26,1080888.08948331,697837.536595347,2071310.62923423,34418.2637317474,26733.3953845696,72657.5740617003
2020-11-27,1081875.56301379,697955.269684524,2080608.2575118,34443.0367962769,26736.9982895319,73008.2663648521
2020-11-28,1082838.46524742,698068.866308127,2089794.41831016,34467.212917802,26740.4682255617,73355.6764064265
2020-11-29,1083777.43186201,698178.482601566,2098869.59210145,34490.8064364001,26743.8103309181,73699.7918585098
2020-11-30,1084693.09699558,698284.268754262,2107834.33451675,34513.8313869374,26747.0295508263,74040.6021373098
2020-12-01,1085585.97659981,698386.367530514,2116688.8948058,34536.3015093747,26750.1306502793,74378.0984581697
2020-12-02,1086456.51434509,698484.915287377,2125433.32687889,34558.2301750191,26753.1181641473,74712.2727964495
2020-12-03,1087305.22179651,698580.043858899,2134067.97012634,34579.6303529418,26755.9963838728,75043.1171927081
2020-12-04,1088132.72944046,698671.881839032,2142593.63559266,34600.5146941631,26758.7694152543,75370.624606189
2020-12-05,1088939.64241036,698760.552644527,2151011.15230797,34620.8956402126,26761.441259753,75694.7902541061
2020-12-06,1089726.49811775,698846.174086109,2159321.2025528,34640.7854070285,26764.015802183,76015.6114741084
2020-12-07,1090493.83215304,698928.859534515,2167524.5313128,34660.1959414737,26766.4967811087,76333.0871364652
2020-12-08,1091242.08153945,699008.716786851,2175621.60093825,34679.1389308421,26768.8877987786,76647.21768737
2020-12-09,1091971.623145,699085.84884666,2183612.69264146,34697.6257415845,26771.1922837092,76958.0041982182
2020-12-10,1092682.88908458,699160.355324184,2191498.3423584,34715.6673920126,26773.4134811186,77265.4477312282
2020-12-11,1093376.40986409,699232.333441587,2199279.50848968,34733.2746234484,26775.5544956722,77569.5501131788
2020-12-12,1094052.69448272,699301.876546194,2206957.16114582,34750.4579923932,26777.6183531035,77870.3151484474
2020-12-13,1094712.19530088,699369.073775006,2214532.13364468,34767.2278575796,26779.6079910517,78167.748490032
2020-12-14,1095355.36284265,699434.010949025,2222005.31073555,34783.5943439209,26781.5262367073,78461.857102865
2020-12-15,1095982.56550485,699496.769698642,2229377.31698662,34799.5673510107,26783.3758144968,78752.6492969312
2020-12-16,1096594.12170483,699557.428063668,2236648.60928556,34815.1565020403,26785.1593178787,79040.1338605171
2020-12-17,1097190.39492383,699616.061537134,2243819.87065722,34830.3711214738,26786.8792024163,79324.3194833726
2020-12-18,1097771.83017618,699672.743855532,2250892.16086074,34845.2202950113,26788.5378174413,79605.2154560601
2020-12-19,1098338.85432333,699727.54585147,2257866.54570246,34859.7129476661,26790.1374528596,79882.8327648108
2020-12-20,1098891.84691406,699780.535189302,2264743.96354029,34873.8578332384,26791.6803322748,80157.183971498
2020-12-21,1099431.18578348,699831.777054065,2271525.39396397,34887.6635043116,26793.1685960111,80428.282725727
2020-12-22,1099957.18036742,699881.333472453,2278211.57736256,34901.138319711,26794.6043070526,80696.1437898017
2020-12-23,1100470.09861904,699929.263776345,2284803.0990161,34914.2904018117,26795.9894296816,80960.7822515281
2020-12-24,1100970.24532751,699975.625383435,2291300.74396285,34927.1276181967,26797.3258244307,81222.213002015
2020-12-25,1101457.99294645,700020.474420776,2297705.63184382,34939.6576321048,26798.6152715783,81480.4513666545
2020-12-26,1101933.69866191,700063.864834646,2304018.88330447,34951.8879684803,26799.8595067923,81735.514090871
2020-12-27,1102397.68016313,700105.848180919,2310241.50028453,34963.8260053496,26801.0602159317,81987.4192296091
2020-12-28,1102850.25361279,700146.474158265,2316374.51686272,34975.4789487775,26802.2190220853,82236.18570583
2020-12-29,1103291.67821223,700185.790077779,2322418.74746228,34986.8538393385,26803.3374901648,82481.8333294365
