"Municipio","DRS","Minimo","Mediana","Máximo"
"SANTA MARIA DA SERRA","Piracicaba",1.5675139549521,2.31721221983621,2.96847919718462
"PIRATININGA","Bauru",1.76621692866941,2.22239595864351,2.78903282346474
"ITAPUÍ","Bauru",1.76382274704065,2.15594537517472,2.62248519617867
"GARÇA","Marília",1.77919223800688,2.12955591578624,2.77553278914094
"CAJURU","Ribeirão Preto",1.66437373011872,1.94185134947646,2.34188085420646
"CAMPINA DO MONTE ALEGRE","Sorocaba",1.62359925820626,1.93278474141469,2.40753590117627
"IBIRAREMA","Marília",1.60695364783035,1.8860561288742,2.25261641634472
"ANDRADINA","Araçatuba",1.53305271051662,1.80428089908293,2.15748338920607
"ELIAS FAUSTO","Piracicaba",1.26085589808385,1.73288841468104,2.16446650942269
"BAURU","Bauru",1.46616602306848,1.71371904783456,2.09930536953377
"ITÁPOLIS","Araraquara",1.39386633577628,1.69001618001995,2.09368383133666
"MIGUELÓPOLIS","Franca",1.42014710769657,1.64157562385843,1.97680209649393
"LINS","Bauru",1.33622300835137,1.62057093409482,1.98194595984989
"ITAPEVA","Sorocaba",1.40172920483602,1.61219101391907,1.9537688143953
"SANTA ADÉLIA","São José do Rio Preto",1.39146467867615,1.60983278234405,1.92885755535381
"TABATINGA","Araraquara",1.34014843885053,1.5995016200608,1.96744953413355
"SÃO SEBASTIÃO DA GRAMA","São João da Boa Vista",1.23547139909488,1.59932306144848,2.03913763796146
"TEODORO SAMPAIO","Presidente Prudente",1.38677457922574,1.59486015034267,1.92614096779234
"NEVES PAULISTA","São José do Rio Preto",1.26326941887364,1.59187710622485,1.94995655374487
"TATUÍ","Sorocaba",1.39999135887757,1.58592203288346,1.85005598648413
"LENÇÓIS PAULISTA","Bauru",-0.581498754719149,1.55415851792172,1.97879969657441
"ARARAS","Piracicaba",1.32581471465226,1.54088121612432,1.87880922299681
"CAIEIRAS","Grande São Paulo",1.33556833526335,1.52267708677822,1.75251568009723
"DUARTINA","Bauru",1.29593264859413,1.48208867368392,1.73868599860352
"CAFELÂNDIA","Bauru",1.3130264926749,1.46956418072595,1.72869649068699
"MIRANDÓPOLIS","Araçatuba",1.28951326251061,1.46896759774541,1.69743729364062
"PALMITAL","Marília",1.25865691747147,1.46245610537704,1.76464039890275
"PARDINHO","Bauru",1.27074838432153,1.45895096462022,1.73222280418451
"SÃO MANUEL","Bauru",1.27829897294524,1.45006003490725,1.71419562808633
"IPERÓ","Sorocaba",1.25207467284007,1.43843945573758,1.63731759337272
"TUPI PAULISTA","Presidente Prudente",1.23319298053673,1.42605082350908,1.71177061265293
"CASTILHO","Araçatuba",1.24904426978602,1.4232344593881,1.67815208208026
"BÁLSAMO","São José do Rio Preto",0.497908801905919,1.42209421571056,1.75253604847857
"SERTÃOZINHO","Ribeirão Preto",0.296791481979543,1.40544204892732,1.77344026176848
"TAMBAÚ","São João da Boa Vista",1.17519991394021,1.3929214834016,1.69821922402455
"MIRASSOL","São José do Rio Preto",1.24472584504113,1.38713132853765,1.62975673229843
"AVARÉ","Bauru",1.21690286408615,1.36249262842806,1.56486668798903
"GUAIÇARA","Bauru",0.783140367327394,1.36219211590294,1.56733787968842
"MONTE ALTO","Ribeirão Preto",1.17692874703301,1.35810384769687,1.58331554033482
"PIRAJUÍ","Bauru",1.21063941133074,1.35656484205174,1.56786247150122
