DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-08-16,367020.428571429,367020.428571429,367020.428571429,Grande São Paulo
I,2020-08-17,370953.330357143,371215.523809524,371515.173469388,Grande São Paulo
I,2020-08-18,374726.190287423,375239.690848521,375826.515435698,Grande São Paulo
I,2020-08-19,378383.213839188,379142.433760549,380010.299131841,Grande São Paulo
I,2020-08-20,381952.629691755,382953.774229976,384098.472750202,Grande São Paulo
I,2020-08-21,385451.85694111,386691.455590114,388109.071156365,Grande São Paulo
I,2020-08-22,283412.528082073,390366.015899936,405270.725824487,Grande São Paulo
I,2020-08-23,285880.894936101,393983.525164474,409282.809046137,Grande São Paulo
I,2020-08-24,288313.634423457,397547.477207149,413233.929336138,Grande São Paulo
I,2020-08-25,290712.16561463,401059.508449944,417125.485220351,Grande São Paulo
I,2020-08-26,293076.773002003,404519.909828425,420957.845946204,Grande São Paulo
I,2020-08-27,295408.065903909,407929.283020242,424731.243676207,Grande São Paulo
I,2020-08-28,297706.339423267,411287.849375629,428445.626005472,Grande São Paulo
I,2020-08-29,299956.394187547,414595.699399188,432100.828816627,Grande São Paulo
I,2020-08-30,302169.632703746,417852.710761517,435696.585218747,Grande São Paulo
I,2020-08-31,304346.076649112,421058.725234179,439240.803662164,Grande São Paulo
I,2020-09-01,306432.329946784,424213.30817805,442749.781870924,Grande São Paulo
I,2020-09-02,308431.638896664,427315.669829433,446203.520250662,Grande São Paulo
I,2020-09-03,310390.565751452,430365.767819559,449601.981255904,Grande São Paulo
I,2020-09-04,312309.930365101,433363.538504003,452945.094802759,Grande São Paulo
I,2020-09-05,314190.549742915,436308.998545028,456232.90241064,Grande São Paulo
I,2020-09-06,316033.173356581,439202.10607041,459465.340825712,Grande São Paulo
I,2020-09-07,317838.533512104,442042.869716177,462642.400129386,Grande São Paulo
I,2020-09-08,319607.238018457,444820.64151227,465763.771070316,Grande São Paulo
I,2020-09-09,321339.723891102,447473.041614183,468828.696407499,Grande São Paulo
I,2020-09-10,323036.6924989,450071.450264698,471837.386243641,Grande São Paulo
I,2020-09-11,324698.818621041,452616.614017134,474790.051385351,Grande São Paulo
I,2020-09-12,326326.786669082,455109.349698957,477687.019191731,Grande São Paulo
I,2020-09-13,327921.23189521,457579.833433572,480528.541685192,Grande São Paulo
I,2020-09-14,329482.781199896,460015.982629462,483314.925697904,Grande São Paulo
I,2020-09-15,331011.961734137,462406.115885894,486046.231938243,Grande São Paulo
I,2020-09-16,332509.15956954,464711.282047522,488722.142800166,Grande São Paulo
I,2020-09-17,333974.98702972,466936.219895681,491343.160207818,Grande São Paulo
I,2020-09-18,335410.037015233,469159.245421607,493909.785608814,Grande São Paulo
I,2020-09-19,336814.913948529,471351.378413913,496422.61632654,Grande São Paulo
I,2020-09-20,338190.182968967,473437.227963558,498882.181115328,Grande São Paulo
I,2020-09-21,339536.404471182,475390.727442688,501289.048612987,Grande São Paulo
I,2020-09-22,340854.056930986,477397.150973977,503643.57505182,Grande São Paulo
I,2020-09-23,342143.500457773,479361.845700518,505945.79023748,Grande São Paulo
I,2020-09-24,343405.288154323,481285.651345019,508196.403650048,Grande São Paulo
I,2020-09-25,344639.957990747,483169.372976699,510396.116412486,Grande São Paulo
I,2020-09-26,345848.059209594,485013.840457317,512545.701786446,Grande São Paulo
I,2020-09-27,347030.108367299,486819.814671868,514645.8670003,Grande São Paulo
I,2020-09-28,348186.618503281,488588.052629744,516697.34359493,Grande São Paulo
I,2020-09-29,349318.033774018,490319.167531123,518700.678633432,Grande São Paulo
I,2020-09-30,350424.69725149,492013.56490671,520656.138367069,Grande São Paulo
I,2020-10-01,351507.115547594,493583.524780369,522564.545655132,Grande São Paulo
I,2020-10-02,352565.781997461,495040.039752078,524426.708446158,Grande São Paulo
I,2020-10-03,353601.199196113,496332.369673041,526243.486698776,Grande São Paulo
I,2020-10-04,354613.841069172,497683.522350278,528015.677734968,Grande São Paulo
I,2020-10-05,355604.177577977,499155.356888991,529813.315668997,Grande São Paulo
I,2020-10-06,356572.619382738,500616.570223111,531619.586050878,Grande São Paulo
I,2020-10-07,357519.4895386,502039.987199049,533388.347093488,Grande São Paulo
I,2020-10-08,358445.248884852,503426.414225413,535120.207801491,Grande São Paulo
I,2020-10-09,359350.345689316,504811.248246033,536815.769640827,Grande São Paulo
I,2020-10-10,360235.23498283,506197.836779638,538475.640572898,Grande São Paulo
I,2020-10-11,361100.346007629,507553.111431249,540100.411711282,Grande São Paulo
I,2020-10-12,361946.103246512,508899.172412953,541690.672708855,Grande São Paulo
I,2020-10-13,362772.879676467,510214.338718518,543246.977765147,Grande São Paulo
I,2020-10-14,363580.972057476,511499.008698214,544769.828798127,Grande São Paulo
I,2020-10-15,364232.881719333,512753.798102816,546259.81455535,Grande São Paulo
I,2020-10-16,364768.165489671,513979.306281852,547717.514706702,Grande São Paulo
I,2020-10-17,365282.356434432,515176.145236259,549143.512002867,Grande São Paulo
I,2020-10-18,365776.212268883,516344.892653636,550538.372443396,Grande São Paulo
I,2020-10-19,366250.472159897,517486.123462932,551902.658461941,Grande São Paulo
I,2020-10-20,366705.823525031,518600.341355219,553236.900348354,Grande São Paulo
I,2020-10-21,367142.88760429,519687.946201124,554541.581851773,Grande São Paulo
I,2020-10-22,367562.353976028,520749.515390645,555817.258308665,Grande São Paulo
I,2020-10-23,367964.888783984,521785.609780109,557064.475447527,Grande São Paulo
I,2020-10-24,368351.14490093,522796.798012354,558283.779815006,Grande São Paulo
I,2020-10-25,368721.744916956,523783.61750538,559475.7019589,Grande São Paulo
I,2020-10-26,369077.292497502,524767.821915467,560640.767628148,Grande São Paulo
I,2020-10-27,369418.3483434,525576.411133381,561779.47379909,Grande São Paulo
I,2020-10-28,369745.419845783,526288.570017031,562892.276412262,Grande São Paulo
I,2020-10-29,370059.060733205,527069.48783464,563979.690192744,Grande São Paulo
I,2020-10-30,370359.803642982,527908.381810686,565042.220180085,Grande São Paulo
I,2020-10-31,370648.167937383,528724.90062367,566080.37060487,Grande São Paulo
I,2020-11-01,370924.647402034,529519.587234068,567094.63067617,Grande São Paulo
I,2020-11-02,371189.718832259,530292.978390413,568085.484039364,Grande São Paulo
I,2020-11-03,371443.824623692,531045.536905234,569053.388723658,Grande São Paulo
I,2020-11-04,371687.365336381,531777.620154178,569998.766757284,Grande São Paulo
I,2020-11-05,371920.773338284,532489.759545511,570922.088165078,Grande São Paulo
I,2020-11-06,372144.463305843,533182.467454417,571823.813450572,Grande São Paulo
I,2020-11-07,372358.838181498,533856.261173879,572704.401121769,Grande São Paulo
I,2020-11-08,372564.280254443,534525.877525756,573564.295732191,Grande São Paulo
I,2020-11-09,372761.157603755,535184.748533458,574403.935838733,Grande São Paulo
I,2020-11-10,372949.811469093,535826.411065504,575223.737283008,Grande São Paulo
I,2020-11-11,373130.550881353,536451.136909656,576024.084451488,Grande São Paulo
I,2020-11-12,373303.707013834,537059.369213093,576805.400712685,Grande São Paulo
I,2020-11-13,373469.596838997,537651.533926626,577568.100266128,Grande São Paulo
I,2020-11-14,373628.527635263,538228.063512979,578312.594506483,Grande São Paulo
I,2020-11-15,373780.790496125,538789.358857446,579039.282005297,Grande São Paulo
I,2020-11-16,373926.665136078,539335.814450064,579748.555190213,Grande São Paulo
I,2020-11-17,374066.410706915,539867.763701521,580440.786447019,Grande São Paulo
I,2020-11-18,374200.261900643,540385.451930205,581116.320804748,Grande São Paulo
I,2020-11-19,374328.469037162,540834.193210387,581775.53483321,Grande São Paulo
I,2020-11-20,374451.27136087,541268.274488915,582418.796450133,Grande São Paulo
I,2020-11-21,374568.900430553,541689.863458946,583046.470292301,Grande São Paulo
I,2020-11-22,374681.575377092,542142.456781286,583658.909355395,Grande São Paulo
I,2020-11-23,374789.506472221,542597.282112302,584256.460588538,Grande São Paulo
I,2020-11-24,374892.88843298,543040.139053111,584839.453368839,Grande São Paulo
I,2020-11-25,374991.897579424,543471.226993138,585408.193406168,Grande São Paulo
I,2020-11-26,375086.72139966,543890.866261453,585963.011878148,Grande São Paulo
I,2020-11-27,375177.538908753,544299.364527454,586504.231957346,Grande São Paulo
I,2020-11-28,375264.523188249,544697.033771728,587032.17333614,Grande São Paulo
I,2020-11-29,375347.837908419,545084.162716393,587547.145271506,Grande São Paulo
I,2020-11-30,375427.639970092,545461.034649863,588049.451262157,Grande São Paulo
I,2020-12-01,375504.074610669,545827.888364267,588539.379507476,Grande São Paulo
I,2020-12-02,375577.273322329,546184.897924169,589017.197845202,Grande São Paulo
I,2020-12-03,375647.375663391,546532.336195037,589483.194667185,Grande São Paulo
I,2020-12-04,375714.514794213,546870.465119946,589937.651091788,Grande São Paulo
I,2020-12-05,375778.819374683,547199.549720366,590380.844769014,Grande São Paulo
I,2020-12-06,375840.411005126,547519.835460852,590813.044107187,Grande São Paulo
I,2020-12-07,375899.406178058,547831.562873357,591234.512176038,Grande São Paulo
I,2020-12-08,375955.91269242,548134.935576267,591645.498817807,Grande São Paulo
I,2020-12-09,376010.028123392,548430.103680072,592046.236452281,Grande São Paulo
I,2020-12-10,376061.855923092,548717.297968363,592436.974099943,Grande São Paulo
I,2020-12-11,376111.494755204,548996.739885391,592817.954276907,Grande São Paulo
I,2020-12-12,376159.039910613,549268.65307073,593189.416189306,Grande São Paulo
I,2020-12-13,376204.581418601,549533.244796791,593551.590948505,Grande São Paulo
I,2020-12-14,376248.205487148,549790.717953355,593904.704822706,Grande São Paulo
I,2020-12-15,376289.991869823,550041.244882031,594248.972718891,Grande São Paulo
I,2020-12-16,376330.012737815,550284.953781293,594584.594711537,Grande São Paulo
I,2020-12-17,376368.344574455,550522.038705247,594911.784304077,Grande São Paulo
I,2020-12-18,376405.060300582,550752.685782613,595230.749261789,Grande São Paulo
I,2020-12-19,376440.23032999,550977.082709207,595541.694289254,Grande São Paulo
I,2020-12-20,376473.921171608,551195.403538141,595844.817068763,Grande São Paulo
I,2020-12-21,376506.196491856,551407.81849227,596140.310965068,Grande São Paulo
I,2020-12-22,376537.115177107,551614.472566246,596428.359641925,Grande São Paulo
I,2020-12-23,376566.730500312,551815.474397914,596709.134191952,Grande São Paulo
I,2020-12-24,376595.098916148,552010.986382368,596982.816593854,Grande São Paulo
I,2020-12-25,376622.274239293,552201.164231521,597249.583821194,Grande São Paulo
I,2020-12-26,376648.308431301,552386.164779199,597509.610083454,Grande São Paulo
I,2020-12-27,376673.250563672,552566.133525659,597763.063547822,Grande São Paulo
I,2020-12-28,376697.147601412,552741.212666266,598010.108586107,Grande São Paulo
I,2020-12-29,376720.042974634,552911.523597286,598250.90132883,Grande São Paulo
I,2020-12-30,376741.975961679,553077.157811135,598485.587292933,Grande São Paulo
II,2020-08-16,10100.7142857143,10100.7142857143,10100.7142857143,Araçatuba
II,2020-08-17,10272.9285714286,10284.4095238095,10297.5306122449,Araçatuba
II,2020-08-18,10438.5447200176,10461.0572996277,10486.784515711,Araçatuba
II,2020-08-19,10598.3043958975,10631.4685733663,10669.3719966879,Araçatuba
II,2020-08-20,10752.7474288773,10796.2135985538,10845.8968316151,Araçatuba
II,2020-08-21,10902.251503524,10955.6957002082,11016.7771206525,Araçatuba
II,2020-08-22,8050.7594180079,11110.2148519156,11559.342839811,Araçatuba
II,2020-08-23,8153.02046410452,11260.0005270498,11725.1859627007,Araçatuba
II,2020-08-24,8252.13885011321,11405.2410266808,11885.9473493836,Araçatuba
II,2020-08-25,8348.2129218077,11546.0899889682,12042.0088671885,Araçatuba
II,2020-08-26,8441.31993965809,11682.6752554211,12193.4059831534,Araçatuba
II,2020-08-27,8531.54974268239,11815.1262890982,12340.2697853081,Araçatuba
II,2020-08-28,8618.98577592721,11943.5630292882,12482.7330679538,Araçatuba
II,2020-08-29,8703.7108800157,12068.1014434039,12620.9240370057,Araçatuba
II,2020-08-30,8785.80231258646,12188.8509357752,12754.9622791119,Araçatuba
II,2020-08-31,8865.33788281958,12305.919299633,12884.9659182015,Araçatuba
II,2020-09-01,8942.38612955812,12419.4061061846,13011.0416282141,Araçatuba
II,2020-09-02,9017.00588895137,12529.4025734566,13133.2841016672,Araçatuba
II,2020-09-03,9089.2695791934,12636.0836135533,13251.8012078218,Araçatuba
II,2020-09-04,9158.44550668134,12740.2457514304,13366.6973165606,Araçatuba
II,2020-09-05,9222.73733629652,12841.3570258018,13478.0769035455,Araçatuba
II,2020-09-06,9284.84487924455,12939.5103092327,13586.0397702363,Araçatuba
II,2020-09-07,9344.85303343367,13034.7957813029,13690.6857408702,Araçatuba
II,2020-09-08,9402.8410908153,13127.2998173505,13792.1060946138,Araçatuba
II,2020-09-09,9458.882747337,13217.104989484,13890.3829706504,Araçatuba
II,2020-09-10,9513.05231839415,13304.2928680798,13985.6086414497,Araçatuba
II,2020-09-11,9565.4208235305,13388.9422519598,14077.8724188277,Araçatuba
II,2020-09-12,9616.05695767125,13471.1296609248,14167.6280068101,Araçatuba
II,2020-09-13,9665.02600762241,13550.9288591535,14256.8383879357,Araçatuba
II,2020-09-14,9712.39110253024,13628.4114707648,14343.6093710469,Araçatuba
II,2020-09-15,9758.21110441555,13703.646106469,14428.0153798552,Araçatuba
II,2020-09-16,9802.54066448797,13776.6984001518,14510.1266479897,Araçatuba
II,2020-09-17,9845.43510620304,13845.2772837394,14590.0127006569,Araçatuba
II,2020-09-18,9886.94730473734,13909.3717172227,14667.7401715934,Araçatuba
II,2020-09-19,9927.12847423794,13971.2108694461,14743.3735051843,Araçatuba
II,2020-09-20,9966.02726614531,14030.8689934506,14816.9743377186,Araçatuba
II,2020-09-21,10003.6907725013,14088.4190011913,14888.6023140899,Araçatuba
II,2020-09-22,10040.162817883,14143.9310633483,14958.3139807792,Araçatuba
II,2020-09-23,10075.4840497086,14197.4725212833,15026.1629064402,Araçatuba
II,2020-09-24,10109.6957989268,14249.1108758503,15092.2024586245,Araçatuba
II,2020-09-25,10142.8375819505,14298.9116820237,15156.4840366238,Araçatuba
II,2020-09-26,10174.9477516715,14346.55814918,15219.0576382692,Araçatuba
II,2020-09-27,10206.0627472108,14392.9536750457,15279.9713297734,Araçatuba
II,2020-09-28,10236.2178968239,14438.4000700987,15339.2718856369,Araçatuba
II,2020-09-29,10265.4460411103,14482.2690135186,15397.0038742068,Araçatuba
II,2020-09-30,10293.7776326525,14524.6115366916,15453.2097544826,Araçatuba
II,2020-10-01,10321.2437892749,14566.7499299894,15507.9320513573,Araçatuba
II,2020-10-02,10347.8742889666,14608.0048726826,15561.2119313692,Araçatuba
II,2020-10-03,10373.6981058827,14647.9487344664,15613.0896348226,Araçatuba
II,2020-10-04,10398.7427917048,14686.6261288512,15663.604012315,Araçatuba
II,2020-10-05,10423.0351096479,14724.0790566577,15712.7930148562,Araçatuba
II,2020-10-06,10446.5999288008,14757.5694475044,15760.692937317,Araçatuba
II,2020-10-07,10469.4603221992,14795.5162643545,15807.3384928795,Araçatuba
II,2020-10-08,10491.6399756795,14834.2502617209,15852.7645001751,Araçatuba
II,2020-10-09,10513.1615841901,14871.9329001342,15897.0047582172,Araçatuba
II,2020-10-10,10534.0472880113,14908.5953061131,15940.0923685455,Araçatuba
II,2020-10-11,10554.31816588,14944.2669816269,15982.0593326969,Araçatuba
II,2020-10-12,10573.9947305702,14978.977054441,16022.9369360276,Araçatuba
II,2020-10-13,10593.0960433437,15012.7522051754,16062.7551298943,Araçatuba
II,2020-10-14,10611.6398074116,15045.6168464611,16101.5425957939,Araçatuba
II,2020-10-15,10629.6442614355,15077.59733456,16139.3280538633,Araçatuba
II,2020-10-16,10647.1269077925,15108.7191108665,16176.1393955341,Araçatuba
II,2020-10-17,10664.1048632584,15139.0074552455,16212.0039244121,Araçatuba
II,2020-10-18,10680.5944419082,15168.4863090906,16246.9480127782,Araçatuba
II,2020-10-19,10696.6115425951,15197.1793028066,16280.9974151644,Araçatuba
II,2020-10-20,10712.1709405215,15223.5069911304,16314.176770201,Araçatuba
II,2020-10-21,10727.2863752317,15247.8597867516,16346.5096619995,Araçatuba
II,2020-10-22,10741.9720346221,15271.4704688811,16378.0196399406,Araçatuba
II,2020-10-23,10756.2415565119,15294.3624927524,16408.7295625966,Araçatuba
II,2020-10-24,10770.1083073559,15316.5590411041,16438.6617791176,Araçatuba
II,2020-10-25,10783.5850354811,15338.0820163615,16467.837839146,Araçatuba
II,2020-10-26,10796.6841769432,15358.9529749266,16496.278758211,Araçatuba
II,2020-10-27,10809.4172887583,15379.1917978334,16524.0046172436,Araçatuba
II,2020-10-28,10821.7951303558,15398.3231473708,16551.0346226905,Araçatuba
II,2020-10-29,10833.8288256268,15418.2740542385,16577.3879053598,Araçatuba
II,2020-10-30,10845.5290857096,15437.6499407587,16603.0830293705,Araçatuba
II,2020-10-31,10856.9064281846,15456.468499163,16628.1381285896,Araçatuba
II,2020-11-01,10867.9708859354,15474.7465468191,16652.5706615388,Araçatuba
II,2020-11-02,10878.7322520985,15492.5005687946,16676.3976404196,Araçatuba
II,2020-11-03,10889.1996260566,15509.745963068,16699.6353069557,Araçatuba
II,2020-11-04,10899.3814871818,15526.4971544286,16722.2991900128,Araçatuba
II,2020-11-05,10907.2032760594,15542.7689571843,16744.4047338729,Araçatuba
II,2020-11-06,10913.3595490844,15558.5757499062,16765.9669317529,Araçatuba
II,2020-11-07,10919.2758421897,15573.9316794358,16787.0004275018,Araçatuba
II,2020-11-08,10924.9616856614,15588.8501799639,16807.5193072724,Araçatuba
II,2020-11-09,10930.4263009555,15603.344429987,16827.5372985184,Araçatuba
II,2020-11-10,10935.6783622923,15617.4267371917,16847.0675044689,Araçatuba
II,2020-11-11,10940.7260489985,15631.1086464326,16866.1224578081,Araçatuba
II,2020-11-12,10945.5774728194,15644.4020010563,16884.7146165259,Araçatuba
II,2020-11-13,10950.2404327484,15657.3183150999,16902.8560894706,Araçatuba
II,2020-11-14,10954.7224862307,15669.8689260549,16920.5587112076,Araçatuba
II,2020-11-15,10959.0307933272,15682.0645937909,16937.8338639209,Araçatuba
II,2020-11-16,10963.1722837459,15693.9158845395,16954.6926502113,Araçatuba
II,2020-11-17,10967.1534739315,15705.4326662491,16971.1456728378,Araçatuba
II,2020-11-18,10970.9805122165,15716.6242086327,16987.2030836445,Araçatuba
II,2020-11-19,10974.6594943185,15727.5000155981,17002.8749764469,Araçatuba
II,2020-11-20,10978.1962825348,15738.0693414154,17018.1711796999,Araçatuba
II,2020-11-21,10981.5965585756,15748.3413066801,17033.1013109627,Araçatuba
II,2020-11-22,10984.8657039488,15758.3245643721,17047.6746242569,Araçatuba
II,2020-11-23,10988.0089286281,15768.0276212988,17061.9001594468,Araçatuba
II,2020-11-24,10991.0311301963,15777.114666802,17075.786557579,Araçatuba
II,2020-11-25,10993.9369319408,15785.9228624479,17089.3421048857,Araçatuba
II,2020-11-26,10996.7309176665,15794.4765502445,17102.5750456938,Araçatuba
II,2020-11-27,10999.4174966696,15802.7832857989,17115.4934236651,Araçatuba
II,2020-11-28,11002.0009433209,15810.8504899349,17128.1051211469,Araçatuba
II,2020-11-29,11004.4853052147,15818.685236063,17140.4177285072,Araçatuba
II,2020-11-30,11006.8745022683,15826.294459465,17152.438672486,Araçatuba
II,2020-12-01,11009.1722179306,15833.6846953956,17164.1750601967,Araçatuba
II,2020-12-02,11011.3819308205,15840.8621419161,17175.6337184547,Araçatuba
II,2020-12-03,11013.5070908293,15847.8330670812,17186.8214446703,Araçatuba
II,2020-12-04,11015.5510171224,15854.6035733036,17197.7448831341,Araçatuba
II,2020-12-05,11017.5169280637,15861.179656554,17208.4105534972,Araçatuba
II,2020-12-06,11019.4078706377,15867.5670324611,17218.8247393769,Araçatuba
II,2020-12-07,11021.2267968025,15873.7713077149,17228.9935979489,Araçatuba
II,2020-12-08,11022.9764792527,15879.7977647938,17238.9230275386,Araçatuba
