"Municipio","DRS","Minimo","Mediana","Máximo"
"ARARAS","Piracicaba",1.35913512984625,1.53619969184438,1.75830369202519
"BIRIGUI","Araçatuba",1.34488949265532,1.53246011599698,1.72828192371666
"URÂNIA","São José do Rio Preto",1.35090670358305,1.53030519847912,1.73871624995722
"LIMEIRA","Piracicaba",1.34829830897898,1.51891816772301,1.70253507485532
"JARINU","Campinas",1.29971431193403,1.51689340457721,1.69128987562857
"SANTA BÁRBARA DOESTE","Campinas",1.33362191242309,1.51372159362708,1.72406569379102
"MOGI DAS CRUZES","Grande São Paulo",1.32863084793664,1.50995885038405,1.68617725854557
"ITATIBA","Campinas",1.31687516985303,1.50582728760196,1.72047127007545
"CERQUILHO","Sorocaba",1.331813735231,1.5055267688063,1.68232457893863
"AMPARO","Campinas",1.32211736259874,1.50540847835171,1.66991398629092
"PORTO FELIZ","Sorocaba",1.30988631988933,1.501474521764,1.6626428791034
"TIETÊ","Sorocaba",1.30798957041443,1.5013496146696,1.66519640734592
"ASSIS","Marília",1.32245669780019,1.49181017765352,1.67338922678995
"CAPELA DO ALTO","Sorocaba",1.29486677277589,1.47811660138425,1.63019505475457
"SÃO JOÃO DA BOA VISTA","São João da Boa Vista",1.26629928753064,1.47151916997648,1.65206494981008
"ITANHAÉM","Baixada Santista",1.27756907456789,1.46984207486247,1.63367712554193
"SÃO MANUEL","Bauru",1.26873464001321,1.45482692480367,1.64746540798663
"FRANCISCO MORATO","Grande São Paulo",1.27766854067567,1.45404471181587,1.60925861126322
"GUARIBA","Ribeirão Preto",1.2654901991838,1.44640283323336,1.57321055271771
"ITAPIRA","São João da Boa Vista",1.24267010447474,1.44095136477502,1.591451968142
"ARAÇOIABA DA SERRA","Sorocaba",1.25563376262816,1.43419241198287,1.55847045955523
"PIRASSUNUNGA","Piracicaba",1.25551103906038,1.42721409220478,1.63149663318582
"BERTIOGA","Baixada Santista",1.2876824211427,1.42708385566974,1.58716083320052
"IBIÚNA","Sorocaba",1.25746254023889,1.42007178164206,1.5529025401748
"SUMARÉ","Campinas",1.25438673722457,1.41910595889351,1.60166611195514
"BRAGANÇA PAULISTA","Campinas",1.25500664188906,1.41264342261111,1.58804549621365
"PONTAL","Ribeirão Preto",1.26802756313135,1.41051861616687,1.57356906940147
"ITUPEVA","Campinas",1.2452939187467,1.40815809991067,1.57317116787878
"VOTUPORANGA","São José do Rio Preto",1.26763001957034,1.40659319433209,1.59271463623717
"PORTO FERREIRA","Araraquara",1.23155165180679,1.40251875282424,1.56817577895673
"VINHEDO","Campinas",1.25438752863796,1.40026447174728,1.5722533445853
"GUARATINGUETÁ","Taubaté",1.24806874164221,1.39259610195468,1.57180791194099
"SANTA CRUZ DO RIO PARDO","Marília",1.23565833104357,1.39044746946099,1.6054726911429
"AMERICANA","Campinas",1.2469840376701,1.37552407339867,1.53993808719964
"AGUDOS","Bauru",1.18674642761634,1.37256712634051,1.53016286367081
"PROMISSÃO","Bauru",1.18357407487021,1.36988948447424,1.59499300051494
"PAULÍNIA","Campinas",1.21531787484329,1.36841052545577,1.57060244614048
"GUARAREMA","Grande São Paulo",1.23049493243305,1.36055435080205,1.49030596037371
"GUARULHOS","Grande São Paulo",1.18754086922462,1.35644585651689,1.50302036706854
"UBATUBA","Taubaté",1.22113056049736,1.34752720109292,1.50276146461103
"TABOÃO DA SERRA","Grande São Paulo",1.18619633812682,1.34658169401029,1.48434765177023
"RIO GRANDE DA SERRA","Grande São Paulo",1.2122476542225,1.34240648479205,1.50025230086412
"LARANJAL PAULISTA","Bauru",1.13098222405324,1.33925589251727,1.51754512438987
"JARDINÓPOLIS","Ribeirão Preto",1.207283041266,1.33310672877548,1.48596085915887
"ARTUR NOGUEIRA","Campinas",1.20068100232439,1.32930742778778,1.5005996116025
"CARAGUATATUBA","Taubaté",1.18259416375063,1.32432467290469,1.45120690755359
"VALPARAÍSO","Araçatuba",1.18217360255123,1.31970360196212,1.42655955594234
"MONTE MOR","Campinas",1.195683172942,1.31894496831553,1.47992640559053
"RIO DAS PEDRAS","Piracicaba",1.18786492587964,1.31874908210266,1.4704862417303
"LOUVEIRA","Campinas",1.1867244640658,1.3108626988598,1.47312641252615
"ARUJÁ","Grande São Paulo",1.18207886762343,1.31084680184933,1.40358552125281
"CATANDUVA","São José do Rio Preto",1.18804980929379,1.30617006712438,1.43362940794944
"IGUAPE","Registro",1.16214146815777,1.30231089893824,1.45084859045932
"SÃO CARLOS","Araraquara",1.15960689623729,1.29637520646812,1.46465672130182
"JALES","São José do Rio Preto",1.15767918889128,1.28915740545341,1.44251793762379
"VÁRZEA PAULISTA","Campinas",1.16749172435555,1.28454718830217,1.42247151704992
"OURINHOS","Marília",1.13679740160196,1.27736901431268,1.40794518707377
"RIBEIRÃO PRETO","Ribeirão Preto",1.18010116419916,1.27675372225685,1.41417776931402
"EMBU-GUAÇU","Grande São Paulo",1.16333887479929,1.27335407671979,1.41412254393228
"NOVA ODESSA","Campinas",1.16594966656197,1.27248657438122,1.39804527314833
"TATUÍ","Sorocaba",1.13051801214344,1.26656160800378,1.3681099812771
"PRADÓPOLIS","Ribeirão Preto",1.14542470464519,1.26181804396235,1.39480047387997
"JOSÉ BONIFÁCIO","São José do Rio Preto",1.1512581464848,1.26112961973185,1.40238758992461
"ARAÇARIGUAMA","Sorocaba",1.11727531262006,1.25837024292278,1.35534469962686
"FERRAZ DE VASCONCELOS","Grande São Paulo",1.15723426628852,1.2574173395147,1.39366554355388
"COSMÓPOLIS","Campinas",1.10316960031544,1.25657794904966,1.42362491287905
"SÃO JOSÉ DOS CAMPOS","Taubaté",1.14763474418985,1.25533550489457,1.38692051251285
"CAMPINAS","Campinas",1.13091605026948,1.25426485303738,1.37936330952757
"BARRETOS","Barretos",1.15637180212181,1.25267113490568,1.37163769323721
"ITAPEVI","Grande São Paulo",1.1350628080236,1.25008707796556,1.37912667457587
"BARIRI","Bauru",1.1283073942048,1.24213799830113,1.37321234174743
"CRAVINHOS","Ribeirão Preto",1.07345312073233,1.23989873119098,1.38259729365711
"IRACEMÁPOLIS","Piracicaba",1.10392156693958,1.23219997625729,1.33116502443848
"MENDONÇA","São José do Rio Preto",1.14343347660772,1.22898955638894,1.34866986864138
"TANABI","São José do Rio Preto",1.11988982828378,1.22766016283751,1.33712308385718
"GUARARAPES","Araçatuba",1.08811310178833,1.22319825581314,1.30664504736865
"SÃO JOSÉ DO RIO PRETO","São José do Rio Preto",1.1246067969595,1.21150984903812,1.32968447821442
"SÃO SEBASTIÃO","Taubaté",1.06847891016675,1.20977006999489,1.36637353600232
"PIRACAIA","Campinas",1.08456621099271,1.19255297746956,1.31010726939283
"IBITINGA","Araraquara",1.07130843470648,1.1792347012917,1.27221369386992
"SÃO CAETANO DO SUL","Grande São Paulo",1.05402880929514,1.17606195454451,1.25280176957043
"BATATAIS","Ribeirão Preto",1.06227191212009,1.17536840684782,1.2951093295888
"CABREÚVA","Campinas",1.02930021648368,1.1649211465664,1.30089512492195
"CARAPICUÍBA","Grande São Paulo",1.04202701183042,1.15731224174966,1.2265597543147
"DIADEMA","Grande São Paulo",1.04799153410253,1.15712056526341,1.24406334886288
"SANTO ANDRÉ","Grande São Paulo",1.07816906675306,1.15500673426983,1.25040854565825
"PIRAPORA DO BOM JESUS","Grande São Paulo",1.02326076145773,1.14939724555808,1.20734336501386
"JAÚ","Bauru",1.04004656719591,1.14899923458147,1.23686095517427
"VALINHOS","Campinas",1.04672034755264,1.14376866839819,1.27064542732052
"ITAJOBI","São José do Rio Preto",1.00584321525638,1.14150741798859,1.24135281707472
"LORENA","Taubaté",1.03413835168847,1.1413602903959,1.22046006684088
"JACAREÍ","Taubaté",1.044845638946,1.14122197983187,1.22012254332937
"MIRACATU","Registro",1.0476210204363,1.13364505593709,1.20980438479712
"SÃO PEDRO","Piracicaba",1.0282042123633,1.13353068951926,1.20614616284554
"JANDIRA","Grande São Paulo",1.03544421151241,1.12649236738615,1.22628537868536
"RIO CLARO","Piracicaba",1.04055198658735,1.11947631390279,1.19624397914051
"ITAPECERICA DA SERRA","Grande São Paulo",1.00848312394877,1.11242461447531,1.16430564362547
"BARRA BONITA","Bauru",1.01889081289569,1.11205043415301,1.19160190714796
"SÃO BERNARDO DO CAMPO","Grande São Paulo",1.04943520805831,1.1120222919927,1.1925342448749
"MARÍLIA","Marília",1.00772090294434,1.10622014517199,1.17622535480128
"POÁ","Grande São Paulo",1.02867272997682,1.0948068710435,1.16794207328934
"ESTRELA DOESTE","São José do Rio Preto",0.969708684135574,1.09405722737708,1.22694311544402
"PITANGUEIRAS","Ribeirão Preto",0.969002866054581,1.08298514983175,1.13409745224922
"TORRINHA","Bauru",0.986838902779575,1.07803516827537,1.19210326394726
"FRANCO DA ROCHA","Grande São Paulo",1.00813753235034,1.07791646625307,1.14694388762745
"FERNANDÓPOLIS","São José do Rio Preto",0.979443969467024,1.07229094393825,1.19447508321807
"TERRA ROXA","Barretos",0.972144365394927,1.06770285128666,1.14797975372903
"CUBATÃO","Baixada Santista",0.89455020021626,1.06668650565607,1.12081536264885
"PERUÍBE","Baixada Santista",0.969645730835078,1.06123031027801,1.10759111587122
"SANTA ISABEL","Grande São Paulo",0.97985424022106,1.04289351187634,1.07755521960937
"BARRINHA","Ribeirão Preto",0.960107065165354,1.04206118750804,1.08084865107338
"MACATUBA","Bauru",0.947127936538793,1.04134332689095,1.1119592265656
"BIRITIBA-MIRIM","Grande São Paulo",0.954178856520578,1.03542773398496,1.07332369332404
"EMBU DAS ARTES","Grande São Paulo",0.927265079887939,1.02581762650785,1.06510701453636
"RIBEIRÃO PIRES","Grande São Paulo",0.954604824286804,1.02293522854475,1.0750853084384
"BARUERI","Grande São Paulo",0.961325927033413,1.02285490806517,1.0774180409231
"CAMPO LIMPO PAULISTA","Campinas",0.921423304505135,1.01911822390133,1.09717214410845
"IGARAÇU DO TIETÊ","Bauru",0.930313764440585,1.01847831185701,1.06444918908845
"GUARUJÁ","Baixada Santista",0.926738787989301,1.00961957302891,1.05832951956232
"PEDERNEIRAS","Bauru",0.922324366037191,1.00513423271317,1.06365570139665
"PIRAJU","Bauru",0.915254633490401,1.00262195139161,1.08235547139129
"GUAÍRA","Barretos",0.907858987592494,0.996051552179338,1.05203046700823
"OSASCO","Grande São Paulo",0.937499350112805,0.993274433964126,1.03827952935311
"SÃO PAULO","Cidade de São Paulo",0.885197675909848,0.979715905023822,1.00360711948636
"CAJATI","Registro",0.884084152312428,0.978695611462023,1.00429049999014
"JUNDIAÍ","Campinas",0.919485378701649,0.977440939619814,1.00734059098853
"ARARAQUARA","Araraquara",0.885656897550692,0.972344796848047,1.00886599689168
"CAMPOS DO JORDÃO","Taubaté",0.866464946046927,0.967623814866565,1.05474618881306
"IBATÉ","Araraquara",0.874406201665763,0.964503486599393,0.990235982382723
"AMÉRICO BRASILIENSE","Araraquara",0.858633933208149,0.960289664738108,0.978089552514359
"SÃO LOURENÇO DA SERRA","Grande São Paulo",0.841619369613325,0.938237585428054,0.982357450637793
"CAIEIRAS","Grande São Paulo",0.833211332857445,0.936633723459606,0.982294584483236
"ILHABELA","Taubaté",0.795862048183339,0.923025288495846,1.05548353803181
"JUQUITIBA","Grande São Paulo",0.825019130721742,0.923008729066743,0.961347466890016
"BOTUCATU","Bauru",0.747752220494311,0.897099532896719,0.971286679249938
"PIRACICABA","Piracicaba",0.765639937303953,0.883907165074009,0.962323805612299
"SANTOS","Baixada Santista",0.723093906324483,0.87659527330388,0.935515265174374
"TAQUARITINGA","Araraquara",0.751011168076757,0.873308348250916,0.925019943379874
"CHARQUEADA","Piracicaba",0.761035880721113,0.861060367878998,0.900864321405322
"ITARIRI","Registro",0.745132521814001,0.860093782945171,0.926606993793803
"BRODOWSKI","Ribeirão Preto",0.750534684602811,0.848715078026494,0.897691649173023
"PARIQUERA-AÇU","Registro",0.780132883430802,0.848625735567386,0.87232219250918
"VARGEM GRANDE PAULISTA","Grande São Paulo",0.64984565086057,0.840891175357449,0.947268655287091
"SANTANA DE PARNAÍBA","Grande São Paulo",0.75674008501263,0.838148294834847,0.870197571491937
"SUZANO","Grande São Paulo",0.703034090269331,0.814062698638918,0.870803698959216
"MAUÁ","Grande São Paulo",0.717759067231313,0.799029294597178,0.855741676378394
"TABAPUÃ","São José do Rio Preto",0.678656251587555,0.77719148365366,0.837140645893313
"PIRATININGA","Bauru",0.61064373907153,0.720654794428083,0.792951727532619
"LENÇÓIS PAULISTA","Bauru",0.60133757823068,0.711559186217565,0.746281779576012
"GUAPIAÇU","São José do Rio Preto",0.503172591711366,0.62934924740129,0.696781523854118
"JACI","São José do Rio Preto",0.383985503568808,0.59259140774405,0.732702648320035
"CAJAMAR","Grande São Paulo",0.396188617021746,0.51968052091089,0.591891746759502
"IGARATÁ","Taubaté",0.289294544083356,0.460679264256902,0.618103743981859
"NOVA EUROPA","Araraquara",0.236099978055432,0.364713813176011,0.440944264697968
"PRAIA GRANDE","Baixada Santista",0.0529732330172981,0.218806120379867,0.365228671938825
