date,median_cases,min_cases,max_cases,median_deaths,min_deaths,max_deaths
2020-07-24,460746,460746,460746,21082,21082,21082
2020-07-25,470769.310925305,470754.588396392,471774.79684546,21448.2113923947,21422.053435795,21478.7290084276
2020-07-26,480991.688816642,480835.350174039,483066.052098013,21800.2552684867,21759.5213809421,21852.0398747094
2020-07-27,491318.365579681,490834.247885281,494496.823912873,22140.5142318879,22095.2917180352,22205.6344870811
2020-07-28,501648.113046573,500715.961562472,505973.861675378,22470.6519324356,22429.7799518269,22542.3038519982
2020-07-29,511910.186393917,510445.517256081,517397.647655789,22791.7153247478,22762.3022615271,22864.1724695099
2020-07-30,522011.091002845,435464.268139692,556173.381634531,23121.4691481584,20961.6932778334,24338.2691359235
2020-07-31,531917.004796918,443320.092581235,567889.137598632,23441.8650738492,21193.7463149247,24687.0715258053
2020-08-01,541636.503859884,451024.692059687,579467.476579323,23739.5518007514,21414.1756018781,25031.2351992344
2020-08-02,551305.556104709,458579.24979475,591019.511904374,24023.2592264532,21624.4134288624,25379.0997542805
2020-08-03,560847.275985866,465987.025175713,602436.454873813,24295.9169725268,21825.6273482252,25740.0981197114
2020-08-04,570236.823240069,473251.463492376,613713.910568116,24556.4338618469,22018.7778940108,26100.0000939539
2020-08-05,579409.173865672,480376.206757462,624848.774931668,24818.9439967095,22204.6560864679,26458.1341466906
2020-08-06,588458.356017184,487367.004012324,635840.671699369,25082.8759259754,22383.6149665977,26814.1381664851
2020-08-07,597383.083994034,494229.593383099,646689.763424272,25340.2604905991,22556.3730457584,27167.689407839
2020-08-08,605849.587128835,500969.994903355,657396.848424832,25591.0941652684,22723.3986131329,27518.5025718702
2020-08-09,614433.404102547,507593.759399867,667962.537065172,25835.3799274235,22885.087028159,27866.3282701528
2020-08-10,622765.553769309,514106.292862687,678387.477743329,26073.1295364857,23041.7804078303,28210.9490409284
2020-08-11,631126.531944432,520461.034480692,688671.394274349,26304.3653799331,23193.7771551803,28552.1764221931
2020-08-12,639324.788269907,526400.368904092,698813.469611851,26529.1192410524,23341.3388218089,28889.8452419087
2020-08-13,646851.961608407,530591.264645496,708814.116877034,26747.4316290144,23484.6958764584,29223.8095533807
2020-08-14,653871.572753577,534513.68320892,718673.519559251,26959.3551210074,23624.0537925123,29553.9448031922
2020-08-15,661045.175394178,538182.686979344,728391.984612696,27164.953563124,23759.5968191974,29880.1449911972
2020-08-16,668702.124850547,541612.943914713,737969.418492865,27364.3017786039,23891.4913028129,30202.3211302807
2020-08-17,676019.327190507,544818.724504329,747405.64794058,27557.4840150029,24019.8880270351,30520.3982264563
2020-08-18,682977.356562339,547813.59775479,756699.685367727,27747.3610255467,24144.9243752067,30834.3135301908
2020-08-19,689810.807253483,550610.489799866,765850.124672272,27936.4149524465,24266.7255795012,31144.0126373231
2020-08-20,696523.934979485,553222.047291809,774856.653188162,28121.0876149183,24385.4060381592,31449.4471173508
2020-08-21,702663.852834497,555660.28601667,783718.856321862,28301.5308746919,24501.0716014146,31750.5773475083
2020-08-22,708434.720147035,557936.642882963,792436.531666134,28477.8919851586,24613.8205407119,32047.3711584879
2020-08-23,714345.666195478,560061.871289496,801009.252818266,28650.313404478,24723.7445802783,32339.80353215
2020-08-24,719704.670720796,562046.107921397,809436.647682351,28818.9324364944,24830.9294569759,32627.8549836072
2020-08-25,724714.859517706,563898.763391976,817717.784934083,28983.8810818314,24935.4555945774,32911.5109536672
2020-08-26,730333.680225011,565628.609076089,825851.523315488,29145.2856110883,25037.3982348201,33190.7593329674
2020-08-27,736507.668960602,567244.019580642,833837.761357813,29303.2663763292,25136.8277902895,33465.5892450292
2020-08-28,741196.426146528,568752.818683765,841676.447827879,29457.9383693123,25233.8111013362,33735.9940632819
2020-08-29,746019.584892492,570162.343219092,849367.842365241,29609.7376846637,25328.4117308686,34001.9709040623
