Municipio,TMinimo,TMediana,TMaximo,MMinimo,MMediana,MMaximo
GUAIÇARA,2020-07-23,2020-07-23,2020-07-23,0.094542789491487,0.101295845883736,0.109087834028639
AURIFLAMA,2020-07-23,2020-07-23,2020-08-02,0.198731642189586,0.212926759488842,0.233885611204187
IPAUSSU,2020-07-23,2020-07-23,2020-07-24,0.101331432592227,0.1085693920631,0.117080033409547
HORTOLÂNDIA,2020-07-23,2020-07-23,2020-07-29,1.31164772842357,1.4053368518824,1.52261635362305
BARRA DO TURVO,2020-07-23,2020-07-30,2020-08-01,0.018771038157293,0.0201162211135238,0.0234559427714143
APARECIDA,2020-07-23,2020-07-23,2020-07-23,0.0773636032400011,0.0828895749000012,0.0892656960461551
OSASCO,2020-07-23,2020-07-23,2020-07-25,8.42704543976902,9.02897725689536,9.73179974548236
BARUERI,2020-07-23,2020-07-23,2020-07-24,2.89780668251507,3.10479287412329,3.34680807709498
ÁLVARO DE CARVALHO,2020-09-09,2020-12-02,2020-12-29,0.00723023970450631,0.0408606504741553,0.0842036619711548
SABINO,2020-07-23,2020-07-23,2020-07-25,0.0140714849475703,0.0150765910152537,0.0163651472305182
TARABAI,2020-07-23,2020-07-23,2020-07-24,0.0231378052203199,0.0247905055931998,0.0267249453413634
BARÃO DE ANTONINA,2020-08-25,2020-08-31,2020-11-11,2.34175180394622e-07,1.91185872714878e-06,1.36797173139957e-05
ESTRELA DO NORTE,2020-07-23,2020-07-23,2020-07-24,0.00449901768172888,0.00482037608756666,0.00519500401727188
PARANAPUÃ,2020-07-23,2020-09-02,2020-10-09,0.0221460757383178,0.0281315153059738,0.0466021285955129
RUBIÁCEA,2020-07-23,2020-07-23,2020-07-26,0.0107220924568131,0.0114879562037283,0.0124048146933205
MORRO AGUDO,2020-07-23,2020-07-23,2020-07-23,0.220171840448337,0.235898400480362,0.254044431286545
RIO GRANDE DA SERRA,2020-07-23,2020-07-23,2020-07-23,0.16961373390558,0.181729000613121,0.195708154506438
LAGOINHA,2020-08-03,2020-08-07,2020-08-09,0.00115104628986081,0.00164677090489791,0.00223396589306542
PRESIDENTE BERNARDES,2020-07-23,2020-07-23,2020-07-23,0.066199831602582,0.0709283910027665,0.0763844210799025
SALTO,2020-07-23,2020-07-23,2020-07-29,0.618242855973143,0.662403059971226,0.720562740791234
MAUÁ,2020-07-23,2020-07-23,2020-07-27,2.06689871843139,2.21453434117649,2.39449263636064
LINDÓIA,2020-07-23,2020-10-07,2020-11-13,0.0334577900300225,0.0622105201894574,0.165075888776254
VÁRZEA PAULISTA,2020-07-23,2020-07-23,2020-07-25,0.829706195577273,0.888970923832794,0.957888195415144
CABRÁLIA PAULISTA,2020-07-23,2020-07-23,2020-07-26,0.0316608411320329,0.033922329784321,0.0366866587586169
MIGUELÓPOLIS,2020-07-23,2020-10-05,2020-11-05,0.0813492779085883,0.168362180192513,0.401270118589142
TUPI PAULISTA,2020-08-26,2020-10-11,2020-11-04,0.048589581242247,0.437369957106503,0.800318349864895
IACRI,2020-09-22,2020-12-29,2020-12-29,0.00203286169107464,0.012382330066642,0.0842757583652158
ARTUR NOGUEIRA,2020-07-23,2020-07-23,2020-07-23,0.22839480542975,0.244708720103304,0.263532467803558
ARUJÁ,2020-07-23,2020-07-23,2020-07-30,0.929347955941033,0.995729952793965,1.08956472782864
GUARAREMA,2020-07-23,2020-07-23,2020-07-24,0.193338195964017,0.207148067104303,0.223250534469406
TUIUTI,2020-07-23,2020-07-23,2020-07-24,0.0221495757253017,0.023731688277109,0.0255674394310694
BROTAS,2020-07-23,2020-07-23,2020-07-28,0.0246250986582478,0.0263840342766941,0.028689915534119
ARARAS,2020-07-23,2020-09-03,2020-10-08,0.914656509049763,1.05859630028334,1.85140554275182
SÃO JOÃO DAS DUAS PONTES,2020-07-23,2020-07-23,2020-07-23,0.0212283104374507,0.02274461832584,0.0244942043509044
ALVINLÂNDIA,2020-08-15,2020-09-28,2020-10-17,0.00997617659963751,0.0730938808642201,0.124717850601165
INÚBIA PAULISTA,2020-07-23,2020-10-27,2020-12-29,0.00470903387261641,0.00585407988628611,0.0161196740811027
PIRANGI,2020-07-23,2020-07-23,2020-07-23,0.0966446764652353,0.103547867641324,0.111513088229118
GABRIEL MONTEIRO,2020-08-12,2020-09-14,2020-10-04,0.0128465422560482,0.10607202419907,0.229252408602978
TEJUPÁ,2020-07-23,2020-07-23,2020-07-24,0.000659600856917361,0.00070671520384003,0.000762263279162115
ÁGUAS DE SÃO PEDRO,2020-07-23,2020-10-17,2020-11-17,0.0121740872701297,0.0325347176882886,0.0483993167614831
SERRANA,2020-07-23,2020-07-23,2020-08-26,0.517102028913051,0.554037888121126,0.620182464741838
VALINHOS,2020-07-23,2020-07-23,2020-07-23,0.813805590415008,0.87193456115893,0.93900645047885
ROSANA,2020-08-12,2020-11-11,2020-12-29,0.0204895082204822,0.0595233460620581,0.319044924372022
GUATAPARÁ,2020-07-23,2020-07-23,2020-11-24,0.00958980801738652,0.0105220525209697,0.0158540657379456
PORANGABA,2020-07-23,2020-07-23,2020-07-25,0.00923441199684293,0.00989401285376028,0.0106730272501693
SÃO FRANCISCO,2020-07-23,2020-07-23,2020-07-24,0.00614503723189358,0.00658396846274312,0.00709806600919147
SANDOVALINA,2020-08-20,2020-10-12,2020-12-19,0.0165073376350315,0.109131925081637,0.274663560304022
RANCHARIA,2020-07-23,2020-07-23,2020-08-07,0.0845172607353355,0.0905542079307167,0.105849529601269
CESÁRIO LANGE,2020-07-23,2020-07-23,2020-07-25,0.0243520867035474,0.0260915214680866,0.0281577163255191
LARANJAL PAULISTA,2020-07-23,2020-07-23,2020-07-23,0.100699064156049,0.10789185445291,0.116191227872364
RIBEIRÃO DO SUL,2020-08-19,2020-09-19,2020-10-04,0.0154992373413121,0.159415057486612,0.291357567538359
MIRA ESTRELA,2020-07-23,2020-07-23,2020-07-24,0.0203903508149197,0.0218468044445568,0.0235910913956066
MORUNGABA,2020-07-23,2020-07-23,2020-07-24,0.014887419749793,0.0159508068747782,0.0171864437816924
CORUMBATAÍ,2020-07-23,2020-07-23,2020-07-23,0.0387489752085155,0.0415167591519808,0.0447103560098255
SANTA ERNESTINA,2020-07-23,2020-07-23,2020-07-24,0.0290387182910547,0.0311129124547015,0.0335727360530921
BARBOSA,2020-07-23,2020-09-25,2020-11-02,0.0331984588860594,0.0462987275184212,0.113666050927491
COLINA,2020-07-23,2020-07-23,2020-07-24,0.143333333333333,0.153571428571428,0.165540447909008
GUZOLÂNDIA,2020-07-23,2020-07-23,2020-07-23,0.0246318340224085,0.0263912507382948,0.0284213469489329
PARAÍSO,2020-07-23,2020-07-23,2020-07-23,0.0240215091792204,0.0257373312634503,0.0277171259760234
TARUMÃ,2020-07-23,2020-11-04,2020-12-17,0.0337480760870843,0.0526879023492359,0.107186935351274
ITAPECERICA DA SERRA,2020-07-23,2020-07-23,2020-10-29,1.45163995163995,1.55775475349839,2.17603348716722
QUATÁ,2020-07-23,2020-07-23,2020-07-24,0.0308504069604267,0.0330540074575998,0.0356241598563485
FRANCO DA ROCHA,2020-07-23,2020-07-23,2020-07-28,1.01226844481073,1.08457333372579,1.18506713139092
URU,2020-08-20,2020-08-30,2020-09-12,1.88409440271542e-07,1.96806719254816e-06,6.47149557764237e-06
ÁGUAS DE LINDÓIA,2020-07-23,2020-07-23,2020-07-24,0.024328222517954,0.0260659526978078,0.0281529411942296
PIRAJUÍ,2020-07-23,2020-07-23,2020-07-28,0.0325403089412561,0.0348646167227744,0.0377141569345394
SEVERÍNIA,2020-07-23,2020-08-12,2020-08-27,0.0865002082090871,0.0961212442711584,0.115786030406308
ITAJOBI,2020-07-23,2020-07-23,2020-07-23,0.0990833892242344,0.106160774168822,0.114326987566424
PEDRANÓPOLIS,2020-08-06,2020-08-26,2020-10-20,0.00589595249884978,0.00938228185457379,0.0175312135644328
BILAC,2020-07-23,2020-08-05,2020-09-29,0.0234660875132713,0.0261143415045922,0.0393851133128984
SANTO ANTÔNIO DO JARDIM,2020-07-23,2020-11-11,2020-12-21,0.013301624410496,0.0188655205811448,0.0325899959213496
SEBASTIANÓPOLIS DO SUL,2020-07-23,2020-07-23,2020-07-24,0.0284906271660521,0.0305256719636272,0.0329092151335241
MARINÓPOLIS,2020-07-23,2020-07-23,2020-07-24,0.00474843786100868,0.00508761199393787,0.00548486918892069
PIRACICABA,2020-07-23,2020-07-23,2020-07-23,4.75469093029858,5.09431171103418,5.4861818426522
CAJAMAR,2020-07-23,2020-07-23,2020-07-25,0.549897033450215,0.589175392982369,0.634786424788643
LINS,2020-07-23,2020-07-23,2020-07-31,0.392434513348398,0.420465550016139,0.472387389468612
NEVES PAULISTA,2020-07-23,2020-09-16,2020-10-18,0.0493797634705734,0.076253702408392,0.13787599972936
TAMBAÚ,2020-07-23,2020-10-08,2020-10-30,0.0813932731785125,0.474789128388199,0.820133277281443
GUAREÍ,2020-07-23,2020-07-23,2020-07-23,0.085536704546211,0.0916464691566548,0.0986961975533205
IPIGUÁ,2020-07-23,2020-07-23,2020-09-04,0.0617296921931128,0.0661389559211925,0.0778611481668818
ARAPEÍ,2020-08-01,2020-08-06,2020-08-08,0.000661719670449479,0.000904440856783428,0.00120065570594141
POTIRENDABA,2020-07-23,2020-07-23,2020-07-23,0.232114815441071,0.248694445115433,0.26782478704739
CÂNDIDO MOTA,2020-07-23,2020-07-23,2020-07-23,0.0715424331313797,0.0766526069264781,0.082548961305438
ITAJU,2020-07-23,2020-07-23,2020-07-24,0.0246250986582478,0.0263840342766941,0.0284578290887186
ARARAQUARA,2020-07-23,2020-07-23,2020-07-23,0.249104863997667,0.266898068568928,0.287428689228078
PORTO FERREIRA,2020-07-23,2020-07-23,2020-07-23,0.238331268071045,0.25535493007612,0.274997617005052
BERTIOGA,2020-07-23,2020-07-23,2020-07-29,0.330240382006622,0.353828980721378,0.386231452245337
SÃO PEDRO DO TURVO,2020-07-23,2020-09-07,2020-09-20,0.0426429178464708,0.253988143480843,0.461594446247872
ITATINGA,2020-07-23,2020-07-23,2020-07-23,0.122465892434322,0.13121345617963,0.141306798962679
PACAEMBU,2020-07-23,2020-07-23,2020-11-25,0.0126969505898695,0.0136038756320032,0.0167601959370147
RIBEIRA,2020-07-23,2020-07-23,2020-07-24,0.0112628401003908,0.0120673286789901,0.0130069520886789
