date,median_cases,min_cases,max_cases,median_deaths,min_deaths,max_deaths
2020-07-22,441063.142857143,441063.142857143,441063.142857143,20541.1428571429,20541.1428571429,20541.1428571429
2020-07-23,449869.945345079,449179.05294577,449880.350029787,20873.4955363016,20851.3386910244,20928.8876494948
2020-07-24,458748.060063592,457487.585203292,458789.274719066,21202.198622978,21155.7132964665,21297.3434261933
2020-07-25,467572.06337081,465821.790776307,467693.014157431,21527.6196148585,21455.1204491716,21649.6102477081
2020-07-26,476262.968487492,474034.476659228,476490.814101444,21849.7515436908,21749.9567778779,21987.813982567
2020-07-27,484760.864358583,482049.388744606,485141.85509995,22168.3550860892,22013.6499194881,22313.3963700868
2020-07-28,493039.199099249,420652.806078231,520237.580515272,22476.0687579908,20351.9563456187,23945.1406504321
2020-07-29,501081.155588796,427070.823264866,528922.043715961,22784.2692956211,20569.6501289015,24304.3362283325
2020-07-30,508880.396899753,433223.793753432,537351.649248118,23087.5458311313,20777.5357628667,24659.2200309281
2020-07-31,516436.985064096,439103.021311052,545515.329280905,23374.9263545697,20976.1584507786,25009.3038836202
2020-08-01,523755.361291259,444706.049663886,553408.298416458,23665.2246835615,21165.9573605906,25354.1381005654
2020-08-02,530842.518170265,450034.487512658,561113.485296284,23942.0898427316,21347.2997952153,25693.3252656363
2020-08-03,537674.335549439,455093.011240461,568596.720540486,24208.3273576428,21520.5044094611,26026.5264805785
2020-08-04,544171.985022372,459887.920890736,575863.099309777,24475.4717132478,21685.8576529462,26353.4630737341
2020-08-05,550423.335441026,464426.763360192,582922.104075098,24744.145047866,21843.6242747007,26673.9147994655
2020-08-06,556507.423930459,468718.89608714,589783.682956296,24993.1312464412,21994.0547385273,26987.7163993251
2020-08-07,562511.785833197,472774.23663827,596457.759964768,25223.1826268124,22137.3918184875,27294.7541369291
2020-08-08,568253.22028235,476603.154181874,602954.106511451,25463.7713349962,22273.8737210392,27594.960915356
2020-08-09,573768.155550741,480216.015629505,609282.144940638,25702.5786297673,22403.7361769022,27888.3113899247
2020-08-10,579074.979747522,483623.186792771,615450.917359563,25935.3731513238,22527.2132301864,28174.8168650193
2020-08-11,584210.075030395,486834.610571743,621468.933494454,26161.6333147291,22644.5376751248,28454.5205547331
2020-08-12,589182.712217678,489859.895537154,627344.195515748,26381.2962514065,22755.9405956997,28727.4927655301
2020-08-13,594051.98679873,492708.859678799,633084.412194077,26594.4463708062,22861.6509490997,28993.8266025311
2020-08-14,598861.784463607,495390.984956649,638696.82131695,26801.1919708066,22961.8959869802,29253.6348494402
2020-08-15,603483.353444037,497895.266239988,644188.239852751,27001.6615354808,23056.9006515397,29507.0465121469
2020-08-16,607978.741496326,500238.922778732,649565.007562843,27195.6585388008,23146.8870869539,29754.2038483507
2020-08-17,612265.847801555,502442.302552941,654833.037098166,27381.6631385385,23232.0739124585,29995.2594981464
2020-08-18,616386.892293739,504513.59988197,659997.73963904,27567.4862907347,23312.6756792851,30230.3740506378
2020-08-19,620398.782161528,506460.554807962,665064.083206169,27747.9993981902,23388.9020912702,30459.7135965795
2020-08-20,624307.953448633,508290.612868811,670036.793677038,27923.3665352124,23460.9574662761,30683.4476974173
