DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-08-14,17161.5714285714,17161.5714285714,17161.5714285714,Grande São Paulo
I,2020-08-15,17281.1320535986,17298.2121428882,17320.9855952744,Grande São Paulo
I,2020-08-16,17391.3428875545,17423.4774609954,17460.8426662096,Grande São Paulo
I,2020-08-17,17493.3986850537,17538.9332532346,17584.730377693,Grande São Paulo
I,2020-08-18,17588.3524364141,17645.9394084674,17695.5872261324,Grande São Paulo
I,2020-08-19,17674.4340274488,17745.6680492153,17795.8080059297,Grande São Paulo
I,2020-08-20,16484.2956346865,17838.8451553671,18582.3814970091,Grande São Paulo
I,2020-08-21,16548.8995563813,17922.6174420302,18683.3441236724,Grande São Paulo
I,2020-08-22,16608.488068147,18003.6054819076,18779.2903409712,Grande São Paulo
I,2020-08-23,16664.2305629442,18081.5952837437,18870.8807716959,Grande São Paulo
I,2020-08-24,16716.7361238141,18150.8042269457,18958.6765557183,Grande São Paulo
I,2020-08-25,16766.5061419783,18215.7851636314,19043.1537185996,Grande São Paulo
I,2020-08-26,16813.952834282,18278.5012268756,19124.7144815746,Grande São Paulo
I,2020-08-27,16859.414630886,18340.8925088124,19203.6965829825,Grande São Paulo
I,2020-08-28,16903.1693235522,18400.0742640092,19280.3859422407,Grande São Paulo
I,2020-08-29,16945.4447090982,18456.5507157335,19355.0242302451,Grande São Paulo
I,2020-08-30,16986.427423236,18511.3946100152,19427.8157087803,Grande São Paulo
I,2020-08-31,17026.2701938998,18564.7807312742,19498.9324745283,Grande São Paulo
I,2020-09-01,17065.0978644238,18616.8516572144,19568.5193751622,Grande São Paulo
I,2020-09-02,17103.0122822928,18667.5912024588,19636.6971644027,Grande São Paulo
I,2020-09-03,17140.0962973324,18715.9436419525,19703.5647847683,Grande São Paulo
I,2020-09-04,17176.4173837334,18763.2569984957,19769.2054405971,Grande São Paulo
I,2020-09-05,17212.0304049681,18809.8572455126,19833.6888877763,Grande São Paulo
I,2020-09-06,17246.9799175279,18856.4203387925,19897.0737127199,Grande São Paulo
I,2020-09-07,17281.3020284462,18902.0248706768,19959.4087474021,Grande São Paulo
I,2020-09-08,17315.0259564198,18946.9575392119,20020.7346698512,Grande São Paulo
I,2020-09-09,17348.1752472604,18991.5750893299,20081.0844609437,Grande São Paulo
I,2020-09-10,17380.7687447077,19035.3675671104,20140.4834296275,Grande São Paulo
I,2020-09-11,17412.821674284,19079.3571559851,20198.9528609296,Grande São Paulo
I,2020-09-12,17444.3463428081,19123.2966995706,20256.5105929695,Grande São Paulo
I,2020-09-13,17475.3527351984,19166.4097568385,20313.1717929165,Grande São Paulo
I,2020-09-14,17505.848968955,19208.7085214851,20368.9491526845,Grande São Paulo
I,2020-09-15,17535.841693592,19250.2036630813,20423.8533984493,Grande São Paulo
I,2020-09-16,17565.3363568775,19288.9251664529,20477.8929348438,Grande São Paulo
I,2020-09-17,17594.3373953966,19323.6085543019,20531.0732156492,Grande São Paulo
I,2020-09-18,17622.8486358321,19357.5391332262,20583.3993608787,Grande São Paulo
I,2020-09-19,17650.8734567446,19390.8594860392,20634.8761854329,Grande São Paulo
I,2020-09-20,17678.4149379495,19425.6881742264,20685.5084666004,Grande São Paulo
I,2020-09-21,17705.4759500904,19462.1100494084,20735.3007668328,Grande São Paulo
I,2020-09-22,17732.0592487512,19497.1132519332,20784.257577886,Grande São Paulo
I,2020-09-23,17758.1674972065,19530.3863812316,20832.3827642637,Grande São Paulo
I,2020-09-24,17783.8032591017,19562.1425227662,20879.6788020495,Grande São Paulo
I,2020-09-25,17808.9692011931,19595.1680131758,20926.1488470215,Grande São Paulo
I,2020-09-26,17833.6681151842,19627.5547508552,20971.7966032921,Grande São Paulo
I,2020-09-27,17857.9029488349,19659.3095895878,21016.6264187427,Grande São Paulo
I,2020-09-28,17881.6768025416,19690.4395584047,21060.6430191783,Grande São Paulo
I,2020-09-29,17904.9929434645,19720.9518731672,21103.8515344232,Grande São Paulo
I,2020-09-30,17927.8547704755,19750.8535044926,21146.2569430896,Grande São Paulo
I,2020-10-01,17950.2657625211,19779.5149148092,21187.8633506363,Grande São Paulo
I,2020-10-02,17972.2296132967,19806.7507095477,21228.6756922356,Grande São Paulo
I,2020-10-03,17993.7502188759,19831.5320092566,21268.6995711667,Grande São Paulo
I,2020-10-04,18014.831678421,19854.5471380005,21307.9412965666,Grande São Paulo
I,2020-10-05,18035.4782700764,19876.8112572043,21346.4076209487,Grande São Paulo
I,2020-10-06,18055.6944453168,19898.3407277918,21384.1057306545,Grande São Paulo
I,2020-10-07,18075.48478502,19919.1519835657,21421.042751271,Grande São Paulo
I,2020-10-08,18094.8539437435,19939.2610984322,21457.225112522,Grande São Paulo
I,2020-10-09,18113.8067530651,19958.684611929,21492.6599670339,Grande São Paulo
I,2020-10-10,18132.1293095004,19977.4393890723,21527.3550381129,Grande São Paulo
I,2020-10-11,18145.3518258009,19998.6262382316,21561.3186371898,Grande São Paulo
I,2020-10-12,18158.0730619752,20020.7302724333,21594.5594305719,Grande São Paulo
I,2020-10-13,18170.3084685309,20042.2831285329,21627.0864205963,Grande São Paulo
I,2020-10-14,18182.0731836522,20063.2953948897,21658.9085230169,Grande São Paulo
I,2020-10-15,18193.3817161472,20083.7771642704,21690.0340250657,Grande São Paulo
I,2020-10-16,18204.2485940856,20103.7387864116,21720.4717679852,Grande São Paulo
I,2020-10-17,18214.6882742406,20125.6491054966,21750.231014692,Grande São Paulo
I,2020-10-18,18224.7151261174,20145.183264055,21779.3214596149,Grande São Paulo
I,2020-10-19,18234.3433106214,20163.527502829,21807.7530297716,Grande São Paulo
I,2020-10-20,18243.5867555098,20181.4110341605,21835.535865443,Grande São Paulo
I,2020-10-21,18252.4589723875,20198.8434201615,21862.6799663081,Grande São Paulo
I,2020-10-22,18260.9728340144,20215.8336203312,21889.1947364802,Grande São Paulo
I,2020-10-23,18269.141059588,20232.3907805503,21915.0899675148,Grande São Paulo
I,2020-10-24,18276.9761587597,20248.5241363831,21940.3757275884,Grande São Paulo
I,2020-10-25,18284.4904297713,20264.2430139195,21965.062368708,Grande São Paulo
I,2020-10-26,18291.6958799667,20279.5566984025,21989.1603608897,Grande São Paulo
I,2020-10-27,18298.6042165519,20294.4744235923,22012.6802755927,Grande São Paulo
I,2020-10-28,18305.2267220369,20309.0051514698,22035.6324932621,Grande São Paulo
I,2020-10-29,18311.5740994177,20323.1572957482,22058.0268255852,Grande São Paulo
I,2020-10-30,18317.6568339365,20336.9393612617,22079.8733301946,Grande São Paulo
I,2020-10-31,18323.4851598827,20350.3598689147,22101.1822200686,Grande São Paulo
I,2020-11-01,18329.0690663876,20363.4273589809,22121.9638702521,Grande São Paulo
I,2020-11-02,18334.418246058,20376.1502874447,22142.2286818126,Grande São Paulo
I,2020-11-03,18339.5420943025,20388.5370195045,22161.9870690784,Grande São Paulo
I,2020-11-04,18344.4496248431,20400.5956545398,22181.2492202475,Grande São Paulo
I,2020-11-05,18349.1493622028,20411.9004562467,22200.0247863455,Grande São Paulo
I,2020-11-06,18353.6496100563,20421.5696466494,22218.3235545859,Grande São Paulo
I,2020-11-07,18357.9584320391,20430.9300060876,22236.1553755875,Grande São Paulo
I,2020-11-08,18362.0836605797,20439.9905339172,22253.5301704012,Grande São Paulo
I,2020-11-09,18366.0328636952,20448.7600715535,22270.4578201987,Grande São Paulo
I,2020-11-10,18369.8133482824,20458.6305367804,22286.948157284,Grande São Paulo
I,2020-11-11,18373.4321025637,20468.7963436439,22303.0107705388,Grande São Paulo
I,2020-11-12,18376.8957210976,20478.6944035304,22318.6547508776,Grande São Paulo
I,2020-11-13,18380.2106028652,20488.3310608922,22333.8892463989,Grande São Paulo
I,2020-11-14,18383.3829403082,20497.7126522939,22348.7234046454,Grande São Paulo
I,2020-11-15,18386.4187285133,20506.8455158425,22363.1663800356,Grande São Paulo
I,2020-11-16,18389.3237435308,20515.735907167,22377.227245155,Grande São Paulo
I,2020-11-17,18392.1035469601,20524.3899968342,22390.914984991,Grande São Paulo
I,2020-11-18,18394.7634464084,20532.8137215962,22404.2383396161,Grande São Paulo
I,2020-11-19,18397.3084428175,20541.012590557,22417.2055967906,Grande São Paulo
