DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-07-09,12664.1428571429,12664.1428571429,12664.1428571429,Grande São Paulo
I,2020-07-10,12861.7757678848,12874.9512952676,12907.3833626714,Grande São Paulo
I,2020-07-11,13050.2746179639,13078.1660827762,13125.9533635522,Grande São Paulo
I,2020-07-12,13230.5724884122,13274.2887223337,13323.6821939751,Grande São Paulo
I,2020-07-13,13403.5668507678,13457.9904487572,13503.8983827675,Grande São Paulo
I,2020-07-14,13570.086660859,13629.1197080625,13669.4465024755,Grande São Paulo
I,2020-07-15,12183.8464111909,13786.3819695166,14478.5226184096,Grande São Paulo
I,2020-07-16,12307.1507582272,13936.5039354053,14659.9202984041,Grande São Paulo
I,2020-07-17,12416.9204827797,14079.2222243896,14837.1756487994,Grande São Paulo
I,2020-07-18,12520.8284774223,14227.3489186818,15010.1496291063,Grande São Paulo
I,2020-07-19,12619.8333497517,14348.4829819813,15179.2198026623,Grande São Paulo
I,2020-07-20,12714.7216364706,14470.6586364613,15344.7254856856,Grande São Paulo
I,2020-07-21,12806.1372850438,14603.8273249504,15506.9705068803,Grande São Paulo
I,2020-07-22,12894.6034659041,14735.0790405923,15666.2251093314,Grande São Paulo
I,2020-07-23,12980.542237892,14858.5212146575,15822.7284859206,Grande São Paulo
I,2020-07-24,13064.2983622799,14977.5337139465,15976.6940274361,Grande São Paulo
I,2020-07-25,13146.1530208739,15097.7041106147,16128.3119570885,Grande São Paulo
I,2020-07-26,13226.3356049044,15216.5618411398,16277.7519217014,Grande São Paulo
I,2020-07-27,13305.0320842713,15333.614102706,16425.8760139304,Grande São Paulo
I,2020-07-28,13382.392891948,15448.9507219059,16581.074087631,Grande São Paulo
I,2020-07-29,13458.5366407284,15562.6345093744,16735.0712683438,Grande São Paulo
I,2020-07-30,13533.5544514335,15674.7053008717,16887.929210043,Grande São Paulo
I,2020-07-31,13607.520249476,15784.0341881299,17039.6995197341,Grande São Paulo
I,2020-08-01,13680.4938279755,15888.7464567231,17190.4247524834,Grande São Paulo
I,2020-08-02,13752.5237799669,15991.8917686466,17340.1393464694,Grande São Paulo
I,2020-08-03,13823.6486760614,16093.5010908908,17488.8703760132,Grande São Paulo
I,2020-08-04,13893.8989373603,16191.234817165,17636.6383043207,Grande São Paulo
I,2020-08-05,13963.2958831147,16285.5609305318,17783.4574692249,Grande São Paulo
I,2020-08-06,14031.8521181289,16378.5087904666,17929.3366110986,Grande São Paulo
I,2020-08-07,14099.5778951305,16470.1233509439,18074.2798362678,Grande São Paulo
I,2020-08-08,14166.4815099306,16560.4447154329,18218.2871225622,Grande São Paulo
I,2020-08-09,14230.930112598,16649.5089301102,18361.3548074997,Grande São Paulo
I,2020-08-10,14289.8979185391,16737.3482518262,18503.4759431477,Grande São Paulo
I,2020-08-11,14347.8389603945,16823.9916864376,18644.6406830161,Grande São Paulo
I,2020-08-12,14404.7735452425,16909.4646147979,18784.836455599,Grande São Paulo
I,2020-08-13,14460.7170915766,16993.7888878651,18924.0482034851,Grande São Paulo
I,2020-08-14,14515.6858475867,17076.9848987307,19062.2590387987,Grande São Paulo
I,2020-08-15,14569.6964856267,17155.8319806623,19199.4505069083,Grande São Paulo
I,2020-08-16,14622.7662137464,17233.8018691789,19335.6028533773,Grande São Paulo
I,2020-08-17,14674.9117407848,17314.7598527496,19470.6951864722,Grande São Paulo
I,2020-08-18,14726.1493092047,17394.6887588224,19604.7056844119,Grande São Paulo
I,2020-08-19,14776.4924767701,17473.5999271942,19737.611626042,Grande São Paulo
I,2020-08-20,14823.1068375308,17550.9755242588,19869.3894935094,Grande São Paulo
I,2020-08-21,14864.4094047624,17626.5805016017,20000.0154561332,Grande São Paulo
I,2020-08-22,14904.3140282395,17701.1720321503,20129.4655159438,Grande São Paulo
I,2020-08-23,14942.8463615036,17774.7623379441,20257.7156645747,Grande São Paulo
I,2020-08-24,14980.0333389164,17847.3633578028,20384.7419538268,Grande São Paulo
I,2020-08-25,15015.9030069252,17918.9867634526,20510.5206129914,Grande São Paulo
I,2020-08-26,15050.4841118731,17989.6429933296,20635.0280169092,Grande São Paulo
I,2020-08-27,15083.8058876743,18059.3409320693,20758.2407234513,Grande São Paulo
I,2020-08-28,15115.8984623177,18129.239947058,20880.1358494183,Grande São Paulo
I,2020-08-29,15146.792658175,18198.1231746251,21000.6911537872,Grande São Paulo
I,2020-08-30,15176.5198499514,18264.7878665225,21119.8851339014,Grande São Paulo
I,2020-08-31,15205.111726002,18331.686764643,21237.6970476912,Grande São Paulo
I,2020-09-01,15232.6001649318,18402.8088621148,21354.1069791335,Grande São Paulo
I,2020-09-02,15259.0169404186,18473.0143390452,21469.0957762068,Grande São Paulo
I,2020-09-03,15284.3935772294,18537.2333563795,21582.6450513058,Grande São Paulo
I,2020-09-04,15308.761657716,18590.4699080961,21694.7374750071,Grande São Paulo
I,2020-09-05,15332.1526926668,18640.7168965622,21805.3568177929,Grande São Paulo
I,2020-09-06,15354.5980361601,18696.4558412818,21914.4880034612,Grande São Paulo
I,2020-09-07,15376.1287302908,18754.981607134,22022.1170982655,Grande São Paulo
I,2020-09-08,15396.7754352811,18812.3525953914,22128.2313377163,Grande São Paulo
I,2020-09-09,15416.5682370392,18868.5765640467,22232.8190446118,Grande São Paulo
I,2020-09-10,15435.5365656891,18925.1080122417,22335.8696013737,Grande São Paulo
