"Municipio","DRS","Minimo","Mediana","Máximo"
"VISTA ALEGRE DO ALTO","Barretos",1.95709812056752,2.09765013265161,2.13897668952315
"MINEIROS DO TIETÊ","Bauru",1.78728731775282,1.82331966336461,1.85419177390216
"CAMPO LIMPO PAULISTA","Campinas",1.71326521307109,1.79296048484247,1.84001227315697
"LUÍS ANTÔNIO","Ribeirão Preto",1.70556439993632,1.78690984392372,1.82421943669009
"RIO DAS PEDRAS","Piracicaba",1.63572756249182,1.71410101235982,1.74652311795098
"IRACEMÁPOLIS","Piracicaba",1.46973989310218,1.71321358475472,1.75126224638421
"CÂNDIDO MOTA","Marília",1.68157027435223,1.69942592268268,1.72721018726722
"SEVERÍNIA","Barretos",1.65720955211894,1.68336619016844,1.71456683736409
"PRADÓPOLIS","Ribeirão Preto",1.5730338151875,1.67371594197635,1.70717190337507
"SANTA ADÉLIA","São José do Rio Preto",1.61972041102205,1.63428949309578,1.651727282597
"SANTA ROSA DE VITERBO","Ribeirão Preto",1.6100654384921,1.6299734512954,1.65827503737334
"ITATINGA","Bauru",1.5750764864072,1.61368054732207,1.64076327616486
"BRODOWSKI","Ribeirão Preto",1.56164530522742,1.58471092990014,1.61197608831718
"ILHA COMPRIDA","Registro",1.53115284693447,1.5433204364576,1.56176250259657
"SANTA BRANCA","Taubaté",1.51485358395308,1.53202166039415,1.55679767287046
"PRESIDENTE EPITÁCIO","Presidente Prudente",1.50544350145025,1.52511803343459,1.54902571564552
"RAFARD","Piracicaba",1.45008724404404,1.52431757609528,1.56016407649476
"PERUÍBE","Baixada Santista",1.49390142041148,1.51743729311046,1.54467549199728
"ALTINÓPOLIS","Ribeirão Preto",1.48424356705803,1.51703028803615,1.54184493493765
"DUMONT","Ribeirão Preto",1.41246679715353,1.50613711851442,1.53391307127382
"SANTO ANTÔNIO DO ARACANGUÁ","Araçatuba",1.41217552928623,1.50552889880589,1.53318336554088
"ITÁPOLIS","Araraquara",1.48715015564345,1.50410007267534,1.52762838454097
"DESCALVADO","Araraquara",1.49475393045979,1.50395866455006,1.52490555574257
"RIBEIRÃO BRANCO","Sorocaba",1.46710574139489,1.49339978132765,1.51711945108266
"TUPÃ","Marília",1.46424173026218,1.48215882058044,1.50559321000824
"BARRINHA","Ribeirão Preto",1.46989924272043,1.48115229144334,1.5042450581251
"NOVA GRANADA","São José do Rio Preto",1.41659821112814,1.47503308401271,1.50057398261025
"PONTAL","Ribeirão Preto",1.32872013967538,1.46449315602421,1.4887671375731
"ALUMÍNIO","Sorocaba",1.42961619553907,1.44565453109719,1.47012785475264
"PENÁPOLIS","Araçatuba",1.43385428855768,1.44300278485019,1.46311251429669
"ANDRADINA","Araçatuba",1.41535743663495,1.42480556711275,1.44542485242527
"NOVA ALIANÇA","São José do Rio Preto",1.39998778076559,1.42280086896009,1.42934041114576
"MAIRINQUE","Sorocaba",1.3918298276719,1.41674589891222,1.45344658727794
"ILHABELA","Taubaté",1.34107800021546,1.41385643870102,1.43660982715377
"NOVA ODESSA","Campinas",1.38070689030031,1.41380329469974,1.44637963064657
"BURI","Sorocaba",1.3923278073867,1.41245154321242,1.43491580414812
"SÃO JOÃO DA BOA VISTA","São João da Boa Vista",1.39202003386076,1.40269567910919,1.42429627319733
"CAÇAPAVA","Taubaté",1.37390444052804,1.38228429893824,1.40204800225222
"NOVO HORIZONTE","São José do Rio Preto",1.35771189241521,1.37672553782186,1.38403010389983
"PIRACICABA","Piracicaba",1.33379925746631,1.37638306784487,1.39847465773096
"VARGEM GRANDE DO SUL","São João da Boa Vista",1.36048223014953,1.37015398136743,1.39028441154685
"DRACENA","Presidente Prudente",1.3327576874348,1.36953607618232,1.39167906638968
"ELIAS FAUSTO","Piracicaba",1.3237326843813,1.35755712321691,1.38424374069606
"AMÉRICO DE CAMPOS","São José do Rio Preto",1.33435012900216,1.35608170359794,1.37228925060334
"VIRADOURO","Barretos",1.34574717973847,1.35464131204632,1.37338868337988
"JACI","São José do Rio Preto",1.30838188779022,1.33528810386342,1.35731063880173
"CRAVINHOS","Ribeirão Preto",1.30820777053244,1.3307315338757,1.35861730843566
"GUAPIAÇU","São José do Rio Preto",1.30355147087636,1.32867424293405,1.34926123237328
"SANTA CRUZ DAS PALMEIRAS","São João da Boa Vista",1.20903743948406,1.32795497579499,1.35076913505118
"SERTÃOZINHO","Ribeirão Preto",1.14558978591393,1.321782308233,1.34790449180044
"JABOTICABAL","Ribeirão Preto",1.31141296149746,1.31881812032375,1.33518807478306
"TANABI","São José do Rio Preto",1.25263597379051,1.31631417861767,1.33739710155439
"PEREIRA BARRETO","Araçatuba",1.30566206854434,1.31308440060609,1.33060552620215
"PIRACAIA","Campinas",1.30015421073722,1.31104857910957,1.32997293394474
"MONTE ALTO","Ribeirão Preto",1.29034695761049,1.30530121935873,1.31523554001982
"JARDINÓPOLIS","Ribeirão Preto",1.27751770767338,1.29941225548252,1.32505653578452
"GUARIBA","Ribeirão Preto",1.26178575507345,1.29463853485803,1.31411346311409
"SANTA BÁRBARA DOESTE","Campinas",1.26901893041696,1.29399816806371,1.31354933807944
"SALES OLIVEIRA","Franca",1.27623887029626,1.29387482676215,1.30937227494721
"TAQUARITINGA","Araraquara",1.27944942265166,1.29274391945385,1.30196026605257
"BURITAMA","Araçatuba",1.25382719533139,1.29264864031586,1.31339900934643
"CATIGUÁ","São José do Rio Preto",1.26785646426734,1.28669179284796,1.30845871667995
"ESTIVA GERBI","São João da Boa Vista",1.24910115082866,1.28448312641879,1.30487619669301
"LORENA","Taubaté",1.27549251344028,1.28372736510112,1.29928011383628
"GENERAL SALGADO","São José do Rio Preto",1.25060716274275,1.27294036499277,1.29332991342158
"PITANGUEIRAS","Ribeirão Preto",1.26264019750599,1.27114506007295,1.28646430686888
"ORLÂNDIA","Franca",1.23227943493238,1.27064912338212,1.2909439970637
"MAIRIPORÃ","Grande São Paulo",1.25135919952644,1.26746465600925,1.29007265678618
"SÃO PEDRO","Piracicaba",1.25767045737764,1.26624482302776,1.28359232478826
"OLÍMPIA","Barretos",1.242057530048,1.26417899360023,1.28290219516007
"PRAIA GRANDE","Baixada Santista",1.23020678410194,1.2510823552006,1.2578170559381
"ARAÇATUBA","Araçatuba",1.17337323214553,1.2481546811355,1.26836210473592
"AURIFLAMA","Araçatuba",1.21097437673123,1.24802807258151,1.26762452091815
"SÃO JOSÉ DO RIO PRETO","São José do Rio Preto",1.15347316255798,1.24367506116513,1.26311189614743
"MONTE APRAZÍVEL","São José do Rio Preto",1.19114771296034,1.23403073187304,1.25347558874836
"SERRANA","Ribeirão Preto",1.20030481623159,1.23258874019178,1.25231900994594
"GUARATINGUETÁ","Taubaté",1.21731234931859,1.22557929711583,1.24289436363272
"CAPELA DO ALTO","Sorocaba",1.20109560868572,1.22518062318018,1.23642318942767
"FERNANDÓPOLIS","São José do Rio Preto",1.21168043132425,1.22131735813646,1.23360249464351
"ELDORADO","Registro",1.20273298843542,1.22077999192205,1.22892546300483
"ARTUR NOGUEIRA","Campinas",1.20042813908172,1.21889844067748,1.229954174511
"CERQUILHO","Sorocaba",1.20404000616399,1.2178497101708,1.23896632736715
"IGUAPE","Registro",1.19789710042806,1.21723195554996,1.22584890432415
"AMERICANA","Campinas",1.20228495459701,1.21504165918318,1.23256424624389
"BÁLSAMO","São José do Rio Preto",1.19523167165063,1.21435986661963,1.21907029981547
"CHARQUEADA","Piracicaba",1.20204534779086,1.21338124132809,1.22867045553789
"BIRIGUI","Araçatuba",1.19995185933229,1.21220429257217,1.22958813296163
"PIRAPORA DO BOM JESUS","Grande São Paulo",1.16142701389762,1.21210900783411,1.23567997025991
"SÃO JOAQUIM DA BARRA","Franca",1.19623428774124,1.2089288122212,1.22578036138348
"TATUÍ","Sorocaba",1.17841592522651,1.20083192710021,1.22089779515819
"PARDINHO","Bauru",1.16398775377595,1.20042048570897,1.24541716249705
"BARIRI","Bauru",1.18072474285198,1.19573917121928,1.20487480825422
"ITAPIRA","São João da Boa Vista",1.17959147587931,1.19524464748573,1.20019842341506
"SANTA FÉ DO SUL","São José do Rio Preto",1.18619277883264,1.19472121484617,1.20811728102477
"EMBU DAS ARTES","Grande São Paulo",1.1824291453833,1.18999521165386,1.20623573247928
"ARIRANHA","São José do Rio Preto",1.17005493041636,1.18900583180988,1.19714054524394
"UBATUBA","Taubaté",1.17355577943181,1.1888381873545,1.20704786212062
"IGARATÁ","Taubaté",1.12290433719744,1.18614117885296,1.20544401286143
"VINHEDO","Campinas",1.12854951984734,1.17789197135073,1.20134514982935
"RIBEIRÃO PRETO","Ribeirão Preto",1.16215151544829,1.17772931188309,1.19476569656886
"MARÍLIA","Marília",1.16380594961182,1.17411369295684,1.18609817969164
