Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
1,4,5,20,16,11,6.66666666666667,3,0.163877870551797,1.02022080302981,0.888888888888889,0.958187686320839,1.04342445187028,0.876057439099108,1.00562700922628
2,4,5,19,22,11,6.55555555555556,3,0.164143664495531,1.00494003071543,0.888888888888889,0.958795135943833,1.04432405265077,0.880924568542215,1.00825138369529
3,4,5,13,24,12,5.88888888888889,2.5,0.16754072878512,0.917028984103157,0.888888888888889,0.956932706956094,1.0399771979337,0.925839181449917,1.04170574585284
4,4,5,18,16,13,6.625,2,0.160003960806702,0.988503929455288,0.875,0.946830511474377,1.02868780052869,0.885705848157866,1.0114725335808
5,4,5,17,7,12,6.33333333333333,3,0.164778437275738,0.97479073016613,0.888888888888889,0.953104235146483,1.03518375204568,0.892375540657857,1.01592965317184
6,4,5,14,9,13,5.9,1.5,0.174860251846012,0.935036396558856,0.9,0.949214456288652,1.02996736961331,0.916366603556818,1.03411413911936
7,4,5,20,15,12,6.66666666666667,1,0.167778002172295,1.02022080302981,0.888888888888889,0.951233246406963,1.03348550998737,0.876058325604242,1.00562338777067
8,4,5,20,27,11,6.875,2,0.159384396204314,1.02158743939689,0.875,0.958659147634386,1.04419678124206,0.875496135724687,1.00555777885062
9,4,5,19,11,12,6.55555555555556,2,0.16582278928216,1.00494003071543,0.888888888888889,0.951791905569026,1.03367920121137,0.880925033159992,1.00825289869176
10,4,5,13,26,13,6.14285714285714,0.25,0.158465633479925,0.898620786231584,0.857142857142857,0.95151587401127,1.03239625648279,0.923874584977452,1.04093293376634
11,4,5,18,21,11,6.3,2.5,0.170776897713591,0.988813056389549,0.9,0.959094588347222,1.04469160919737,0.886859124334334,1.01172104606552
12,4,5,15,10,12,6.25,0.5,0.164326072026991,0.938454602659074,0.875,0.955190656016491,1.03835000739158,0.906120870808216,1.02644279882063
13,4,5,19,19,11,5.93333333333333,1.5,0.197053334492285,0.987510098045232,0.933333333333333,0.957312376271664,1.04189278903457,0.8836524016447,1.00927911450285
14,4,5,20,9,12,6,2,0.195220895326254,0.997971792273454,0.933333333333333,0.949875471928823,1.03286245025984,0.878645884917749,1.00587872812423
15,4,5,13,21,12,6.14285714285714,0.25,0.158465633479925,0.898620786231584,0.857142857142857,0.957917754005989,1.04076616944645,0.923874588467411,1.04093293387245
16,4,5,12,17,13,5.77777777777778,2,0.169074245881401,0.903425345747474,0.888888888888889,0.95185643025731,1.03273787302469,0.937688037404056,1.05228072054011
17,4,5,14,28,12,6.28571428571429,2,0.153173138953249,0.915833349210587,0.857142857142857,0.956761830145825,1.04002640991027,0.913865145980878,1.03292041631044
18,4,5,14,23,12,6,0.25,0.171228811426605,0.927969615830385,0.888888888888889,0.955765058079285,1.03912952899466,0.915683501482076,1.03388184162649
19,4,5,12,16,12,5.875,3,0.160837267964637,0.894622094466929,0.875,0.958719136334247,1.04118405424799,0.936727399304378,1.0514351481057
20,4,5,12,21,12,5.875,1.5,0.164176669974571,0.89441772815799,0.875,0.958715126305215,1.04118392724611,0.936728481041157,1.0513892302555
21,4,5,12,21,12,6,3,0.152992332530118,0.883617738263241,0.857142857142857,0.959277908412348,1.04162945655925,0.935546147620353,1.05077687800382
22,4,5,20,20,12,6.875,3,0.156958786220805,1.02158743939689,0.875,0.951670721909739,1.03368123768017,0.875495715430363,1.00555951745611
23,4,5,18,8,11,5.86666666666667,3,0.193643000039094,0.979154581282316,0.933333333333333,0.957991876851886,1.04289233795678,0.889228821244364,1.01235127757538
24,4,5,19,26,13,5.93333333333333,0.5,0.199546486354062,0.986020709334715,0.933333333333333,0.94460097897923,1.02773303468616,0.883646090319283,1.00927911450285
25,4,5,16,19,13,6.22222222222222,1.5,0.168018387397644,0.959973730938196,0.888888888888889,0.947786014734183,1.02916433667207,0.899174669892882,1.02118297393953
26,4,5,16,8,13,6.375,3,0.158458692496669,0.9560915137401,0.875,0.948188531324098,1.02943153481888,0.898464993992906,1.02097942400733
27,4,5,19,26,11,5.93333333333333,1,0.198843846321038,0.987682982018881,0.933333333333333,0.957311351177342,1.04189226242379,0.883649254390651,1.00927911450285
28,4,5,14,14,12,5.9,1.5,0.174860251846012,0.935036396558856,0.9,0.9554263112121,1.03856612230104,0.9163666070619,1.03411413973073
29,4,5,18,24,13,6.625,0.5,0.162989762165184,0.986478825874119,0.875,0.946828004949316,1.02868780052869,0.885706554121932,1.0114725335808
30,4,5,13,16,12,6.14285714285714,2.5,0.15311978804001,0.899481247885541,0.857142857142857,0.957923283596307,1.04076634377292,0.923873205776935,1.04094089802693
31,4,5,13,7,13,5.88888888888889,3,0.166639104567071,0.917028984103157,0.888888888888889,0.950606860247471,1.03088592314647,0.925838829192643,1.04170765415362
32,4,5,19,15,13,6.4,1,0.173630939878408,1.00301592644263,0.9,0.94553896769505,1.0281640905988,0.881423611258888,1.00851286871935
33,4,5,14,5,13,5.6,2.5,0.196023354060788,0.938904222269475,0.933333333333333,0.948286975574209,1.02933817338778,0.919453186135119,1.03482278105193
34,4,5,13,17,12,6,0.5,0.165559879368228,0.907873682615639,0.875,0.957358118980414,1.04032115543255,0.924958632300221,1.04135044530888
35,4,5,13,24,13,5.8,0.25,0.177813440892824,0.917731551532653,0.9,0.950285201043205,1.03059250870631,0.926579813910775,1.04194414769086
36,4,5,13,5,13,5.8,1,0.176068682419695,0.922202126041357,0.9,0.95028705455384,1.03059223224309,0.926579262152764,1.04194711211043
37,4,5,12,26,12,5.46666666666667,0.25,0.202551359535474,0.918548143982182,0.933333333333333,0.956940973610349,1.03974938635564,0.942109646492586,1.05414771468005
38,4,5,13,15,13,5.53333333333333,2.5,0.196485691747924,0.929649335927582,0.933333333333333,0.949363266079633,1.02996188765514,0.929919572706599,1.04271655288122
39,4,5,19,15,13,6.55555555555556,0.25,0.169129819331112,1.0013189368639,0.888888888888889,0.945855591248431,1.02830835463063,0.880925856631211,1.00825557916955
40,4,5,16,17,13,6.22222222222222,2.5,0.166007643898144,0.959973730938196,0.888888888888889,0.94778790004863,1.02916406480568,0.899174107850156,1.0211860605279
41,4,5,20,27,11,6,1,0.198665820055862,0.997831974979678,0.933333333333333,0.956702673252732,1.04099408745473,0.878639923801702,1.00587872812423
