Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
1,5,9,12,10,15,9.42857142857143,1,0.0633082354160761,0.571133454691932,0.857142857142857,0.918971914428915,1.04153967590892,0.862607635700771,1.05333242315958
2,6,10,13,8,13,10.06,2.5,0.066871207158804,0.485646763486403,0.98,0.934052829145796,1.05354025782309,0.859260343086149,1.04453966900536
3,6,10,12,25,13,10.3333333333333,2,0.0410205578028161,0.421518370569007,0.833333333333333,0.939968760990737,1.05758628968662,0.860878860302009,1.05314601443424
4,5,8,13,11,12,8.1,2.5,0.120840252319695,0.67048081524437,0.98,0.937227859525258,1.05744237513141,0.86067516253059,1.04464866341663
5,5,8,12,10,14,8.66666666666667,3,0.0687306760798746,0.595594101788492,0.833333333333333,0.924532595801434,1.04579587291121,0.861095534938783,1.05264040987996
6,5,9,13,26,13,9.08,1.5,0.100781893256843,0.626132945036751,0.98,0.930900029886382,1.05078994539367,0.860242785596811,1.04464132829534
7,6,9,12,17,15,9.6,2,0.0465168809880555,0.440900768730111,0.8,0.920513333556395,1.04264050884558,0.858842609484467,1.05269075998858
8,6,9,13,15,13,9.08,0.5,0.0850763498024164,0.493462513386491,0.98,0.930911436823892,1.05079033937207,0.859595400285276,1.04454735766978
9,6,10,12,10,15,10.3333333333333,3,0.0405970356564797,0.420638723453939,0.833333333333333,0.92209097707401,1.04387014351588,0.860899777859056,1.05314409694972
10,4,9,12,6,13,9.42857142857143,3,0.0714131275896421,0.68318286460984,0.857142857142857,0.936400019222514,1.05490047786133,0.863290200459405,1.05337791017126
11,4,9,12,15,15,9.42857142857143,1.5,0.0733458653922861,0.683306171657483,0.857142857142857,0.918993979552095,1.04153844341861,0.863214876304383,1.05337816848996
12,5,10,13,9,13,10.06,0.5,0.0874221346410047,0.587580489200817,0.98,0.93403111030395,1.05354025782309,0.859821531214051,1.04463068308632
13,5,9,12,16,13,9.6,2.5,0.05503900551673,0.529997655267788,0.8,0.938134036562317,1.0561687206279,0.859222928919721,1.05271967118557
14,6,9,12,27,15,9.42857142857143,1,0.0534140323182765,0.480997336034142,0.857142857142857,0.918985492225829,1.04154051516623,0.862201537163386,1.05330112561327
15,6,10,12,18,15,10.3333333333333,1.5,0.0414874947533493,0.421970046898269,0.833333333333333,0.922090438209552,1.04387011745268,0.860868098274189,1.05314698754106
16,6,9,12,12,15,9.5,3,0.048972122429724,0.467826202718962,0.833333333333333,0.919618622539159,1.04199606557603,0.860833554501262,1.05286109747163
17,4,10,12,24,13,10.25,0.25,0.0674466889037514,0.66422024737218,0.875,0.938778901283947,1.05674270322669,0.864248448390539,1.05381996159281
18,4,9,12,7,15,9.375,1,0.0764267957445655,0.702059815439731,0.875,0.918524679813042,1.04119946413356,0.864304375906258,1.05357814782599
19,5,10,13,8,13,10.06,1,0.0869432742700135,0.588092500000894,0.98,0.934031224166387,1.05354025782309,0.859840381691723,1.04463098539041
20,6,10,12,27,14,10.4,3,0.0381778545410443,0.399569562821765,0.8,0.931279012032806,1.05020025511848,0.859000899213746,1.05302174071164
21,5,10,12,18,14,10.2857142857143,1.5,0.0537849833104411,0.538037662364673,0.857142857142857,0.929745487064991,1.04979422714548,0.862646351803164,1.05360082104891
22,4,10,12,10,13,10.4,1.5,0.058156296885191,0.600976051026969,0.8,0.94089902583555,1.05826530384735,0.859849916988942,1.05307137398286
23,6,9,12,15,13,9.5,0.25,0.0513962917741103,0.461367567780756,0.833333333333333,0.937118551142838,1.05542744524491,0.860764359294563,1.05286047719721
24,4,9,12,8,13,9.5,3,0.0682483438875465,0.659311636074442,0.833333333333333,0.937126473006129,1.05542504734051,0.861815055135295,1.05293317289272
25,4,9,12,24,15,9.375,0.25,0.0768562806618201,0.701275130193982,0.875,0.918524502184328,1.04119944900226,0.864263560112583,1.05357828199629
26,4,9,12,5,13,9.6,3,0.0641118038870964,0.629048076126464,0.8,0.938154055375192,1.05616722850163,0.859773733645087,1.05275969991675
27,6,8,12,7,13,8.57142857142857,3,0.0624258308242452,0.545147740982402,0.857142857142857,0.932872119022946,1.05222814821156,0.862172412102019,1.05285162465875
28,6,10,12,27,13,10.3333333333333,2,0.0410205578028161,0.421518370569007,0.833333333333333,0.939968760990737,1.05758628968662,0.860878860302009,1.05314601443424
29,4,9,12,23,13,9.3,1.5,0.0804533589820327,0.723056172344143,0.9,0.935107748057639,1.0539678352242,0.865913954611763,1.05386393211405
30,5,9,12,6,15,9.375,2.5,0.0636016580995441,0.585794275359153,0.875,0.918501541431367,1.04120070191552,0.863753422743605,1.05353103623545
31,4,9,12,19,15,9.5,1.5,0.0703249633284003,0.658566417479126,0.833333333333333,0.919624301809269,1.041993904682,0.86174156225344,1.05293267061254
32,6,9,12,11,13,9.375,0.5,0.0559091994350513,0.4940820490552,0.875,0.935846904380777,1.05451236951831,0.863259660284731,1.05349925056575
