Municipio,TMinimo,TMediana,TMaximo,MMinimo,MMediana,MMaximo
GUAIÇARA,2020-08-28,2020-08-28,2020-08-28,0.105590229964582,0.118789008710155,0.146201856874037
AURIFLAMA,2020-08-28,2020-08-28,2020-08-28,0.0345461227489903,0.0388643880926125,0.0478330930370614
IPAUSSU,2020-08-28,2020-08-28,2020-08-28,0.0131044172359858,0.0147424693904838,0.0181445777113647
HORTOLÂNDIA,2020-08-28,2020-08-28,2020-08-28,0.865389050320559,0.97356268161063,1.19823099275153
BARRA DO TURVO,2020-08-28,2020-08-28,2020-08-28,0.0359897906876641,0.0404885145236218,0.049832017875227
APARECIDA,2020-08-28,2020-08-28,2020-08-28,0.101205911472833,0.113856650406937,0.140131262039307
OSASCO,2020-08-28,2020-08-28,2020-08-28,2.25627614563803,2.53831066384282,3.12407466319121
BARUERI,2020-08-28,2020-08-28,2020-08-28,0.77251700680273,0.869081632653035,1.0696389324961
ÁLVARO DE CARVALHO,2020-08-28,2020-08-28,2020-08-28,0.00259615813165759,0.00292067789811457,0.00359468048998757
SABINO,2020-08-28,2020-08-28,2020-08-28,0.00218713940087767,0.00246053182598693,0.00302834686275322
TARABAI,2020-08-28,2020-08-28,2020-08-28,0.0284725603907505,0.0320316304395947,0.0394235451564242
BARÃO DE ANTONINA,2020-09-19,2020-09-22,2020-09-23,6.50115337699508e-08,5.5522604934475e-07,1.33126942698412e-06
ESTRELA DO NORTE,2020-08-28,2020-08-28,2020-08-28,0.0123520666401051,0.0138960749701182,0.0171028615016839
PARANAPUÃ,2020-08-28,2020-08-28,2020-08-28,0.0128921286206927,0.0145036446982791,0.0178506396286513
RUBIÁCEA,2020-08-28,2020-08-28,2020-08-28,0.00333784536145041,0.00375507603163171,0.00462163203893133
MORRO AGUDO,2020-08-28,2020-08-28,2020-08-28,0.139837170566167,0.157316816886937,0.193620697707001
RIO GRANDE DA SERRA,2020-08-28,2020-08-28,2020-08-28,0.121742112482853,0.136959876543209,0.168566001899336
LAGOINHA,2020-08-28,2020-08-28,2020-08-28,0.016649401332869,0.0187305764994776,0.0230530172301263
PRESIDENTE BERNARDES,2020-08-28,2020-08-28,2020-08-28,0.100504718016238,0.113067807768268,0.139160378791715
SALTO,2020-08-28,2020-08-28,2020-08-28,0.389198240729534,0.437848020820724,0.538889871779354
MAUÁ,2020-08-28,2020-08-28,2020-08-28,2.35048067849306,2.64429076330464,3.25451170868269
LINDÓIA,2020-08-28,2020-08-28,2020-08-28,0.0319367909986248,0.0359288898734529,0.044220172151942
VÁRZEA PAULISTA,2020-08-28,2020-08-28,2020-08-28,0.344763006417139,0.387858382219285,0.477364162731426
CABRÁLIA PAULISTA,2020-08-28,2020-08-28,2020-08-28,0.0148239448281692,0.0166769379316903,0.0205254620697727
MIGUELÓPOLIS,2020-08-28,2020-08-28,2020-08-28,0.146459118216067,0.164766507993076,0.202789548299171
TUPI PAULISTA,2020-08-28,2020-08-28,2020-08-28,0.0242854191568167,0.0273210965514188,0.0336259649863617
IACRI,2020-08-28,2020-08-28,2020-08-28,0.00247253155395955,0.00278159799820449,0.00342350522855937
ARTUR NOGUEIRA,2020-08-28,2020-08-28,2020-08-28,0.207779044723173,0.233751425313569,0.287694061924393
ARUJÁ,2020-08-28,2020-08-28,2020-08-28,0.260050690438732,0.29255702674358,0.36007018676132
GUARAREMA,2020-08-28,2020-08-28,2020-08-28,0.139682539682539,0.157142857142858,0.193406593406593
TUIUTI,2020-08-28,2020-08-28,2020-08-28,0.0117766916807429,0.0132487781408357,0.0163061884810286
BROTAS,2020-08-28,2020-08-28,2020-08-28,0.0286758277003929,0.0322603061629418,0.0397049922005439
ARARAS,2020-08-28,2020-08-28,2020-08-28,0.403894297635603,0.454381084840058,0.559238258264685
SÃO JOÃO DAS DUAS PONTES,2020-08-28,2020-08-28,2020-08-28,0.00864914958097085,0.00973029327859232,0.0119757455736522
ALVINLÂNDIA,2020-08-28,2020-08-28,2020-08-28,0.00197802524316764,0.0022252783985636,0.00273880418284751
INÚBIA PAULISTA,2020-08-28,2020-08-28,2020-08-28,0.00173077208777168,0.00194711859874314,0.00239645365999156
PIRANGI,2020-08-28,2020-08-28,2020-08-28,0.166259888179191,0.187042374201589,0.23020599901734
GABRIEL MONTEIRO,2020-08-28,2020-08-28,2020-08-28,0.00400541443374047,0.0045060912379582,0.00554595844671768
TEJUPÁ,2020-10-27,2020-11-14,2020-12-06,0.00642737067457549,0.0114362401959307,0.0227716527874992
ÁGUAS DE SÃO PEDRO,2020-08-28,2020-08-28,2020-08-28,0.0109965042275352,0.0123710672559771,0.0152259289304333
SERRANA,2020-08-28,2020-08-28,2020-08-28,0.436507936507937,0.491071428571431,0.604395604395606
VALINHOS,2020-08-28,2020-08-28,2020-08-28,0.704392211229447,0.792441237633128,0.975312292471529
