Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
30,5,5,11,25,12,5.66666666666667,3,0.169851230427473,0.938014219681775,0.888888888888889,0.910040624953482,1.04346282931481,0.838957949884512,1.03628776535598
31,5,6,11,21,12,6.16666666666667,2,0.195285747839127,0.946844181890997,0.966666666666667,0.914151179527237,1.04717552822372,0.851959485060998,1.03775837463198
32,6,8,10,21,13,8.06666666666667,1,0.135432253791544,0.843353207350883,0.966666666666667,0.917121129751792,1.0481833378402,0.873077366973858,1.05020623410753
33,6,7,11,24,13,7.5,0.5,0.11474159654111,0.806420353424182,0.875,0.913626004848873,1.04575909430384,0.838871251450166,1.03694451984919
34,5,6,10,16,12,6.1,0.5,0.218115060246259,0.926385265572907,0.975,0.916132555307981,1.04821343290336,0.872329270803496,1.05040939423605
35,6,7,11,19,13,7.4,1,0.120384242453367,0.834255677569135,0.9,0.912906206325948,1.04514004133921,0.840907280007475,1.03747883914247
36,6,7,10,12,13,7.15,1.5,0.141101696345059,0.863619948284599,0.95,0.913619807056502,1.04549461548226,0.869681762882281,1.04964593995558
37,5,6,11,16,12,6.625,3,0.13820483558644,0.890650673724542,0.875,0.91721469150278,1.0499034471888,0.83869572884574,1.03651244503741
38,4,10,11,8,14,10.05,2,0.108601896241816,0.981518042775778,0.95,0.913200859140998,1.04194352394197,0.849487340292748,1.03792256166515
39,4,8,10,17,13,8.05,0.5,0.167866416445304,0.976851323483661,0.975,0.916995947925154,1.04800559726493,0.88098245621095,1.05060812556317
40,4,7,11,14,13,7.2,0.5,0.159074963106203,0.996189597721305,0.95,0.911562033987074,1.04391369146661,0.849092867599852,1.03775403520994
41,4,8,11,7,13,8.3,2,0.118969577818615,0.947935938770383,0.9,0.916713805102641,1.04805027828073,0.843296954537958,1.03768639343051
42,5,6,10,26,12,6.13333333333333,1.5,0.196861036595228,0.944497311790358,0.966666666666667,0.916385849843542,1.04894222221559,0.873957964855415,1.04998513856165
43,6,5,10,20,12,5.71428571428572,1.5,0.155887027230853,0.856388934236184,0.857142857142857,0.913371409091582,1.04631002269647,0.855335407005051,1.04673826058363
44,4,6,10,23,12,6.13333333333333,1,0.206634461893573,0.99598007379294,0.966666666666667,0.916433955243181,1.04888404450387,0.874898661524555,1.0500849636199
45,6,10,11,5,14,10.1,2.5,0.0784515045900289,0.759410620980965,0.9,0.914163754018487,1.04279533322577,0.842102456630385,1.03786842385
46,4,10,11,14,14,10.05,2,0.108601896241816,0.981518042775778,0.95,0.913200859140998,1.04194352394197,0.849487340292748,1.03792256166515
47,5,10,11,8,14,10.1666666666667,1,0.078779468844623,0.77249517733785,0.833333333333333,0.915572757285345,1.04394105582771,0.838862671108249,1.03716835798621
48,6,6,11,5,12,6.625,2.5,0.131164823524556,0.843742779129084,0.875,0.917191078094819,1.04988592477208,0.837964562200088,1.03640452322562
49,4,10,10,26,14,10,2,0.109055721286774,0.981075939770463,0.95,0.915288997499702,1.04345481212961,0.871265144425426,1.050274557926
50,4,7,10,15,13,7.06,3,0.200602713077193,0.957236059179831,0.98,0.912922263326714,1.04479329882744,0.871564491787341,1.05120176807084
