date,median_cases,min_cases,max_cases,median_deaths,min_deaths,max_deaths
2020-08-29,796992.428571429,796992.428571429,796992.428571429,29795.8571428571,29795.8571428571,29795.8571428571
2020-08-30,803927.210084034,803927.210084034,804360.633928572,29993.781550811,29971.7899499272,30039.4564141849
2020-08-31,810568.696027682,810477.718263964,811349.684895833,30170.3477070511,30131.3837155486,30256.2136532044
2020-09-01,816957.770022165,816701.476661812,818016.19155495,30328.5285749309,30276.701011784,30449.9174875995
2020-09-02,823116.736694739,822637.805935981,824397.924673038,30470.8901473901,30409.5456360857,30623.8280875189
2020-09-03,829066.105293546,828315.135768312,830522.132946383,30599.628144017,30531.4832632868,30780.7279394132
2020-09-04,834820.585777908,759392.892911082,855782.747174512,30716.6140208506,24368.0285834619,31717.0603372904
2020-09-05,840391.977888303,764146.232050999,861579.343589311,30824.9059272201,24442.3368264992,31850.0093744439
2020-09-06,845789.903935346,768710.990336558,867162.519930158,30927.6013485606,24510.1451548479,31971.7424144175
2020-09-07,851022.710742251,773097.935878207,872543.600081646,31023.0099477411,24572.4216533757,32083.7355843558
2020-09-08,856094.368747874,777316.467842612,877732.339551443,31113.1185773378,24629.9679615263,32187.2384647504
2020-09-09,861015.424878826,781374.951593186,882737.271784862,31194.1254490906,24683.4480562285,32283.3084361759
2020-09-10,865789.947808599,785281.270756643,887568.12988995,31273.7806551862,24733.4121854654,32373.5313765281
2020-09-11,870410.668444046,789042.729515711,892496.570587014,31350.2410339357,24780.3172342583,32466.2681855497
2020-09-12,874817.740093301,792666.176435321,897279.041476805,31422.6627256907,24824.5431990902,32554.1687666799
2020-09-13,879124.388833609,796158.029484378,901919.023989188,31491.4757189623,24866.4068178726,32637.7054774171
2020-09-14,883331.173421746,799524.354477431,906420.007063362,31555.0631126137,24906.1727317592,32717.2879442061
2020-09-15,887389.307746524,802770.819262934,910784.985693419,31614.7787351983,24944.0627130313,32793.272267648
2020-09-16,891314.595473355,805902.71358592,915016.408445536,31671.6567837119,24980.2631219671,32865.9680498864
2020-09-17,895116.518533487,808925.217859888,919117.736349268,31725.9322762362,25014.9310062181,32935.6442467907
2020-09-18,898799.008631107,811843.242671648,923092.327563432,31777.8124915782,25048.1995050648,33002.5367491582
2020-09-19,902365.904597039,814661.466189186,926943.570150906,31826.5118943411,25080.1820074858,33066.8529926944
2020-09-20,905820.859428682,817384.317827772,930674.690319568,31873.4736917016,25110.9755947195,33128.776096601
2020-09-21,909167.422377211,820016.01477307,934288.902532658,31918.6524968544,25140.663816936,33188.4680753805
2020-09-22,912408.845804723,822560.512424317,937789.02251515,31962.1568488183,25169.3190088434,33246.0728241531
2020-09-23,915548.073580017,825021.509867956,941177.425523629,32004.0825281587,25197.0040937569,33301.7180260744
2020-09-24,918611.613372685,827402.645945876,944457.229613477,32045.0165890763,25223.7740475787,33355.5166811114
2020-09-25,921625.854951187,829707.3734475,947631.453236971,32084.0765423772,25249.6774098593,33407.5704403414
2020-09-26,924522.356946696,831938.98388908,950703.115891832,32121.788762153,25274.757313559,33457.971018131
2020-09-27,927287.587394326,834100.59192117,953675.09230231,32158.2155017405,25299.0523570684,33506.8015688734
2020-09-28,929931.49492878,836195.160775755,956550.227838967,32193.4135715962,25322.5972858929,33554.1376197492
2020-09-29,932482.085343041,838225.462028783,959417.019621547,32227.4351219477,25345.4235845395,33600.0480671584
2020-09-30,935053.194414451,840194.078087218,962299.268855957,32260.3281611054,25367.5598912325,33644.5955312484
2020-10-01,937511.013843932,842103.550854357,965104.946224133,32292.1369676058,25389.032329095,33687.8365884518
2020-10-02,939923.683717555,843956.284652756,967836.043469208,32322.9028681726,25409.865022089,33729.8235700623
2020-10-03,942270.208661082,845754.564648385,970494.486008456,32352.6645867833,25430.0803590186,33770.6049821891
2020-10-04,944547.19973261,847500.544007597,973082.12723084,32381.4585748446,25449.6992340237,33810.2260042863
2020-10-05,946756.738921615,849196.263552777,975600.76450202,32409.3192375302,25468.7412197864,33848.7287263485
2020-10-06,948900.733477829,850843.620557942,978052.118378142,32436.279167699,25487.2247369877,33886.1525138005
2020-10-07,950980.905586177,852444.371169431,980437.833479733,32462.369239345,25505.1671393548,33922.5339296014
2020-10-08,952999.154746302,854000.247000737,982759.560413192,32487.6186712905,25522.5847769329,33957.9066143956
2020-10-09,954957.311208352,855512.881721809,985018.902640127,32511.4863778738,25539.4932391328,33992.3024520417
2020-10-10,956857.168964358,856983.827426011,987217.425196621,32534.9683899961,25555.9074297947,34025.7516884175
2020-10-11,958700.442152102,858414.546180681,989356.645912273,32557.6774553548,25571.8416463674,34058.2831439242
2020-10-12,960488.802066257,859806.42756721,991438.044714302,32579.6379683926,25587.3096244266,34089.9242439875
2020-10-13,962234.046756875,861160.765682856,993463.044191116,32600.8735588213,25602.3245938697,34120.7011733544
2020-10-14,963944.987516267,862478.76223745,995433.008417004,32621.4067964596,25616.899280809,34150.6386961816
2020-10-15,965611.042662213,863761.619518723,997349.30760435,32641.2588978657,25631.0459018617,34179.7599567754
2020-10-16,967295.335724426,865010.483466906,999213.27535821,32661.8536322117,25644.7763079099,34208.0873165374
2020-10-17,968934.787103435,866226.456544182,1001026.21575965,32681.9682427694,25658.102003111,34235.6423721252
2020-10-18,970530.613731002,867410.589983892,1002789.39678835,32701.5159216722,25671.034172744,34262.4460562435
2020-10-19,972084.004120787,868563.896475484,1004504.05837848,32720.5135110747,25683.5836887604,34288.5186006675
2020-10-20,973596.045491673,869687.329679938,1006171.39732825,32738.9772834253,25695.7611288636,34313.8796050907
2020-10-21,975067.715310312,870781.784249943,1007792.56671227,32756.922781521,25707.5767567726,34338.5478452431
2020-10-22,976500.107598561,871848.167759185,1009368.72806901,32774.3646620877,25719.0404996665,34362.5410700855
2020-10-23,977894.280217665,872887.35298692,1010901.01705144,32791.3172178432,25730.1620465924,34385.8766330951
2020-10-24,979251.274626874,873900.185746316,1012390.54876357,32807.7943506386,25740.9508513529,34408.5714757409
2020-10-25,980572.087794588,874887.476380012,1013838.41199269,32823.8096062077,25751.4161444149,34430.6421800874
2020-10-26,981857.694995025,875850.008135009,1015245.67501516,32839.3761260191,25761.5669290954,34452.1049145789
2020-10-27,983108.990688971,876788.518811208,1016613.37274737,32854.5066736973,25771.411989949,34472.9754675844
2020-10-28,984326.781069587,877703.699473702,1017942.50544779,32869.213501558,25780.9598719439,34493.2690751942
2020-10-29,985511.966651004,878596.251900625,1019234.08002263,32883.5082201101,25790.2188582723,34513.0002415683
2020-10-30,986665.419264335,879466.849547102,1020489.0816865,32897.40219752,25799.1970447077,34532.1832307111
2020-10-31,987787.997708536,880316.143496055,1021708.47758986,32910.9065340182,25807.9023393404,34550.8320419531
2020-11-01,988880.525081043,881144.755554541,1022893.21164877,32924.0320844043,25816.3424698641,34568.9604416737
2020-11-02,989943.807120946,881953.285279474,1024044.2087426,32936.7894163137,25824.5249788267,34586.581910423
2020-11-03,990938.593358373,882742.295089008,1025162.36409972,32949.1888267932,25832.4572287769,34603.7096611889
2020-11-04,991829.637651652,883512.309496073,1026248.54197319,32961.2402349486,25840.1463846867,34620.3564940251
2020-11-05,992693.688611565,884263.862606708,1027303.6088579,32972.9530760165,25847.5993952959,34636.5346443097
2020-11-06,993531.585426078,884997.466619049,1028328.41061231,32984.3366098354,25854.8230510397,34652.2561715013
2020-11-07,994344.148228365,885713.616940021,1029323.77539083,32995.3998984964,25861.8239831934,34667.5329346169
2020-11-08,995132.162756456,886412.78689741,1030290.50954635,33006.7645953469,25868.6086690367,34682.3766130727
2020-11-09,995896.393248339,887095.433826903,1031229.40108131,33019.1354457703,25875.1834275652,34696.7986598148
2020-11-10,996637.552239687,887761.986896668,1032141.21128895,33030.8644019785,25881.5544230655,34710.8103116793
