Municipio,TMinimo,TMediana,TMaximo,MMinimo,MMediana,MMaximo
BARBOSA,2020-08-19,2020-09-13,2020-10-12,0.0191717910666874,0.0751559598831921,0.231497230005613
COLINA,2020-07-12,2020-07-12,2020-07-12,0.187617260787992,0.199343339587242,0.227820959528277
GUZOLÂNDIA,2020-08-06,2020-08-25,2020-09-15,0.0209600081473136,0.0750524165001143,0.203696802656939
PARAÍSO,2020-07-12,2020-07-12,2020-07-12,0.0216059791773191,0.0229563528759016,0.0262358318581732
TARUMÃ,2020-07-12,2020-07-12,2020-07-20,0.0155859945177471,0.0165601191751063,0.0189258504858358
ITAPECERICA DA SERRA,2020-07-12,2020-07-12,2020-07-12,1.17844264142438,1.25209530651341,1.43096606458676
QUATÁ,2020-08-15,2020-09-06,2020-09-30,0.0407852623693583,0.188407363644013,0.561089323534379
FRANCO DA ROCHA,2020-07-12,2020-07-12,2020-07-12,0.877161759883748,0.931984369876488,1.06512499414455
URU,2020-07-12,2020-07-12,2020-07-13,0.00102295625010229,0.0010811439710583,0.00123559310978094
ÁGUAS DE LINDÓIA,2020-07-12,2020-07-12,2020-07-12,0.0438255171001432,0.0465646119189023,0.0532166993358887
PIRAJUÍ,2020-07-12,2020-07-12,2020-07-12,0.0181123413504349,0.0192443626848373,0.0219935573540995
SEVERÍNIA,2020-07-12,2020-09-05,2020-11-08,0.0259384998656669,0.0331356731853426,0.12010620139435
ITAJOBI,2020-07-12,2020-07-12,2020-07-12,0.0853950605579756,0.0907322518428488,0.103694002106113
PEDRANÓPOLIS,2020-07-12,2020-07-12,2020-07-12,0.00823084921040729,0.00874527728605779,0.0099946026126374
BILAC,2020-07-12,2020-09-19,2020-11-14,0.0194370887034787,0.0227580156449895,0.0579395053886138
SANTO ANTÔNIO DO JARDIM,2020-08-05,2020-08-14,2020-08-24,0.034555353912693,0.150105387265389,0.399096047213393
SEBASTIANÓPOLIS DO SUL,2020-07-12,2020-08-16,2020-09-15,0.0227452849181986,0.0246741751999487,0.0489995135252261
MARINÓPOLIS,2020-07-12,2020-07-12,2020-10-17,0.0054657983037861,0.00583018485737184,0.00937615651777768
PIRACICABA,2020-07-12,2020-08-12,2020-09-04,3.78702298618427,4.63101446999301,10.9768755905384
CAJAMAR,2020-07-12,2020-07-12,2020-07-12,0.584716800727051,0.621261600772492,0.710013258025704
LINS,2020-07-12,2020-07-12,2020-07-12,0.457004079917001,0.485566834911813,0.554933525613501
NEVES PAULISTA,2020-07-12,2020-07-12,2020-07-12,0.020319908988193,0.0215899032999551,0.0246741751999487
TAMBAÚ,2020-07-12,2020-09-23,2020-12-22,0.0206338404705196,0.0235815319663082,0.060268237415352
GUAREÍ,2020-07-12,2020-07-12,2020-09-19,0.162604194817405,0.173444474471899,0.321890832139998
IPIGUÁ,2020-07-12,2020-07-12,2020-07-12,0.0383248916359591,0.0407201973632065,0.0465373684150929
ARAPEÍ,2020-08-30,2020-09-30,2020-11-01,1.45367042847511e-07,2.62540557394164e-06,2.47787885159223e-05
POTIRENDABA,2020-07-12,2020-07-12,2020-08-30,0.145116944965521,0.149954176464371,0.173754608585222
CÂNDIDO MOTA,2020-07-12,2020-07-12,2020-07-12,0.0334982568739639,0.0355918979285867,0.0406764547755276
ITAJU,2020-07-12,2020-07-12,2020-07-12,0.0130246050160432,0.0138386428295459,0.0158155918051953
ARARAQUARA,2020-07-12,2020-07-12,2020-07-12,0.271104705082683,0.288048749150351,0.329198570457544
PORTO FERREIRA,2020-07-12,2020-07-12,2020-09-20,0.0907497924928524,0.096421654523656,0.110196176598464
BERTIOGA,2020-07-12,2020-07-12,2020-07-12,0.495512752638284,0.526482299678175,0.60169405677506
SÃO PEDRO DO TURVO,2020-07-12,2020-07-20,2020-07-27,0.00444898724107334,0.00475443750623887,0.00591817440279155
ITATINGA,2020-07-12,2020-09-17,2020-10-31,0.0343659630267055,0.0580683318191109,0.150109000899013
PACAEMBU,2020-07-12,2020-07-12,2020-12-29,0.00828413230389913,0.00896388540423665,0.0189813040164735
RIBEIRA,2020-07-12,2020-07-12,2020-10-06,0.0164365251078966,0.017532293448423,0.0356939399168383
CAIEIRAS,2020-07-12,2020-07-12,2020-07-12,0.69399474770271,0.737369419434131,0.842707907924719
CASTILHO,2020-07-12,2020-10-01,2020-11-21,0.0378995692913795,0.100315783752775,0.291980555610529
PRAIA GRANDE,2020-07-12,2020-08-15,2020-09-12,2.16522524973763,2.47454314255729,5.39684731818704
LEME,2020-07-12,2020-08-14,2020-09-13,0.662825475017595,0.732064382692546,1.47047583444287
CABREÚVA,2020-07-12,2020-07-12,2020-07-12,0.561088193436081,0.596156205525837,0.681321377743814
PIQUETE,2020-07-12,2020-07-12,2020-07-12,0.0348539034310102,0.0370322723954484,0.0423225970233696
CERQUILHO,2020-07-12,2020-07-12,2020-12-03,0.166615157437246,0.179302458547742,0.297664045507389
TAUBATÉ,2020-07-12,2020-07-12,2020-07-12,0.360353857182684,0.382875973256601,0.437572540864688
CATANDUVA,2020-07-12,2020-07-12,2020-10-06,0.82051495016611,0.847865448504983,1.07944237115554
NOVA CAMPINA,2020-08-26,2020-10-06,2020-12-29,4.74062804952764e-07,7.65488866168645e-06,5.20181461606015e-05
VOTORANTIM,2020-07-12,2020-07-12,2020-07-12,0.715597340943752,0.760322174752737,0.868939628288842
SANTÓPOLIS DO AGUAPEÍ,2020-08-16,2020-09-06,2020-10-08,0.0143229079575302,0.0593204994064887,0.177212320316164
TABATINGA,2020-07-12,2020-07-12,2020-11-30,0.0107765378585263,0.0114949737157612,0.0168333575835189
NOVA ALIANÇA,2020-07-12,2020-07-12,2020-07-12,0.0288079722364256,0.0306084705012022,0.0349811091442311
SANTANA DE PARNAÍBA,2020-07-12,2020-07-12,2020-07-12,0.744155374772525,0.790665085695807,0.903617240795207
GUARIBA,2020-07-12,2020-07-12,2020-07-12,0.17603540041131,0.187037612937017,0.21375727192802
PIRACAIA,2020-07-12,2020-07-12,2020-11-15,0.0638047969546203,0.0680903761182092,0.0935825668589203
PAULO DE FARIA,2020-08-24,2020-09-14,2020-10-05,0.0297212755793648,0.124256315490796,0.363367502078258
MONTE ALTO,2020-07-12,2020-07-12,2020-12-29,0.0597795952314943,0.0637649015802606,0.121319608731794
APARECIDA DOESTE,2020-07-12,2020-07-12,2020-07-12,0.0131179159290866,0.0139377856746545,0.0159288979138909
CRUZEIRO,2020-07-12,2020-07-12,2020-07-12,0.082616659984617,0.0877802012336555,0.100320229981321
PANORAMA,2020-08-23,2020-09-18,2020-10-18,0.0369028360364012,0.177934390757674,0.548867677797077
GUAÍRA,2020-07-12,2020-07-12,2020-07-12,0.146928321679159,0.156111341784106,0.178412962038979
SÃO JOSÉ DOS CAMPOS,2020-07-12,2020-07-12,2020-07-12,2.48475615821397,2.64005341810234,3.01720390640267
APIAÍ,2020-07-12,2020-07-12,2020-07-12,0.0480664767861176,0.0510706315852501,0.0583664360974288
TAIAÇU,2020-07-12,2020-07-12,2020-07-12,0.0209090303928034,0.0222158447923536,0.025389536905547
JAGUARIÚNA,2020-07-12,2020-07-12,2020-07-12,0.246248765306477,0.261639313138131,0.299016357872151
LIMEIRA,2020-07-12,2020-07-12,2020-09-27,1.73357738617835,1.8419259728145,2.10505825464514
AVAÍ,2020-07-12,2020-07-12,2020-07-12,0.0138386428295459,0.0147035580063925,0.01680406629302
ARAMINA,2020-07-12,2020-07-12,2020-07-12,0.0120501595755036,0.0128032945489727,0.0146323366273973
RAFARD,2020-07-12,2020-07-12,2020-07-12,0.0386352188940575,0.0410499200749361,0.0469141943713556
LUCIANÓPOLIS,2020-07-12,2020-07-12,2020-07-12,0.00101754726687837,0.00108114397105827,0.00123559310978088
SANTA SALETE,2020-07-12,2020-07-12,2020-07-12,0.00514428075650453,0.00546579830378602,0.00624662663289843
BOM JESUS DOS PERDÕES,2020-07-12,2020-09-24,2020-11-12,0.0567383926742927,0.160674702697831,0.525158933020116
SUZANO,2020-07-12,2020-07-12,2020-10-05,2.15884354979616,2.29377127165841,2.62145288189532
OSCAR BRESSANE,2020-07-12,2020-07-12,2020-07-12,0.0016283874869288,0.00173016170486185,0.00197732766269926
ARCO-ÍRIS,2020-08-27,2020-10-02,2020-11-13,2.85568397646278e-07,4.07404476380361e-06,3.79183092632175e-05
IACANGA,2020-07-12,2020-07-21,2020-07-27,0.00375007410238196,0.00411377939060231,0.00521509297510778
UBATUBA,2020-07-12,2020-07-12,2020-11-19,0.27617891816921,0.307840039612627,0.713274974048787
SÃO SEBASTIÃO,2020-07-12,2020-07-12,2020-11-07,0.0749067062787576,0.0799004866973423,0.179886915627545
CRISTAIS PAULISTA,2020-08-22,2020-09-14,2020-10-10,0.0193328942573421,0.0782386131567991,0.240961113884153
DESCALVADO,2020-07-12,2020-10-05,2020-12-01,0.022039235319693,0.0485426889998775,0.154883116808554
JÚLIO MESQUITA,2020-07-12,2020-09-30,2020-12-17,0.00290008057195901,0.00461848791741215,0.0202572436665656
JABOTICABAL,2020-07-12,2020-07-12,2020-10-29,0.190968231709245,0.202903746191074,0.232562751934371
JOSÉ BONIFÁCIO,2020-07-12,2020-07-12,2020-07-12,0.178449128681227,0.189602199223804,0.216688227684346
BORÁ,2020-08-20,2020-09-16,2020-10-14,3.08192991884173e-07,5.03035277404173e-06,4.07670024819469e-05
ICÉM,2020-07-12,2020-10-23,2020-12-29,0.00437263864302888,0.00744097991756068,0.0354259995325359
CORDEIRÓPOLIS,2020-07-12,2020-07-12,2020-07-12,0.148496240601504,0.157777255639098,0.180316863587541
SÃO JOSÉ DO BARREIRO,2020-08-27,2020-09-30,2020-11-05,2.08724745165166e-07,3.59329625373104e-06,2.96491895602194e-05
PALMARES PAULISTA,2020-07-12,2020-07-12,2020-07-29,0.0232296427910907,0.023535753158308,0.0265481631898181
ZACARIAS,2020-07-12,2020-07-12,2020-07-12,0.01131741766431,0.0120247562683294,0.0137425785923765
SÃO JOSÉ DO RIO PARDO,2020-07-12,2020-07-12,2020-07-12,0.161857195708472,0.171973270440252,0.196540880503145
SANTO ANTÔNIO DE POSSE,2020-07-12,2020-07-12,2020-07-12,0.0612268253604944,0.0650535019455253,0.0743468593663147
FERNANDO PRESTES,2020-07-12,2020-08-18,2020-09-13,0.030875096900616,0.0764216710670584,0.208125917489291
TACIBA,2020-08-07,2020-08-23,2020-09-11,0.0260582959292145,0.107036366454516,0.304242131554364
TABAPUÃ,2020-07-12,2020-07-12,2020-07-12,0.159736308316431,0.169719827586206,0.193965517241379
SANTANA DA PONTE PENSA,2020-08-19,2020-09-24,2020-11-20,0.00233600749169352,0.00500753027035747,0.0227098082328361
CAJATI,2020-07-12,2020-08-16,2020-09-10,0.205177960954968,0.253934640010348,0.590986783028395
MACATUBA,2020-07-12,2020-07-12,2020-07-12,0.12515831382604,0.132980708440167,0.151977952503048
HOLAMBRA,2020-07-12,2020-07-12,2020-10-03,0.0592329254556625,0.0595037710031834,0.0742019424854163
JUMIRIM,2020-07-12,2020-07-12,2020-07-12,0.00801107946435294,0.008511771930875,0.00972773934957143
GUARANI DOESTE,2020-07-12,2020-07-12,2020-07-12,0.0144039861182128,0.0153042352506011,0.0174905545721155
BANANAL,2020-08-20,2020-09-16,2020-10-17,0.0233105093738292,0.0877962055140928,0.258566127109859
BOCAINA,2020-07-12,2020-07-12,2020-10-21,0.0217755115111973,0.0246789130460234,0.030760152313384
RIBEIRÃO PIRES,2020-07-12,2020-07-12,2020-10-02,0.555533345593233,0.590254179692806,0.674576205363209
TUPÃ,2020-07-12,2020-10-02,2020-11-29,0.085420555028608,0.140528803423269,0.517562430635351
SALTINHO,2020-07-12,2020-07-12,2020-07-12,0.0218594001637431,0.0232256126739769,0.0265435573416881
AVANHANDAVA,2020-08-24,2020-09-17,2020-10-19,0.031973498705873,0.141559532104246,0.411289455733801
PIRAJU,2020-07-12,2020-07-12,2020-07-12,0.0459931364629025,0.0488677074918336,0.0558488085620956
TRABIJU,2020-07-12,2020-08-23,2020-09-18,0.00483998893295214,0.00891066191584904,0.0221599245736637
SANTA GERTRUDES,2020-07-12,2020-08-15,2020-09-11,0.211731166702302,0.241978476231203,0.511247301359287
ITAPIRA,2020-07-12,2020-07-12,2020-07-12,0.219877098126071,0.233619416758952,0.266993619153087
BENTO DE ABREU,2020-07-12,2020-09-04,2020-10-10,0.010384713787485,0.0238439387846431,0.0649571118848429
CAJURU,2020-07-12,2020-07-12,2020-07-12,0.0752149458268709,0.0799158799410504,0.091332434218343
OCAUÇU,2020-08-12,2020-09-06,2020-10-07,3.6625350484182e-07,4.71601631782831e-06,3.02653123836301e-05
AMÉRICO BRASILIENSE,2020-07-12,2020-07-12,2020-07-12,0.0499123858710688,0.0530319099880106,0.060607897129155
URUPÊS,2020-07-12,2020-09-28,2020-11-26,0.0218631932151445,0.034340282181379,0.0978669330087172
RIBEIRÃO CORRENTE,2020-09-02,2020-10-14,2020-11-29,6.36697028922677e-07,1.01455780093396e-05,9.31458800441688e-05
MONTE APRAZÍVEL,2020-07-12,2020-07-12,2020-09-16,0.145116944965521,0.149991215680852,0.219320506446971
BASTOS,2020-08-25,2020-10-06,2020-12-12,0.0248160597752067,0.0593369547371818,0.230529803605283
SÃO LOURENÇO DA SERRA,2020-07-12,2020-07-12,2020-07-12,0.0528750826173168,0.0561797752808992,0.0642054574638848
AMÉRICO DE CAMPOS,2020-07-12,2020-08-12,2020-09-06,0.0466414788589747,0.0540522419266351,0.119950014667383
CAÇAPAVA,2020-07-12,2020-09-07,2020-10-17,0.27820686880877,0.493601059832537,1.39089584911034
CEDRAL,2020-07-12,2020-07-12,2020-09-21,0.0282736038168792,0.0289687310100664,0.0334792376407544
OSVALDO CRUZ,2020-08-13,2020-09-05,2020-11-04,0.0890998104326326,0.217963919702257,0.858610156221126
OURO VERDE,2020-08-29,2020-09-26,2020-11-01,0.0188786167730363,0.0915763282934414,0.28768130285949
VOTUPORANGA,2020-07-12,2020-07-12,2020-07-12,0.539713025859495,0.573445089975714,0.655365817115101
PAULISTÂNIA,2020-07-12,2020-07-12,2020-07-12,0.00101754726687837,0.00108114397105827,0.00123559310978088
ADAMANTINA,2020-07-12,2020-07-12,2020-07-12,0.109337415263504,0.116171003717472,0.132766861391397
JUNQUEIRÓPOLIS,2020-07-12,2020-10-23,2020-12-29,0.0294530544165683,0.0438680965671572,0.136933500317562
JACI,2020-07-12,2020-08-19,2020-09-09,0.0284221511796878,0.0925069772017737,0.263840952499838
ITARIRI,2020-07-12,2020-09-06,2020-10-01,0.0346965018326233,0.13619320011258,0.402762325193491
GAVIÃO PEIXOTO,2020-07-12,2020-09-01,2020-10-11,0.00862123028682099,0.0106484898983837,0.0253143219166625
REGINÓPOLIS,2020-08-13,2020-08-26,2020-09-09,0.0340483947707517,0.151510188202931,0.403853055728551
PARIQUERA-AÇU,2020-07-12,2020-07-12,2020-07-12,0.095470990218411,0.101437927107061,0.115929059550927
QUADRA,2020-08-15,2020-09-02,2020-10-04,0.0180705996223788,0.0732191832185889,0.21907147188385
ANGATUBA,2020-07-12,2020-09-06,2020-10-16,0.101436840665876,0.150197546364715,0.459200960126516
VINHEDO,2020-07-12,2020-07-12,2020-09-14,0.342626951048356,0.354047849416634,0.402632558450371
ÁGUAS DE SANTA BÁRBARA,2020-07-12,2020-07-12,2020-07-12,0.00162807562700539,0.00172983035369323,0.00197694897564941
ADOLFO,2020-07-12,2020-07-12,2020-07-12,0.0172333405342902,0.0183104243176833,0.0209261992202094
ARAÇATUBA,2020-07-12,2020-08-14,2020-09-08,1.47040252565115,1.69992777908315,3.76654126378958
EMBU DAS ARTES,2020-07-12,2020-07-12,2020-07-12,1.49062545676814,1.58378954781615,1.81004519750417
TABOÃO DA SERRA,2020-07-12,2020-07-12,2020-07-12,2.50519763132908,2.66177248328717,3.04202569518532
SANTA MERCEDES,2020-08-25,2020-09-12,2020-09-27,1.65016930228373e-06,2.703629526644e-05,0.000208259870004612
SÃO JOAQUIM DA BARRA,2020-07-12,2020-07-12,2020-07-12,0.12920448878179,0.137279769330652,0.156891164949316
PLATINA,2020-08-09,2020-08-16,2020-08-31,1.8004183401568e-07,1.79671382794723e-06,7.47741502508256e-06
JUQUIÁ,2020-07-12,2020-07-12,2020-07-12,0.0744192747823518,0.0790704794562489,0.0903662622357131
OLÍMPIA,2020-07-12,2020-07-12,2020-10-05,0.166242412712682,0.176225687744751,0.228090139846231
MERIDIANO,2020-07-12,2020-07-12,2020-07-20,0.00540149479432979,0.0057390882189754,0.00655895796454331
URÂNIA,2020-07-12,2020-07-12,2020-07-12,0.0630174392671812,0.0669560292213793,0.0765211762530056
MONTE AZUL PAULISTA,2020-07-12,2020-07-12,2020-07-12,0.0485993679400295,0.0516368284362813,0.0590135182128929
MONÇÕES,2020-07-12,2020-07-12,2020-08-27,0.0226830629607122,0.0241952671580932,0.034987898952489
NOVA CASTILHO,2020-07-12,2020-08-27,2020-09-30,0.00439561286576828,0.00907871380382863,0.0222021794226071
ITAPEVI,2020-07-12,2020-07-12,2020-10-17,2.87703690736788,3.06883936785908,6.35488731845157
AGUDOS,2020-07-12,2020-07-12,2020-07-12,0.0954459336331914,0.101411304485266,0.115898633697447
PEDREIRA,2020-07-12,2020-10-17,2020-12-29,0.0667654362072496,0.0764517736994077,0.244979580598276
QUINTANA,2020-08-28,2020-09-27,2020-12-29,0.020133760070017,0.0521049884873849,0.207643248237565
POÁ,2020-07-12,2020-07-12,2020-07-12,1.01387649610781,1.07724377711455,1.23113574527378
BOITUVA,2020-07-12,2020-07-12,2020-07-12,0.194827231591937,0.207003933566433,0.236575924075924
SANTA ROSA DE VITERBO,2020-07-12,2020-09-18,2020-11-02,0.0568130890019616,0.182759809780151,0.515768774743755
JACAREÍ,2020-07-12,2020-07-12,2020-07-12,0.827545166357204,0.879266739254533,1.00487627343375
ITIRAPUÃ,2020-07-21,2020-07-25,2020-07-30,0.000582591259085552,0.000912223225748132,0.00146672537434323
PERUÍBE,2020-07-12,2020-09-19,2020-11-05,0.337414965986394,0.868143497519597,2.86918049214748
BARRA DO CHAPÉU,2020-08-04,2020-08-18,2020-09-03,0.0279884962682569,0.114315132710903,0.289265875130902
TAQUARITUBA,2020-07-12,2020-07-12,2020-10-04,0.0116000388424134,0.0123250412700643,0.014085761451502
CÁSSIA DOS COQUEIROS,2020-07-31,2020-08-17,2020-09-03,0.01217942960968,0.0456401660834039,0.122772518195743
DOURADO,2020-07-12,2020-07-12,2020-07-12,0.00667277885976857,0.0070898275385041,0.00810266004400469
GUARAÇAÍ,2020-09-01,2020-09-23,2020-10-27,0.0202958548829324,0.0960180319872102,0.28262262484399
MOMBUCA,2020-07-12,2020-07-12,2020-10-06,0.0121529368642903,0.012963132655243,0.0206608678888178
COLÔMBIA,2020-07-12,2020-07-12,2020-07-12,0.0242996839700147,0.0258184142181406,0.0295067591064464
TAPIRATIBA,2020-07-12,2020-10-02,2020-11-25,0.0167035851428016,0.0489565221576886,0.134795606012009
INDIAPORÃ,2020-07-12,2020-07-12,2020-07-12,0.00951691939953344,0.0101117268620043,0.011556259270862
VARGEM,2020-07-12,2020-07-12,2020-07-12,0.0257797159412607,0.0273909481875896,0.0313039407858167
TAQUARIVAÍ,2020-08-19,2020-09-15,2020-10-02,7.98662449754213e-07,1.14522711878111e-05,7.8082667604958e-05
REGISTRO,2020-07-12,2020-07-12,2020-09-19,0.244488742964354,0.252638367729832,0.2894583848095
MAIRIPORÃ,2020-07-12,2020-07-12,2020-07-12,0.464895269848832,0.493951224214381,0.564515684816438
EUCLIDES DA CUNHA PAULISTA,2020-08-26,2020-09-25,2020-10-29,0.0221200484824651,0.0911338783789775,0.22504639098859
PITANGUEIRAS,2020-07-12,2020-07-12,2020-07-12,0.113710784242199,0.120817708257336,0.138077380865527
BREJO ALEGRE,2020-07-12,2020-07-12,2020-07-24,0.00182543797045635,0.00194713383515344,0.00229030625084645
ATIBAIA,2020-07-12,2020-09-10,2020-11-13,0.387334627988833,0.442668146272952,1.07684148269696
COSMÓPOLIS,2020-07-12,2020-07-12,2020-09-27,0.205778234555213,0.218639374214914,0.24987357053133
ELISIÁRIO,2020-07-12,2020-07-12,2020-07-12,0.00771642113475684,0.00819869745567915,0.0093699399493476
LAVRINHAS,2020-09-03,2020-10-22,2020-12-29,0.00718063508958511,0.0205574941281859,0.0662781486363588
BIRIGUI,2020-07-12,2020-07-12,2020-10-16,0.541710375739079,0.577824400788352,1.03718778466045
PONTALINDA,2020-07-12,2020-07-12,2020-07-13,0.0128699524865126,0.0136644957594654,0.0156165665822461
CAPÃO BONITO,2020-07-12,2020-08-01,2020-10-14,0.385104605100272,0.440119548686026,1.11406861931866
ESTRELA DOESTE,2020-07-12,2020-07-12,2020-07-12,0.0891265597147948,0.0946969696969697,0.108225108225108
SANTA CRUZ DO RIO PARDO,2020-07-12,2020-07-12,2020-07-12,0.189125575267588,0.200945923721813,0.2296524842535
TURIÚBA,2020-07-12,2020-08-10,2020-08-29,0.0194713383515344,0.0344234563708249,0.0829811530484057
AGUAÍ,2020-07-12,2020-07-12,2020-07-12,0.0412676809410391,0.0438469109998545,0.0501107554284044
MENDONÇA,2020-07-12,2020-07-12,2020-07-12,0.0576159444728512,0.0612169410024039,0.0699622182884623
TAQUARITINGA,2020-07-12,2020-08-17,2020-12-27,0.0330385963294291,0.0377583958050618,0.100245085466028
ITUVERAVA,2020-07-12,2020-09-30,2020-11-18,0.0541938393607309,0.177444217931004,0.5131328654745
