DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-08-27,18582.2857142857,18582.2857142857,18582.2857142857,Grande São Paulo
I,2020-08-28,18665.1418479346,18675.4988646407,18697.0095916458,Grande São Paulo
I,2020-08-29,18741.1940661064,18761.7953838551,18797.2090018148,Grande São Paulo
I,2020-08-30,18811.1296006682,18841.7790885626,18885.2611954295,Grande São Paulo
I,2020-08-31,18875.5921164024,18911.6535365228,18963.174077075,Grande São Paulo
I,2020-09-01,18935.169347291,18977.0132768916,19032.6239752892,Grande São Paulo
I,2020-09-02,18118.0933848117,19033.69024702,19650.6098542987,Grande São Paulo
I,2020-09-03,18162.3802485283,19084.876549256,19716.0883873763,Grande São Paulo
I,2020-09-04,18202.9188421258,19133.3219001985,19776.9533980949,Grande São Paulo
I,2020-09-05,18240.2176181473,19177.8963505039,19833.7380394289,Grande São Paulo
I,2020-09-06,18274.7058578082,19217.7764039889,19886.9031404901,Grande São Paulo
I,2020-09-07,18306.1151843122,19254.8211035657,19936.846567921,Grande São Paulo
I,2020-09-08,18334.3828115657,19289.3940256268,19983.9118009163,Grande São Paulo
I,2020-09-09,18360.864786795,19323.2703216244,20028.3953057419,Grande São Paulo
I,2020-09-10,18385.7878472317,19356.1107697262,20070.5529209188,Grande São Paulo
I,2020-09-11,18409.3386498072,19388.9700805165,20110.6062835585,Grande São Paulo
I,2020-09-12,18431.6712676264,19419.8500516919,20148.7477437352,Grande São Paulo
I,2020-09-13,18452.9133101073,19445.2980021,20185.1446505357,Grande São Paulo
I,2020-09-14,18473.1708714481,19470.8471319384,20219.9429097808,Grande São Paulo
I,2020-09-15,18492.5325695662,19497.8121387751,20253.2701018948,Grande São Paulo
I,2020-09-16,18511.0727799233,19523.6619762661,20285.2379605996,Grande São Paulo
I,2020-09-17,18528.8542447694,19548.4765160212,20315.9444252952,Grande São Paulo
I,2020-09-18,18545.9303551467,19572.3266257488,20345.4760752724,Grande São Paulo
I,2020-09-19,18562.3468788969,19595.2753945536,20373.9097200952,Grande São Paulo
I,2020-09-20,18578.143373152,19617.3792302816,20401.3138056939,Grande São Paulo
I,2020-09-21,18593.3543073641,19638.6887126889,20427.749523956,Grande São Paulo
I,2020-09-22,18608.0099874031,19659.2493823657,20453.2718193643,Grande São Paulo
I,2020-09-23,18622.137270432,19679.102278181,20477.9301043747,Grande São Paulo
I,2020-09-24,18635.7601329327,19698.2843518866,20501.7688216393,Grande São Paulo
I,2020-09-25,18648.9002572073,19716.8293418632,20524.8284623697,Grande São Paulo
I,2020-09-26,18661.5774146152,19734.7681579383,20547.1460574268,Grande São Paulo
I,2020-09-27,18673.8097854982,19752.1292520264,20568.7556387322,Grande São Paulo
I,2020-09-28,18685.614202614,19768.9388693711,20589.6885644024,Grande São Paulo
I,2020-09-29,18697.0063596236,19785.2213121173,20609.9738462422,Grande São Paulo
I,2020-09-30,18708.0009553686,19800.9990577392,20629.6383180232,Grande São Paulo
