Municipio,TMinimo,TMediana,TMaximo,MMinimo,MMediana,MMaximo
CAIEIRAS,2020-07-18,2020-07-18,2020-07-18,0.780334249084248,0.83607240973312,1.06409215784215
CASTILHO,2020-07-18,2020-07-18,2020-07-18,0.0370117142502702,0.0396554081252896,0.0504705194321866
PRAIA GRANDE,2020-07-18,2020-07-18,2020-07-18,2.19849869451697,2.3555343155539,2.99795276525042
LEME,2020-07-18,2020-07-18,2020-07-18,0.71987500202393,0.771294645025641,0.981647730032634
CABREÚVA,2020-07-18,2020-07-18,2020-07-18,0.561631139944392,0.601747649940421,0.765860645378719
PIQUETE,2020-07-18,2020-07-18,2020-07-18,0.0268864975153849,0.0288069616236266,0.0366634057027975
CERQUILHO,2020-07-18,2020-07-18,2020-07-18,0.183627317955676,0.19674355495251,0.250400888121376
TAUBATÉ,2020-07-18,2020-07-18,2020-07-18,0.646944795617362,0.693155138161458,0.88219744856913
CATANDUVA,2020-07-18,2020-07-18,2020-07-18,0.814529036794433,0.872709682279748,1.11072141381059
NOVA CAMPINA,2020-08-26,2020-09-14,2020-09-16,3.91213264284162e-07,2.88676633032088e-06,6.84402410094465e-06
VOTORANTIM,2020-07-18,2020-07-18,2020-07-18,0.834307134618555,0.893900501377019,1.13769154720712
SANTÓPOLIS DO AGUAPEÍ,2020-08-10,2020-08-24,2020-08-28,0.0179423778719743,0.0385980558976708,0.0588081802231582
TABATINGA,2020-07-18,2020-07-18,2020-07-18,0.0147861910158851,0.0158423475170197,0.020162987748934
NOVA ALIANÇA,2020-07-18,2020-07-18,2020-07-18,0.032469975357349,0.0347892593114454,0.0442772391236577
SANTANA DE PARNAÍBA,2020-07-18,2020-07-18,2020-07-18,0.749939887083897,0.803507021875603,1.02264530056895
GUARIBA,2020-07-18,2020-07-18,2020-07-18,0.263655462184873,0.28248799519808,0.359530175706647
PIRACAIA,2020-07-18,2020-07-18,2020-07-18,0.0861111431260686,0.0922619390636448,0.117424286081003
PAULO DE FARIA,2020-08-31,2020-09-27,2020-10-04,0.012398358553513,0.0232390394398661,0.0410240698777233
MONTE ALTO,2020-07-18,2020-07-18,2020-07-18,0.0765425780543643,0.0820099050582475,0.104376242801406
APARECIDA DOESTE,2020-07-18,2020-07-18,2020-07-18,0.0106317618426718,0.0113911734028626,0.0144978570581888
CRUZEIRO,2020-07-18,2020-07-18,2020-07-18,0.102417069511585,0.109732574476698,0.139659640243071
PANORAMA,2020-07-18,2020-09-17,2020-09-21,0.0311718639233378,0.0424295431136372,0.0566257997796473
GUAÍRA,2020-07-18,2020-07-18,2020-07-18,0.189692582903838,0.203242053111255,0.258671703959779
SÃO JOSÉ DOS CAMPOS,2020-07-18,2020-07-18,2020-07-18,2.75087982029203,2.94737123602718,3.75119975494368
APIAÍ,2020-07-18,2020-07-18,2020-07-18,0.0399389490978499,0.0427917311762673,0.0544622033152495
TAIAÇU,2020-07-18,2020-07-18,2020-07-18,0.0335949297092665,0.0359945675456427,0.0458112677853634
JAGUARIÚNA,2020-07-18,2020-07-18,2020-07-18,0.255661801711122,0.273923358976202,0.348629729606076
LIMEIRA,2020-07-18,2020-07-18,2020-07-18,1.91243400413191,2.04903643299848,2.60786455108898
AVAÍ,2020-07-18,2020-07-18,2020-07-18,0.020639377500137,0.0221136187501468,0.028144605682005
ARAMINA,2020-07-18,2020-07-18,2020-07-18,0.0137362637362637,0.0147174254317111,0.0187312687312688
RAFARD,2020-07-18,2020-07-18,2020-07-18,0.0646637195356778,0.0692825566453692,0.0881777993668336
LUCIANÓPOLIS,2020-08-14,2020-08-28,2020-09-03,3.20245381006594e-07,2.36423324777146e-06,5.52726188685896e-06
SANTA SALETE,2020-07-18,2020-07-18,2020-07-18,0.00201141440266772,0.0021550868600011,0.0027428378218195
BOM JESUS DOS PERDÕES,2020-07-18,2020-07-18,2020-07-18,0.0626595977640754,0.0671352833186522,0.0854449060419209
SUZANO,2020-07-18,2020-07-18,2020-07-18,2.19391877524984,2.35062725919627,2.99170742079525
OSCAR BRESSANE,2020-07-18,2020-07-18,2020-07-18,0.000246622300297913,0.000264238178890621,0.000336303136769882
ARCO-ÍRIS,2020-08-23,2020-09-18,2020-09-25,2.94818287658951e-07,2.44142222841024e-06,5.80652555048247e-06
IACANGA,2020-08-15,2020-08-30,2020-09-03,0.0295213242264789,0.0674538297318954,0.100285177843536
UBATUBA,2020-07-18,2020-07-18,2020-07-18,0.319616395031499,0.342446137533749,0.435840538679317
SÃO SEBASTIÃO,2020-07-18,2020-07-18,2020-07-18,0.101580692420387,0.108836456164701,0.1385191260278
CRISTAIS PAULISTA,2020-07-18,2020-10-01,2020-10-08,0.010989010989011,0.0137362637362637,0.01787835743815
DESCALVADO,2020-07-18,2020-09-20,2020-09-24,0.0378056020292514,0.0472570025365644,0.0605395320510702
JÚLIO MESQUITA,2020-08-25,2020-09-22,2020-09-27,0.00636321805994489,0.0117691039686323,0.0165489592728687
JABOTICABAL,2020-07-18,2020-07-18,2020-07-18,0.247438752783964,0.265112949411391,0.337416481069042
JOSÉ BONIFÁCIO,2020-07-18,2020-07-18,2020-07-18,0.277898945837877,0.297748870540583,0.378953107960741
BORÁ,2020-08-19,2020-09-09,2020-09-09,1.6326552779258e-07,1.09007924376067e-06,2.55469725015196e-06
ICÉM,2020-08-26,2020-09-19,2020-10-12,0.00573823357789166,0.00961627648038452,0.0202320440426662
CORDEIRÓPOLIS,2020-07-18,2020-07-18,2020-07-18,0.173647659345826,0.186051063584813,0.236792262744308
SÃO JOSÉ DO BARREIRO,2020-08-19,2020-09-09,2020-09-10,1.65458269359217e-07,1.22035215299918e-06,2.88857173980555e-06
PALMARES PAULISTA,2020-07-18,2020-07-18,2020-09-12,0.0376421838213514,0.0421970475567637,0.0513302506654791
ZACARIAS,2020-07-18,2020-07-18,2020-07-18,0.0140799008186735,0.0150856080200073,0.0191998647527365
SÃO JOSÉ DO RIO PARDO,2020-07-18,2020-07-18,2020-07-18,0.131898613103778,0.141319942611191,0.179861745141515
SANTO ANTÔNIO DE POSSE,2020-07-18,2020-07-18,2020-07-18,0.0600945849901074,0.0643870553465437,0.0819471613501465
FERNANDO PRESTES,2020-07-18,2020-07-18,2020-07-18,0.0370674939920179,0.0397151721343048,0.0505465827163878
TACIBA,2020-07-18,2020-07-18,2020-07-18,0.027600087848789,0.029571522695131,0.0376364834301666
TABAPUÃ,2020-07-18,2020-07-18,2020-07-18,0.110549943883278,0.118446368446369,0.150749923477196
SANTANA DA PONTE PENSA,2020-07-18,2020-09-04,2020-09-08,0.00373548389066847,0.00567164691312745,0.0079624579653404
CAJATI,2020-07-18,2020-07-18,2020-07-18,0.219736448038335,0.235431908612501,0.299640610961366
MACATUBA,2020-07-18,2020-07-18,2020-07-18,0.118270590169324,0.126718489467133,0.161278077503624
HOLAMBRA,2020-07-18,2020-07-18,2020-07-18,0.0641253193492,0.0687056993027142,0.0874436172943636
JUMIRIM,2020-07-18,2020-07-18,2020-07-18,0.00645167639272957,0.00691251042078168,0.00879774053554032
GUARANI DOESTE,2020-07-18,2020-07-18,2020-07-18,0.011781141501339,0.0126226516085775,0.0160651929563714
BANANAL,2020-07-18,2020-08-31,2020-09-03,0.0344779791667876,0.0652737355320809,0.0938235240524277
BOCAINA,2020-07-18,2020-07-18,2020-07-18,0.0250455367417395,0.0268345036518634,0.0341530046478264
RIBEIRÃO PIRES,2020-07-18,2020-07-18,2020-07-18,0.618369285035954,0.662538519681377,0.843230843230842
TUPÃ,2020-07-18,2020-09-14,2020-09-18,0.129969952257,0.148976926281351,0.181416073840429
SALTINHO,2020-07-18,2020-07-18,2020-07-18,0.0226323018374872,0.0242488948258792,0.0308622297783918
AVANHANDAVA,2020-07-18,2020-09-30,2020-10-05,0.0223293813245432,0.0280784188330585,0.0372596883448448
PIRAJU,2020-07-18,2020-07-18,2020-07-18,0.0275964710395087,0.029567647542331,0.0376315514175127
TRABIJU,2020-07-18,2020-07-18,2020-07-18,0.00604889632468023,0.00648096034787168,0.00824849498820031
SANTA GERTRUDES,2020-07-18,2020-07-18,2020-07-18,0.247191764225023,0.264848318812525,0.337079678488668
ITAPIRA,2020-07-18,2020-07-18,2020-07-18,0.278335150854234,0.298216233058108,0.379547932983048
BENTO DE ABREU,2020-07-18,2020-07-18,2020-07-18,0.0110117496942953,0.0117983032438878,0.0150160223104027
CAJURU,2020-07-18,2020-07-18,2020-07-18,0.0722535542840768,0.0774145224472251,0.0985275740237408
OCAUÇU,2020-08-16,2020-09-03,2020-09-05,3.38432038115608e-07,2.49037269736143e-06,5.87202461074313e-06
AMÉRICO BRASILIENSE,2020-07-18,2020-07-18,2020-07-18,0.0497353697807039,0.0532878961936114,0.0678209587918692
URUPÊS,2020-07-18,2020-07-18,2020-07-18,0.0247116626613453,0.0264767814228697,0.0336977218109253
RIBEIRÃO CORRENTE,2020-08-26,2020-09-13,2020-09-17,3.44557015837393e-07,2.51005136942341e-06,5.65913505167325e-06
MONTE APRAZÍVEL,2020-07-18,2020-07-18,2020-07-18,0.24203821656051,0.259326660600546,0.330052113491604
BASTOS,2020-07-18,2020-07-18,2020-07-18,0.0278683199336642,0.0298589142146402,0.0380022544549966
SÃO LOURENÇO DA SERRA,2020-07-18,2020-07-18,2020-07-18,0.0527838033261032,0.0565540749922526,0.0719779136265037
AMÉRICO DE CAMPOS,2020-07-18,2020-07-18,2020-07-18,0.0695374693493668,0.0745044314457502,0.0948238218400457
CAÇAPAVA,2020-07-18,2020-07-18,2020-07-18,0.387316267547481,0.414981715229445,0.528158546655657
CEDRAL,2020-07-18,2020-07-18,2020-07-18,0.0347687346746834,0.0372522157228752,0.0474119109200228
OSVALDO CRUZ,2020-07-18,2020-07-18,2020-07-18,0.0799056252965238,0.0856131699605611,0.108962216313442
OURO VERDE,2020-07-18,2020-07-18,2020-07-18,0.0103906213077793,0.0111328085440493,0.0141690290560627
VOTUPORANGA,2020-07-18,2020-07-18,2020-07-18,0.740326174137778,0.793206615147618,1.00953569200606
PAULISTÂNIA,2020-07-27,2020-07-27,2020-07-28,0.000101745975241495,0.000117061305263329,0.000149072622436028
ADAMANTINA,2020-07-18,2020-07-18,2020-07-18,0.113564668769716,0.121676430824696,0.154860911958703
JUNQUEIRÓPOLIS,2020-07-18,2020-07-18,2020-07-18,0.027924794764657,0.0299194229621325,0.0380792655881688
JACI,2020-07-18,2020-07-18,2020-07-18,0.0402282880533527,0.0431017372000206,0.05485675643639
ITARIRI,2020-07-18,2020-07-18,2020-07-18,0.0328341818907858,0.0351794805972703,0.044773884396526
GAVIÃO PEIXOTO,2020-07-18,2020-07-18,2020-07-18,0.0104175436702826,0.0111616539324457,0.0142057413685672
REGINÓPOLIS,2020-07-18,2020-07-18,2020-10-03,0.0106675434270371,0.0115318709410146,0.0145466501277778
PARIQUERA-AÇU,2020-07-18,2020-07-18,2020-07-18,0.0932578486875961,0.0999191235938532,0.127169793664905
QUADRA,2020-09-01,2020-09-27,2020-10-19,0.00534186307771975,0.0123555478110796,0.0321182957810839
ANGATUBA,2020-07-18,2020-07-18,2020-07-18,0.0983112593177839,0.105333492126197,0.134060808160614
VINHEDO,2020-07-18,2020-07-18,2020-07-18,0.374728719556305,0.40149505666747,0.510993708485872
ÁGUAS DE SANTA BÁRBARA,2020-07-18,2020-07-18,2020-07-18,0.000695709353937198,0.000745402879218426,0.000948694573550724
ADOLFO,2020-07-18,2020-07-18,2020-07-18,0.0129305211600061,0.0138541298142925,0.0176325288545538
ARAÇATUBA,2020-07-18,2020-07-18,2020-07-18,1.87953434024322,2.01378679311773,2.56300137305893
EMBU DAS ARTES,2020-07-18,2020-07-18,2020-07-18,1.79746706352501,1.92585756806251,2.45109145026137
TABOÃO DA SERRA,2020-07-18,2020-07-18,2020-07-18,2.79463274551043,2.99424937018975,3.81086283478695
SANTA MERCEDES,2020-08-27,2020-09-23,2020-09-29,6.61687514141556e-07,5.32347930532514e-06,1.25452731300461e-05
SÃO JOAQUIM DA BARRA,2020-07-18,2020-07-18,2020-07-18,0.151401296930227,0.162215675282386,0.206456313995765
PLATINA,2020-08-25,2020-09-23,2020-09-30,2.51381094658322e-07,1.95230814865014e-06,4.52325853538034e-06
JUQUIÁ,2020-07-18,2020-07-18,2020-07-18,0.0592392932015573,0.0634706712873829,0.08078085436576
OLÍMPIA,2020-07-18,2020-07-18,2020-07-18,0.256543099598035,0.27486760671218,0.349831499451866
MERIDIANO,2020-07-18,2020-07-18,2020-07-18,0.00689627795200332,0.00738886923428927,0.00940401538909543
URÂNIA,2020-07-18,2020-07-18,2020-07-18,0.0551702236160265,0.0591109538743142,0.0752321231127633
MONTE AZUL PAULISTA,2020-07-18,2020-07-18,2020-07-18,0.0539554931694279,0.0578094569672443,0.0735756725037655
MONÇÕES,2020-07-18,2020-07-18,2020-07-18,0.0290218363813473,0.0310948246943008,0.03957523142911
NOVA CASTILHO,2020-07-18,2020-07-18,2020-08-25,0.00764704839881625,0.00825006106313753,0.010427793271113
ITAPEVI,2020-07-18,2020-07-18,2020-07-18,2.31970410968259,2.48539726037421,3.16323287683991
AGUDOS,2020-07-18,2020-07-18,2020-07-18,0.0916017316017315,0.0981447124304267,0.124911452184179
PEDREIRA,2020-07-18,2020-07-18,2020-07-18,0.0670567625194489,0.0718465312708383,0.0914410397992489
QUINTANA,2020-07-18,2020-07-18,2020-07-18,0.00172635610208539,0.00184966725223435,0.00235412195738917
POÁ,2020-07-18,2020-07-18,2020-07-18,0.952041220768926,1.02004416510957,1.29823802832127
BOITUVA,2020-07-18,2020-07-18,2020-07-18,0.203862104717469,0.218423683625861,0.277993779160187
SANTA ROSA DE VITERBO,2020-07-18,2020-09-10,2020-09-13,0.0854505505003462,0.106813188125433,0.137692552956028
JACAREÍ,2020-07-18,2020-07-18,2020-07-18,0.914127970028588,0.979422825030632,1.24653814094808
ITIRAPUÃ,2020-08-18,2020-08-29,2020-09-01,0.0254617527279128,0.0663205451863491,0.0992380702109474
PERUÍBE,2020-07-18,2020-07-18,2020-09-15,0.431737849779086,0.497598537732392,0.590744047573935
BARRA DO CHAPÉU,2020-07-18,2020-07-18,2020-07-18,0.028878932424599,0.0309417133120704,0.0393803623971804
TAQUARITUBA,2020-07-18,2020-07-18,2020-07-18,0.0176246369664091,0.0188835396068669,0.0240335958632852
CÁSSIA DOS COQUEIROS,2020-07-18,2020-08-10,2020-08-11,0.0280436169595731,0.0352720801176165,0.0479570041559257
DOURADO,2020-07-18,2020-07-18,2020-07-18,0.00386457265187903,0.00414061355558468,0.00526987179801686
GUARAÇAÍ,2020-09-04,2020-10-13,2020-10-18,0.00855626568941953,0.0136641975699739,0.0192805913000085
MOMBUCA,2020-07-18,2020-07-18,2020-08-24,0.0193991158607034,0.0220479738334618,0.0266337431830906
COLÔMBIA,2020-07-18,2020-07-18,2020-07-18,0.0288441315685621,0.0309044266806022,0.0393329066844028
TAPIRATIBA,2020-07-18,2020-09-04,2020-09-07,0.0331768079109255,0.0678605899362362,0.0977602787745733
INDIAPORÃ,2020-07-18,2020-07-18,2020-07-18,0.00862034744000414,0.00923608654286158,0.0117550192363693
VARGEM,2020-07-18,2020-07-18,2020-07-18,0.0223522541731498,0.0239488437569462,0.0304803465997496
TAQUARIVAÍ,2020-08-18,2020-08-26,2020-08-26,4.35570063295063e-07,2.91470362626801e-06,6.87756684499336e-06
REGISTRO,2020-07-18,2020-07-18,2020-07-18,0.22942480728079,0.245812293515133,0.312852009928351
MAIRIPORÃ,2020-07-18,2020-07-18,2020-07-18,0.5665306122449,0.606997084548102,0.772541743970319
EUCLIDES DA CUNHA PAULISTA,2020-07-18,2020-07-18,2020-07-18,0.0126635697188562,0.0135681104130601,0.0172685041620764
PITANGUEIRAS,2020-07-18,2020-07-18,2020-07-18,0.14483703347356,0.155182535864529,0.197505045645764
BREJO ALEGRE,2020-08-16,2020-09-04,2020-09-11,0.0075510445800015,0.0150171321961209,0.0265224275736437
ATIBAIA,2020-07-18,2020-07-18,2020-07-18,0.438007678318852,0.469293941055913,0.597283197707526
COSMÓPOLIS,2020-07-18,2020-07-18,2020-07-18,0.224578914535247,0.240620265573478,0.306243974366245
ELISIÁRIO,2020-07-18,2020-08-23,2020-08-26,0.0140799008186735,0.020804868444962,0.0292892791664806
LAVRINHAS,2020-07-18,2020-07-18,2020-07-18,0.0069588581804525,0.00745591947905622,0.00948935206425339
BIRIGUI,2020-07-18,2020-07-18,2020-07-18,0.651615033850298,0.698158964839603,0.888565955250403
PONTALINDA,2020-07-18,2020-07-18,2020-07-18,0.0137925559040069,0.0147777384685783,0.018808030778191
CAPÃO BONITO,2020-07-18,2020-07-18,2020-07-18,0.425382262996942,0.455766710353867,0.580066722268557
ESTRELA DOESTE,2020-07-18,2020-07-18,2020-07-18,0.0694803330462248,0.0744432139780979,0.0947459086993971
SANTA CRUZ DO RIO PARDO,2020-07-18,2020-07-18,2020-07-18,0.232564829180932,0.249176602693856,0.317133857973998
TURIÚBA,2020-07-18,2020-07-18,2020-07-18,0.0211058535807327,0.022613414550785,0.0287807094282717
AGUAÍ,2020-07-18,2020-07-18,2020-07-18,0.0457887625012994,0.049059388394249,0.0624392215926806
MENDONÇA,2020-07-18,2020-07-18,2020-07-18,0.0938897168405362,0.100596125186289,0.128031432055277
TAQUARITINGA,2020-07-18,2020-07-18,2020-07-18,0.0499033946786121,0.0534679228699413,0.0680500836526528
