date,median_cases,min_cases,max_cases,median_deaths,min_deaths,max_deaths
2020-08-09,625406.428571429,625406.428571429,625406.428571429,25124.5714285714,25124.5714285714,25124.5714285714
2020-08-10,636377.295918367,636377.295918368,637221.208791209,25389.7562316779,25375.0237426164,25446.5815466292
2020-08-11,647216.617324047,647153.476685131,648631.786833474,25648.3792733657,25616.9181762459,25732.8461905033
2020-08-12,657957.409411875,657785.746461708,659726.207196871,25900.4816180165,25851.0600561221,25989.493697711
2020-08-13,668618.025579477,668307.23867058,670562.263371479,26135.4257615441,26078.2079576263,26221.6445349407
2020-08-14,679206.436095168,678737.469769366,681177.817225177,26358.3779244188,26299.0622026617,26433.5541064456
2020-08-15,689721.639561885,608192.725698537,725161.450238793,26581.2841947748,23041.7243174397,27397.6892607929
2020-08-16,700211.667822602,617245.114110344,735901.445920614,26789.2693031574,23193.3788575513,27633.6518563774
2020-08-17,710624.434197481,626223.445737171,747013.10095147,26984.404600465,23327.35603025,27871.1056034457
2020-08-18,721022.336925594,635126.174482467,758305.501951062,27172.8281970845,23453.6658081752,28105.1933666113
2020-08-19,731383.709980624,643950.659445876,769556.613563063,27359.1973592818,23573.582121745,28336.2312390689
2020-08-20,741479.550337491,652694.028454831,780760.484716476,27539.8348530403,23688.1122842445,28564.5030889512
2020-08-21,751650.494361325,661353.096052034,791915.471021074,27723.2827020255,23798.0580230385,28790.2633585782
2020-08-22,761707.524217138,669924.559835939,803136.335790734,27903.7138559868,23904.0541342403,29013.7392342251
2020-08-23,771713.493283514,678405.042730716,814330.535996538,28081.5484770596,24006.6014389497,29235.1327842099
2020-08-24,781786.150021698,686791.206215547,825494.970328215,28255.7224958692,24106.0919487073,29454.6228589391
2020-08-25,791875.987312253,694932.24116075,836626.28171755,28427.886747466,24202.8309456328,29672.3669302171
2020-08-26,801936.377769396,702726.097243977,847720.83331474,28595.2335354502,24297.0512683582,29888.5025537313
