"Municipio","DRS","Minimo","Mediana","Máximo"
"SÃO JOÃO DAS DUAS PONTES","São José do Rio Preto",2.63277030342758,3.80413182955481,6.04827155831792
"MONGAGUÁ","Baixada Santista",2.33674995630673,3.09521854061723,4.25244705983897
"SANTO ANTÔNIO DE POSSE","Campinas",2.19567035924449,2.81388736813462,3.96923311827454
"DESCALVADO","Araraquara",2.15040035018361,2.7522482348488,3.75049539017094
"BOFETE","Bauru",2.01810236657329,2.71524877360531,3.85242852720015
"URUPÊS","São José do Rio Preto",2.11530926266625,2.65541663306393,3.60925136413616
"BARUERI","Grande São Paulo",2.02749230904216,2.59327095258286,3.28537692358908
"ÁGUAS DE LINDÓIA","Campinas",2.06899160910292,2.58125385994519,3.61122050124249
"SÃO JOSÉ DO RIO PARDO","São João da Boa Vista",1.93145158091474,2.56651387510648,3.61368287270747
"FRANCA","Franca",2.10805088955691,2.53904416748702,3.10632343973392
"TAIAÇU","Barretos",1.91241989645752,2.4686585443107,3.27209649650321
"DOIS CÓRREGOS","Bauru",1.93954966816301,2.30876974613803,3.14241895846949
"ITATIBA","Campinas",1.92596370128751,2.29766712102369,2.78614927505327
"SANTO ANASTÁCIO","Presidente Prudente",1.79876307116887,2.29460742718069,3.09040621208303
"PACAEMBU","Marília",1.70914094787852,2.24094457296076,3.04402295254939
"IGARAPAVA","Franca",1.86741942591721,2.21838466694225,2.7957381405975
"PIRAPOZINHO","Presidente Prudente",1.77994701374059,2.15566526559677,2.87120953644968
"BRAGANÇA PAULISTA","Campinas",1.74201688409022,2.15119783536921,2.65027059032417
"LINS","Bauru",1.77703799522902,2.14739539533337,2.70573851568717
"INDAIATUBA","Campinas",1.81964462083458,2.12060289032999,2.58401650778062
"BOA ESPERANÇA DO SUL","Araraquara",1.80047347536185,2.10414674714103,2.74694780769494
"CARAGUATATUBA","Taubaté",1.77630950005941,2.09746789425252,2.56059179110756
"SEVERÍNIA","Barretos",1.72330990384616,2.09685117717756,2.71509027901415
"CAJOBI","Barretos",1.75517790844878,2.09083715445835,2.62920942644578
"TERRA ROXA","Barretos",1.67436889082537,2.07759564605564,2.57267792909145
"OSVALDO CRUZ","Marília",1.74174439945035,2.07298261051355,2.77633740589361
"SÃO SEBASTIÃO","Taubaté",1.73541762293847,2.06480338806415,2.56357190816312
"GARÇA","Marília",1.72749445855624,2.06247127250238,2.73350355169138
"PINDORAMA","São José do Rio Preto",1.68839753992855,2.06059282394351,2.66496504814844
"GUARUJÁ","Baixada Santista",1.76411490029758,2.04604286980812,2.44472646174268
"PALMARES PAULISTA","São José do Rio Preto",1.67432163171894,2.04298413278256,2.68165089215788
"BERNARDINO DE CAMPOS","Marília",1.71888021694952,2.04088059211512,2.7230576140698
"MOGI MIRIM","São João da Boa Vista",1.63182946187259,2.00787958199389,2.46985431674889
"PIQUETE","Taubaté",1.74335912045928,1.98096676661669,2.54330167802599
"GUARÁ","Franca",1.7023098873627,1.9797347586638,2.45283323872024
"VALENTIM GENTIL","São José do Rio Preto",1.57124154153794,1.97437544181547,2.63512450519323
"CASA BRANCA","São João da Boa Vista",1.60643849755373,1.95149553705383,2.49168774171568
"TABAPUÃ","São José do Rio Preto",1.61799653745651,1.9453945551893,2.48144107098096
"GUAPIAÇU","São José do Rio Preto",1.59689882412441,1.9215955930493,2.5102266647679
"CACHOEIRA PAULISTA","Taubaté",1.60016617409423,1.90588201505443,2.43410243275005
"TAMBAÚ","São João da Boa Vista",1.57235917122991,1.90146125111019,2.50735452441152
"PARANAPANEMA","Bauru",1.56293316662427,1.89846139656937,2.47241452768598
"GUARAREMA","Grande São Paulo",1.5009822066233,1.89813735577262,2.51635778924263
"CATANDUVA","São José do Rio Preto",1.65966955169673,1.88182451688081,2.23221634292389
"JALES","São José do Rio Preto",1.61369968694598,1.8672437996557,2.25269479631269
"BOM JESUS DOS PERDÕES","Campinas",1.58912965460821,1.85170693255518,2.38472754602685
"CARAPICUÍBA","Grande São Paulo",1.54342739654149,1.84537003417305,2.19304598173521
"JUQUIÁ","Registro",1.60494672941124,1.82757769151498,2.33761247393122
"OLÍMPIA","Barretos",1.52431159212712,1.78279658770408,2.13297975518547
"IGARAÇU DO TIETÊ","Bauru",1.44350442565685,1.77709925352741,2.26748200346096
"LIMEIRA","Piracicaba",1.49532346882453,1.77164648401175,2.10273768680122
"SÃO MIGUEL ARCANJO","Sorocaba",1.55447489702506,1.76924467123409,2.31430889133382
"ITARARÉ","Sorocaba",1.56663706448931,1.7648770067574,2.30523513880338
"SETE BARRAS","Registro",1.53616030795972,1.73513387554518,2.17936960029889
"RANCHARIA","Presidente Prudente",1.52213749931214,1.73171553773033,2.14045314398603
"SANTA ISABEL","Grande São Paulo",1.47249291344257,1.73046869586092,2.01270764152383
"PAULO DE FARIA","São José do Rio Preto",1.50837311110703,1.72501681565827,2.15864271184939
"CRUZEIRO","Taubaté",1.49200879407256,1.72418985430099,2.09318073686788
"GUAÍRA","Barretos",1.49115284889107,1.72217800397206,2.04962341880167
"ARIRANHA","São José do Rio Preto",1.43834754900691,1.68566223966228,2.00877446739885
"QUATÁ","Presidente Prudente",1.46209264821498,1.68183265248182,2.04581267486099
"EMBU-GUAÇU","Grande São Paulo",1.40822182900167,1.67054488143549,1.95801050000242
"PERUÍBE","Baixada Santista",1.49565924335914,1.66163619075341,2.02773066085915
"BIRITIBA-MIRIM","Grande São Paulo",1.44736398389075,1.66157751672816,2.07903119325089
"PRADÓPOLIS","Ribeirão Preto",1.40588528656531,1.65381377272247,2.16095337739243
"ESPÍRITO SANTO DO PINHAL","São João da Boa Vista",1.3860675639438,1.64175136751287,2.03713361548282
"SÃO CAETANO DO SUL","Grande São Paulo",1.36357857463578,1.63083065159972,1.93095244411885
"BROTAS","Bauru",1.3300709982434,1.62976716591337,2.00691720633227
"ITAÍ","Bauru",1.32651652082996,1.62170073498928,1.99116146842179
"MACEDÔNIA","São José do Rio Preto",1.39890779400693,1.61714915016659,1.90659677847325
"COSMORAMA","São José do Rio Preto",1.38270885099584,1.61228907787658,1.95833490319249
"LORENA","Taubaté",1.43151511735364,1.60541018457185,1.89114577461766
"DUARTINA","Bauru",1.29969040664674,1.58524872158502,1.92289765988854
"MORUNGABA","Campinas",1.35012885909374,1.57376554600013,1.88213384381503
"BATATAIS","Ribeirão Preto",1.37739932240896,1.56912249952931,1.98114469455628
"PARAÍSO","São José do Rio Preto",1.38482291741244,1.56598849141335,1.86740927804377
"ITÁPOLIS","Araraquara",1.35387513803833,1.56434151785911,1.8035187411514
"CÂNDIDO MOTA","Marília",1.35761119737232,1.56161378297872,1.88061657180904
"SANTA RITA DO PASSA QUATRO","Ribeirão Preto",1.37115708039981,1.56029079763406,1.97213589213033
"JUQUITIBA","Grande São Paulo",1.3664855999683,1.55898568283644,1.92032895943318
"PALESTINA","São José do Rio Preto",1.3220956759206,1.55599213005639,1.83061052731583
"PILAR DO SUL","Sorocaba",1.35709220808406,1.55151929967209,1.91395832266168
"PIRAJUÍ","Bauru",1.27869031427501,1.54174485983602,1.88506310941181
"SALTO DE PIRAPORA","Sorocaba",1.37082605041117,1.54172980467351,1.91144281383687
"QUELUZ","Taubaté",1.31018722956154,1.53634038092247,1.80749628676242
"BORBOREMA","Araraquara",1.32585014454201,1.53619322651234,1.76254406345363
"CAPÃO BONITO","Sorocaba",1.33157188439353,1.53540335886946,1.91045204173356
"SANTA BRANCA","Taubaté",1.32638566705818,1.53291785679719,1.77857438365469
"SUZANO","Grande São Paulo",1.28873309151273,1.5262790645374,1.76530499371569
"SÃO JOÃO DA BOA VISTA","São João da Boa Vista",1.2901391442708,1.52541507520649,1.84515304536876
"COLINA","Barretos",1.30631098620845,1.51828460833108,1.74081700652993
"GAVIÃO PEIXOTO","Araraquara",1.3393556090137,1.51619136092881,1.77539746793708
"TRÊS FRONTEIRAS","São José do Rio Preto",1.36175847073844,1.51357216047302,1.82435154011155
"BARIRI","Bauru",1.2564245273634,1.51249885500935,1.8319544675092
"BARBOSA","Araçatuba",1.32916220649886,1.51212844342753,2.0095426799293
"PLANALTO","São José do Rio Preto",1.27326336432685,1.51192331173763,1.7871036770703
"PARAIBUNA","Taubaté",1.27311646012735,1.5107876895994,1.73116205970333
"SALESÓPOLIS","Grande São Paulo",1.23495843570532,1.49918177921429,1.80209695114949
"ITUVERAVA","Franca",1.32326947022867,1.49663649414221,1.69634061892314
"PINHALZINHO","Campinas",1.30560816112613,1.49392320416329,1.81365694388522
"IBITINGA","Araraquara",1.26346120578987,1.49348083900329,1.72599200267482
"MOGI DAS CRUZES","Grande São Paulo",1.28547614644068,1.49119062500939,1.69185628955316
"AMÉRICO BRASILIENSE","Araraquara",1.31963894237518,1.48702688865112,1.70110621417656
"ILHA SOLTEIRA","Araçatuba",1.30588530215305,1.4865235860622,1.95285363381375
"ARAÇARIGUAMA","Sorocaba",1.32625934571775,1.48247324244995,1.81274941341788
"ILHABELA","Taubaté",1.27591622085688,1.4824528198749,1.795590323616
"NOVO HORIZONTE","São José do Rio Preto",1.24680365073259,1.47973404310361,1.70177642829108
"FERNANDÓPOLIS","São José do Rio Preto",1.29283113783967,1.47121648085831,1.71235010872585
"SALTO","Sorocaba",1.24266151485431,1.46594434820252,1.68009051258322
"ITAPUÍ","Bauru",1.22295864598299,1.46378553702655,1.76219158193996
"SÃO ROQUE","Sorocaba",1.28421823762983,1.46317824593822,1.7548661299175
"JACI","São José do Rio Preto",1.23849410429643,1.45589594168509,1.6834519518766
"FRANCO DA ROCHA","Grande São Paulo",1.22606808642287,1.45293518532273,1.67037090076844
"UBARANA","São José do Rio Preto",1.28666707892142,1.4518352022044,1.67240154530549
"VALPARAÍSO","Araçatuba",1.27423975356695,1.4483421668006,1.87309954556468
"CERQUILHO","Sorocaba",1.27265676382657,1.44482755866502,1.73467078300981
"MORRO AGUDO","Franca",1.26812068246443,1.43949834171624,1.65878969257185
"PAULÍNIA","Campinas",1.26724969370144,1.43177661700477,1.66577838891167
"IPAUSSU","Marília",1.24983904144333,1.43056614407635,1.66676215485627
"RIOLÂNDIA","São José do Rio Preto",1.26532591087522,1.42861652161304,1.65121703366177
"JAGUARIÚNA","Campinas",1.23097492267762,1.42808040867995,1.65533963814314
"RINCÃO","Araraquara",1.26427499973944,1.42363725089246,1.62802109340043
"CORUMBATAÍ","Piracicaba",1.30149501616585,1.42245802870214,1.7693439945875
"TEODORO SAMPAIO","Presidente Prudente",1.23148013227292,1.41753764736199,1.62356215404638
"BANANAL","Taubaté",1.25522779138025,1.41532571805863,1.61866414830051
"GETULINA","Bauru",1.2100665459147,1.41411307717781,1.61807338639722
