DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-08-06,16181,16181,16181,Grande São Paulo
I,2020-08-07,16309.6046444987,16337.1627826056,16379.7526324071,Grande São Paulo
I,2020-08-08,16439.6071655735,16487.7000260163,16554.4608318509,Grande São Paulo
I,2020-08-09,16570.8322254619,16632.9954485633,16709.6002981035,Grande São Paulo
I,2020-08-10,16703.201268609,16767.6981837444,16848.9701712171,Grande São Paulo
I,2020-08-11,16836.7027867575,16896.3693498516,16991.2392317618,Grande São Paulo
I,2020-08-12,15712.5686090282,17034.1040215251,17910.9402594184,Grande São Paulo
I,2020-08-13,15803.0676171074,17168.3682680656,18070.8421293216,Grande São Paulo
I,2020-08-14,15887.5959377097,17302.8672308083,18239.9530186229,Grande São Paulo
I,2020-08-15,15968.1178189558,17426.8317575425,18413.1339021478,Grande São Paulo
I,2020-08-16,16045.4838303198,17550.3702551038,18588.1872440255,Grande São Paulo
I,2020-08-17,16120.3934800493,17671.9314679181,18765.3016141363,Grande São Paulo
I,2020-08-18,16193.4198626434,17810.0519237474,18944.6610866036,Grande São Paulo
I,2020-08-19,16265.0283431551,17946.0251732953,19126.4410250228,Grande São Paulo
I,2020-08-20,16335.5913305466,18080.0125786482,19310.8040271824,Grande São Paulo
I,2020-08-21,16405.4098867256,18214.7416330145,19497.9013267823,Grande São Paulo
I,2020-08-22,16474.7254818928,18344.3189491523,19687.8715135585,Grande São Paulo
I,2020-08-23,16543.730452511,18478.863960969,19880.8398986275,Grande São Paulo
I,2020-08-24,16612.5754330776,18614.5560419713,20076.9174448879,Grande São Paulo
I,2020-08-25,16681.3763935967,18751.5264980763,20276.2003380255,Grande São Paulo
I,2020-08-26,16750.2180626249,18889.8915711173,20478.7684113828,Grande São Paulo
I,2020-08-27,16819.1557763207,19029.7520211716,20684.683090308,Grande São Paulo
I,2020-08-28,16888.2264839341,19171.1956016435,20893.9905776621,Grande São Paulo
