DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-07-11,12957.7142857143,12957.7142857143,12957.7142857143,Grande São Paulo
I,2020-07-12,13138.172085672,13149.4506981693,13176.8416142343,Grande São Paulo
I,2020-07-13,13317.0655626617,13335.3462512499,13373.2298489804,Grande São Paulo
I,2020-07-14,13494.2642242923,13515.7717123649,13550.515494973,Grande São Paulo
I,2020-07-15,13669.6415417375,13686.5315253604,13711.7277442822,Grande São Paulo
I,2020-07-16,13827.6749749493,13848.1012005052,13865.9917755472,Grande São Paulo
I,2020-07-17,12409.7807504424,14005.4140978906,14570.6814749104,Grande São Paulo
I,2020-07-18,12515.405830711,14154.746658972,14739.3575642403,Grande São Paulo
I,2020-07-19,12613.8121227256,14300.3832348751,14911.6403744752,Grande São Paulo
I,2020-07-20,12706.1148142685,14439.6021924218,15084.6898075291,Grande São Paulo
I,2020-07-21,12793.1981767286,14568.9377839434,15255.3497496968,Grande São Paulo
I,2020-07-22,12875.7622387327,14695.1245852191,15423.5453366646,Grande São Paulo
I,2020-07-23,12954.3605173064,14821.9547822677,15589.2173788517,Grande São Paulo
I,2020-07-24,13029.4315889468,14944.9447508665,15752.3219392727,Grande São Paulo
I,2020-07-25,13101.3232530141,15064.3075915487,15912.829364725,Grande São Paulo
I,2020-07-26,13170.3119091457,15180.2386703097,16070.7232719529,Grande São Paulo
I,2020-07-27,13236.617798782,15292.917553758,16225.9993942885,Grande São Paulo
I,2020-07-28,13300.4173153217,15402.5098104374,16378.6644848954,Grande São Paulo
I,2020-07-29,13361.8523811003,15509.1681239659,16528.7350225066,Grande São Paulo
I,2020-07-30,13421.0381022213,15613.0334362134,16676.2360381762,Grande São Paulo
I,2020-07-31,13478.069802726,15714.236962864,16821.2004851582,Grande São Paulo
I,2020-08-01,13533.0277912239,15812.9011686894,16963.6682835477,Grande São Paulo
I,2020-08-02,13585.9811508954,15909.1406683372,17103.6854434401,Grande São Paulo
I,2020-08-03,13636.990537653,16003.0628255824,17241.3031578083,Grande São Paulo
I,2020-08-04,13686.1104684983,16094.7684012116,17376.5770155614,Grande São Paulo
I,2020-08-05,13733.3907915128,16184.3517453413,17509.5660915292,Grande São Paulo
I,2020-08-06,13778.8779516692,16271.9011415586,17640.332182526,Grande São Paulo
I,2020-08-07,13822.6166231703,16357.4999878627,17768.9395383446,Grande São Paulo
I,2020-08-08,13864.6504022726,16441.2271708977,17895.454321647,Grande São Paulo
I,2020-08-09,13905.022334687,16523.157445949,18019.9441407547,Grande São Paulo
I,2020-08-10,13943.7751659181,16603.3616110137,18142.4775497505,Grande São Paulo
I,2020-08-11,13980.9515741747,16681.9067731428,18263.1236474141,Grande São Paulo
I,2020-08-12,14016.594108324,16758.8562579431,18381.9515511643,Grande São Paulo
I,2020-08-13,14050.7452041313,16834.2696963063,18499.0299921847,Grande São Paulo
I,2020-08-14,14083.4476240478,16908.2038590044,18614.4273353386,Grande São Paulo
I,2020-08-15,14114.7443964143,16980.7128210107,18728.2113409757,Grande São Paulo
I,2020-08-16,14144.6787539279,17051.8481538718,18840.4489756489,Grande São Paulo
I,2020-08-17,14173.2939718803,17121.6589539057,18951.206173552,Grande São Paulo
I,2020-08-18,14200.6332692196,17190.1919684585,19060.5476713416,Grande São Paulo
I,2020-08-19,14226.7395695502,17257.491420433,19168.536709405,Grande São Paulo
I,2020-08-20,14251.6553644759,17323.5990091091,19275.2348329894,Grande São Paulo
I,2020-08-21,14275.422900034,17388.5545692029,19380.7020647195,Grande São Paulo
I,2020-08-22,14298.0840577726,17452.3961552515,19484.9968283637,Grande São Paulo
I,2020-08-23,14319.6802598081,17515.16015889,19588.1759046715,Grande São Paulo
I,2020-08-24,14340.2523242289,17576.8812852601,19690.2943272642,Grande São Paulo
I,2020-08-25,14359.8403791764,17637.5926226632,19791.4053356763,Grande São Paulo
I,2020-08-26,14378.4836957462,17697.3254483488,19891.5601913733,Grande São Paulo
I,2020-08-27,14396.2206002762,17755.1759692484,19990.808081111,Grande São Paulo
I,2020-08-28,14413.0886093283,17808.8279194008,20089.1963554935,Grande São Paulo
I,2020-08-29,14429.1243672956,17861.4738530625,20186.7705288715,Grande São Paulo
I,2020-08-30,14444.363604466,17913.1450864457,20283.5743019573,Grande São Paulo
I,2020-08-31,14458.8410637136,17963.87169082,20379.6495195896,Grande São Paulo
I,2020-09-01,14472.5904690731,18013.6825255405,20475.0361765871,Grande São Paulo
I,2020-09-02,14485.6444418244,18062.6047720716,20569.7722874125,Grande São Paulo
I,2020-09-03,14498.0344710256,18110.6638284011,20663.8938358799,Grande São Paulo
I,2020-09-04,14509.7910316896,18157.8842620258,20757.4350361614,Grande São Paulo
I,2020-09-05,14520.9435722924,18204.2898154286,20850.4283648026,Grande São Paulo
I,2020-09-06,14531.520515659,18249.9034863545,20942.904610715,Grande São Paulo
I,2020-09-07,14541.5492373524,18294.747375986,21034.8928588217,Grande São Paulo
I,2020-09-08,14551.0560713982,18338.8427101743,21126.4205167923,Grande São Paulo
I,2020-09-09,14560.0662802229,18382.1123940174,21217.5132087726,Grande São Paulo
I,2020-09-10,14568.6040601857,18423.7097050362,21308.1947443636,Grande São Paulo
I,2020-09-11,14576.6926432107,18466.9839266188,21398.4873825612,Grande São Paulo
I,2020-09-12,14584.354311031,18509.5743435057,21488.4118755015,Grande São Paulo
I,2020-09-13,14591.610417247,18551.4968972602,21577.9875277613,Grande São Paulo
I,2020-09-14,14598.4813925338,18592.767027022,21667.2321895778,Grande São Paulo
I,2020-09-15,14604.9867669864,18633.3996657724,21756.1622902296,Grande São Paulo
I,2020-09-16,14611.1451675467,18673.4086697121,21844.792742683,Grande São Paulo
I,2020-09-17,14616.9743382386,18712.8066682393,21933.1369198634,Grande São Paulo
