Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
1,5,5,12,26,15,5.7,1,0.208857217967139,1.12586252972523,0.9,0.916693550178353,1.03697978380184,0.891668367163847,1.05045324098795
2,4,9,13,10,17,9.57142857142857,1,0.118095594061966,1.09661998335224,0.857142857142857,0.922257088633665,1.03854592492774,0.873426910402578,1.03899074845029
3,4,10,13,23,18,10.6,3,0.0979769387121859,1.02966778013277,0.8,0.919366005088236,1.03624458703272,0.870139746961269,1.03808474372841
4,6,10,12,28,18,10.4,1.5,0.104827428283546,1.07641463958022,0.8,0.921082126522489,1.03662162418434,0.888769937567002,1.05086480998906
5,5,9,13,13,17,9.57142857142857,0.5,0.122430006660123,1.11972218522664,0.857142857142857,0.922256438696584,1.03854592492774,0.873590781721862,1.03934184560278
6,6,5,13,14,14,5.4,3,0.237573280202179,1.17157493370393,0.95,0.920783983325954,1.0400096719886,0.879043836761619,1.04209818016135
7,5,5,12,15,14,5.35,1.5,0.240481546155395,1.14250915521729,0.95,0.922749158662579,1.04119630935252,0.898327292338443,1.05206069601392
8,6,5,12,24,14,5.7,1,0.212594941231326,1.14283885132072,0.9,0.925050120512438,1.04279781583891,0.891758519106158,1.05061664714915
9,5,10,12,19,18,10.3333333333333,2.5,0.107080406833898,1.09326942804733,0.833333333333333,0.920277159103111,1.0364340988958,0.891151075554032,1.05124021747161
10,5,5,14,16,14,5.45,0.25,0.242965893414307,1.16365901607133,0.95,0.919111286829027,1.03934091871162,0.862687939842956,1.03186948138982
11,4,9,13,24,17,9.5,3,0.12031297061891,1.11640924972886,0.875,0.921768856591699,1.03844584512826,0.874789380019593,1.03966258094725
12,6,5,13,6,14,5.4,0.25,0.2476749137288,1.17091946365521,0.95,0.920783169955043,1.04000920970445,0.878970251885605,1.04209210334036
13,4,5,12,28,15,5.7,2,0.204699437315149,1.10950794497597,0.9,0.916695532534123,1.03698010241169,0.891570524097436,1.05022088171282
14,5,6,13,10,15,7,2,0.162347006290771,1.10177478625393,0.857142857142857,0.924456365967066,1.04231221328254,0.870477842168816,1.03788276101908
15,6,9,14,8,17,9.55555555555556,2.5,0.127833712714571,1.19575987290818,0.888888888888889,0.919848028658885,1.03805133649078,0.859908523650536,1.0316684104737
16,6,9,13,7,17,9.5,2,0.126236204992911,1.17220406808705,0.875,0.921767430504656,1.03844584512826,0.875048393003926,1.04043610125506
17,6,5,12,6,14,5.875,2.5,0.196647780031595,1.12920016690835,0.875,0.926248510373751,1.04361406869213,0.889019155264604,1.04984117365387
18,4,5,12,10,14,5.7,3,0.202280279478391,1.10716926605481,0.9,0.9250532406954,1.04279372986244,0.891592354701927,1.0502253912177
19,4,6,12,16,16,7.2,2,0.144153626084282,1.01811050380303,0.8,0.920681739836392,1.03960580751109,0.883258215922654,1.0476577536575
20,5,6,13,15,15,6.875,2,0.168260582712503,1.11627465594209,0.875,0.923724742887402,1.04178654764466,0.87208608137331,1.03843887642173
21,6,5,13,27,14,6.14285714285714,3,0.187156030899949,1.13760907895847,0.857142857142857,0.925163335817105,1.04301136478828,0.868857057454855,1.03730238831788
22,4,6,12,5,16,7.2,0.25,0.145930785403392,1.01819211823125,0.8,0.920681276001571,1.03960380231412,0.88322722821376,1.0476543058164
23,4,5,12,15,14,5.35,0.25,0.23882139076238,1.12965282220428,0.95,0.922759924239804,1.04119317135643,0.898558280575908,1.05181222647683
24,5,6,14,13,15,6.26666666666667,1,0.223071675291204,1.17764952396599,0.966666666666667,0.918495710047329,1.03798347819342,0.866441380667354,1.03250227921735
25,4,5,13,16,14,6.33333333333333,1.5,0.1777244630207,1.08849077073712,0.833333333333333,0.926338346612446,1.04380110601995,0.86625932232188,1.03626678107114
26,5,6,13,11,15,6.875,3,0.166159122798011,1.116570543035,0.875,0.92372497875788,1.04178751627377,0.872101118857176,1.03844369442452
27,4,10,14,27,17,10.2666666666667,2,0.125514537433836,1.19996131686005,0.933333333333333,0.921480233372776,1.03836481447186,0.863255689526468,1.03251978532559
