DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-07-14,235813.857142857,235813.857142857,235813.857142857,Grande São Paulo
I,2020-07-15,239506.144509409,239797.229702988,240129.766007037,Grande São Paulo
I,2020-07-16,243092.790444386,243686.891375847,244342.890203651,Grande São Paulo
I,2020-07-17,246586.994668877,247501.948513361,248475.7384565,Grande São Paulo
I,2020-07-18,249997.951480174,251255.215716255,252540.735181114,Grande São Paulo
I,2020-07-19,253332.100045132,254953.445558626,256544.046760618,Grande São Paulo
I,2020-07-20,219606.635446624,258600.020919297,274062.80009358,Grande São Paulo
I,2020-07-21,222339.497726887,262195.822232431,278150.278688629,Grande São Paulo
I,2020-07-22,225015.43232269,265740.223163549,282173.924942754,Grande São Paulo
I,2020-07-23,227636.395649926,269232.588997422,286132.464454783,Grande São Paulo
I,2020-07-24,230204.045079296,272671.843978704,290024.262245111,Grande São Paulo
I,2020-07-25,232719.863400281,276056.74214576,293847.620244137,Grande São Paulo
I,2020-07-26,235185.128142347,279217.631917817,297637.208010808,Grande São Paulo
I,2020-07-27,237601.015750779,282211.376387464,301381.051467352,Grande São Paulo
I,2020-07-28,239968.447676496,285125.175841165,305069.099670795,Grande São Paulo
I,2020-07-29,242288.190530428,287964.418707289,308700.429907176,Grande São Paulo
I,2020-07-30,244561.302986498,290769.238481223,312274.880076207,Grande São Paulo
I,2020-07-31,246788.808621669,293580.673485718,315792.31087489,Grande São Paulo
I,2020-08-01,248971.727607946,296457.271771914,319252.675718704,Grande São Paulo
I,2020-08-02,251110.998495141,299284.811702175,322655.838635421,Grande São Paulo
I,2020-08-03,253207.535682067,302063.327557262,326001.701967228,Grande São Paulo
I,2020-08-04,255262.071519728,304793.438211803,329289.840152489,Grande São Paulo
I,2020-08-05,257275.232258424,307475.609726129,332519.662444685,Grande São Paulo
I,2020-08-06,259247.915562191,310110.742899718,335691.288431617,Grande São Paulo
I,2020-08-07,261180.999569137,312699.721278197,338804.890200643,Grande São Paulo
I,2020-08-08,263012.106302155,315243.449540745,341860.741878195,Grande São Paulo
I,2020-08-09,264704.533111562,317742.740935599,344859.052866055,Grande São Paulo
I,2020-08-10,266351.324510682,320205.641411581,347800.072810049,Grande São Paulo
I,2020-08-11,267953.411638149,322654.47469154,350683.770720264,Grande São Paulo
I,2020-08-12,269511.60363,325057.457180844,353509.977356724,Grande São Paulo
I,2020-08-13,271027.10493777,327415.074742302,356279.130345781,Grande São Paulo
I,2020-08-14,272501.077786202,329727.829965854,358991.709345028,Grande São Paulo
I,2020-08-15,273934.681327642,331996.279164094,361648.277618348,Grande São Paulo
I,2020-08-16,275328.976009633,334196.97252702,364249.337691929,Grande São Paulo
I,2020-08-17,276684.997326626,336209.957297067,366795.420354746,Grande São Paulo
I,2020-08-18,278003.571496341,338203.78465819,369286.810197613,Grande São Paulo
I,2020-08-19,279285.422909212,340143.639009453,371723.670148591,Grande São Paulo
I,2020-08-20,280531.596456282,341934.003815014,374106.669297663,Grande São Paulo
I,2020-08-21,281743.098487755,343673.944132021,376436.504961899,Grande São Paulo
I,2020-08-22,282920.930188247,345397.175582694,378713.937905696,Grande São Paulo
I,2020-08-23,284066.008173287,347074.700500589,380939.669342407,Grande São Paulo
I,2020-08-24,285179.225846972,348735.899287279,383114.415987519,Grande São Paulo
I,2020-08-25,286261.300431022,350356.706602875,385238.678411028,Grande São Paulo
I,2020-08-26,287312.8651073,351937.749203007,387312.848674264,Grande São Paulo
I,2020-08-27,288334.812515887,353586.748317013,389337.734194077,Grande São Paulo
I,2020-08-28,289328.000941913,355325.383936994,391314.157861949,Grande São Paulo
I,2020-08-29,290293.282904425,356760.427652264,393242.987735479,Grande São Paulo
I,2020-08-30,291231.439092302,358150.892350069,395125.033426652,Grande São Paulo
