"Municipio","DRS","Minimo","Mediana","Máximo"
"SANTA MARIA DA SERRA","Piracicaba",1.87711918012175,2.12358720887306,2.55495853569277
"TUPI PAULISTA","Presidente Prudente",1.83537857579303,2.09413944463068,2.58969500818524
"CAJURU","Ribeirão Preto",1.67139546516897,1.85305143228334,2.07444144438691
"IRACEMÁPOLIS","Piracicaba",-0.549099959259364,1.81684811527184,2.01085491137653
"TAMBAÚ","São João da Boa Vista",1.60657025127133,1.78750676052121,2.0258861705572
"DRACENA","Presidente Prudente",1.45175498107965,1.61456204383275,1.87856799806041
"ELIAS FAUSTO","Piracicaba",1.40658086899714,1.57209353127192,1.84454822090699
"PRESIDENTE EPITÁCIO","Presidente Prudente",1.34997144008817,1.48575596382715,1.64993258120069
"SERTÃOZINHO","Ribeirão Preto",1.0954789485465,1.37311383585996,1.52561235355862
"BAURU","Bauru",1.24653005586682,1.35079940724009,1.54887689321145
"MIGUELÓPOLIS","Franca",1.14034308026776,1.29335118545996,1.73732378153545
"VARGEM GRANDE DO SUL","São João da Boa Vista",1.14963995856883,1.28358590085169,1.47336792499036
"JUNQUEIRÓPOLIS","Presidente Prudente",1.15014716028334,1.26565576678363,1.46334373285926
"CRAVINHOS","Ribeirão Preto",1.16293135885816,1.26416012926451,1.39044152358994
"PONTAL","Ribeirão Preto",0.898725363177865,1.24227783616255,1.36280062424679
"SALTINHO","Piracicaba",1.10143495344776,1.23846373534764,1.30052571238821
"RIOLÂNDIA","São José do Rio Preto",1.00004496770865,1.23103283510389,1.32857943015364
"ITÁPOLIS","Araraquara",0.792860655595118,1.21586822208259,1.6742371917943
"MONTE ALTO","Ribeirão Preto",1.10593021241243,1.21512038761508,1.42742362538835
"NOVA ALIANÇA","São José do Rio Preto",1.04586110736619,1.20922970142187,1.43115619327494
"NEVES PAULISTA","São José do Rio Preto",1.05306931391667,1.20849928470586,1.42512018827692
"ALTINÓPOLIS","Ribeirão Preto",1.08479022472382,1.19334724882911,1.37786135097155
"ARARAS","Piracicaba",1.01239616115002,1.18509342293114,1.40640565718047
"RIO DAS PEDRAS","Piracicaba",1.097862782012,1.17315946421536,1.24911567815768
"ENGENHEIRO COELHO","Piracicaba",1.00661805370052,1.16337152913615,1.43170122893391
"TUPÃ","Marília",1.01897692099979,1.15663485763642,1.38881920303265
"SÃO JOSÉ DO RIO PRETO","São José do Rio Preto",0.603089917936937,1.1359296774654,1.20502852121862
"ITAPECERICA DA SERRA","Grande São Paulo",1.02755577782096,1.13044902596175,1.29086308243039
"ANDRADINA","Araçatuba",0.858515824593389,1.12254326513922,1.38810641658272
"UBIRAJARA","Marília",1.02828945952194,1.11698344176375,1.1827674049968
"BRODOWSKI","Ribeirão Preto",0.998015511047429,1.10827270732289,1.27814652460721
"PIRASSUNUNGA","Piracicaba",0.979980226700958,1.09985849809794,1.38389630834309
"CAMPO LIMPO PAULISTA","Campinas",0.776607999212978,1.09932126715684,1.43625041352191
"SÃO JOÃO DA BOA VISTA","São João da Boa Vista",0.964273702335331,1.09529746962767,1.32187688775766
"PITANGUEIRAS","Ribeirão Preto",0.991258607538447,1.08874423695649,1.26453275895593
"SÃO CARLOS","Araraquara",0.994489989661472,1.08234265976563,1.24952319531296
"MARÍLIA","Marília",0.989506007634641,1.08206639807279,1.24555644350151
"UBARANA","São José do Rio Preto",0.613797083500543,1.06921352707647,1.25398208156754
"CORDEIRÓPOLIS","Piracicaba",-0.0474290488076986,1.0647099296528,1.1585854558099
"IPIGUÁ","São José do Rio Preto",0.92640950941192,1.05884683997563,1.21119097771424
"ORINDIÚVA","São José do Rio Preto",0.935687200762975,1.05405410096577,1.20711070580092
"PIRACICABA","Piracicaba",0.942705293864771,1.04984016533212,1.14147662453945
"DUMONT","Ribeirão Preto",0.867951003384645,1.04470140242188,1.17793288858473
"PRESIDENTE VENCESLAU","Presidente Prudente",0.926895491559439,1.03963726696209,1.17925631522426
"ASSIS","Marília",0.935991748788485,1.03735274296214,1.18788318398477
"OLÍMPIA","Barretos",0.829196261661075,1.03576951684951,1.24038816018791
"LUÍS ANTÔNIO","Ribeirão Preto",0.927406574554269,1.02669790898447,1.15941390689994
"TABATINGA","Araraquara",0.741443348707181,1.02300483737675,1.17325918028758
"VINHEDO","Campinas",0.928157629376114,1.01895889573303,1.20360492365772
"BARRINHA","Ribeirão Preto",0.924367501027165,1.01037408196181,1.10303267779742
"SERRANA","Ribeirão Preto",0.879895515113675,1.00624260359158,1.1628123048702
"ORLÂNDIA","Franca",0.893709058923204,1.00404494227947,1.10488230253947
"JAÚ","Bauru",0.866425431926058,1.00311826641693,1.23394552127219
